회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,총자본정상영업이익률,유보율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,타인자본회전률,순운전자본회전률,시장구분
(주)케이티서브마린,060370,201512,200202,,0,0,0,건설업,1,-0.8167506474076153,-0.5243753836942062,0.0095238095238094,-0.4755456102170161,0.4152091254752851,2.0011049723756904,-0.3476190476190477,0.0655737704918033,KOSDAQ
(주)엠피대산,065150,201612,200707,,1,0,1,도매 및 소매업,1,1.0652102220191193,6.030962740106674,-0.638095238095238,-0.2815683010526746,-0.788212927756654,-1.047513812154696,-0.0666666666666667,1.0819672131147544,KOSDAQ
(주)아이오케이컴퍼니,078860,201312,200606,,0,1,1,정보통신업,0,-1.5909032100838545,-1.9146167582800864,-1.5285714285714285,-0.6652180735303147,0.2623574144486692,0.5281767955801104,-0.2333333333333334,-0.3770491803278686,KOSDAQ
대한광통신(주),010170,201412,199411,,1,0,1,제조업,1,-0.1556355520086004,0.0610100765138444,-0.6253968253968254,-0.5665954877574549,-0.6653992395437263,-0.9591160220994474,-0.5333333333333334,-0.5409836065573768,KOSDAQ
미스터블루(주),207760,202012,201412,,0,0,0,정보통신업,0,1.2048400844919651,0.0158174044266343,2.519047619047619,0.7850101310556085,3.432699619771863,1.687292817679558,0.9809523809523812,0.3114754098360658,KOSDAQ
고려신용정보(주),049720,201512,200201,,0,0,0,임대업,1,-0.0615544499082771,2.1404693705470303,2.519047619047619,-0.6363599151310897,0.9205323193916348,-0.2298342541436464,2.7142857142857144,2.344262295081968,KOSDAQ
(주)알톤스포츠,123750,201612,201007,,1,0,1,제조업,1,-0.9319248923338104,-1.6709484739381413,-1.9285714285714284,-0.2159790965963746,-1.1977186311787071,-1.971270718232044,-0.1095238095238095,-0.5901639344262293,KOSDAQ
삼익티에이치케이(주),004380,202012,198909,,0,0,0,제조업,1,0.5640311028821292,-0.2959946834420723,-0.4777777777777778,0.4577258679619864,-0.3277566539923954,-0.2132596685082872,-0.5142857142857145,-0.3770491803278686,KOSPI
(주)서울리거,043710,201412,200207,,1,1,1,도매 및 소매업,1,-2.0353976937624334,-0.1152497380367598,-2.295238095238095,-0.6413742759876926,-1.1977186311787071,-1.971270718232044,-0.4952380952380953,-1.180327868852459,KOSDAQ
(주)케이티스카이라이프,053210,201412,201106,,0,0,0,정보통신업,0,0.1044915976867636,-0.265396868491017,1.1269841269841268,-0.5315017840209034,1.596577946768061,1.6298342541436464,0.0380952380952381,0.3606557377049184,KOSPI
(주)대창,012800,201312,198912,,1,0,1,제조업,1,-0.3081264060148334,-1.083297894715883,-0.6904761904761905,-0.525566418109006,-0.5216730038022813,-0.6552486187845303,-0.1904761904761905,-0.0491803278688521,KOSPI
하이록코리아(주),013030,201512,198912,,0,0,0,제조업,1,0.2922808499284293,0.0800705918116011,1.944444444444444,2.04197054148275,2.4954372623574144,1.3734806629834253,0.7333333333333335,-0.6065573770491801,KOSDAQ
(주)유에스티,263770,202012,201704,,0,0,0,제조업,1,-0.2947844104065392,0.5300965200159831,0.673015873015873,0.6968324248357544,0.0250950570342205,-0.1569060773480662,0.3761904761904763,-0.4262295081967212,KOSDAQ
(주)매직마이크로,127160,201612,201511,,1,0,1,제조업,1,-0.1768280187121598,-4.874182993897838,-1.7349206349206348,-0.0537116503728364,-0.6794676806083649,-1.041988950276243,-0.6142857142857144,-0.3934426229508195,KOSDAQ
(주)더블유게임즈,192080,202012,201903,,0,0,0,정보통신업,0,1.2962868793754574,0.2683038446844247,2.226984126984127,4.62618110370517,4.26615969581749,2.3226519337016573,0.0619047619047618,2.2131147540983607,KOSPI
유니셈(주),036200,201412,199912,,0,0,0,제조업,1,1.0982503857138477,0.0186648098580989,-0.146031746031746,-0.212779456811685,-0.0726235741444866,-0.1049723756906077,-0.0904761904761904,-0.2950819672131146,KOSDAQ
(주)비엘팜텍,065170,201612,200211,,0,0,0,도매 및 소매업,1,1.364708000596161,1.2301093758902537,-0.2888888888888889,-0.6940830541892085,-0.4311787072243346,-0.5005524861878452,-0.1952380952380953,1.032786885245902,KOSDAQ
웅진에너지(주),103130,201312,201006,43983.0,1,0,1,제조업,1,-0.959668605197702,0.7922142208845756,-1.992063492063492,-0.5941164832615858,-0.5015209125475285,-0.2906077348066298,-0.8476190476190478,-1.1311475409836065,KOSPI
(주)한컴지엠디,077280,201312,200406,43846.0,0,0,0,정보통신업,0,-1.5655830674080726,-0.1529902710505349,-1.288888888888889,-0.1496053322781571,-0.8254752851711027,-1.6088397790055249,-0.7380952380952384,-0.4262295081967212,KOSDAQ
(주)엑시콘,092870,202012,201510,,0,0,0,제조업,1,3.757124684182171,1.861978975159695,0.4714285714285713,0.5293732390042231,1.290494296577947,0.8143646408839779,0.1857142857142855,-0.3606557377049178,KOSDAQ
한국유니온제약(주),080720,202012,201807,,0,0,0,제조업,1,-0.2239642897629124,-4.874182993897838,-2.295238095238095,0.3975330709037448,-0.9346007604562736,-1.349171270718232,-0.4238095238095239,-0.7377049180327866,KOSDAQ
한화솔루션(주),009830,201312,197406,,1,0,1,제조업,1,0.5242075315475092,6.030962740106674,-0.5873015873015872,-0.3912634142680739,-0.4193916349809886,-0.2707182320441988,-0.6761904761904763,-0.3114754098360655,KOSPI
세미텍(주),081220,201312,200805,41701.0,0,0,0,제조업,1,-0.676247119768575,0.0270764287222218,-1.1396825396825396,-0.5347287128442683,0.2775665399239544,0.6950276243093922,-0.380952380952381,1.8032786885245904,KOSDAQ
(주)에이루트,096690,201412,201012,,0,0,0,제조업,1,-0.7238894245224258,-0.6157255481296849,-0.1285714285714286,-0.255418579741982,4.26615969581749,0.574585635359116,2.7952380952380955,-0.163934426229508,KOSDAQ
삼성전기(주),009150,201512,197902,,0,0,0,제조업,1,-0.826494700952124,6.030962740106674,-0.0730158730158731,-0.0145859911719959,0.0106463878326996,0.061878453038674,-0.161904761904762,0.1311475409836066,KOSPI
(주)씨씨에스충북방송,066790,201512,200305,,0,0,0,정보통신업,0,-0.5864544038937256,0.7833283788448353,-0.9492063492063492,-0.6940830541892085,-0.6197718631178707,-0.8740331491712706,-0.7000000000000002,-0.8852459016393441,KOSDAQ
와이더블유(주),051390,201312,200111,,0,1,1,도매 및 소매업,1,-2.0353976937624334,0.3463622466456377,-0.3142857142857143,0.1215794895585316,1.2311787072243348,2.477348066298342,-0.4047619047619049,-1.0327868852459017,KOSDAQ
(주)오이솔루션,138080,201612,201402,,0,0,0,제조업,1,1.6066060182186876,6.030962740106674,0.1999999999999999,0.6738686987904133,-0.6136882129277567,-0.7999999999999999,0.1333333333333332,0.0,KOSDAQ
(주)에이디테크놀로지,200710,201512,201412,,0,1,1,제조업,1,-2.0353976937624334,-0.9749368414518824,-0.0412698412698413,0.5447096787397923,2.8920152091254754,1.43646408839779,0.7476190476190476,-0.6557377049180326,KOSDAQ
(주)한창제지,009460,201612,198712,,0,0,0,제조업,1,0.372418641413053,0.9665478808484173,0.8047619047619047,-0.6484967150819694,0.0190114068441064,0.0817679558011049,-0.1952380952380953,0.5737704918032789,KOSPI
(주)폴라리스세원,234100,202012,201710,,0,0,0,제조업,1,-0.7202968683242738,-0.3520439797761984,0.2269841269841269,0.5273333833632377,-0.0634980988593155,-0.2773480662983425,0.0,0.0491803278688525,KOSDAQ
(주)슈프리마,236200,201612,201602,,0,0,0,제조업,1,-0.1359239090854891,-0.028764012786873,1.0952380952380951,0.9175802809406532,4.26615969581749,2.477348066298342,1.9809523809523812,-0.7704918032786883,KOSDAQ
(주)더존비즈온,012510,201512,198810,,0,0,0,정보통신업,0,0.66239935897286,0.4497090714251839,1.4587301587301584,-0.1763008343623574,1.3133079847908744,2.057458563535912,-0.2714285714285715,-0.0163934426229504,KOSPI
케이씨그린홀딩스(주),009440,201412,199411,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.2154008549333577,-0.1990888845783457,-0.0603174603174604,0.1098793142264582,-0.2456273764258554,-0.1447513812154695,-0.342857142857143,-0.163934426229508,KOSPI
사조산업(주),007160,201512,198907,,0,1,1,"농업, 임업 및 어업",0,-1.6981644229233552,-0.5049939621528121,-0.2,0.0625396543843252,-0.1730038022813687,-0.0740331491712707,-0.4809523809523811,-0.0327868852459013,KOSPI
(주)강원랜드,035250,202012,200309,,0,1,1,"예술, 스포츠 및 여가관련 서비스업",0,-2.0353976937624334,-2.188716986121088,-2.295238095238095,1.3991021906275796,-1.1977186311787071,-1.971270718232044,-0.7285714285714288,-1.2295081967213113,KOSPI
써니전자(주),004770,202012,198704,,0,0,0,제조업,1,-1.9657765965795224,-0.8593892771679422,-0.4111111111111112,-0.5457330176901193,4.26615969581749,2.245303867403315,0.5571428571428572,-1.081967213114754,KOSPI
(주)오르비텍,046120,202012,201006,,0,1,1,"전문, 과학 및 기술 서비스업",0,-1.60208484282129,-3.2141285819047503,-1.7126984126984124,-0.5052497288151782,-0.55893536121673,-0.7049723756906077,-0.6809523809523812,-1.0491803278688523,KOSDAQ
(주)헥토파이낸셜,234340,202012,201907,,0,0,0,정보통신업,0,0.840243393638218,-0.2684871567105509,0.0999999999999999,1.1337640453270934,0.7281368821292777,2.477348066298342,-0.7095238095238098,-1.2295081967213113,KOSDAQ
(주)에스지세계물산,004060,201312,197604,,1,0,1,도매 및 소매업,1,-0.2633685915099497,-4.874182993897838,-0.8825396825396825,-0.6435028210043731,-0.4745247148288973,-0.6784530386740331,0.719047619047619,0.8360655737704918,KOSPI
(주)파버나인,177830,201412,201408,,0,1,1,제조업,1,-1.6161572456887785,-0.5384925604192415,0.5142857142857141,0.6011092994221547,1.3212927756653992,0.6773480662983424,0.3619047619047618,2.344262295081968,KOSDAQ
마이크로로봇(주),182690,201612,201410,,1,1,1,도매 및 소매업,1,-2.0353976937624334,-4.272306745661781,-2.295238095238095,-0.6073039112014681,2.304562737642586,0.0110497237569061,1.0571428571428574,-0.163934426229508,KOSDAQ
알에프머트리얼즈(주),327260,202012,201912,,0,0,0,제조업,1,0.4938645175792822,-1.831867251730614,-0.8809523809523809,0.3241801349442963,-0.6190114068441064,-0.9370165745856354,-0.8095238095238098,-1.2295081967213113,KOSDAQ
(주)젬백스링크,064800,201312,200208,,0,1,1,도매 및 소매업,1,-1.17235121560694,0.5410373867199814,-1.0793650793650793,-0.1366157498686714,1.4486692015209126,0.3005524861878452,0.9380952380952384,0.5409836065573772,KOSDAQ
현대비앤지스틸(주),004560,201412,198703,,0,0,0,제조업,1,-0.0266845812780049,0.0338992978053329,0.511111111111111,-0.4929423723725772,-0.0722433460076045,-0.1193370165745856,-0.0761904761904762,0.4426229508196722,KOSPI
케이알모터스(주),000040,201312,197605,,1,0,1,제조업,1,-0.0512258514504756,0.4790030178512082,-1.1793650793650794,-0.6940830541892085,-0.6935361216730037,-0.9580110497237568,-0.3333333333333335,-0.3114754098360655,KOSPI
잘만테크(주),090120,201412,200705,42137.0,0,1,1,제조업,1,-2.0353976937624334,-4.874182993897838,-2.295238095238095,-0.6940830541892085,0.0098859315589354,1.4243093922651933,-0.8095238095238098,-1.2295081967213113,KOSDAQ
(주)대동스틸,048470,201612,200201,,0,0,0,제조업,1,-1.4705184908439424,1.569382147445725,0.4365079365079364,0.0189044815423764,4.26615969581749,0.7878453038674033,2.7952380952380955,0.8360655737704918,KOSDAQ
(주)현대공업,170030,202012,201312,,0,0,0,제조업,1,1.1832723132833165,3.1876718055773057,0.6063492063492063,0.2308516226744623,0.0859315589353612,-0.2983425414364641,1.0952380952380956,0.459016393442623,KOSDAQ
(주)인터플렉스,051370,201412,200301,,1,0,1,제조업,1,-1.9280408845486727,-4.874182993897838,-2.295238095238095,1.8052722422720853,0.1904942965779467,0.1823204419889502,-0.1285714285714286,-0.1147540983606554,KOSDAQ
에스케이네트웍스(주),001740,201612,197706,,0,0,0,도매 및 소매업,1,-0.61147936931475,-0.1756056063383284,-0.3952380952380952,-0.5273879614405883,-0.5338403041825095,-0.7116022099447513,0.3380952380952381,1.934426229508197,KOSPI
오스템임플란트(주),048260,202012,200702,,0,0,0,제조업,1,0.4646676499814794,1.4643747333135422,1.0619047619047617,1.4325449075242702,-0.144486692015209,0.7734806629834254,-0.7333333333333335,-0.80327868852459,KOSDAQ
휴림네트웍스(주),192410,201512,201408,,0,1,1,제조업,1,-2.0353976937624334,-1.107702158179001,-0.5619047619047619,0.3650045368026798,1.3334600760456274,0.6099447513812155,0.8000000000000003,-0.7049180327868851,KOSDAQ
(주)브이원텍,251630,202012,201707,,0,0,0,제조업,1,0.684231203061545,0.3822748262767738,0.4333333333333332,0.0295472066257787,0.9669201520912548,0.538121546961326,0.9000000000000002,-1.0491803278688523,KOSDAQ
(주)이스타코,015020,201312,198812,,0,0,0,부동산업,1,3.922669333258433,1.2296665892771417,2.519047619047619,-0.6129118086492608,1.4517110266159696,2.477348066298342,-0.5952380952380955,-0.4262295081967212,KOSPI
(주)코맥스,036690,201312,200001,,0,0,0,제조업,1,0.5928923676953329,0.0688571127193303,1.2031746031746031,-0.3475190852714235,0.3000000000000001,0.3171270718232044,-0.0047619047619048,0.1147540983606558,KOSDAQ
(주)골드퍼시픽,038530,201412,200006,,1,0,1,도매 및 소매업,1,3.922669333258433,0.0314158527014964,-2.295238095238095,-0.6940830541892085,-1.1977186311787071,-1.971270718232044,-0.8285714285714288,-1.2131147540983604,KOSDAQ
(주)시디즈,134790,201312,201101,,0,1,1,제조업,1,-2.0353976937624334,-1.5058755927179692,-1.2031746031746031,0.95418170406402,1.9064638783269965,-0.2740331491712706,0.7714285714285714,-0.5573770491803276,KOSPI
(주)삼화네트웍스,046390,201312,200101,,1,0,1,정보통신업,0,3.922669333258433,1.4213296410921916,0.5507936507936507,-0.4914551197647684,4.26615969581749,1.7845303867403313,2.50952380952381,1.5245901639344266,KOSDAQ
(주)픽셀플러스,087600,201612,201506,,0,1,1,제조업,1,-1.7091346717163085,-2.1179820338615976,-1.711111111111111,1.145764400084596,1.123954372623574,-0.2243093922651934,2.7952380952380955,-0.7377049180327866,KOSDAQ
알리코제약(주),260660,202012,201802,,0,0,0,제조업,1,0.2610907376821005,-0.2082344704939404,0.7587301587301586,0.3300677450385118,0.4520912547528518,0.030939226519337,0.3428571428571428,0.2131147540983608,KOSDAQ
(주)디아이씨,092200,202012,200710,,1,0,1,제조업,1,-0.5567135271538113,-1.4409779525057382,-2.295238095238095,-0.6510891737561314,0.1049429657794676,1.3867403314917126,-0.7190476190476193,-0.7377049180327866,KOSPI
(주)베셀,177350,201612,201506,,0,0,0,제조업,1,-0.9816023225842871,-0.8711924172977433,-0.2285714285714286,-0.2660613048253842,-0.7365019011406843,-1.1116022099447511,-0.4761904761904764,-0.8196721311475408,KOSDAQ
(주)삼진엘앤디,054090,202012,200402,,0,0,0,제조업,1,-1.240263277300616,-0.5386090248376177,-0.5031746031746032,-0.2959700912136117,-0.1574144486692014,-0.2629834254143646,0.0047619047619046,0.1639344262295083,KOSDAQ
와토스코리아(주),079000,202012,200511,,0,0,0,제조업,1,-0.1388248060706657,-0.8301944511885003,-0.6793650793650793,0.6204299388043308,2.3190114068441066,0.72707182320442,1.6095238095238096,-1.2295081967213113,KOSDAQ
디엑스앤브이엑스(주),180400,201612,201511,,1,0,1,"전문, 과학 및 기술 서비스업",0,-0.4100901189970964,-2.598463368361585,-1.1285714285714286,0.9188151099407146,-1.1977186311787071,-1.971270718232044,2.719047619047619,-1.2295081967213113,KOSDAQ
(주)바이오로그디바이스,208710,202012,201412,,0,0,0,제조업,1,-0.0584319157691745,-1.9004296692719296,-1.4317460317460315,0.1134746450719408,0.3520912547528517,1.1116022099447511,-0.2285714285714287,0.295081967213115,KOSDAQ
부산주공(주),005030,201612,197512,,1,0,1,제조업,1,-0.4688000761724621,-2.9161055521505586,-1.0587301587301583,-0.4946888708478021,-0.306083650190114,0.2419889502762431,-0.742857142857143,-0.4262295081967212,KOSPI
비디아이(주),148140,202012,201711,,0,0,0,제조업,1,2.5568610094151243,-4.874182993897838,-2.295238095238095,-0.6940830541892085,-1.0019011406844107,-1.822099447513812,-0.4857142857142858,-0.622950819672131,KOSDAQ
(주)베스파,299910,202012,201812,,0,0,0,정보통신업,0,-1.7723936024944031,-3.3918375786922144,-2.295238095238095,-0.1446046159408918,-1.1977186311787071,-1.971270718232044,0.1333333333333332,-0.163934426229508,KOSDAQ
남화토건(주),091590,201612,201201,,0,0,0,건설업,1,1.2957552157846626,1.641882576979401,-0.3349206349206349,0.6326554281309056,0.5498098859315589,0.4198895027624308,0.3857142857142858,0.0655737704918033,KOSDAQ
(주)케이사인,192250,202012,201404,,0,0,0,정보통신업,0,1.688829967048046,0.3292010703965148,0.3888888888888887,-0.172650925439524,2.0950570342205324,1.830939226519337,0.3571428571428572,-0.8196721311475408,KOSDAQ
STX중공업(주),071970,201312,200905,,0,0,0,제조업,1,0.9422534346511334,-4.874182993897838,-2.295238095238095,-0.6940830541892085,-1.0707224334600758,-1.971270718232044,-0.6714285714285716,-0.5081967213114753,KOSPI
AJ네트웍스(주),095570,201512,201508,,0,0,0,임대업,1,0.0881323023743552,-0.0697525110202596,0.0349206349206348,-0.3997980611138021,-0.8422053231939163,-1.7270718232044195,-0.7333333333333335,0.0819672131147541,KOSPI
(주)한송네오텍,226440,202012,201510,,0,0,0,제조업,1,-0.6515628263981172,-0.6179273857103884,-0.5777777777777778,-0.2921359812797194,-1.1977186311787071,-1.971270718232044,-0.3333333333333335,-1.0983606557377048,KOSDAQ
(주)이노션,214320,201612,201507,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.1925278128018559,0.0525636410732332,0.3047619047619047,3.682846792514617,-0.226615969581749,0.2077348066298342,-0.5809523809523811,-1.1147540983606556,KOSPI
(주)이글루코퍼레이션,067920,201312,201008,,0,0,0,정보통신업,0,0.6241441226461872,-1.4618961816215603,-0.8936507936507937,0.0309594143772301,-0.3490494296577947,-0.4795580110497237,0.0714285714285714,-0.4098360655737703,KOSDAQ
와이아이케이(주),232140,202012,201512,,0,0,0,제조업,1,3.922669333258433,1.6821110937819426,0.9396825396825396,0.9601921148322748,-0.1813688212927756,-0.3104972375690607,-0.0904761904761904,-0.5573770491803276,KOSDAQ
(주)코아시아옵틱스,196450,201612,201406,,0,1,1,제조업,1,-1.6057544476197445,-2.775215817524669,-2.295238095238095,-0.5700953069675737,-1.1977186311787071,-1.971270718232044,-0.5047619047619049,-0.80327868852459,KOSDAQ
경남제약(주),053950,201612,200111,,0,0,0,제조업,1,-0.0484011707485865,-0.2820548065825174,1.1269841269841268,-0.5786981764099904,0.0745247148288973,0.594475138121547,-0.4904761904761905,-0.4754098360655736,KOSDAQ
(주)오리콤,010470,201612,200010,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.304506212078277,1.2083788237413633,-0.1984126984126984,-0.3618048970179902,-0.3380228136882128,-0.2519337016574586,-0.5047619047619049,-0.7049180327868851,KOSDAQ
쌍용씨앤이(주),003410,201512,197505,,0,0,0,제조업,1,0.0462517571577206,0.3882325984395965,0.4682539682539681,-0.5631093130666739,0.0863117870722433,0.7049723756906077,-0.5333333333333334,0.1147540983606558,KOSPI
보해양조(주),000890,201512,198809,,0,0,0,제조업,1,-0.0799582743749697,-0.1744815704146302,-0.1063492063492064,-0.6324302935618334,0.2365019011406844,1.4386740331491712,-0.6571428571428574,-0.6557377049180326,KOSPI
(주)카스,016920,201512,199001,,1,0,1,도매 및 소매업,1,-0.27156268914408,4.79736336977693,-0.6190476190476191,-0.4841143683610885,-0.5429657794676805,-0.6828729281767955,-0.4904761904761905,-0.4918032786885244,KOSDAQ
(주)케일럼,258610,202012,201708,,0,0,0,제조업,1,-2.0353976937624334,-4.874182993897838,-1.2444444444444442,-0.3506777914980999,-0.6258555133079848,-1.6961325966850829,-0.8476190476190478,-1.2295081967213113,KOSDAQ
(주)유니테스트,086390,201312,200612,,0,0,0,제조업,1,-2.0353976937624334,-3.116223703465712,-2.295238095238095,-0.5258461307554289,0.2102661596958174,2.477348066298342,-0.8476190476190478,-1.2295081967213113,KOSDAQ
(주)큐브엔터테인먼트,182360,202012,201311,,0,0,0,정보통신업,0,1.0792495065933156,-0.5401561784012561,-0.5238095238095238,-0.0586236773344066,-0.1418250950570341,-0.0143646408839778,-0.161904761904762,-0.2295081967213113,KOSDAQ
(주)케이씨씨,002380,201312,197306,,0,0,0,제조업,1,-0.1566342106107441,0.1625303749769614,-0.180952380952381,4.652617359921954,-0.1623574144486692,-0.0254143646408839,-0.3333333333333335,0.0819672131147541,KOSPI
(주)아이디스,143160,201512,201109,,0,0,0,제조업,1,1.1282793133350748,0.5092106726429212,0.4936507936507935,1.1562638577149524,1.8250950570342208,0.3480662983425413,2.6476190476190484,-0.1803278688524588,KOSDAQ
(주)디비아이엔씨,012030,201412,199301,,0,1,1,정보통신업,0,-2.0353976937624334,-2.086937404801782,-1.1666666666666663,-0.6787534367133081,-0.2954372623574144,-0.0187845303867403,-0.7238095238095239,-0.8688524590163933,KOSPI
(주)비보존헬스케어,082800,201512,200511,,1,1,1,제조업,1,-1.4214387833241005,-2.1784868094609067,-2.295238095238095,-0.6940830541892085,-0.1155893536121672,-0.3933701657458562,0.8190476190476192,0.9016393442622952,KOSDAQ
지니언스(주),263860,202012,201708,,0,0,0,정보통신업,0,0.2504304261947201,0.1213508097109809,0.2365079365079363,-0.1860566656888093,0.6144486692015211,0.4342541436464088,0.2761904761904762,-0.6393442622950818,KOSDAQ
(주)미래컴퍼니,049950,201312,200501,,0,1,1,제조업,1,-1.8629077505454692,-1.3928027854786589,-1.1476190476190475,0.5704841757686981,2.9882129277566536,2.420994475138121,-0.1285714285714286,-0.5573770491803276,KOSDAQ
(주)유진로봇,056080,201312,200111,,1,0,1,제조업,1,0.3143906947329312,0.0939864422062584,-1.8174603174603168,-0.6735344080666398,-1.0307984790874525,-1.8121546961325965,-0.4952380952380953,-0.4262295081967212,KOSDAQ
(주)예림당,036000,201412,199911,,0,0,0,정보통신업,0,3.922669333258433,0.961802339847244,1.014285714285714,-0.2668253979082951,0.3916349809885932,0.0674033149171271,0.6238095238095239,2.344262295081968,KOSDAQ
농업회사법인(주)농우바이오,054050,202012,200204,,0,0,0,"농업, 임업 및 어업",0,0.2325571856471637,0.0491457686314113,-0.4857142857142857,1.227010690480901,-0.3920152091254752,-0.4839779005524861,-0.1380952380952381,-0.8852459016393441,KOSDAQ
경동제약(주),011040,202012,199212,,0,0,0,제조업,1,-0.213132744971408,-0.2935591912305355,0.3285714285714284,0.457248309785167,0.3768060836501902,-0.2961325966850828,0.8952380952380952,0.0327868852459016,KOSDAQ
티와이엠(주),002900,201312,197306,,0,0,0,제조업,1,0.071290304546345,0.2008324922401393,-0.207936507936508,-0.4903158024000709,-0.3269961977186311,-0.380110497237569,-0.2142857142857144,0.0327868852459016,KOSPI
(주)원풍,008370,201412,199212,,0,0,0,제조업,1,-0.5043500942997485,-0.2289794693670894,0.1158730158730157,-0.0212854501668042,0.7292775665399239,-0.1204419889502762,1.5571428571428574,0.8852459016393444,KOSDAQ
효성화학(주),298000,202012,201807,,0,0,0,제조업,1,-0.1226462476613095,-0.7298119789106983,-0.2793650793650793,0.9460427482790852,-0.261977186311787,0.2563535911602209,-0.6619047619047621,1.2131147540983611,KOSPI
일양약품(주),007570,201612,197408,,1,0,1,제조업,1,1.0634347036594556,3.1181807209312766,0.1412698412698412,-0.4921851015493351,-0.1410646387832699,0.2795580110497238,-0.5666666666666669,-0.5409836065573768,KOSPI
(주)메지온,140410,201512,201201,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.922669333258433,0.4866301517962448,-1.1904761904761902,0.544457255132045,-0.703041825095057,-1.7624309392265192,-0.8476190476190478,-1.2295081967213113,KOSDAQ
율촌화학(주),008730,201312,198808,,0,0,0,제조업,1,0.3033543927660199,0.3680775498075036,0.4968253968253967,0.6896076518464447,0.0680608365019011,0.1138121546961326,0.0809523809523809,0.557377049180328,KOSPI
램테크놀러지(주),171010,201512,201311,,1,0,1,제조업,1,0.4186229681267249,0.7736860283116926,-0.9507936507936507,-0.5404798777451066,-0.394296577946768,-0.0265193370165746,-0.7904761904761907,-0.6885245901639343,KOSDAQ
새론오토모티브(주),075180,202012,200510,,1,0,1,제조업,1,-0.7057103089249882,0.3038203762184673,-0.8825396825396825,0.7658395813861467,1.393916349809886,0.5215469613259668,0.6380952380952382,-0.5081967213114753,KOSPI
(주)한국화장품제조,003350,201612,197802,,0,0,0,제조업,1,2.047079340424136,0.3185729662805341,0.9999999999999996,0.5862777069020803,0.958174904942966,0.7999999999999998,0.4857142857142858,0.2786885245901642,KOSPI
(주)씨제이이엔엠,035760,201612,199911,,0,0,0,정보통신업,0,-0.3568154318414284,-0.1991142668298359,0.2777777777777777,1.2582634620238915,0.5958174904942966,1.3911602209944751,-0.442857142857143,0.2459016393442625,KOSDAQ
(주)제노레이,122310,202012,201805,,0,0,0,제조업,1,-0.4036000761566347,-0.309533102404233,1.4380952380952376,-0.1313830767026654,1.3205323193916352,0.9646408839779004,0.4,-0.5573770491803276,KOSDAQ
(주)에스비에스,034120,202012,200306,,0,0,0,정보통신업,0,0.1302262303098815,5.181284467882132,0.1952380952380951,-0.389148513770731,-0.5577946768060836,-0.7160220994475137,-0.4571428571428573,-0.4590163934426228,KOSPI
(주)노랑풍선,104620,202012,201901,,0,0,0,임대업,1,-2.0353976937624334,-2.431254119111339,-1.7428571428571429,0.6303699711418416,-1.1977186311787071,-1.971270718232044,-0.8476190476190478,-1.2295081967213113,KOSDAQ
(주)코윈테크,282880,202012,201908,,0,0,0,제조업,1,-2.0353976937624334,-1.1542993396684949,-0.6285714285714286,0.7905429836470436,0.3247148288973384,0.8552486187845303,-0.0476190476190476,-1.1639344262295082,KOSDAQ
코위버(주),056360,202012,200112,,0,0,0,제조업,1,-1.5875188606156274,-0.8716346617122711,-0.3888888888888889,0.9335648353447632,0.2904942965779468,0.1668508287292818,-0.119047619047619,-0.7704918032786883,KOSDAQ
(주)대웅,003090,201512,197306,,0,0,0,제조업,1,0.4508013596663862,-0.0132922518108091,0.4126984126984126,0.4219704050375565,-0.0167300380228136,-0.0773480662983425,0.1904761904761904,0.3770491803278692,KOSPI
(주)TCC스틸,002710,201312,198412,,1,0,1,제조업,1,-0.1410573669228827,-2.7041568737584067,-0.9365079365079364,0.0118434427851193,-0.765019011406844,-1.1248618784530386,-0.4142857142857144,0.2295081967213116,KOSPI
에스엔케이폴리텍(주),091340,201612,200707,,0,0,0,제조업,1,3.922669333258433,0.0948412095704102,-0.1984126984126984,0.0567884894834867,-0.4977186311787072,-0.467403314917127,-0.6142857142857144,-0.7049180327868851,KOSDAQ
(주)코오롱,002020,201312,197506,,1,0,1,"전문, 과학 및 기술 서비스업",0,-0.4450895508778878,0.8688520572165589,-0.3920634920634921,-0.1063931395356769,-0.4574144486692015,-0.523756906077348,-0.4190476190476191,-0.1147540983606554,KOSPI
(주)에임하이글로벌,043580,201412,200108,43322.0,0,1,1,제조업,1,-2.0353976937624334,-3.97338521208071,-1.3587301587301586,-0.6148425081355446,3.743346007604562,1.2099447513812154,1.1476190476190478,0.0655737704918033,KOSDAQ
에스티팜(주),237690,202012,201606,,0,0,0,제조업,1,1.5509756448607548,0.3139781350160254,-1.46984126984127,1.3772027370905793,-1.1977186311787071,-1.971270718232044,-0.5047619047619049,-0.8688524590163933,KOSDAQ
(주)제넨바이오,072520,201412,200410,,1,1,1,도매 및 소매업,1,-2.0353976937624334,-4.874182993897838,-2.295238095238095,-0.3254900088007149,-0.6908745247148288,-0.9270718232044198,-0.2285714285714287,0.295081967213115,KOSDAQ
