회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,자기자본정상영업이익률,금융비용부담률,1주당순이익,1주당 CASH FLOW,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,부가가치율,종업원1인당부가가치율_계산,자본집약도_계산,타인자본회전률,순운전자본회전률,시장구분
(주)바른손이앤에이,035620,201212,199908,,0,1,1,정보통신업,0,-1.965432554237429,-2.4087865324647755,-1.3418451400329487,3.720779220779221,-0.1466005902698124,-0.3324944297600008,-0.9640883977900552,-2.08167770419426,2.2496025437201914,-0.9477713799624844,-0.5666880226100439,-0.766816143497758,-0.7500000000000001,KOSDAQ
현대제철(주),004020,201812,198705,,0,0,0,제조업,1,0.218189764423436,-0.2300582666542734,-0.1425041186161449,0.6818181818181817,2.0483464585182074,5.632263080855224,-0.085240726124704,0.2560706401766003,-0.2591414944356121,1.851841825183277,2.471459617418911,-0.493273542600897,0.4062499999999996,KOSPI
(주)뉴트리,270870,201812,201812,,0,0,0,제조업,1,2.031686509086921,1.3584739871690104,1.025535420098847,0.0129870129870129,-0.1135214534912121,0.1263553817393557,2.644041041831097,0.3807947019867549,-0.2315845257021728,0.7328881002946893,0.3722545392730987,2.5426008968609866,0.5624999999999998,KOSDAQ
일성건설(주),013360,201212,198912,,0,0,0,건설업,1,-0.0714420725332942,-2.7841673057952745,-1.264415156507413,0.6558441558441558,-1.9326221208115613,-0.3059085081220455,-0.4818468823993685,-0.6147902869757175,-0.7064122946475888,-0.2295319147953436,0.4168865752689336,-0.2331838565022422,-0.3593750000000001,KOSPI
(주)유니크,011320,201212,199312,,0,0,0,제조업,1,0.206426295135283,0.3718525743995753,0.8196046128500825,0.3831168831168831,0.0398751307204722,-0.1790308821583773,-0.1373322809786897,-0.1865342163355408,0.0858505564387918,-0.1893996887678433,-0.539783036146976,-0.0403587443946189,0.5937499999999998,KOSDAQ
사조동아원(주),008040,201212,198906,,1,0,1,제조업,1,0.6421629912234724,2.5476706109206413,-0.344316309719934,1.422077922077922,-0.2826668044048172,-0.4294375432407512,-0.7588792423046566,-1.2969094922737303,-0.5824059353471119,0.0530410671652434,0.4967706294187744,-0.524663677130045,-0.1718750000000001,KOSPI
(주)에스티오,098660,201812,200904,,0,0,0,제조업,1,-0.3454585660133088,-0.5225954832244974,-0.5065897858319603,0.3896103896103897,-0.3217055051358722,0.244949621716291,0.265588003157064,0.2262693156732891,-0.5347111817700053,-0.1721185284616813,-0.0841947343121274,0.0313901345291479,0.1249999999999997,KOSDAQ
(주)엘아이에스,138690,201212,201106,,0,0,0,제조업,1,-1.973388654690997,-3.790798459078538,-2.2545304777594724,-0.1883116883116883,-1.8035094248846448,-0.4949590445587431,-0.9376479873717442,-2.018763796909492,-1.4753577106518283,-1.440955365868027,-0.5982789299395116,-0.6547085201793723,-0.7968750000000002,KOSDAQ
자이글(주),234920,201812,201609,,0,1,1,제조업,1,-1.8345303421785857,-2.3144595530496,-1.270181219110379,-0.1298701298701298,-0.6482942524679003,-0.556346816260254,-0.3172849250197316,-0.5176600441501104,-1.213036565977743,-1.075215420213716,0.8255062432566292,2.0762331838565027,0.5468749999999998,KOSDAQ
(주)선앤엘,002820,201812,197605,,1,0,1,제조업,1,-0.6578621802995085,-4.029712818195541,-0.8632619439868204,0.487012987012987,-0.8538428712045828,0.6389396328795341,-0.3338595106550907,-0.3432671081677704,-0.4700582935877054,-0.1759958245631721,0.3952078674520614,-0.3542600896860987,-0.2031250000000001,KOSPI
이화전기공업(주),024810,201212,199412,,1,0,1,제조업,1,3.714848436545574,-4.029712818195541,-1.314662273476112,0.6103896103896104,-0.4728704437323754,-0.4021586483154308,-1.2734806629834252,-2.08167770419426,-1.1770005299417066,-1.0601072051928715,-0.4443460234729483,0.1031390134529148,0.1406249999999997,KOSDAQ
(주)선익시스템,171090,201912,201709,,0,1,1,제조업,1,-1.5008939151444944,0.449009404275092,0.4398682042833607,-0.525974025974026,0.3136883910884009,-0.2835383400425964,0.2596685082872928,0.0816777041942604,0.3746687864334924,0.348164701959953,-0.0084057777562853,0.2152466367713005,-0.484375,KOSDAQ
(주)웰크론한텍,076080,201912,200807,,0,0,0,건설업,1,-0.0836596592359782,-2.9975647884883263,-1.217462932454695,0.1233766233766233,-1.0887741304717762,0.3498492626247763,-0.3283346487766377,-0.4746136865342164,-0.8685744568097511,-0.0066858493313812,-0.2790499523703078,0.0672645739910313,-0.046875,KOSDAQ
(주)테라젠이텍스,066700,201812,200405,,0,0,0,제조업,1,0.2565518612200362,-4.029712818195541,-0.9917627677100492,0.2922077922077922,-0.541774289096451,-0.6168396779958077,-0.8749013417521706,-1.4083885209713023,-0.2098569157392687,-0.5950950690079142,-0.3328623931125866,-0.2914798206278028,-0.4218750000000001,KOSDAQ
(주)글로벌스탠다드테크놀로지,083450,201212,200602,,0,0,0,제조업,1,2.621521331097356,1.0971675783121917,1.4645799011532126,-0.2922077922077922,0.3427124439300095,-0.0747563482436564,0.4561957379636938,0.1037527593818983,0.9443561208267092,-0.2559833039103084,-0.6359447555078767,0.295964125560538,0.2031249999999998,KOSDAQ
(주)네오티스,085910,201212,200710,,0,0,0,제조업,1,0.7941395131152086,-0.3090688814313365,-0.0996705107084019,-0.7662337662337662,0.0591970234524492,-0.0417486364304826,1.4242304656669296,0.9403973509933774,1.350291467938527,-0.3548815053555036,-0.4896833816465272,0.5560538116591929,-0.1718750000000001,KOSDAQ
세명전기공업(주),017510,201212,199112,,0,0,0,제조업,1,-0.4023591596156277,-0.109652008754442,-0.3072487644151565,-1.603896103896104,-0.098042786456688,-0.1921479894498762,0.8977900552486188,1.9878587196467992,1.0100688924218335,-0.24712375954355,-0.0055311875792381,-0.3856502242152467,-0.3281250000000001,KOSDAQ
에스케이하이닉스(주),000660,201912,199612,,0,0,0,제조업,1,-1.880753546772907,-0.9373863887313192,-0.1680395387149917,0.2857142857142857,1.8178470717494812,4.150199819208155,2.8780584056827148,2.43598233995585,1.6894541600423956,3.2070668648513165,1.6629451501018129,-0.3452914798206278,-0.2187500000000002,KOSPI
나이스정보통신(주),036800,201912,200005,,0,0,0,정보통신업,0,0.2542049560661875,0.0471752972502274,0.6812191103789128,-0.6623376623376623,1.964307298004197,4.1201724330267,0.361483820047356,1.5275938189845473,-0.2045574986751457,2.525447797377786,1.1530848516234036,-0.5201793721973096,-0.953125,KOSDAQ
(주)아이에스이커머스,069920,201212,200712,,1,0,1,도매 및 소매업,1,-0.4430969507696312,-4.029712818195541,-2.2545304777594724,-0.0389610389610389,-0.5043047197200958,-0.2735810980988645,-0.5181531176006314,-0.6821192052980133,-1.4753577106518283,-1.2268971970791556,-0.5022329106312162,-0.1031390134529148,0.3281249999999999,KOSDAQ
신대양제지(주),016590,201212,199512,,0,0,0,제조업,1,-0.6317081849215327,1.0731171017742034,0.827018121911038,0.5259740259740259,5.93783361118733,10.235310036506377,0.8547750591949486,0.9072847682119204,-0.0047694753577106,2.4091079920516507,1.5247551566264457,-0.1210762331838565,0.9062499999999998,KOSPI
(주)삼양옵틱스,225190,201812,201706,,0,0,0,제조업,1,-0.6474802008763628,-0.2845301835680977,2.187808896210873,-0.2532467532467533,0.6572187292802221,0.4189544241342097,4.147987371744278,2.43598233995585,1.8611552729199796,1.0683434291534144,-0.4897754077492305,1.973094170403588,1.125,KOSDAQ
(주)진바이오텍,086060,201912,200604,,0,0,0,도매 및 소매업,1,-0.5717781858516747,-0.9327829818198872,-0.4827018121911037,0.2467532467532467,-0.297365314610696,-0.4710571692672536,-0.2221783741120757,-0.3090507726269316,-0.3163751987281401,-0.7800083848928238,0.496033312169158,-0.0582959641255605,-0.1875000000000001,KOSDAQ
KD(주),044180,201912,200011,,0,0,0,건설업,1,3.714848436545574,3.2501283322605974,0.943986820428336,1.5974025974025974,-0.2044454218708626,-0.3307256109244197,-0.6258879242304657,-1.1136865342163356,0.6269210386857448,3.3383488127009,2.6284642649049195,-0.7354260089686101,-0.7500000000000001,KOSDAQ
신흥에스이씨(주),243840,201912,201709,,0,0,0,제조업,1,0.3575365011963744,0.5433862992067113,1.1540362438220757,0.948051948051948,1.574471171448658,1.2391486994441758,-0.2703235990528808,-0.0342163355408389,0.7811340752517223,-0.6726926970881127,-0.6423393412390275,-0.556053811659193,-0.2343750000000002,KOSDAQ
(주)대유,290380,201912,201808,,0,0,0,제조업,1,-0.0426685714847941,-0.222133101230687,0.0683690280065897,-1.409090909090909,0.1210307080439026,0.0199044849029989,1.7612470402525648,1.2980132450331128,1.5442501324854268,0.0859877079298809,-0.1955637865230749,0.587443946188341,-0.9375,KOSDAQ
(주)유니드,014830,201912,200412,,0,0,0,제조업,1,0.1723518187113366,0.1217274382439369,0.3846787479406919,0.6038961038961038,5.522101625638873,3.793088930124867,0.1996842936069455,0.184326710816777,0.073661897191309,2.0666665738769434,1.6039009304824985,-0.1121076233183856,0.1874999999999998,KOSPI
고려신용정보(주),049720,201212,200201,,0,0,0,임대업,1,-0.0342445283706088,-0.3001419353411659,0.5897858319604613,-0.4025974025974025,-0.2483258492510601,-0.2985459648565657,-0.2569060773480663,-0.5607064017660044,0.5543190249072601,-0.9481317704568892,-0.6423393412390275,2.5426008968609866,2.203125,KOSDAQ
(주)남성,004270,201212,198911,,1,0,1,도매 및 소매업,1,-0.0640339647357514,1.0703681307876745,-0.642504118616145,3.720779220779221,-1.747501785772397,-1.1105147796756336,-0.5201262825572218,-0.82560706401766,-0.2061473237943826,0.3287200446042475,2.581025115738537,-0.8116591928251123,-1.1718750000000002,KOSPI
(주)이상네트웍스,080010,201212,200509,,0,1,1,도매 및 소매업,1,-1.574510883018347,-0.4592615916215277,-0.3196046128500823,-1.3636363636363638,-0.0883290859362222,-0.0210377331483012,4.058800315706393,0.6931567328918322,0.0789613142554318,-0.2638131287130154,0.0292796977455777,2.0224215246636774,-0.078125,KOSDAQ
(주)신진에스엠,138070,201812,201111,,0,0,0,제조업,1,-0.2713107283957912,-0.2357419867189985,-0.1705107084019768,0.5779220779220778,-0.034826669582882,0.0901570596002753,0.1381215469613259,0.532008830022075,0.6762056173820882,-0.2542047560633987,-0.2324054402492342,-0.2869955156950673,-0.5468750000000001,KOSDAQ
(주)플래스크,041590,201212,200211,,0,0,0,건설업,1,1.2919943278607509,2.8028480729599385,0.8879736408566721,0.1428571428571428,-0.0347622195321903,-0.0510060003643326,0.5236779794790845,-0.0441501103752759,-0.4668786433492317,1.6217904455005463,0.3547872421626571,1.0448430493273546,1.3593749999999998,KOSDAQ
(주)아톤,158430,201912,201910,,0,1,1,정보통신업,0,3.714848436545574,7.390980493740282,0.5518945634266887,-0.2077922077922077,-1.9326221208115613,-0.0653960234223977,0.4297553275453828,0.3918322295805739,-1.4197138314785376,-1.5458028998757358,-0.111428718669601,0.1345291479820627,-0.1406250000000001,KOSDAQ
(주)케이피티유,054410,201212,200204,,0,0,0,제조업,1,0.1050301159437918,0.1334859158603901,-0.0700164744645798,3.233766233766233,-0.5800157665440963,-0.3298244782106528,-0.5063141278610892,-0.7218543046357615,-0.4732379438261793,-0.3899594464646989,0.1444506634021135,-0.7982062780269061,-0.96875,KOSDAQ
(주)셀트리온,068270,201912,201802,,0,0,0,제조업,1,0.5445588810403428,0.2608578914250318,0.5098846787479406,-0.2857142857142857,1.505434557283117,1.5462930044503778,1.19258089976322,2.43598233995585,2.2496025437201914,2.21883099834281,1.2888375187611325,-0.5291479820627805,-1.0156250000000002,KOSPI
(주)대구백화점,006370,201812,198810,,1,0,1,도매 및 소매업,1,-0.8415113678062532,-1.2971830364671617,-1.0988467874794068,2.642857142857143,-1.9326221208115613,-1.248612354694547,-0.7056037884767166,-2.08167770419426,-0.8224695283518814,-0.9121797409189172,1.277655213573238,-0.8116591928251123,-1.1093750000000002,KOSPI
한국전자인증(주),041460,201812,201011,,0,0,0,정보통신업,0,-0.235245850430937,-0.279030643348667,0.2265238879736408,-0.8311688311688311,-0.1971845502501342,-0.2541047531165349,0.3117600631412786,0.8576158940397351,1.0397456279809223,0.0108289258743679,-0.1673127059962918,-0.336322869955157,-1.0625000000000002,KOSDAQ
(주)희림종합건축사사무소,037440,201912,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.0641734986937535,0.1276016251941772,0.4794069192751236,0.435064935064935,-0.0983218082484954,0.4166975902322825,0.1215469613259668,0.3951434878587195,1.8701642819289883,-0.2187903434330746,-0.6423393412390275,-0.219730941704036,-0.3593750000000001,KOSDAQ
(주)큐로컴,040350,201212,200201,,1,0,1,정보통신업,0,-0.9218768281059484,-0.2030442970110581,-1.3088962108731466,-2.1818181818181817,-0.3582529795976549,-0.3362959494143543,-1.2434885556432518,-2.08167770419426,-1.4753577106518283,-0.0259937270100268,1.869868299647188,-0.8116591928251123,-1.234375,KOSDAQ
한일철강(주),002220,201912,198810,,1,0,1,제조업,1,-0.0740733064225455,-2.848876302663919,-1.0271828665568368,1.551948051948052,-0.6686447057871708,-0.248027632846251,-0.4029202841357537,-0.3940397350993377,-0.9104398516163223,-0.5190444699854484,2.195185105439468,-0.5784753363228701,-0.1718750000000001,KOSPI
(주)골드퍼시픽,038530,201212,200006,,0,0,0,도매 및 소매업,1,-0.5400997820214448,-0.6055217087736963,-0.371499176276771,0.0,-0.2865299364773857,-0.4129159109979721,-1.2734806629834252,-2.08167770419426,1.3359830418653948,-0.3604492065862987,-0.3356722935480757,-0.3139013452914799,-0.9375,KOSDAQ
(주)이브이수성,084180,201812,200512,,1,0,1,제조업,1,-0.7440868922764271,-1.044466111044647,-2.2545304777594724,3.720779220779221,-1.2039201844377654,-0.6479155025511737,-1.2734806629834252,-2.08167770419426,-1.4753577106518283,-1.915432251215084,0.1336833186181915,-0.8116591928251123,-1.234375,KOSDAQ
(주)피에이치씨,057880,201212,200312,,0,1,1,도매 및 소매업,1,-1.973388654690997,-4.029712818195541,-1.3039538714991763,0.0259740259740259,-1.088566958945619,-0.3221401307051781,-0.1033938437253354,-0.1236203090507726,-1.4753577106518283,-1.915432251215084,0.5706725152608713,-0.2062780269058297,-0.90625,KOSDAQ
조광페인트(주),004910,201912,197612,,1,0,1,제조업,1,-0.3529819783448917,-4.029712818195541,-0.6565074135090609,0.5389610389610389,-0.4334525159139903,0.1702304959838874,-0.3812154696132597,-0.4205298013245033,-0.1367249602543721,-0.3309937071186452,-0.0824858465502467,-0.3856502242152467,-0.1250000000000001,KOSPI
(주)골프존뉴딘홀딩스,121440,201812,201105,,0,0,0,도매 및 소매업,1,0.0126696684132172,-1.0168410385052131,-0.6202635914332784,1.6038961038961037,-0.4296389285584289,-0.5512225470827307,-0.6302288871349644,-1.1467991169977925,0.2760996290408056,2.511646938024666,11.356082588619929,-0.6950672645739913,-0.4687500000000002,KOSDAQ
티케이지애강(주),022220,201212,200604,,1,1,1,제조업,1,-1.973388654690997,-1.902268229997201,-1.0321252059308073,1.87012987012987,-0.0995194546836854,-0.3470894010499737,-0.4490923441199684,-0.5573951434878588,-0.5108638049814521,-0.172769312772354,0.0575398368216075,-0.4798206278026907,-0.4218750000000001,KOSDAQ
한국프랜지공업(주),010100,201912,198710,,0,0,0,제조업,1,0.8114057575042983,7.390980493740282,-0.0930807248764415,0.2597402597402597,-0.0200721753431547,0.575740842417764,-0.0390686661404893,-0.065121412803532,-0.3969263381028087,0.8529999421861965,0.2390661107581093,-0.0493273542600898,0.2812499999999999,KOSPI
일진머티리얼즈(주),020150,201212,201103,,0,0,0,제조업,1,0.7665193437841861,-1.6701413231465394,-0.827841845140033,-0.1558441558441558,-1.4136216175488077,0.4776117863317194,-0.1775848460931333,-0.1854304635761589,-1.3100158982511925,-1.3613010938933112,0.0536495844096984,0.0627802690582958,0.5156249999999998,KOSPI
(주)삼양엔텍,008720,201212,197606,42003.0,0,1,1,제조업,1,-1.4645767257337006,-0.9228658906799472,-0.6029654036243821,-1.1103896103896105,0.8654893979555852,0.942554083691747,-0.1606156274664561,-0.0618101545253863,-0.5930047694753579,-0.1518945086735429,1.980416754529303,-0.3273542600896862,-0.7187500000000001,KOSPI
(주)에이치엘사이언스,239610,201812,201610,,0,0,0,제조업,1,2.7890109505854888,1.533882129895513,1.098846787479407,-1.038961038961039,1.3245881156172712,0.9614646988262292,3.9325177584846096,1.0044150110375276,0.286168521462639,1.7811374304171967,0.5163714563178243,2.5426008968609866,0.1562499999999997,KOSDAQ
(주)휴온스글로벌,084110,201812,200612,,0,0,0,제조업,1,0.6194746636102444,0.1919638385842069,0.4472817133443162,-0.1493506493506493,4.18152652046243,2.2720165923428697,0.998816101026046,0.8520971302428255,1.202967673555909,0.7082822550257143,2.45533208535468,0.3228699551569506,0.0,KOSDAQ
아남전자(주),008700,201212,198408,,1,0,1,제조업,1,-0.3378802083527378,-2.4015607286537537,-0.700988467874794,0.2467532467532467,-0.3323707012275094,-0.2465181920532251,-0.6006314127861089,-0.7461368653421633,-0.5506094329623742,-0.6282065665426974,0.0434749271736725,-0.0269058295964125,-0.09375,KOSPI
(주)에코프로비엠,247540,201912,201903,,0,0,0,제조업,1,0.0239566517600519,-0.2448205212253854,0.5115321252059308,0.1818181818181818,0.9908031410853458,-0.0005061871033215,-0.2265193370165745,-0.2913907284768212,-0.1584525702172762,0.3292246157442152,0.0718339381253204,-0.1165919282511212,0.6562499999999999,KOSDAQ
(주)씨앤케이인터내셔널,039530,201212,200003,42143.0,0,1,1,광업,0,-1.973388654690997,2.302768857970818,-0.3887973640856672,-2.1818181818181817,-0.3368745106525938,-0.3049344737412356,-0.9021310181531176,-0.8333333333333334,-1.4753577106518283,-1.915432251215084,0.8653401040288572,1.2466367713004487,0.1249999999999997,KOSDAQ
제이앤유글로벌,086200,201212,200606,42499.0,0,1,1,제조업,1,-1.23244197370818,-0.6661150972559526,-0.1803953871499175,-0.1038961038961038,-0.1464880495912726,0.2303538815015112,2.243093922651934,0.4470198675496688,-0.1282458929517754,-0.5295920988290636,-0.4126256532130197,1.4798206278026909,0.1718749999999998,KOSDAQ
(주)한창,005110,201212,197606,,0,0,0,도매 및 소매업,1,0.9501805650188174,1.9847995795878213,-0.2018121911037891,-1.448051948051948,-0.2717340581307882,-0.3489037146301609,-1.180741910023678,-2.08167770419426,-0.7095919448860627,2.2213690137779487,3.022743363285925,-0.5022421524663678,-0.984375,KOSPI
(주)인포피아,036220,201212,200706,42499.0,0,0,0,제조업,1,0.1415002123869923,-1.2000711757631046,-0.7273476112026359,-0.0519480519480519,-0.7287689782818456,-0.0340161944978372,0.452249408050513,0.7119205298013245,-0.3121356650768416,-0.7050314898618669,-0.3380093834296637,0.0672645739910313,-0.3750000000000001,KOSDAQ
삼보모터스(주),053700,201912,200111,,0,0,0,제조업,1,-0.240058628965908,-2.0259768618123686,-1.0766062602965405,0.5324675324675323,-1.0404679362667637,0.5925668897267813,-0.122730860299921,-0.0397350993377483,-0.3513513513513514,-0.6753599335277506,-0.0733339210845072,-0.2600896860986548,0.1874999999999998,KOSDAQ
한국공항(주),005430,201812,197612,,0,0,0,운수 및 창고업,0,0.2158858540952505,-0.0431589887903207,0.0016474464579901,-0.4675324675324675,4.264866598470766,1.550130095093005,0.6610102604577742,0.0220750551876378,1.8086910439851616,-0.2267648085629639,-0.6423393412390275,1.2286995515695072,1.6406249999999998,KOSPI
(주)사람인에이치알,143240,201812,201202,,0,0,0,정보통신업,0,0.0911030329003604,0.3067710354600894,1.2421746293245468,-1.0194805194805194,0.8032436393942501,0.104926794163916,2.908050513022889,1.0176600441501102,2.2496025437201914,0.0025720419478751,-0.557719305975213,1.031390134529148,0.4062499999999996,KOSDAQ
에스케이네트웍스(주),001740,201212,197706,,0,0,0,도매 및 소매업,1,-0.1327800036182364,-0.2564831274520783,0.014827018121911,0.0129870129870129,-0.2580749522634511,-0.1991379178763687,-0.393843725335438,-0.5507726269315674,-1.0461049284578698,-0.0932313278660141,2.241027181217325,0.5650224215246638,2.203125,KOSPI
(주)휴스틸,005010,201812,197306,,0,0,0,제조업,1,-0.9480963884784618,-0.1849088377993223,-0.2619439868204283,0.3896103896103897,1.4531876055445263,7.298513651975844,-0.2719021310181531,-0.4194260485651214,-0.4112347641759408,0.2143604985883118,0.3920954261337363,0.0403587443946187,-0.03125,KOSPI
휴림로봇(주),090710,201212,200612,,0,0,0,제조업,1,-1.973388654690997,-3.633742954469096,-2.0955518945634264,1.1948051948051948,-0.7444685843313621,-0.3599641301189813,-0.8567482241515391,-1.4602649006622517,-0.3762586115527293,-0.813402343509463,-0.5096354641339116,-0.5470852017937222,-0.8750000000000001,KOSDAQ
(주)케이엔제이,272110,201912,201910,,0,0,0,제조업,1,0.3067306008014846,3.695102715419925,1.2240527182866556,0.512987012987013,0.2467296633098771,-0.0083160325581734,-0.7494080505130228,-1.0364238410596027,0.2458929517753048,-0.0215628347920791,-0.3589713842548237,-0.4125560538116593,-0.2656250000000002,KOSDAQ
텔코웨어(주),078000,201912,200407,,0,0,0,정보통신업,0,-0.2484340125970338,-0.4498470113589163,-0.3896210873146623,-1.5064935064935063,0.0434343591705975,-0.3457670727721072,0.447119179163378,0.3962472406181014,1.3169051404345522,0.011280595330066,-0.0075764152419827,0.1300448430493274,-1.0625000000000002,KOSPI
에스엔유프리시젼(주),080000,201812,200501,,0,1,1,제조업,1,-1.663401284910414,1.0272881247486048,0.1993410214168039,-0.1818181818181818,-0.075520225062734,-0.0075690055151884,2.383977900552486,2.173289183222958,0.6046634870164282,0.6807726762001212,0.1795248213909474,0.2242152466367713,-0.5312500000000001,KOSDAQ
에이치디씨현대이피(주),089470,201212,200609,,0,0,0,제조업,1,0.413992584056255,0.1674229972482374,1.3105436573311369,0.5324675324675323,0.1615818895046508,-0.3626583443228138,-0.6002367797947908,-0.760485651214128,-0.7307896131425544,0.3783551364342261,0.5733577506791604,0.0941704035874439,0.4999999999999997,KOSPI
(주)대림제지,017650,201812,199411,,0,0,0,제조업,1,1.0091959567151394,1.9736058751006524,0.1400329489291598,0.3311688311688311,-0.0756576470813468,-0.1029430718816987,-0.0386740331491712,0.2880794701986755,0.0127186009538949,0.6678206035852284,1.2984447398630448,-0.4529147982062781,0.390625,KOSDAQ
미래나노텍(주),095500,201212,200710,,0,0,0,제조업,1,0.8846489297856518,2.250093337816261,0.8706754530477758,-0.1038961038961038,0.5411205245429219,0.3509237620508429,0.3271507498026835,0.3631346578366445,0.0763116057233703,-0.316328697945051,-0.4297630594806536,0.1704035874439461,0.1874999999999998,KOSDAQ
(주)초록뱀미디어,047820,201212,200212,,0,0,0,정보통신업,0,3.569094447484468,1.456919397592513,-0.1647446457990115,-1.0324675324675323,-0.2505443265614172,-0.3229185011813605,-1.2734806629834252,-1.598233995584989,2.2496025437201914,6.098842755300924,1.008908247969036,2.5426008968609866,0.7343749999999999,KOSDAQ
코오롱글로벌(주),003070,201212,197809,,0,0,0,건설업,1,3.714848436545574,-1.1689000474337807,-0.7545304777594728,0.7207792207792206,-0.5080924629296378,-0.1188793010520438,-0.4064719810576164,-0.5022075055187638,-0.9088500264970854,-0.3691871102359118,0.3026863242639688,-0.2286995515695067,-0.078125,KOSPI
에스지씨이테크건설(주),016250,201812,199912,,0,0,0,건설업,1,-0.129808681846193,-0.1986868997134382,1.3344316309719937,1.0194805194805194,11.313521373728785,9.100719442047389,-0.1539068666140488,0.2593818984547461,-0.2299947005829359,-0.2012780111187793,0.0259204468735417,-0.5784753363228701,-0.1093750000000001,KOSDAQ
동일금속(주),109860,201912,200907,,0,0,0,제조업,1,-0.7010676543772701,0.3864236591784021,0.2388797364085667,-2.1818181818181817,1.423420827440063,0.768446392924595,2.316495659037096,0.979028697571744,0.3942766295707471,1.7587405824938265,1.7253392329523132,0.9775784753363228,0.6406249999999999,KOSDAQ
에스케이씨솔믹스(주),057500,201212,200112,44188.0,1,0,1,제조업,1,0.074820912107649,-3.069178923667483,-2.2545304777594724,3.720779220779221,-1.8178920479173968,-0.8037063564434661,-0.7868981846882398,-2.08167770419426,-0.3778484366719661,-0.8573734386264179,-0.1569007067096041,-0.8116591928251123,-1.0468750000000002,KOSDAQ
SNT모티브(주),064960,201812,200203,,0,0,0,제조업,1,-0.5557787451626194,-0.4222532116639386,-0.0782537067545304,-0.3766233766233766,2.704636386661816,2.7989274009774068,0.3685872138910813,0.2185430463576158,-0.2421833598304187,0.923569442798772,0.6427585225951378,0.1704035874439461,-0.078125,KOSPI
(주)누리플렉스,040160,201212,200008,,0,1,1,정보통신업,0,-1.4063901751518333,-3.954492245152346,-1.084843492586491,-0.1428571428571428,-1.0567238351276145,-0.20723723563411,0.3535911602209944,0.8995584988962471,-0.6009538950715422,-1.915432251215084,-0.1475664314879172,-0.3632286995515696,-0.5625000000000001,KOSDAQ
제이엔케이히터(주),126880,201812,201101,,0,0,0,제조업,1,1.1028849770846356,3.98091399709692,0.0782537067545305,1.0194805194805194,-0.6250714204867364,0.1404729113641598,-0.3977900552486187,-0.3741721854304635,-0.499735029146794,-0.6376125492763075,2.535497930679667,-0.4887892376681615,-0.6250000000000002,KOSDAQ
(주)서울리거,043710,201212,200207,,0,0,0,도매 및 소매업,1,3.714848436545574,3.417831851937441,0.2784184514003295,-0.3571428571428571,-0.2375834576229629,-0.3929248421110859,-1.2734806629834252,-1.194260485651214,-0.5802861685214628,-0.1719306843578623,-0.4068302349942453,2.5426008968609866,2.203125,KOSDAQ
영풍정밀(주),036560,201212,199912,,0,0,0,제조업,1,-0.1430784324285758,-0.3459583055754789,-0.187808896210873,-1.7012987012987013,0.340784307938774,-0.3354988784958516,-0.2063930544593528,-0.1600441501103753,0.194488606253312,0.0856839948885356,0.6422969536966489,-0.2825112107623319,-0.1562500000000001,KOSDAQ
(주)코세스,089890,201212,200611,,0,0,0,제조업,1,0.0243617047962263,0.1234433125725908,1.7347611202635915,0.0194805194805194,0.3082917651095952,-0.2314226242677678,0.1771902131018153,-0.1136865342163355,0.21250662427133,-0.1097388060237281,-0.6014066058996029,0.2017937219730941,0.6093749999999999,KOSDAQ
(주)이루온,065440,201912,200301,,0,0,0,정보통신업,0,-0.08993211109526,-0.2047261121768801,-0.4052718286655683,-0.3116883116883117,-0.2799308037751284,-0.2430551525205667,-0.2174427782162588,-0.2461368653421634,0.0805511393746687,-0.2575072250741804,-0.0707341853211797,-0.188340807174888,-0.5312500000000001,KOSDAQ
(주)휴맥스,115160,201912,200911,,0,1,1,제조업,1,-1.2332668761308792,3.147108846333613,-0.1803953871499175,0.6818181818181817,0.3542118362108207,1.3579515621347336,0.1913970007892659,0.3509933774834435,-0.4764175940646529,0.4373565103917377,1.649143289355386,-0.2242152466367713,-0.2031250000000001,KOSDAQ
(주)세종메디칼,258830,201812,201805,,0,0,0,제조업,1,-0.1079049914747948,-0.3832653737487884,0.1738056013179571,-0.8636363636363636,0.1119044589611254,-0.1774257707156739,3.0777426992896606,1.67439293598234,2.2496025437201914,-0.3131299657815826,-0.3841190221776918,0.7354260089686099,-0.6093750000000002,KOSDAQ
(주)코아스,071950,201212,200508,,0,0,0,제조업,1,-0.7338736485629686,-0.5104506832272737,-0.1301482701812191,1.863636363636364,-0.2834313292392168,-0.3054522331417436,-0.4593528018942383,-0.5629139072847682,-0.3916269210386858,-0.5951628684267976,-0.3126960316898786,-0.5022421524663678,-0.7968750000000002,KOSPI
씨에스윈드(주),112610,201912,201411,,0,0,0,제조업,1,2.7734304093750284,1.0088028648022298,0.7998352553542009,0.6038961038961038,1.242980796274394,2.1825469960200943,-0.1329913180741909,-0.1699779249448123,-0.2999470058293588,2.590511061364919,6.397317625502841,0.0358744394618834,0.1562499999999997,KOSPI
