회사명,거래소코드,회계년도,상장일,상장폐지일,자기자본회전률
(주)나노,187790,201812,201405,,1.5702718914896492
(주)나노,187790,201912,201405,,1.2132132011999384
(주)나노,187790,202012,201405,,0.8337560126494228
(주)나노브릭,286750,201512,201908,,
(주)나노브릭,286750,201612,201908,,
(주)나노브릭,286750,201712,201908,,
(주)나노브릭,286750,201812,201908,,6.363792859929096
(주)나노브릭,286750,201912,201908,,0.9921399207541909
(주)나노브릭,286750,202012,201908,,0.6118676755586087
(주)나노신소재,121600,201112,201102,,0.5753312698286547
(주)나노신소재,121600,201212,201102,,0.411971104529652
(주)나노신소재,121600,201312,201102,,0.4719648251223484
(주)나노신소재,121600,201412,201102,,0.46763081710265014
(주)나노신소재,121600,201512,201102,,0.6369302831750263
(주)나노신소재,121600,201612,201102,,0.5428221873706877
(주)나노신소재,121600,201712,201102,,0.5678275696154672
(주)나노신소재,121600,201812,201102,,0.6083766944693865
(주)나노신소재,121600,201912,201102,,0.5353948183775138
(주)나노신소재,121600,202012,201102,,0.5219587485060151
(주)나노엔텍,39860,201112,200008,,0.4575569261673244
(주)나노엔텍,39860,201212,200008,,0.5194826461251867
(주)나노엔텍,39860,201312,200008,,0.819874644752944
(주)나노엔텍,39860,201412,200008,,0.6600725726998572
(주)나노엔텍,39860,201512,200008,,0.672143833649237
(주)나노엔텍,39860,201612,200008,,0.6940953790208164
(주)나노엔텍,39860,201712,200008,,0.9657536913635321
(주)나노엔텍,39860,201812,200008,,0.8762298641637281
(주)나노엔텍,39860,201912,200008,,0.6893458383241818
(주)나노엔텍,39860,202012,200008,,0.6806719780871021
(주)나노트로닉스,10670,201112,199605,2014/04/11,0.8445205487901918
(주)나노트로닉스,10670,201212,199605,2014/04/11,0.8969820433793567
(주)나래나노텍,137080,201112,202202,,
(주)나래나노텍,137080,201212,202202,,
(주)나래나노텍,137080,201312,202202,,
(주)나래나노텍,137080,201412,202202,,
(주)나래나노텍,137080,201512,202202,,
(주)나래나노텍,137080,201612,202202,,
(주)나래나노텍,137080,201712,202202,,
(주)나래나노텍,137080,201812,202202,,1.7806485911659562
(주)나래나노텍,137080,201912,202202,,0.8629107800266831
(주)나래나노텍,137080,202012,202202,,1.833972177088244
(주)나무가,190510,201112,201511,,
(주)나무가,190510,201212,201511,,
(주)나무가,190510,201312,201511,,23.64149868886876
(주)나무가,190510,201412,201511,,12.089536496478086
(주)나무가,190510,201512,201511,,10.141449994907893
(주)나무가,190510,201612,201511,,4.434035962949351
(주)나무가,190510,201712,201511,,5.035461221964701
(주)나무가,190510,201812,201511,,9.477808460885631
(주)나무가,190510,201912,201511,,9.086684922411454
(주)나무가,190510,202012,201511,,12.385063301435432
(주)나스미디어,89600,201112,201307,,0.5620633809181254
(주)나스미디어,89600,201212,201307,,0.5704472985151853
(주)나스미디어,89600,201312,201307,,0.4959901637141897
(주)나스미디어,89600,201412,201307,,0.5027602092834399
(주)나스미디어,89600,201512,201307,,0.688726016849546
(주)나스미디어,89600,201612,201307,,0.8041543050076072
(주)나스미디어,89600,201712,201307,,1.0359950006243728
(주)나스미디어,89600,201812,201307,,0.7905057942830468
(주)나스미디어,89600,201912,201307,,0.7930512088176394
(주)나스미디어,89600,202012,201307,,0.6310989676670976
(주)나이벡,138610,201112,201107,,0.2623263738563574
(주)나이벡,138610,201212,201107,,0.4046040398092145
(주)나이벡,138610,201312,201107,,0.30954524862988736
(주)나이벡,138610,201412,201107,,0.8780512146610757
(주)나이벡,138610,201512,201107,,0.5250588257569349
(주)나이벡,138610,201612,201107,,0.46508522415536385
(주)나이벡,138610,201712,201107,,0.5677217307555545
(주)나이벡,138610,201812,201107,,0.45408632412798633
(주)나이벡,138610,201912,201107,,0.4890724357365888
(주)나이벡,138610,202012,201107,,0.2146109129381063
(주)나이스디앤비,130580,201112,201112,,0.9460496778013712
(주)나이스디앤비,130580,201212,201112,,0.9899441157251584
(주)나이스디앤비,130580,201312,201112,,0.9040817325713301
(주)나이스디앤비,130580,201412,201112,,0.8766871882371252
(주)나이스디앤비,130580,201512,201112,,0.9286272893714766
(주)나이스디앤비,130580,201612,201112,,1.0676898302695945
(주)나이스디앤비,130580,201712,201112,,1.170189712502102
(주)나이스디앤비,130580,201812,201112,,1.2429798567770738
(주)나이스디앤비,130580,201912,201112,,1.4689072687112894
(주)나이스디앤비,130580,202012,201112,,1.2783948391769488
(주)나이스홀딩스,34310,201112,200402,,0.6044427128595687
(주)나이스홀딩스,34310,201212,200402,,0.5911031430432566
(주)나이스홀딩스,34310,201312,200402,,1.5622404790143671
(주)나이스홀딩스,34310,201412,200402,,1.5135574745537856
(주)나이스홀딩스,34310,201512,200402,,1.601295629421283
(주)나이스홀딩스,34310,201612,200402,,1.8336157130663744
(주)나이스홀딩스,34310,201712,200402,,1.7564127892202452
(주)나이스홀딩스,34310,201812,200402,,1.680854297800486
(주)나이스홀딩스,34310,201912,200402,,1.6590558885686975
(주)나이스홀딩스,34310,202012,200402,,1.6622177951743375
(주)나이코,192240,201212,201402,2016/12/23,
(주)나이코,192240,201312,201402,2016/12/23,
(주)나이코,192240,201412,201402,2016/12/23,
(주)나이코,192240,201512,201402,2016/12/23,
(주)나인테크,267320,201712,201706,,
(주)나인테크,267320,201812,201706,,
(주)나인테크,267320,201912,201706,,
(주)나인테크,267320,202012,201706,,
(주)남선알미늄,8350,201112,197805,,4.073763751248319
(주)남선알미늄,8350,201212,197805,,4.551958044769857
(주)남선알미늄,8350,201312,197805,,5.347708562399435
(주)남선알미늄,8350,201412,197805,,4.312096016632977
(주)남선알미늄,8350,201512,197805,,3.677178695636776
(주)남선알미늄,8350,201612,197805,,3.552020012071225
(주)남선알미늄,8350,201712,197805,,2.963752202197452
(주)남선알미늄,8350,201812,197805,,2.197805566134443
(주)남선알미늄,8350,201912,197805,,1.867530113620603
(주)남선알미늄,8350,202012,197805,,1.456549921554301
(주)남성,4270,201112,198911,,0.7654851314946733
(주)남성,4270,201212,198911,,0.8177582530586268
(주)남성,4270,201312,198911,,0.924264500025057
(주)남성,4270,201412,198911,,0.9157503515343398
(주)남성,4270,201512,198911,,1.0563465332261792
(주)남성,4270,201612,198911,,1.159777324472278
(주)남성,4270,201712,198911,,1.1443315985518
(주)남성,4270,201812,198911,,0.9785062407359806
(주)남성,4270,201912,198911,,0.8649244731734735
(주)남성,4270,202012,198911,,1.146636791729881
(주)내츄럴엔도텍,168330,201212,201310,,2.416748844308829
(주)내츄럴엔도텍,168330,201312,201310,,2.8220215876087846
(주)내츄럴엔도텍,168330,201412,201310,,2.0267823367175235
(주)내츄럴엔도텍,168330,201512,201310,,0.7289482646053773
(주)내츄럴엔도텍,168330,201612,201310,,0.1341246733112119
(주)내츄럴엔도텍,168330,201712,201310,,0.1811240027766128
(주)내츄럴엔도텍,168330,201812,201310,,0.19578290459573183
(주)내츄럴엔도텍,168330,201912,201310,,0.23101317242974692
(주)내츄럴엔도텍,168330,202012,201310,,0.7297780296706716
(주)네오리진,94860,201112,200704,,1.4109239035234977
(주)네오리진,94860,201212,200704,,0.8639757768075892
(주)네오리진,94860,201312,200704,,1.6935441527708825
(주)네오리진,94860,201412,200704,,2.009332426552337
(주)네오리진,94860,201512,200704,,1.0811448403527368
(주)네오리진,94860,201612,200704,,0.935456456626121
(주)네오리진,94860,201712,200704,,0.7029519050520385
(주)네오리진,94860,201812,200704,,0.6883730311714036
(주)네오리진,94860,201912,200704,,0.9970155660136167
(주)네오리진,94860,202012,200704,,0.9283670407312622
(주)네오셈,253590,201612,201804,,
(주)네오셈,253590,201712,201804,,
(주)네오셈,253590,201812,201804,,
(주)네오셈,253590,201912,201804,,
(주)네오셈,253590,202012,201804,,1.2050525782512052
(주)네오오토,212560,201112,201511,,
(주)네오오토,212560,201212,201511,,
(주)네오오토,212560,201312,201511,,
(주)네오오토,212560,201412,201511,,2.846680205741882
(주)네오오토,212560,201512,201511,,2.2293840353388497
(주)네오오토,212560,201612,201511,,2.155630012128831
(주)네오오토,212560,201712,201511,,1.8119689362931275
(주)네오오토,212560,201812,201511,,1.5360748985207489
(주)네오오토,212560,201912,201511,,1.5097844526384012
(주)네오오토,212560,202012,201511,,1.4500626627533464
(주)네오위즈,95660,201112,200707,,2.4465642476696394
(주)네오위즈,95660,201212,200707,,2.403130768607329
(주)네오위즈,95660,201312,200707,,1.5159434602944692
(주)네오위즈,95660,201412,200707,,0.6924123387175549
(주)네오위즈,95660,201512,200707,,0.6922669068780619
(주)네오위즈,95660,201612,200707,,0.7137055040730136
(주)네오위즈,95660,201712,200707,,0.6496619880328167
(주)네오위즈,95660,201812,200707,,0.7647084784299644
(주)네오위즈,95660,201912,200707,,0.8108677244946424
(주)네오위즈,95660,202012,200707,,0.7994722726835425
(주)네오위즈홀딩스,42420,201112,200006,,1.9393213927631003
(주)네오위즈홀딩스,42420,201212,200006,,1.954811966126739
(주)네오위즈홀딩스,42420,201312,200006,,1.2779826838820372
(주)네오위즈홀딩스,42420,201412,200006,,0.5934077595451012
(주)네오위즈홀딩스,42420,201512,200006,,0.4154187291070073
(주)네오위즈홀딩스,42420,201612,200006,,0.4150758670364401
(주)네오위즈홀딩스,42420,201712,200006,,0.3869922858219292
(주)네오위즈홀딩스,42420,201812,200006,,0.46003057295127653
(주)네오위즈홀딩스,42420,201912,200006,,0.4766610579323541
(주)네오위즈홀딩스,42420,202012,200006,,0.48702131632013723
(주)네오이뮨텍,950220,201912,202103,,0.0
(주)네오이뮨텍,950220,202012,202103,,0.0
(주)네오크레마,311390,201612,201908,,
(주)네오크레마,311390,201712,201908,,
(주)네오크레마,311390,201812,201908,,
(주)네오크레마,311390,201912,201908,,0.6482406527558665
(주)네오크레마,311390,202012,201908,,0.768057849155814
(주)네오티스,85910,201112,200710,,0.494218000300317
(주)네오티스,85910,201212,200710,,0.5869252167227326
(주)네오티스,85910,201312,200710,,0.5979014279622671
(주)네오티스,85910,201412,200710,,0.604275921217012
(주)네오티스,85910,201512,200710,,0.5768533995024706
(주)네오티스,85910,201612,200710,,0.6909546376621026
(주)네오티스,85910,201712,200710,,0.8488599829180274
(주)네오티스,85910,201812,200710,,0.9973219915242059
(주)네오티스,85910,201912,200710,,0.9612576865925494
(주)네오티스,85910,202012,200710,,0.8838382500495353
(주)네오팜,92730,201112,200701,,0.5672306722991909
(주)네오팜,92730,201212,200701,,0.6279509182496451
(주)네오팜,92730,201312,200701,,0.6683681807452494
(주)네오팜,92730,201412,200701,,0.8328614278332982
(주)네오팜,92730,201512,200701,,1.1279587866876
(주)네오팜,92730,201612,200701,,1.190220446693829
(주)네오팜,92730,201712,200701,,1.2450785730057525
(주)네오팜,92730,201812,200701,,1.2402940553168462
(주)네오팜,92730,201912,200701,,1.0090970082933102
(주)네오팜,92730,202012,200701,,0.7307218875266654
(주)네오퍼플,28090,201112,199611,2013/05/03,1.9899696917577385
(주)네오퍼플,28090,201212,199611,2013/05/03,1.6862629135559837
(주)네오펙트,290660,201712,201811,,-0.25918112165933155
(주)네오펙트,290660,201812,201811,,1.0218174223240388
(주)네오펙트,290660,201912,201811,,0.6034020378800931
(주)네오펙트,290660,202012,201811,,1.2245329386006236
(주)네온테크,306620,201812,201810,,
(주)네온테크,306620,201912,201810,,
(주)네온테크,306620,202012,201810,,
(주)네이블커뮤니케이션즈,153460,201112,201207,,1.7044929080208355
(주)네이블커뮤니케이션즈,153460,201212,201207,,1.595726275357428
(주)네이블커뮤니케이션즈,153460,201312,201207,,0.9050381860186645
(주)네이블커뮤니케이션즈,153460,201412,201207,,0.9544219410596352
(주)네이블커뮤니케이션즈,153460,201512,201207,,0.9113714488170253
(주)네이블커뮤니케이션즈,153460,201612,201207,,0.7382779072701623
(주)네이블커뮤니케이션즈,153460,201712,201207,,0.45101047915341425
(주)네이블커뮤니케이션즈,153460,201812,201207,,0.6200636536275204
(주)네이블커뮤니케이션즈,153460,201912,201207,,0.5112429403066869
(주)네이블커뮤니케이션즈,153460,202012,201207,,0.48753116624103293
(주)네이처셀,7390,201112,199211,,2.848836348956582
(주)네이처셀,7390,201212,199211,,3.27262699131598
(주)네이처셀,7390,201312,199211,,3.011740422213877
(주)네이처셀,7390,201412,199211,,2.068127574693382
(주)네이처셀,7390,201512,199211,,1.34491989820206
(주)네이처셀,7390,201612,199211,,0.8153915969098435
(주)네이처셀,7390,201712,199211,,0.7405491000323319
(주)네이처셀,7390,201812,199211,,0.6467748790597124
(주)네이처셀,7390,201912,199211,,0.36910022227576844
(주)네이처셀,7390,202012,199211,,0.2313023899962383
(주)네패스,33640,201112,199912,,1.9252164933805673
(주)네패스,33640,201212,199912,,1.935384678964219
(주)네패스,33640,201312,199912,,2.6634678480669054
(주)네패스,33640,201412,199912,,2.4718574472374994
(주)네패스,33640,201512,199912,,1.9421916654525095
(주)네패스,33640,201612,199912,,2.0048912145194087
(주)네패스,33640,201712,199912,,2.408441235667291
(주)네패스,33640,201812,199912,,2.0857501300112617
(주)네패스,33640,201912,199912,,2.1474838071931366
(주)네패스,33640,202012,199912,,1.5227187009394259
(주)네패스아크,330860,201912,202011,,1.7294293553126827
(주)네패스아크,330860,202012,202011,,0.7551218930170065
(주)넥센,5720,201112,198712,,0.87960274574411
(주)넥센,5720,201212,198712,,0.6741813301525751
(주)넥센,5720,201312,198712,,0.678456258849596
(주)넥센,5720,201412,198712,,0.5665270975853728
(주)넥센,5720,201512,198712,,0.44289718574418163
(주)넥센,5720,201612,198712,,0.4158824732511469
(주)넥센,5720,201712,198712,,0.36139844159338647
(주)넥센,5720,201812,198712,,0.9715047716267866
(주)넥센,5720,201912,198712,,1.1752698181412398
(주)넥센,5720,202012,198712,,0.9702523470355054
(주)넥솔론,110570,201112,201110,2017/04/17,3.1124223206393373
(주)넥솔론,110570,201212,201110,2017/04/17,2.724427978509889
(주)넥솔론,110570,201312,201110,2017/04/17,5.144137043023357
(주)넥솔론,110570,201412,201110,2017/04/17,-1.6309976067416587
(주)넥솔론,110570,201512,201110,2017/04/17,-0.8882979303388883
(주)넥솔론,110570,201612,201110,2017/04/17,-8.668433541819073
(주)넥스지,81970,201112,200708,2018/10/11,0.7503604264762826
(주)넥스지,81970,201212,200708,2018/10/11,0.6032260286003863
(주)넥스지,81970,201312,200708,2018/10/11,0.5466036318125841
(주)넥스지,81970,201412,200708,2018/10/11,0.6477693860233539
(주)넥스지,81970,201512,200708,2018/10/11,0.6608084578011274
(주)넥스지,81970,201612,200708,2018/10/11,0.7068805404558623
(주)넥스지,81970,201712,200708,2018/10/11,0.5974938111100513
(주)넥스턴바이오사이언스,89140,201112,200611,,1.1531122438953223
(주)넥스턴바이오사이언스,89140,201212,200611,,0.8903420978088603
(주)넥스턴바이오사이언스,89140,201312,200611,,0.8697700961036202
(주)넥스턴바이오사이언스,89140,201412,200611,,0.738806065167382
(주)넥스턴바이오사이언스,89140,201512,200611,,0.5474428042027742
(주)넥스턴바이오사이언스,89140,201612,200611,,1.240244979830874
(주)넥스턴바이오사이언스,89140,201712,200611,,0.48121143737107713
(주)넥스턴바이오사이언스,89140,201812,200611,,0.2846005094385682
(주)넥스턴바이오사이언스,89140,201912,200611,,0.33164462484536994
(주)넥스턴바이오사이언스,89140,202012,200611,,0.09836518284514138
(주)넥스트아이,137940,201112,201106,,0.738153196181249
(주)넥스트아이,137940,201212,201106,,0.961193848212766
(주)넥스트아이,137940,201312,201106,,0.8846589209668847
