,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률
11065,자화전자(주),33240,201912,199901,,1,0,1,제조업,1,-1.064063511,78.11166391,0.592185847,1.307434855,0.18,-18.67044731,-2.52,-0.08,-0.08,-2.61,-3.3,-0.1,-0.63,99.88,4.43,20280.86799,-15.69078212,1272.669888,15199.44134,3088.36,79.95341737,267.19,220.25,101.25,164.77,25.07,-13.75,42.42,111.44,8.5,8.16,28.07396713,31.17,101.96,231.51,29.92,65.56366707,90.38053211,89.18165138,29.69892844,615.0385321,1.04,1.278441606,5.0,1.93,2.3,12.16,12.31,1.41
11067,잘만테크(주),90120,201212,200705,42137.0,0,0,0,제조업,1,58.74397921,1145.487918,34.74967323,80.69363818,22.02,54.14096941,2.01,0.57,0.51,1.82,5.38,1.49,2.46,101.16,-20.56,4688.242962,26.73410291,-550.6636789,1778.449655,280.6,33.76902237,149.66,112.89,17.96,140.06,196.13,0.78,-16.0,-32.02,-10.6,-11.75,74.0372632,7.11,33.8,698.14,7.88,61.00542498,72.65052632,191.1879699,9.15275188,885.4285714,0.9,1.992627208,1.36,1.18,1.56,4.8,2.19,0.71
11072,전방(주),950,201212,196810,,1,0,1,제조업,1,4.344257206,7.387863854,-14.76105505,-3.70372874,-1.83,-39.89567738,-13.04,-11.9,-6.62,-7.25,-17.56,-16.75,3.05,111.73,0.02,175691.7083,-20911.5381,-11468.05655,114669.6429,2444.79,37.19236251,42.63,16.34,0.95,258.97,168.87,-4.14,-7.1,-8.95,-4.46,-8.2,-45.80911087,3.14,4.75,15.75,5.77,182.2030297,14.94745327,416.0899533,127.379,616.2464953,0.56,1.29574295,0.95,2.46,6.14,4.11,7.18,0.82
11076,제룡산업(주),147830,201212,201202,,0,0,0,제조업,1,26.73416234,685.5533792,12.55120383,608.4114951,0.0,532.3049296,10.91,9.9,8.75,9.64,13.65,12.39,-0.63,88.2,12.41,3966.128068,392.8410604,485.3443885,3171.329447,534.31,70.65122824,262.23,175.24,111.44,162.28,41.54,47.71,36.84,58.33,10.81,12.24,-86.98375799,22.67,61.42,570.49,25.66,43.97998573,126.12875,207.046875,22.10890625,556.34375,0.88,2.505608348,3.01,2.19,3.27,6.59,9.27,1.58
11082,제룡산업(주),147830,201812,201202,,0,0,0,제조업,1,-0.435119005,-60.92837557,4.167561592,-6.571640629,29.73,0.764641989,9.54,10.08,5.47,5.18,5.64,5.96,-2.0,88.06,59.55,3204.2718,322.9832,128.383,5530.4,1006.2,93.87111875,1291.08,1194.53,94.69,146.74,6.53,15852.84,-3.22,0.0,-0.2,-0.36,-96.55057078,13.51,59.9,10591.33,24.85,49.10652161,165.8779167,276.9166667,1.566166667,1227.375,0.54,0.695209299,6.61,0.76,0.82,10.83,8.82,0.69
11083,제룡산업(주),147830,201912,201202,,0,0,0,제조업,1,4.423815642,-21.20243406,2.794006328,-15.34932211,-8.33,-51.41379372,5.48,9.38,4.23,2.47,2.65,4.54,-2.63,89.59,60.47,2712.4378,254.5029,380.8174,5684.9,1037.1,92.40601213,1221.17,1169.74,73.2,139.82,8.22,819.55,54.5,4271.67,4.14,9.39,-51.42734959,11.49,131.18,13894.14,26.06,58.53539511,160.6731818,122.4772727,1.156409091,1398.204545,0.45,0.591223544,6.55,0.57,0.61,10.08,6.75,0.53
11086,제룡전기(주),33100,201212,199708,,0,0,0,제조업,1,-0.44817345,-14.45428085,0.768144571,26.13553848,7.95,133.3330096,1.77,2.08,1.94,1.65,2.17,2.56,-0.18,98.1,72.28,3425.820693,71.38659728,-23.4771164,2796.911874,459.41,76.31426411,317.73,200.65,71.09,195.92,31.04,4.09,3.43,8.57,0.81,0.87,-117.0808435,17.59,39.81,240.92,18.82,62.70024494,80.74978947,202.8526316,33.51671579,459.0315789,0.93,0.978517363,3.86,1.9,3.09,4.91,5.96,1.44
11092,제룡전기(주),33100,201812,199708,,0,0,0,제조업,1,1.980294954,118.9041555,4.317693502,-10.83716619,1.71,143.1112042,6.53,6.88,5.01,4.75,5.52,5.83,-0.75,92.27,62.86,2645.527642,182.1280357,310.4483269,3192.298241,538.48,86.91171938,482.07,408.24,114.64,330.46,15.06,52.84,62.68,312.23,8.2,11.39,-73.8251675,23.59,67.48,835.81,32.75,57.62119659,116.9587395,173.3193277,13.99352941,495.7815126,0.73,0.956378271,5.18,1.46,1.72,9.37,7.06,1.19
11093,제룡전기(주),33100,201912,199708,,0,0,0,제조업,1,8.974848168,90.85015288,9.32215782,6.403911163,3.36,107.05353,12.7,12.35,9.06,9.31,10.7,10.4,-0.86,86.31,65.88,2814.944882,347.5916346,453.0023485,3489.887476,598.0,87.18871246,534.69,469.41,234.02,225.96,14.69,145.7,74.44,404.47,9.54,13.56,-65.28609077,26.04,85.94,1370.8,37.03,47.70940165,136.1273171,160.7398374,9.930504065,522.7073171,0.73,0.846228283,5.67,1.3,1.5,9.55,6.57,1.09
11097,제이더블유생명과학(주),234080,201812,201610,,0,0,0,제조업,1,1.172488247,-5.730598758,7.009257376,8.099035675,-6.81,-0.988732483,15.17,10.19,7.92,11.79,22.28,14.97,1.45,86.32,21.51,9803.247505,999.1417504,2281.713966,6511.897967,176.0,54.3948902,79.21,59.15,17.47,259.45,83.84,10.42,31.76,52.86,14.48,18.74,-96.50884636,28.49,45.46,137.65,36.87,38.46030243,206.0484615,495.2615385,156.6224577,742.4615385,0.78,1.492700696,1.65,2.75,3.61,11.58,4.36,1.19
11098,제이더블유생명과학(주),234080,201912,201610,,0,0,0,제조업,1,0.270900374,38.6668916,12.22618465,9.657103639,5.38,26.36915455,17.48,12.89,10.91,14.79,25.66,18.92,0.99,83.42,29.94,10749.95728,1385.478808,1533.075324,7366.737326,209.74,60.88038472,89.51,65.92,14.75,300.87,64.26,17.24,38.33,67.56,15.0,17.74,-224.8923947,31.96,51.9,154.87,37.81,35.09169328,224.3191971,465.4379562,145.8242007,708.8138686,0.85,1.468879636,2.0,2.89,3.9,11.18,5.32,1.32
11101,제이더블유신약(주),67290,201212,200302,,0,0,0,제조업,1,12.11581042,-6.328467768,-7.001988278,-1.186086498,-5.43,-79.46117785,0.74,-3.34,-2.03,0.45,1.06,-4.75,4.09,103.3,4.09,1955.829829,-65.31302377,-223.3568405,1700.528857,183.56,42.61118848,64.95,39.77,1.14,158.15,134.68,0.18,-12.07,-18.76,-6.93,-11.42,-71.84746166,19.09,193.46,2677.49,31.47,86.608531,99.69581967,33.8852459,2.945127049,445.704918,0.61,1.340049022,1.06,1.71,2.79,4.41,3.53,0.67
11104,제이더블유중외제약(주),1060,201212,197606,,0,0,0,제조업,1,-9.585854616,-108.0216382,-3.86965052,-7.870521798,-8.15,-42.93501735,2.39,-5.14,-3.38,1.57,5.8,-12.46,6.1,103.75,1.1,34284.60657,-1760.799353,5544.354164,13981.50736,465.75,27.13486697,111.43,87.88,0.8,742.24,268.53,0.39,14.61,17.93,10.65,16.17,206.010242,14.38,58.42,315.82,21.85,68.21402448,84.39838485,151.1306082,27.17090628,599.6171486,0.66,2.531602461,0.9,1.2,1.52,5.66,1.65,0.63
11110,제이더블유중외제약(주),1060,201812,197606,,0,0,0,제조업,1,-5.877876577,109.2153932,-3.938823644,6.812909263,4.8,-0.617230744,4.02,1.5,1.32,3.52,8.13,3.04,1.62,98.07,39.72,24831.15446,372.4284598,2408.77367,11905.2093,411.38,43.80514593,163.73,119.34,13.55,499.84,128.28,2.48,12.82,24.42,7.2,7.96,69.64820437,20.37,103.27,738.4,22.51,66.60365687,102.0464292,99.87955895,13.8912782,501.4495335,0.88,1.838523466,1.55,1.37,1.86,5.17,2.24,0.83
11111,제이더블유중외제약(주),1060,201912,197606,,0,0,0,제조업,1,-3.4664243,-413.7068911,-11.54094441,-4.811522399,3.73,-188.0919055,-3.72,-4.94,-4.33,-3.26,-7.76,-10.31,2.18,106.38,29.58,23632.75468,-1168.15366,2566.520243,10552.56892,344.11,40.14107849,120.53,88.0,15.06,392.82,149.12,-1.69,15.69,28.7,9.39,10.53,158.4650843,14.78,57.48,582.7,16.56,102.2883469,69.43433361,116.2011447,10.71420769,464.7661488,0.88,2.023712639,1.51,1.44,1.98,5.33,2.56,0.84
11114,제이더블유홀딩스(주),96760,201212,200707,,1,0,1,"전문, 과학 및 기술 서비스업",0,-1.612567075,7.282329559,-16.68980068,-0.788079866,5.36,-40.00152871,0.72,-8.1,-3.82,0.34,1.63,-24.86,10.22,108.88,1.01,10452.58224,-846.7091845,17.59677144,2891.364994,225.33,19.07493689,70.99,54.68,1.45,1017.64,424.25,0.07,-0.17,-0.2,-0.14,-0.3,-56.24076148,14.12,39.91,243.97,29.71,71.77091803,-133.4354237,49.77966102,0.0,1930.889831,0.47,2.092309895,0.6,1.07,1.38,4.7,1.53,0.48
11117,제이씨케미칼(주),137950,201212,201108,,0,0,0,제조업,1,-15.12577839,-63.09442867,5.985248009,-17.44154085,9.09,-90.68028723,0.73,2.84,4.43,1.14,1.5,6.05,-0.53,96.86,49.62,6953.779385,197.2206897,553.7477511,3259.070465,579.89,75.91564385,142.24,61.52,7.67,364.53,31.73,1.76,51.61,67.29,12.43,7.96,191.1050605,10.81,49.15,125.66,6.93,38.70259736,267.67625,654.1666667,212.8492083,2395.75,1.56,2.639666269,6.48,4.74,10.95,8.35,13.64,2.78
11123,제이씨케미칼(주),137950,201812,201108,,0,0,0,제조업,1,17.63308551,192.2300637,4.998711207,5.533258892,43.59,56.11437123,4.98,1.28,1.45,5.64,13.54,6.16,1.52,98.24,59.64,9317.662867,119.0766297,702.7742553,4610.590613,650.43,39.4491875,60.33,40.33,16.9,227.93,153.49,2.62,5.02,6.28,3.04,2.9,-50.40278893,12.02,74.19,167.14,11.48,33.48675163,401.1666071,371.1964286,67.84646429,3208.035714,1.13,2.58416919,1.94,3.99,6.06,11.63,16.13,1.63
11124,제이씨케미칼(주),137950,201912,201108,,0,0,0,제조업,1,36.94727558,404.3854529,33.05811137,11.64540044,51.79,43.70668091,6.41,5.77,5.7,6.33,16.3,13.79,1.13,92.93,53.96,9111.916944,526.0790538,122.2090656,4823.065706,758.61,38.32887045,73.06,41.1,15.04,106.43,160.9,4.63,5.61,7.07,3.46,4.05,-118.6527202,12.59,41.45,92.17,14.75,27.42228177,200.0227059,596.7529412,294.6605765,2784.6,0.99,2.719868674,1.61,3.54,5.82,9.02,19.11,1.42
11127,제이씨현시스템(주),33320,201212,199711,,0,0,0,도매 및 소매업,1,3.987102118,-110.6289183,-0.860939114,-4.853071946,-5.16,-131.2441792,-0.72,-0.24,-0.38,-1.15,-1.52,-0.64,-0.37,100.17,-3.2,6259.232553,-14.90454961,-8.936755222,2673.268031,493.35,75.49521629,296.5,212.65,73.73,222.01,32.46,-11.78,-0.93,-2.48,-0.23,-0.14,42.67069864,14.63,68.79,407.22,9.15,92.7095937,42.83272109,67.3877551,3.328462585,461.9455782,1.6,2.205706052,6.52,2.35,3.28,8.32,6.18,1.76
11133,제이씨현시스템(주),33320,201812,199711,,0,0,0,도매 및 소매업,1,16.96401004,-25.66377081,10.24510485,-3.438278606,-2.04,-15.57880043,4.99,3.61,8.01,11.1,16.25,11.55,-0.12,94.94,9.33,14370.44627,518.1801374,188.8563573,3796.660032,804.18,66.39929973,247.53,185.04,36.49,338.42,50.6,466.47,5.79,11.63,1.95,0.94,42.35829303,17.41,156.83,1132.93,8.44,37.41732061,158.5407292,97.13541667,3.592645833,1206.104167,2.22,3.852275028,7.0,2.79,3.6,12.45,5.54,2.02
11134,제이씨현시스템(주),33320,201912,199711,,0,0,0,도매 및 소매업,1,-2.178188811,-90.2248615,-0.026089897,-23.83953778,-8.33,-81.43712632,1.22,0.46,0.73,1.93,2.88,0.83,-0.11,98.29,0.39,10944.5983,50.65282609,613.5782115,3753.185028,801.17,67.86009727,267.32,200.6,46.15,288.52,47.36,17.33,18.31,36.48,5.88,3.67,39.87552285,10.19,93.78,779.1,6.35,79.08545139,79.63693182,100.5568182,3.277545455,1259.727273,1.59,3.255789824,4.83,1.96,2.62,7.8,4.32,1.41
11137,제이앤유글로벌,86200,201212,200606,42499.0,0,1,1,제조업,1,-9.005763629,-78.06893132,-1.754728703,-20.38898094,4.62,-63.20111402,4.11,2.07,2.26,4.5,5.57,2.8,0.17,98.2,42.92,9374.050648,193.6830715,1080.97698,5981.089345,1292.01,83.97619067,510.8,293.55,168.6,291.86,19.08,12.53,69.12,164.5,11.07,9.66,52.88493719,22.51,91.28,676.82,19.63,78.6357524,54.71039216,87.57352941,1.568220588,364.3529412,1.09,1.685088633,5.67,1.53,2.7,3.53,8.07,1.23
11139,제이에스전선(주),5560,201212,200711,41739.0,0,0,0,제조업,1,0.29566115,218.7231389,6.019002583,9.044718491,4.26,193.4035443,2.26,1.99,5.98,6.77,10.35,9.52,0.2,97.76,5.26,51147.41867,1019.407943,497.5409188,11595.23458,129.43,67.23965465,223.0,169.32,25.4,413.3,48.72,8.4,-1.56,-3.09,-0.51,-0.17,43.64160477,21.69,80.59,435.6,7.24,53.85543473,123.6904665,135.8921283,23.67392711,569.8746356,3.0,4.335139772,8.68,4.49,6.1,17.07,7.43,3.27
11142,제이엔케이히터(주),126880,201212,201101,,0,0,0,제조업,1,23.22375477,-15.83107234,1.305822879,28.91929317,5.56,-53.9945587,4.44,5.78,5.79,4.45,7.89,10.38,-0.46,92.4,67.15,17040.09837,984.17675,-3361.12525,9304.375,1913.62,51.45789958,154.84,132.18,15.92,124.82,94.33,6.0,-25.07,-35.49,-12.17,-13.4,41.32914183,14.61,85.37,1244.07,16.1,54.34135537,259.0185965,443.2280702,2.087263158,2262.087719,1.0,1.386520289,2.3,1.47,1.65,13.66,8.72,0.94
11148,제이엔케이히터(주),126880,201812,201101,,0,0,0,제조업,1,43.71717907,55.78591547,-9.465105785,25.99510766,14.52,344.2380632,3.24,-4.83,-4.19,2.81,8.71,-14.14,1.9,102.06,-7.91,8908.794583,-430.6884069,902.5487295,2911.723893,521.57,25.97848125,108.8,61.16,20.55,176.36,284.93,1.02,2.2,5.13,1.63,2.22,541.470771,9.27,86.75,1555.6,12.62,97.34029998,44.41549296,222.3098592,91.34709859,2749.070423,0.87,1.78088739,1.28,1.4,1.93,5.14,3.95,0.72
11149,제이엔케이히터(주),126880,201912,201101,,0,0,0,제조업,1,-13.70065371,191.814063,67.39977513,49.89377564,5.63,254.7842113,7.67,3.51,4.15,9.07,24.32,10.11,0.75,95.27,1.3,10399.64875,365.3171847,517.3713481,3804.693741,706.98,50.39194509,119.84,117.88,29.24,184.47,98.44,6.41,15.09,37.78,7.49,5.87,9.893011141,18.55,154.26,2985.32,14.53,57.21916207,219.3136,251.76,85.40790667,2111.733333,1.18,2.688172845,1.89,1.91,2.56,7.5,5.77,1.01
11152,제이엠아이(주),33050,201212,199708,,1,0,1,제조업,1,-25.37636203,-627.0839275,-31.94828549,-35.72337927,-6.35,-267.2850962,-13.0,-15.35,-17.28,-14.64,-31.78,-36.56,0.22,118.55,38.31,6778.705629,-1040.667365,-318.3974372,2309.530991,129.33,43.63341169,83.74,68.02,14.87,94.34,129.18,-17.38,-7.31,-18.91,-4.12,-3.13,-96.60401384,0.77,1.93,2.28,0.59,2380.050585,-178.8615254,200.7627119,54.63634746,877.1779661,1.13,3.196057489,2.09,2.11,2.52,12.75,6.09,1.09
11154,제이엠티(주),94970,201212,200710,,0,0,0,제조업,1,-5.719655089,186.1520856,7.072639504,27.00421416,-1.99,109.8852329,5.55,1.36,2.62,10.72,25.9,6.33,0.73,91.8,61.73,9569.100873,129.8117295,823.2495474,2228.831209,325.36,44.10444528,68.33,59.71,9.62,117.27,126.73,7.46,13.49,26.67,7.54,3.79,-27.21490344,26.06,57.01,86.69,13.08,56.53348479,80.07943089,125.4756098,89.22886585,333.296748,1.93,3.80670644,3.3,5.05,5.82,37.92,16.15,2.03
11160,제이엠티(주),94970,201812,200710,,0,0,0,제조업,1,-10.42470451,37.44325318,25.5720572,-0.665430008,-87.5,-4.735851755,9.05,7.29,11.42,14.16,26.95,21.73,0.37,90.09,69.6,8779.440765,640.3542701,2080.238461,2838.984872,557.84,61.91092974,181.88,147.49,62.48,87.85,61.52,23.39,46.02,652.74,17.53,10.58,42.00233878,36.14,137.58,223.08,21.82,43.02484959,447.1113333,357.8666667,10.11333333,4922.466667,1.57,3.656145802,3.3,2.42,2.87,15.29,8.42,1.44
11161,제이엠티(주),94970,201912,200710,,0,0,0,제조업,1,-19.27661921,-91.07955975,0.549021063,-43.37265064,-46.67,-84.73401129,2.44,1.15,1.19,2.53,3.68,1.74,-0.23,94.52,69.7,4971.564594,57.12242003,465.0155479,2880.959432,561.45,77.11623717,298.22,266.84,112.55,145.06,29.67,141.18,129.97,0.0,29.74,25.6,15.82906157,23.09,79.05,117.12,19.87,60.53358299,621.495,655.375,17.617,7532.625,1.04,2.978582984,3.32,1.7,2.0,11.03,9.91,1.16
11165,제일모직(주),1300,201212,197505,41835.0,0,0,0,제조업,1,9.892290029,-19.43510349,1.26473309,7.685211184,4.32,12.01448815,5.35,3.47,4.03,6.22,9.94,6.45,0.55,94.72,7.71,114610.198,3981.118395,2140.522179,61730.51116,1159.68,60.11604231,183.01,92.43,11.3,259.27,66.34,8.06,7.1,12.09,2.83,2.55,109.1178745,20.95,77.72,274.6,18.89,36.28257773,208.7186137,321.7017647,77.87379255,1030.185882,1.16,1.73497581,3.1,3.67,7.42,7.27,10.83,2.34
11167,제일약품(주),271980,201812,201707,,0,0,0,제조업,1,-2.615976838,76.94284818,3.903845666,68.75367552,0.0,48.81086409,1.18,0.3,0.47,1.83,4.0,1.02,0.25,99.12,10.19,42644.01336,128.4630699,1458.92817,12576.44405,2419.52,45.90049926,140.5,95.04,1.28,107.33,117.86,4.63,9.84,56.64,5.32,3.42,-45.46044424,15.65,52.45,798.77,10.06,79.22925331,65.01981443,124.2072165,5.770290722,415.3639175,1.56,1.389706886,2.88,2.29,3.39,7.09,4.04,1.34
11168,제일약품(주),271980,201912,201707,,0,0,0,제조업,1,-0.327126777,-660.3180569,-8.051638486,7.069670152,-0.62,-94.92415096,0.06,-1.58,-2.63,0.09,0.21,-5.96,0.16,99.97,3.07,45658.80444,-719.8017773,1969.253728,11563.78648,2257.74,42.34327318,126.67,86.35,6.48,94.61,136.17,0.31,10.89,77.74,6.28,3.75,-40.31831148,1.93,6.4,127.37,1.15,0.0,8.033360996,126.1556017,4.556628631,416.5819502,1.67,3.390792986,2.99,2.5,3.68,7.78,4.52,1.43
11171,제일연마공업(주),1560,201212,200512,,0,0,0,제조업,1,5.796881259,-2.698980657,8.344306862,-1.825125077,-3.88,-27.10937344,7.8,8.41,7.61,7.05,9.21,9.95,-0.01,90.01,10.37,8609.7284,724.1281,1328.0219,7388.6,1414.49,77.45144922,307.28,178.47,43.84,303.67,29.11,14.14,41.09,81.51,9.26,10.53,62.14344949,21.45,71.42,273.53,24.38,41.16192552,154.7894949,155.969697,49.48305051,848.8181818,0.9,1.253542755,3.86,1.65,2.88,3.88,6.04,1.23
11177,제일연마공업(주),1560,201812,200512,,0,0,0,제조업,1,-0.616968142,33.20532807,5.504662384,-0.314773595,-1.22,-10.8762699,6.83,6.51,5.42,5.69,7.5,7.19,0.05,91.96,8.94,8219.179,535.0541,571.2098,7165.9,1765.59,78.11200539,301.34,188.23,105.49,198.38,28.02,17.05,27.65,65.39,6.05,7.24,56.17753088,18.73,63.77,274.83,22.42,46.50900761,137.0816049,175.8641975,52.8447037,1013.716049,0.83,1.151314819,3.45,1.53,2.36,4.34,6.55,1.11
11178,제일연마공업(주),1560,201912,200512,,0,0,0,제조업,1,4.200516806,19.7945404,9.334538944,-1.362614198,-9.88,23.44072475,8.54,7.91,6.38,6.9,8.61,7.96,-0.12,90.05,12.02,8107.1833,640.9656,687.2002,7590.2,1908.73,81.96063088,382.17,223.41,92.23,272.53,22.01,37.33,34.03,99.75,6.14,7.76,56.26461465,19.48,61.31,205.96,24.63,43.54754305,161.4521918,216.6712329,79.06275342,1189.246575,0.81,1.098305487,4.05,1.5,2.49,3.8,6.77,1.16
11181,제일파마홀딩스(주),2620,201212,198801,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.727052072,-58.64547225,4.325889423,-7.785218114,2.03,-80.74256525,1.48,2.62,2.88,1.63,2.67,4.73,-0.05,96.88,14.44,28742.03428,752.3123232,-265.5108418,16256.22896,3213.97,61.77759524,186.4,131.19,9.66,147.18,61.87,8.39,7.27,44.56,2.78,2.54,-55.2155514,17.38,64.73,429.04,15.91,73.17808153,67.70458624,104.6510469,11.94168694,389.5962114,1.1,2.000270152,2.83,1.76,2.43,6.44,3.21,1.16
11187,제일파마홀딩스(주),2620,201812,198801,,0,0,0,"전문, 과학 및 기술 서비스업",0,365.6599166,-98.59406007,245.9174259,221.1847204,-2.5,3647.871641,7.67,5.12,1.31,1.96,2.88,2.15,0.53,93.24,12.76,8935.902508,457.1130486,-214.9055724,30332.20009,6082.24,64.07840258,120.27,85.55,14.63,114.1,56.06,10.77,0.38,1.08,0.14,0.87,171.309299,3.5,23.72,401.03,22.53,62.03656921,306.3515385,249.7179487,0.0,15061.58974,0.26,0.210360544,0.8,0.76,1.05,2.75,1.51,0.42
11188,제일파마홀딩스(주),2620,201912,198801,,0,0,0,"전문, 과학 및 기술 서비스업",0,-8.000480933,-1412.775697,-18.07047471,412.2314084,2.56,-17.7416092,1.23,-13.11,-10.85,1.02,1.68,-20.52,0.34,111.14,-6.38,45772.49927,-6000.86901,1578.61376,24886.3811,4869.57,57.06457118,99.93,69.09,6.77,104.4,75.24,3.15,3.0,8.94,1.29,1.49,-46412.21635,-0.22,-1.13,-29.94,-0.25,-3796.617332,-1931.593,271.075,0.0,13224.5,0.83,0.375614666,2.11,2.24,3.2,7.52,4.34,1.17
11191,조광아이엘아이(주),44060,201212,200101,,0,0,0,제조업,1,5.528276383,416.0165132,-0.310094496,26.91299381,2.11,-13.91932227,11.99,3.43,1.9,6.63,8.86,2.53,-0.16,80.9,26.54,2745.83138,94.16660392,204.5307707,3696.925241,642.33,72.73991338,413.31,233.29,48.32,253.66,37.48,15.61,17.48,47.56,4.76,8.85,57.45879137,19.25,43.28,580.31,35.77,78.34797395,63.17134021,186.8969072,10.73357732,425.7938144,0.55,0.581099217,2.19,1.3,2.11,3.36,4.94,1.02
11197,조광아이엘아이(주),44060,201812,200101,,0,0,0,제조업,1,7.870684955,43.43775153,5.860677035,20.77905252,0.0,45.31283392,22.91,19.41,7.77,9.17,10.68,9.05,-1.98,77.53,51.5,2488.669948,482.9372982,327.3722047,5512.633658,997.91,85.06749044,739.58,543.47,116.14,612.22,17.55,18360.87,40.26,191.74,6.01,15.59,30.66176567,20.16,44.95,542.82,52.28,53.17993411,114.1547788,253.5132743,23.29180531,566.4778761,0.4,0.408045583,2.83,0.96,1.31,3.6,3.28,0.84
11198,조광아이엘아이(주),44060,201912,200101,,0,0,0,제조업,1,46.38887435,-25.57432189,4.543314979,-0.275715908,35.4,-25.54822001,17.11,14.48,4.52,5.34,7.56,6.4,-1.14,83.33,54.29,2481.808289,359.4293591,795.6075955,5871.638665,1047.79,60.75077417,90.61,66.15,19.93,481.7,64.61,20.12,15.14,26.23,5.94,22.62,-260.4151108,13.13,43.57,626.16,49.96,59.0030349,87.16117647,184.745098,14.01154248,611.3006536,0.31,0.466255131,1.06,0.82,1.12,3.07,3.54,0.5
11201,조광페인트(주),4910,201212,197612,,0,0,0,제조업,1,7.840845075,111.4586049,9.466803769,3.714363162,-0.27,17.41932041,4.1,7.37,6.08,3.38,5.83,10.49,1.39,91.12,4.34,13512.53641,996.269375,589.8955469,8832.734375,2017.76,58.41947178,109.56,73.1,1.14,234.92,71.18,2.64,2.36,4.27,0.98,1.24,381.4451835,19.06,51.17,612.64,23.97,49.89597303,75.88797333,211.4133333,16.98956,531.3866667,0.82,1.436257748,1.96,2.1,3.2,6.09,3.39,1.1
11207,조광페인트(주),4910,201812,197612,,0,0,0,제조업,1,14.54948425,-190.7334016,-4.289598756,4.092678088,4.8,-97.65541594,0.06,-1.86,-1.37,0.04,0.07,-2.19,0.62,98.81,1.43,16365.7293,-304.8184375,-389.6325,13432.1875,2750.95,57.31605585,110.29,62.5,3.61,188.26,74.47,0.08,3.26,5.03,1.39,2.01,464.2830831,10.99,23.28,155.12,15.92,99.93767098,76.50329167,316.4020833,44.68930625,626.0604167,0.74,1.102443784,1.97,2.09,3.58,5.02,4.01,1.18
11208,조광페인트(주),4910,201912,197612,,1,0,1,제조업,1,2.937045752,40.71955232,-0.742782736,-2.921212527,0.83,-400.415749,-0.18,-1.14,-0.75,-0.12,-0.21,-1.33,1.16,101.08,2.03,15887.65156,-180.6977344,961.6223438,13076.01563,2730.75,55.26710201,104.5,60.26,8.46,180.39,80.94,-0.14,2.62,4.02,1.17,1.8,983.7812484,12.67,26.72,97.95,19.47,87.02165196,73.63783058,303.1590909,83.41327479,631.4008264,0.66,1.177343224,1.51,2.02,3.53,4.71,4.12,1.04
11210,조광피혁(주),4700,201212,197705,,0,0,0,제조업,1,1.280092692,-35.63606141,4.477155182,7.388373701,-2.03,-66.03959771,2.21,3.15,3.42,2.4,3.07,4.37,-0.16,95.97,6.08,29159.16364,919.4155694,3810.947825,21234.18103,351.22,78.12270635,311.85,174.03,38.5,0.0,28.0,7.62,64.71,121.97,14.16,13.07,65.0564953,11.03,80.45,352.5,10.18,46.46582226,83.83543568,99.93775934,21.88586722,737.0995851,1.08,1.34894827,4.95,1.71,3.06,3.87,6.79,1.29
11216,조광피혁(주),4700,201812,197705,,0,0,0,제조업,1,2.396508778,-38.02007211,5.156736712,-26.75109795,-12.23,-39.01262111,11.73,10.69,5.51,6.05,6.47,5.9,-0.75,86.29,6.02,19200.79535,2052.501993,2891.06212,35687.63349,644.56,94.69794272,783.38,416.25,180.51,0.0,5.6,2721.75,194.64,48600.21,10.32,20.26,-367.1300569,11.4,114.98,363.59,22.38,27.75840873,173.1389697,156.9030303,47.61958788,1518.654545,0.52,0.809126877,7.89,1.54,3.25,2.92,6.44,1.33
11217,조광피혁(주),4700,201912,197705,,0,0,0,제조업,1,18.05571448,6.245291675,15.89585082,-15.21781158,-4.85,5.804568827,14.64,13.4,5.31,5.8,6.19,5.66,-1.24,82.91,5.52,16278.85449,2180.68673,4383.504749,41360.54929,758.74,92.96541629,801.82,489.52,198.13,0.0,7.57,1351.11,116.22,33149.85,8.18,22.34,-312.293877,9.52,124.78,487.93,26.01,25.07969644,179.3429299,145.8089172,36.75597452,1884.216561,0.4,0.551546423,6.35,1.29,2.25,3.01,6.01,1.14
