,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률
9776,신일전자(주),2700,201412,197509,,0,0,0,도매 및 소매업,1,51.30000823,-125.1303088,53.81158995,-4.919868219,11.01,-102.4322075,-0.15,-1.52,-2.3,-0.22,-0.39,-4.03,0.42,101.22,-1.44,1650.08872,-25.12694725,-213.0594168,752.8409969,50.81,57.48920877,184.53,127.65,50.87,144.93,73.95,-0.29,-11.41,-22.68,-4.85,-3.87,67.29089715,10.93,43.16,10158.77,8.72,88.81712081,86.94123967,190.1652893,1.322033058,748.1487603,1.51,3.926032328,3.52,2.51,3.58,8.36,5.96,1.56
9777,신일전자(주),2700,201512,197509,,0,0,0,도매 및 소매업,1,-13.08464424,-375.8561085,-12.46226168,-6.032177596,-0.83,-2996.491437,-4.84,-7.71,-9.71,-6.09,-10.57,-16.82,0.5,106.21,-18.28,1511.461068,-116.5536515,-63.41424636,641.2750137,28.73,57.9008769,158.65,107.77,16.46,139.51,72.71,-8.05,-28.86,-86.23,-12.15,-8.97,86.75265868,6.16,21.2,3057.18,4.55,143.6388099,38.40958333,190.9083333,1.260725,657.175,1.26,2.641543577,2.98,2.08,3.03,6.62,4.79,1.31
9778,신일전자(주),2700,201612,197509,,0,0,0,도매 및 소매업,1,1.825725253,320.2685938,8.176078322,15.89459298,-2.5,217.1237156,3.56,3.02,4.7,5.54,9.28,8.23,0.4,96.5,8.16,1751.701653,52.9143304,112.3588675,698.2509636,39.76,61.51186037,164.23,123.38,34.47,149.55,62.57,8.67,5.6,18.18,2.15,1.4,63.60075948,18.44,68.17,11142.9,11.96,55.36051978,128.2370085,186.6495726,1.141897436,689.2735043,1.56,2.184090633,3.86,2.64,3.69,9.32,5.18,1.63
9782,신일전자(주),2700,202012,197509,,0,0,0,도매 및 소매업,1,10.50320133,86.46834259,8.357227281,18.20094114,0.0,294.7995809,3.62,4.65,7.61,5.92,8.62,11.08,0.09,93.9,41.44,2427.129231,112.8171523,167.8389736,1059.361382,117.04,68.05269981,204.74,134.78,72.19,111.64,46.94,28.7,8.31,25.23,2.65,1.7,-69.96585923,24.33,79.26,39232.77,15.61,47.32584251,202.3496241,255.3007519,0.515766917,831.5714286,1.64,2.143764127,5.23,2.51,3.85,7.22,9.73,1.71
9785,신일제약(주),12790,201312,199908,,0,0,0,제조업,1,12.77808586,64.90771297,12.91397297,11.02458466,-0.34,75.42610981,21.45,16.53,11.0,14.27,16.22,12.49,-0.94,80.27,76.3,5609.023291,927.0618987,1551.717089,7869.873418,1499.44,88.05136948,446.12,370.98,30.54,554.67,13.57,59.68,122.44,1203.72,14.63,23.31,-75.13564161,33.53,158.26,802.69,53.42,55.5451823,81.62755172,51.57586207,10.16920345,243.4793103,0.67,0.746244088,5.54,1.27,1.55,7.04,2.71,1.04
9786,신일제약(주),12790,201412,199908,,0,0,0,제조업,1,13.1669215,38.98678676,13.95890062,8.686238927,5.86,29.02619745,25.46,21.14,13.53,16.3,18.44,15.3,-1.11,75.0,80.36,6096.236456,1288.493544,1180.826962,8968.481013,1719.15,88.66758175,551.33,465.21,40.21,613.74,12.78,75.71,119.2,1456.07,13.51,22.41,-86.12523172,34.46,186.54,1023.44,57.18,49.1345382,89.7029316,48.08794788,8.76485342,260.2801303,0.64,0.755944129,5.51,1.18,1.41,7.32,2.82,0.99
9787,신일제약(주),12790,201512,199908,,0,0,0,제조업,1,9.207851146,-13.90674165,10.33466552,-7.178834636,7.82,-14.28297223,23.52,19.6,10.48,12.58,14.11,11.76,-0.9,76.8,82.9,5658.597722,1109.306076,1210.605063,9895.316456,1904.52,89.58246017,653.19,525.6,29.52,772.61,11.63,58.73,103.91,1731.48,10.82,21.13,-127.5964461,31.08,155.4,679.99,60.66,52.97445015,81.92592145,52.71903323,12.04808157,263.6374622,0.53,0.724086377,4.93,0.98,1.19,5.58,2.5,0.84
9788,신일제약(주),12790,201612,199908,,0,0,0,제조업,1,12.36390474,14.54767366,11.53464694,12.3238387,6.04,7.948146264,22.6,19.99,10.83,12.25,13.72,12.14,-0.56,76.95,84.8,6355.954177,1270.684304,536.0297468,11036.70886,2132.8,88.9213319,729.02,584.47,7.29,997.94,12.46,69.57,63.51,1823.47,7.04,13.74,-144.5539387,31.49,181.81,849.91,61.49,52.57624707,87.9585755,48.38176638,9.915242165,279.3532764,0.54,0.599941141,5.03,1.01,1.26,5.12,2.66,0.88
9792,신일제약(주),12790,202012,199908,,0,0,0,제조업,1,5.916863427,3.95832564,6.162584598,1.302090006,2.93,-27.54634031,11.1,12.28,6.22,5.62,6.54,7.23,-0.34,87.06,85.44,5635.483214,692.0000917,1014.644561,9859.10842,1890.38,86.11827751,508.07,345.01,40.08,556.69,16.12,515.23,67.44,2973.34,9.36,19.02,-163.0649264,26.09,107.9,555.69,53.01,61.20902423,84.36948187,82.16321244,13.73596373,323.3419689,0.51,0.617507529,3.62,1.19,1.72,3.84,2.89,0.98
9795,신풍제약(주),19170,201312,199001,,0,0,0,제조업,1,4.91865182,-61.74327761,1.091355592,-2.354096213,0.0,2.381066544,11.49,2.54,1.41,6.38,13.08,2.87,3.45,91.16,74.08,4882.369804,124.0120995,258.9351437,4202.40905,814.09,47.89332499,131.24,102.76,6.48,661.23,108.8,3.29,10.18,14.63,5.3,9.78,91.17027086,25.79,87.45,349.37,47.57,58.80169239,111.7632096,190.748503,33.28190539,469.9868263,0.56,1.20009622,1.08,1.1,1.43,4.87,1.54,0.62
9796,신풍제약(주),19170,201412,199001,,0,0,0,제조업,1,2.746476007,-38.85291495,0.382131594,2.004556895,-0.84,-22.40759545,8.74,1.52,0.83,4.77,10.07,1.76,3.38,93.97,73.25,4810.466324,73.24479247,-1.051593757,4050.394918,786.09,46.79123059,117.07,92.72,3.31,804.91,113.72,2.54,2.62,3.63,1.39,2.59,142.6266196,24.93,87.26,345.43,46.31,62.27523371,115.2905918,190.6811594,33.97115097,485.3538647,0.55,1.138111156,1.04,1.07,1.36,5.04,1.47,0.59
9797,신풍제약(주),19170,201512,199001,,0,0,0,제조업,1,0.350552644,-55.97517615,1.747636959,-11.0496336,1.45,-77.99883761,2.16,0.75,0.36,1.03,2.19,0.77,3.32,98.93,73.79,4132.407229,31.14171833,208.5812139,3970.116833,769.9,47.44265993,118.79,94.13,6.88,895.77,110.78,0.65,2.28,3.15,1.2,2.51,131.2535445,20.58,77.46,331.92,43.13,73.18860507,92.07534524,179.075,28.93661548,479.2130952,0.48,1.152456769,0.9,0.91,1.15,4.38,1.26,0.49
9798,신풍제약(주),19170,201612,199001,,0,0,0,제조업,1,1.401917229,-1359.464352,11.28364444,-0.920205934,-5.6,125.9053657,4.93,-9.58,-4.5,2.31,4.65,-9.04,2.5,101.26,60.86,3518.118568,-337.0161524,343.5576051,3827.562531,727.16,52.06599878,141.17,115.9,9.64,932.11,92.06,1.79,7.23,11.88,3.46,7.43,61.38220971,17.24,70.79,336.66,36.98,78.58705769,85.6801261,180.1588903,25.84290668,516.2068096,0.47,1.014300189,0.93,0.85,1.06,4.43,1.28,0.48
9802,신풍제약(주),19170,202012,199001,,0,0,0,제조업,1,28.15898503,-6.473602253,78.99556887,4.232025735,2.35,40.04480782,3.97,2.55,1.16,1.81,2.69,1.72,0.5,95.94,36.28,3583.415835,91.43314151,363.5471711,6732.265422,1284.82,76.84088263,399.36,340.45,66.96,1008.89,30.14,2.66,17.47,1103.84,4.05,9.97,19.67667775,16.61,67.88,318.42,40.92,71.32623425,92.96821656,154.110828,29.43375669,616.3477707,0.46,0.910787044,1.39,0.72,0.87,4.03,2.1,0.51
9807,신화인터텍(주),56700,201312,200112,,0,0,0,제조업,1,-15.08510996,1224.936189,8.651277997,-17.44647502,3.63,-24.55030311,4.35,0.46,0.45,4.27,13.6,1.43,3.02,99.61,-2.22,9710.857677,44.39810578,889.3018039,3278.280281,563.88,35.587876,67.19,43.74,10.59,124.14,180.99,1.34,21.52,31.13,13.86,12.98,-71.49275467,20.32,40.37,113.64,19.03,58.91217901,89.738825,277.7975,55.999665,531.5825,0.98,3.814990578,1.43,2.27,3.34,7.05,6.64,0.98
9808,신화인터텍(주),56700,201412,200112,,0,0,0,제조업,1,4.351953016,629.4560551,8.079742484,-11.35239214,0.75,-62.32631689,1.85,3.76,3.49,1.71,4.73,9.62,2.8,96.36,12.91,8545.115537,321.4821798,2151.476304,3594.429258,610.9,36.85919011,60.37,40.28,7.64,94.61,171.3,0.64,25.51,37.92,16.11,17.75,-50.71314779,21.32,38.96,90.69,23.51,51.46183571,102.3590323,316.516129,80.04793548,545.866005,0.93,3.125165693,1.45,2.5,3.8,7.34,6.1,0.97
9809,신화인터텍(주),56700,201512,200112,,0,0,0,제조업,1,-10.99531711,-151.4681356,11.16249629,-8.424566674,-21.59,37.30061337,2.77,-2.11,-1.86,2.44,5.92,-4.51,1.61,101.65,8.65,6527.820421,-138.0278167,494.0126324,3361.273181,557.7,46.0353259,71.72,48.4,9.14,131.27,117.22,1.7,30.32,47.29,16.36,17.53,-82.47176254,17.52,29.44,74.46,18.77,70.61516485,76.34094937,362.8829114,86.74667089,612.8544304,0.88,2.556798349,1.49,2.56,3.81,7.76,6.09,1.01
9810,신화인터텍(주),56700,201612,200112,,0,0,0,제조업,1,1.231584162,203.1838683,4.079628061,13.3035426,12.66,35.61804206,3.32,1.81,1.9,3.49,7.47,4.07,0.85,97.76,12.17,7396.251791,133.7687945,636.3761486,3496.059099,583.97,47.33048126,76.51,50.14,14.34,113.8,111.28,3.72,15.16,24.88,7.98,7.64,-112.2403083,21.01,36.19,89.05,20.11,58.28191079,92.03505618,322.4382022,79.40485674,560.6460674,1.05,2.134735993,1.97,2.98,4.48,8.89,7.13,1.27
9814,신화인터텍(주),56700,202012,200112,,0,0,0,제조업,1,-4.27681661,-64.79496439,2.035635175,0.35655786,-9.07,-50.33494985,3.18,1.31,1.85,4.5,8.32,3.42,0.4,98.56,6.13,8763.87515,114.462179,545.8401692,3281.781409,590.32,55.91598253,91.13,49.54,9.77,110.24,78.84,7.58,32.01,65.94,14.11,9.74,-469.0338777,22.37,42.8,88.22,15.44,58.75917632,102.9953666,273.9765396,73.69270381,492.2815249,1.42,2.7702599,3.09,3.71,6.12,9.4,10.03,1.74
9818,신흥에스이씨(주),243840,202012,201709,,0,0,0,제조업,1,6.589628137,14.22454038,27.77131945,16.94228078,22.6,32.01416451,9.52,6.54,5.28,7.69,23.05,15.83,1.54,93.56,53.17,40183.82054,2626.959667,4551.242539,16617.6974,644.52,36.28725056,75.83,60.84,18.6,166.25,175.58,5.75,11.41,15.17,7.27,9.28,-62.02216318,28.01,54.04,79.16,35.76,55.56653348,30.94028526,44.18700475,28.81356101,117.614897,0.81,2.582541285,1.21,2.16,2.64,11.99,6.4,0.96
9823,쌍용씨앤이(주),3410,201312,197505,,0,0,0,제조업,1,-2.81936668,11.38436649,3.788029209,3.500149097,-2.17,-3.822649121,6.7,2.14,1.42,4.43,11.76,3.62,3.73,97.59,0.92,25661.8782,549.6975013,3164.371991,12979.04222,182.8,38.90417634,42.08,32.59,2.66,178.21,157.04,1.71,12.22,17.55,7.46,11.14,-16.39185834,14.35,19.53,130.4,21.41,46.64258796,238.3242699,1643.054381,297.0316495,2487.58711,0.66,1.749812038,1.06,3.38,4.53,13.28,5.63,1.01
9824,쌍용씨앤이(주),3410,201412,197505,,0,0,0,제조업,1,-2.308759212,133.4415278,7.301380323,-1.942281556,-1.01,17.51528724,8.03,5.1,3.39,5.34,13.09,8.91,2.89,95.25,7.32,25163.45228,1283.222245,3456.833251,13849.09524,205.51,42.73128059,42.08,31.58,2.95,165.32,134.02,2.69,15.46,22.87,8.85,13.16,-18.12082755,15.88,21.44,131.77,23.6,43.88703498,281.8833164,1619.073245,307.7342665,2456.510682,0.66,1.754993738,1.12,3.67,4.81,15.5,6.12,1.09
9825,쌍용씨앤이(주),3410,201512,197505,,0,0,0,제조업,1,-2.293454891,-25.22528916,5.056866055,3.57274133,1.32,35.93163509,10.54,3.68,2.6,7.43,16.77,6.1,1.92,95.83,10.67,26062.47734,959.5257232,3414.119448,14384.98952,221.95,45.94589253,43.4,33.99,2.79,208.5,117.65,5.13,17.39,29.12,9.4,13.18,-16.6329229,15.81,21.15,118.77,22.17,47.23037653,244.1714859,1562.62751,317.3669659,2360.696787,0.7,1.6299961,1.27,4.02,5.24,17.23,6.49,1.2
9826,쌍용씨앤이(주),3410,201612,197505,,0,0,0,제조업,1,9.60295954,127.260734,34.5455197,-1.585463118,-9.24,18.63617319,12.71,8.5,5.69,8.51,16.55,11.59,1.24,89.45,20.6,22118.57687,1880.456363,2112.666263,16273.79946,262.74,56.40188928,83.86,75.74,19.34,242.74,77.3,9.78,16.79,32.66,7.32,11.43,-50.34505608,17.5,27.03,146.68,27.33,35.63100404,377.7747456,1709.286504,368.8027577,2801.809735,0.67,1.590576662,1.38,2.91,3.39,20.7,5.93,1.12
9830,쌍용씨앤이(주),3410,202012,197505,,0,0,0,제조업,1,-0.060494353,5.03528554,-6.259129629,-4.399243341,-12.08,9.522894505,17.01,9.39,4.15,7.52,14.33,7.91,1.9,88.89,90.08,2919.065527,274.2458938,765.8701945,3316.961742,3269.77,50.7899847,155.9,130.82,47.64,296.61,96.89,8.33,22.96,35.15,11.3,25.56,44.86013558,16.97,26.47,93.88,38.39,34.68312987,381.0189207,1595.497232,500.3921458,2697.349631,0.44,0.81355873,0.93,2.02,2.43,12.09,4.9,1.14
9834,쌍용정보통신(주),10280,201312,200004,,0,0,0,정보통신업,0,-8.460460969,-38.56648708,7.929881352,-5.778238039,11.52,-86.38784372,0.34,1.66,2.59,0.54,1.4,6.75,-0.57,97.93,12.64,4575.360628,75.80932242,107.8354175,1155.767119,16.66,41.62170653,161.56,152.54,36.31,94.16,140.26,9.47,17.66,178.06,10.31,6.32,14.65922698,31.4,2859.74,0.0,19.24,78.96083302,75.86194836,2.767605634,0.0,264.556338,1.56,4.729345185,2.53,1.72,1.8,38.62,3.73,1.04
9835,쌍용정보통신(주),10280,201412,200004,,0,0,0,정보통신업,0,-17.82563147,-459.097795,-26.84746246,-2.778078275,14.79,-1677.225346,-5.59,-6.12,-10.66,-9.74,-24.61,-26.95,-0.44,106.03,-20.24,4448.253528,-272.2296052,198.7502531,839.0908331,-14.66,37.05210644,156.94,151.32,60.47,85.36,169.89,-86.67,10.57,192.25,6.66,3.45,9.868911216,26.61,2318.5,0.0,13.78,129.1337887,44.97392638,2.116564417,0.0,188.4601227,1.74,4.071538141,2.88,1.94,2.04,41.39,5.43,1.19
9836,쌍용정보통신(주),10280,201512,200004,,1,0,1,정보통신업,0,8.847390401,46.64337768,-16.07319231,1.378715464,5.11,28.58036867,-3.94,-3.22,-6.04,-7.38,-22.62,-18.51,-0.35,103.06,-43.9,4509.582287,-145.2525223,-431.6885212,701.1411665,-28.38,28.56903597,143.6,133.61,50.12,103.7,250.03,-53.66,-6.5,-36.39,-4.65,-2.58,22.91413324,32.28,1914.6,0.0,17.95,105.5728245,58.49178988,3.200389105,0.0,193.6342412,1.87,4.404220503,2.78,2.09,2.21,39.06,5.69,1.25
9839,써니전자(주),4770,201312,198704,,0,0,0,제조업,1,-15.33583008,39.98329793,-20.62781543,-3.356754258,-2.35,43.47636977,-12.4,-15.13,-12.43,-10.19,-19.1,-23.31,1.09,114.64,-61.22,1313.551953,-198.6878212,-40.04748201,859.0955807,37.44,51.51844457,150.7,105.42,45.97,234.68,94.11,-5.81,-15.53,-19.53,-7.53,-8.4,89.30911899,13.54,54.98,358.33,15.11,164.0086593,17.36385542,58.93975904,3.50439759,363.5783133,0.82,1.386920118,1.76,1.18,1.76,3.55,5.36,0.72
9840,써니전자(주),4770,201412,198704,,0,0,0,제조업,1,6.622552335,80.92187567,76.09535571,1.842356389,-3.61,95.61791637,-0.53,-2.83,-2.5,-0.47,-0.68,-3.62,0.07,102.67,-35.69,983.8495465,-27.87789116,95.04236584,1079.516251,82.4,85.08667841,514.93,409.08,230.29,240.06,17.53,-0.54,19.13,43.39,2.85,3.33,25.50847501,19.69,95.5,644.22,23.0,94.2618275,54.3405,75.475,4.2698,406.9,0.88,1.53944363,2.84,1.25,1.67,4.96,6.28,0.88
9841,써니전자(주),4770,201512,198704,,0,0,0,제조업,1,34.98480342,135.4797578,8.680171034,-10.93655473,0.0,133.1152659,1.81,8.97,5.82,1.17,1.55,7.76,-0.22,96.12,-28.95,876.2503023,78.57407407,117.9363946,1155.555556,98.34,68.50574678,654.16,571.64,441.99,181.29,45.97,1.5,21.79,29.57,6.86,12.15,14.89079243,17.43,108.81,460.7,30.86,74.49872484,59.87525,72.0375,18.5726125,525.0,0.65,1.28327547,2.66,0.86,1.03,5.46,6.32,0.74
9842,써니전자(주),4770,201612,198704,,0,0,0,제조업,1,0.151722399,-47.56785486,26.14281811,-10.14295823,-3.75,199.3114789,6.03,5.23,2.65,3.06,3.95,3.43,0.87,94.4,-19.23,710.6381796,37.18306083,109.0744186,1319.160054,127.3,86.28416715,587.85,518.81,425.97,146.18,15.9,2.65,56.02,89.36,7.68,15.16,14.15207385,15.33,102.08,490.52,30.25,68.55150815,83.32116883,74.85714286,17.7828961,568.1688312,0.51,0.858715691,2.24,0.66,0.75,5.39,7.5,0.57
9846,써니전자(주),4770,202012,198704,,0,0,0,제조업,1,6.399081652,849.617249,18.46746359,-35.88618864,-12.5,-71.57306101,7.31,35.55,9.2,1.89,2.04,9.92,-5.49,68.11,1.64,471.3192371,167.5381018,101.9712693,1816.472378,247.42,97.55115242,3345.27,3154.34,199.9,164.26,2.51,14.81,278.02,1421.28,6.81,27.12,5.88348486,15.43,195.02,1148.68,61.48,29.71742122,192.0930612,105.6530612,17.93891837,1322.673469,0.26,0.533670181,3.56,0.53,0.59,5.29,8.61,0.47
9849,씨비아이(주),13720,201312,199312,,0,0,0,제조업,1,10.71026043,-49.32889633,5.043951217,3.649880454,-0.78,-28.72050479,3.1,3.54,2.57,2.25,4.81,5.5,1.69,96.46,64.27,4094.540908,144.9842189,640.8847689,2701.906478,453.95,45.51711529,311.62,233.83,28.44,214.9,119.7,1.62,15.99,21.18,8.71,12.63,-77.79240451,23.04,35.98,117.65,33.4,60.52205088,64.54703125,190.359375,55.109,280.1953125,0.72,1.627885258,1.36,2.12,2.78,9.01,6.07,1.39
9850,씨비아이(주),13720,201412,199312,,0,0,0,제조업,1,-1.398839648,-36.01762102,0.891083474,-0.851635527,-9.38,10.34386973,3.45,2.29,1.57,2.38,5.16,3.42,2.23,97.5,64.4,4059.670343,92.76435238,512.7410821,2725.905035,458.77,46.57420929,98.88,71.18,10.89,239.57,114.71,1.37,18.45,25.4,9.86,14.21,-27.69811535,23.83,34.96,108.16,34.35,59.42036699,72.63706897,207.7586207,67.37935345,304.8534483,0.69,1.552741167,1.28,2.27,3.08,8.56,6.03,1.36
9851,씨비아이(주),13720,201512,199312,,0,0,0,제조업,1,0.672333477,-38.35214145,11.29670414,-14.0827196,-3.45,-35.00807806,2.61,1.64,0.97,1.55,3.16,1.99,1.15,98.71,58.87,3043.913876,49.90685264,384.3230776,2647.67302,441.38,51.48937958,241.84,151.78,42.31,235.4,94.21,2.11,16.67,23.02,8.09,13.66,-90.05787655,20.71,32.79,112.85,34.98,63.5171668,65.81767857,234.8392857,58.49465179,317.8660714,0.59,1.495890739,1.17,2.19,3.23,6.82,5.37,1.26
9852,씨비아이(주),13720,201612,199312,,0,0,0,제조업,1,3.01369933,-26.2894072,10.73835623,-0.778890015,1.79,-81.32072761,0.49,1.22,0.7,0.28,0.53,1.32,0.82,98.4,54.67,2679.131104,32.63229443,139.7557543,2600.820388,430.68,55.35039801,179.9,112.95,33.43,290.85,80.67,0.54,11.46,16.29,5.11,8.97,-66.95858174,21.5,36.01,122.78,37.72,66.29449389,69.18140351,223.5263158,56.46325439,321.7017544,0.58,1.211143346,1.24,2.18,3.47,5.84,5.15,1.46
9856,씨앤지하이테크(주),264660,202012,201801,,0,0,0,제조업,1,4.169822591,-17.3948604,7.997279874,-7.496766973,10.0,-17.58855683,10.01,8.18,11.74,14.37,17.02,13.91,-0.1,90.36,66.54,14179.21499,1159.992767,586.8301394,8660.064625,1685.69,85.90781097,583.59,509.8,259.54,173.95,16.4,673.55,130.18,4977.81,18.35,13.04,-73.79383156,29.84,539.96,49077.77,21.22,48.20961687,208.9699174,65.00826446,7.44e-05,700.2644628,1.44,2.079641129,9.21,1.71,1.92,15.79,19.55,1.45
9860,씨에스베어링(주),297090,202012,201911,,0,0,0,제조업,1,18.07494901,-6.294801412,13.76915813,0.922901272,3.15,-7.414572883,9.18,5.52,4.85,8.07,19.66,11.82,1.51,94.31,10.94,10805.43151,596.2793829,-694.0145505,5436.93374,974.35,40.36062292,130.08,92.82,33.37,196.52,147.77,5.98,1.19,1.61,0.71,0.88,123.8718453,15.89,35.33,68.65,19.58,45.29617963,98.81473282,233.6946565,124.3834122,976.5801527,0.88,2.267568612,1.49,1.81,2.5,6.57,4.87,0.95
9861,씨에스윈드(주),112610,201412,201411,,0,0,0,제조업,1,38.6543883,112.7355379,118.457943,11.04445551,0.0,94.36799489,20.9,17.36,17.9,21.56,31.74,26.35,0.18,81.54,48.37,19046.54456,3305.802682,2710.257805,17987.74306,3650.65,80.20244167,405.51,314.94,46.47,339.87,24.68,40.79,57.71,206.79,11.42,12.87,29.6475304,35.13,122.28,364.62,39.58,41.51631729,921.6524359,11.23076923,0.0,4458.794872,1.03,2.141090934,3.22,1.78,2.43,6.58,9.03,1.2
