,회사명,거래소코드,회계년도,상장일,상장폐지일,1주당매출액,1주당순이익,1주당Cashflow,1주당순자산,노동소득분배율
238,(주)고영테크놀러지,98460,Dec-15,2008-06-03,,10698.41291,1725.398705,1214.926055,9794.066572,40.52086437
239,(주)고영테크놀러지,98460,Dec-16,2008-06-03,,12568.18032,2174.543826,2138.779925,11527.80488,37.15316278
240,(주)고영테크놀러지,98460,Dec-17,2008-06-03,,14859.66346,1953.397685,1457.063598,12044.17581,44.70512108
241,(주)고영테크놀러지,98460,Dec-18,2008-06-03,,17402.81398,3091.015741,1590.107314,16749.84079,35.10949992
242,(주)고영테크놀러지,98460,Dec-19,2008-06-03,,16187.33257,2154.817436,2126.295829,18371.62124,41.24052502
243,(주)고영테크놀러지,98460,Dec-20,2008-06-03,,13075.9431,667.1816104,2752.644737,18400.9833,58.11648086
244,(주)골드앤에스,35290,Dec-11,1999-12-07,,919.9488622,19.40232814,167.0377638,438.2276778,38.13859542
245,(주)골드앤에스,35290,Dec-12,1999-12-07,,612.6392607,-90.27850945,34.60374104,366.4605398,84.17800675
246,(주)골드앤에스,35290,Dec-13,1999-12-07,,552.0541751,-235.0310229,-2.848322327,136.9777655,556.5249309
247,(주)골드앤에스,35290,Dec-14,1999-12-07,,2573.937853,-766.6705552,-81.54477061,747.3231615,120.667495
248,(주)골드앤에스,35290,Dec-15,1999-12-07,,1126.567642,-482.2638666,86.69713994,760.8591557,128.8535133
249,(주)골드앤에스,35290,Dec-16,1999-12-07,,793.3014951,19.48462212,83.84102119,703.881581,41.66140578
250,(주)골드앤에스,35290,Dec-17,1999-12-07,,577.347667,-359.6969407,16.29016128,591.0108179,-53.17680949
251,(주)골드앤에스,35290,Dec-18,1999-12-07,,381.3697905,-192.4498688,-137.8145055,609.2372707,-935.69505
252,(주)골드앤에스,35290,Dec-19,1999-12-07,,2973.667552,-9681.693233,-2531.593841,-1945.810671,-17.24828339
253,(주)골드앤에스,35290,Dec-20,1999-12-07,,114.2549217,45.15608613,-13.75646638,399.9844302,27.91522259
254,(주)골드퍼시픽,38530,Dec-11,2000-06-09,,502.6618622,44.30074401,78.27249393,976.5223538,46.90381428
255,(주)골드퍼시픽,38530,Dec-12,2000-06-09,,452.5802391,10.98102778,-196.0175106,989.1061143,50.0367351
256,(주)골드퍼시픽,38530,Dec-13,2000-06-09,,278.8288153,-364.9348287,-90.7943606,665.8127593,-85.58177441
257,(주)골드퍼시픽,38530,Dec-14,2000-06-09,,469.5939924,-210.5057983,-139.7291517,481.4360021,338.9551152
258,(주)골드퍼시픽,38530,Dec-15,2000-06-09,,351.3954953,-192.6363644,-106.271893,379.3161305,-124.2218097
259,(주)골드퍼시픽,38530,Dec-16,2000-06-09,,163.8612863,-400.4800874,-111.9385989,32.30022957,-9.565674615
260,(주)골드퍼시픽,38530,Dec-17,2000-06-09,,755.9579267,-145.0012944,-132.0189137,805.9241737,42.9296658
261,(주)골드퍼시픽,38530,Dec-18,2000-06-09,,333.1096178,-260.9636571,-211.6549481,1172.18702,-87.83753821
262,(주)골드퍼시픽,38530,Dec-19,2000-06-09,,334.4203524,-933.4005219,-104.5851114,622.2577605,-9.237320252
263,(주)골드퍼시픽,38530,Dec-20,2000-06-09,,216.5556135,-22.63112309,50.07040701,902.4242625,44.42690976
264,(주)골프존,215000,Dec-15,2015-04-03,,32119.05332,5821.631717,7066.623801,16742.00033,
265,(주)골프존,215000,Dec-16,2015-04-03,,34573.70421,5822.124593,5615.088564,18466.8265,38.25217543
266,(주)골프존,215000,Dec-17,2015-04-03,,31887.18531,12651.27549,12808.21858,28905.65803,36.1528672
267,(주)골프존,215000,Dec-18,2015-04-03,,31664.07226,3253.880261,5240.127705,31461.98299,50.40191852
268,(주)골프존,215000,Dec-19,2015-04-03,,39362.83082,2583.715659,6294.659875,32751.61882,50.95102538
269,(주)골프존,215000,Dec-20,2015-04-03,,47570.41327,5975.279882,13927.74757,36424.20461,42.68815257
270,(주)골프존뉴딘홀딩스,121440,Dec-11,2011-05-20,,17568.45501,3784.65977,3755.4545,28340.25468,32.01643483
271,(주)골프존뉴딘홀딩스,121440,Dec-12,2011-05-20,,23579.64859,5972.030989,4988.183935,33460.81824,29.9297183
272,(주)골프존뉴딘홀딩스,121440,Dec-13,2011-05-20,,9908.699674,76.07980544,1721.36832,11602.8983,36.30745717
273,(주)골프존뉴딘홀딩스,121440,Dec-14,2011-05-20,,11658.0861,2150.243904,781.3060894,12853.40479,31.16636253
274,(주)골프존뉴딘홀딩스,121440,Dec-15,2011-05-20,,3841.005371,20335.34036,-356.3900801,12879.17791,116.4913652
275,(주)골프존뉴딘홀딩스,121440,Dec-16,2011-05-20,,5679.121054,67.14898852,371.0717962,11831.90124,60.01723851
276,(주)골프존뉴딘홀딩스,121440,Dec-17,2011-05-20,,4990.027551,-503.891839,-27.39811346,11207.04157,98.87186348
277,(주)골프존뉴딘홀딩스,121440,Dec-18,2011-05-20,,5206.661265,-175.7224358,-470.5785336,11309.92036,53.41655162
278,(주)골프존뉴딘홀딩스,121440,Dec-19,2011-05-20,,5344.366405,-813.5089539,132.0434912,10506.59272,105.5902319
279,(주)골프존뉴딘홀딩스,121440,Dec-20,2011-05-20,,6817.16317,664.8876674,597.3107526,10930.87727,34.28240506
280,(주)공구우먼,366030,Dec-17,2022-03-23,,,,,,
281,(주)공구우먼,366030,Dec-18,2022-03-23,,,,,,
282,(주)공구우먼,366030,Dec-19,2022-03-23,,,,,,
283,(주)공구우먼,366030,Dec-20,2022-03-23,,3244333.036,431392.7933,511043.2797,2109886.837,33.9212553
284,(주)광림,14200,Dec-11,1993-07-07,,7002.143999,169.8558712,781.1091024,3726.55207,57.61378056
285,(주)광림,14200,Dec-12,1993-07-07,,4462.654144,30.66988583,143.9919457,3321.365809,77.78428412
286,(주)광림,14200,Dec-13,1993-07-07,,5410.367659,85.29364892,760.2922877,3389.098617,76.77606741
287,(주)광림,14200,Dec-14,1993-07-07,,12105.41202,-12.44086913,-331.8643944,3465.566079,82.3400411
288,(주)광림,14200,Dec-15,1993-07-07,,12407.54616,482.424801,-139.3209972,4231.286772,59.02876626
289,(주)광림,14200,Dec-16,1993-07-07,,1800.117369,-39.10474649,67.80360113,1860.284876,102.5651204
290,(주)광림,14200,Dec-17,1993-07-07,,2787.541821,-486.6554185,-314.4434653,3640.443539,230.571751
291,(주)광림,14200,Dec-18,1993-07-07,,2752.59511,-573.2220228,-267.9079148,2436.936551,50.58050394
292,(주)광림,14200,Dec-19,1993-07-07,,2756.198538,-264.6708376,-231.199367,1147.891829,103.1141692
293,(주)광림,14200,Dec-20,1993-07-07,,3046.362518,-450.1679389,474.1396593,2798.407943,194.7602826
294,(주)광명전기,17040,Dec-11,1990-09-14,,2131.696172,-42.11362347,40.7360442,1314.977762,86.47610604
295,(주)광명전기,17040,Dec-12,1990-09-14,,2704.729229,9.405616807,79.29324214,1272.266598,75.49023258
296,(주)광명전기,17040,Dec-13,1990-09-14,,2719.411855,149.3732408,72.21011124,1402.776779,50.49156102
297,(주)광명전기,17040,Dec-14,1990-09-14,,3109.963181,210.1484126,264.5354157,1558.461397,41.98499169
298,(주)광명전기,17040,Dec-15,1990-09-14,,2683.972272,205.1566982,426.9057261,1644.668263,48.28653958
299,(주)광명전기,17040,Dec-16,1990-09-14,,2236.923075,267.5248973,103.8977803,1992.149314,57.47802005
300,(주)광명전기,17040,Dec-17,1990-09-14,,2343.487499,-47.14749531,153.3866365,1971.289837,105.3689922
301,(주)광명전기,17040,Dec-18,1990-09-14,,2633.062618,62.71900288,-88.05036918,2030.337849,59.27798936
302,(주)광명전기,17040,Dec-19,1990-09-14,,3042.721525,164.2499247,472.9363164,2173.308337,60.60614542
303,(주)광명전기,17040,Dec-20,1990-09-14,,2850.833508,104.5241414,121.6009695,2282.012981,63.64591423
304,(주)광무,29480,Dec-11,1996-08-27,,412.6471377,-399.6683757,67.45748186,393.0409209,-29.63843634
305,(주)광무,29480,Dec-12,1996-08-27,,3183.336271,-826.3201064,-449.0324451,2823.040114,290.597781
306,(주)광무,29480,Dec-13,1996-08-27,,1089.155868,-1523.40683,-51.51255058,601.8547544,-32.56592462
307,(주)광무,29480,Dec-14,1996-08-27,,2037.282162,-45.60034998,81.15109933,451.1126012,74.10679665
308,(주)광무,29480,Dec-15,1996-08-27,,782.4420528,-120.9343732,-24.39680869,343.3285356,120.8231549
309,(주)광무,29480,Dec-16,1996-08-27,,1171.766326,4.23906998,6.847905769,357.0279826,75.81487989
310,(주)광무,29480,Dec-17,1996-08-27,,675.1861844,-105.0874846,7.756680937,424.778011,142.3739963
311,(주)광무,29480,Dec-18,1996-08-27,,703.6054421,-156.1431773,-40.39431278,295.6217639,224.8087342
312,(주)광무,29480,Dec-19,1996-08-27,,599.5203046,-105.5159137,-40.02248942,364.8327339,167.4454345
313,(주)광무,29480,Dec-20,1996-08-27,,316.0180477,-242.5881598,-16.47566955,303.8192963,-97.92486276
314,(주)광주신세계,37710,Dec-11,2002-02-07,,137258.4462,32676.23688,36254.90438,193884.375,17.72244714
315,(주)광주신세계,37710,Dec-12,2002-02-07,,133626.9831,33605.96,35199.97688,226010,18.51884605
316,(주)광주신세계,37710,Dec-13,2002-02-07,,129129.1719,30356.07188,35835.92563,255431.875,19.89620942
317,(주)광주신세계,37710,Dec-14,2002-02-07,,128012.7881,26397.72188,31386.09813,280390.625,23.77463877
318,(주)광주신세계,37710,Dec-15,2002-02-07,,128332.4325,28688.38313,32576.89938,307113.125,23.02823062
319,(주)광주신세계,37710,Dec-16,2002-02-07,,131514.7463,28471.2675,31326.66125,333931.25,22.57791628
320,(주)광주신세계,37710,Dec-17,2002-02-07,,131029.6,29903.86938,32059.22875,362102.5,22.51923974
321,(주)광주신세계,37710,Dec-18,2002-02-07,,84508.35125,28183.2375,33667.85,387910.625,25.41307735
322,(주)광주신세계,37710,Dec-19,2002-02-07,,96799.685,29793.09938,46462.85625,413243.75,14.58643179
323,(주)광주신세계,37710,Dec-20,2002-02-07,,92192.78375,26974.69,31687.50125,436417.5,14.40516458
324,(주)구영테크,53270,Dec-11,2002-02-07,,11495.62612,-50.38019421,122.4156533,2174.437932,58.78517615
325,(주)구영테크,53270,Dec-12,2002-02-07,,12114.34699,126.9848268,916.9146667,2278.56025,55.24456314
326,(주)구영테크,53270,Dec-13,2002-02-07,,13433.04783,169.5076352,859.1293461,2392.091681,58.86888205
327,(주)구영테크,53270,Dec-14,2002-02-07,,8615.09523,112.992237,171.7355319,2131.940439,62.81215277
328,(주)구영테크,53270,Dec-15,2002-02-07,,8693.621113,210.1014672,874.4445714,2226.261121,63.47875143
329,(주)구영테크,53270,Dec-16,2002-02-07,,7492.184165,128.4443594,974.133298,2345.639682,64.76925558
330,(주)구영테크,53270,Dec-17,2002-02-07,,7569.568551,68.57047937,278.6239527,2379.589065,68.26580074
331,(주)구영테크,53270,Dec-18,2002-02-07,,7397.024017,224.3262093,123.6388,2192.188322,56.78635266
332,(주)구영테크,53270,Dec-19,2002-02-07,,8746.374711,128.3421864,290.0688993,2222.801138,59.05284009
333,(주)구영테크,53270,Dec-20,2002-02-07,,7450.905946,27.56240828,688.7269137,2225.112254,57.7664335
334,(주)국동,5320,Dec-11,1996-12-24,,38485.32059,-1798.931894,-240.3205265,671.9622145,19.54623737
335,(주)국동,5320,Dec-12,1996-12-24,,34464.31492,1282.581313,1241.186295,692.1659782,64.07614998
336,(주)국동,5320,Dec-13,1996-12-24,,32381.07801,878.0332851,-526.8189198,1302.599461,70.55707795
337,(주)국동,5320,Dec-14,1996-12-24,,39625.56376,1894.901838,-2.749075621,3052.943236,66.98582536
338,(주)국동,5320,Dec-15,1996-12-24,,36263.11145,1114.878568,832.2642247,4768.826377,71.37683285
339,(주)국동,5320,Dec-16,1996-12-24,,33372.842,1049.829964,126.4282086,6775.388515,62.27599606
340,(주)국동,5320,Dec-17,1996-12-24,,14701.62753,-688.091269,-523.9055784,2964.75639,120.7377972
341,(주)국동,5320,Dec-18,1996-12-24,,15978.33948,153.6890269,-287.083639,3039.340693,84.30362171
342,(주)국동,5320,Dec-19,1996-12-24,,8083.632481,-163.9132639,141.3604489,1969.477198,99.2891489
343,(주)국동,5320,Dec-20,1996-12-24,,6523.75872,274.7462638,668.7586354,1669.469882,47.2075789
344,(주)국보,1140,Dec-11,1989-12-02,,127164.1247,-36.89560247,3163.565994,32973.68646,70.32279328
345,(주)국보,1140,Dec-12,1989-12-02,,119091.3663,-851.3147033,-3517.815564,30814.63715,67.70858438
346,(주)국보,1140,Dec-13,1989-12-02,,113961.8292,-3744.434948,2735.057004,26943.33907,128.8044761
347,(주)국보,1140,Dec-14,1989-12-02,,94928.24811,-6813.478776,-231.7561306,20427.25425,201.0753803
348,(주)국보,1140,Dec-15,1989-12-02,,89183.47928,-3936.296364,-814.7753732,16658.16545,125.5865604
349,(주)국보,1140,Dec-16,1989-12-02,,85012.15414,-4075.981404,493.8304533,12850.13978,129.3457709
350,(주)국보,1140,Dec-17,1989-12-02,,46516.87329,-1717.759691,-1844.794401,9533.94868,163.4138561
351,(주)국보,1140,Dec-18,1989-12-02,,42530.8553,-2377.437134,-3612.99563,6882.228182,89.85932298
352,(주)국보,1140,Dec-19,1989-12-02,,3717.160011,-278.5668582,-413.0636486,512.3400346,131.827601
353,(주)국보,1140,Dec-20,1989-12-02,,2226.339725,-415.7286941,-215.2296505,631.9207468,-433.9569588
354,(주)국보디자인,66620,Dec-11,2002-09-05,,17425.29147,807.4309333,2061.569067,6462.933333,80.90791801
355,(주)국보디자인,66620,Dec-12,2002-09-05,,15920.39907,1104.176533,2026.772533,7771.066667,72.45201765
356,(주)국보디자인,66620,Dec-13,2002-09-05,,21802.47147,1458.119333,2706.4084,8659.466667,72.55174843
357,(주)국보디자인,66620,Dec-14,2002-09-05,,23516.52093,1458.943867,1748.794,9393.6,73.37752329
358,(주)국보디자인,66620,Dec-15,2002-09-05,,25681.13293,1435.74,1645.664267,10062.26667,75.42834143
359,(주)국보디자인,66620,Dec-16,2002-09-05,,26854.6708,1431.751333,1694.178,10704.26667,78.35938206
360,(주)국보디자인,66620,Dec-17,2002-09-05,,36087.78733,1778.791333,2358.405333,12584.13333,71.75423168
361,(주)국보디자인,66620,Dec-18,2002-09-05,,33901.31133,1849.7168,356.2770667,13813.2,75.79675512
362,(주)국보디자인,66620,Dec-19,2002-09-05,,35867.46347,2125.727467,783.8706667,14943.46667,74.82541684
363,(주)국보디자인,66620,Dec-20,2002-09-05,,38418.53187,2679.9384,4590.7272,20322.8,68.75164876
364,(주)국순당,43650,Dec-11,2000-08-24,,7149.964913,294.767857,429.9894884,9745.886283,58.95863977
365,(주)국순당,43650,Dec-12,2000-08-24,,6646.646064,346.3672698,418.876003,10432.45764,60.27590804
366,(주)국순당,43650,Dec-13,2000-08-24,,5553.356299,321.574322,229.4638393,10414.53881,65.28237483
367,(주)국순당,43650,Dec-14,2000-08-24,,5144.027339,193.928046,164.1022014,10462.2477,69.1056459
368,(주)국순당,43650,Dec-15,2000-08-24,,4336.532965,-197.6338291,-504.4652617,10421.93032,113.4075287
369,(주)국순당,43650,Dec-16,2000-08-24,,3903.017106,-154.588476,7.92583663,10257.91699,105.085367
370,(주)국순당,43650,Dec-17,2000-08-24,,3514.400696,542.4846055,-135.5870076,10737.07783,55.34047189
371,(주)국순당,43650,Dec-18,2000-08-24,,3443.556118,-166.7218231,-315.4660151,11395.25903,75.78746564
372,(주)국순당,43650,Dec-19,2000-08-24,,5716.991322,-463.0844564,-241.4284694,11027.02698,118.3983294
373,(주)국순당,43650,Dec-20,2000-08-24,,2964.863013,1044.986411,847.6354194,11773.17846,29.60132242
374,(주)국영지앤엠,6050,Dec-11,1994-10-07,,2085.449555,-85.86311956,115.5781629,1603.553301,165.416583
375,(주)국영지앤엠,6050,Dec-12,1994-10-07,,1488.522171,164.2972214,-250.4029539,1562.585422,42.51094114
376,(주)국영지앤엠,6050,Dec-13,1994-10-07,,1896.786201,32.4123599,204.2793829,1575.674965,66.64257945
377,(주)국영지앤엠,6050,Dec-14,1994-10-07,,1718.626995,13.20151235,108.0137847,1576.747828,74.84092022
378,(주)국영지앤엠,6050,Dec-15,1994-10-07,,1218.279018,-16.21815563,19.66659479,1487.566158,92.0658931
379,(주)국영지앤엠,6050,Dec-16,1994-10-07,,1502.93634,11.25972107,-96.27635013,1476.691434,78.76716668
380,(주)국영지앤엠,6050,Dec-17,1994-10-07,,1801.439268,41.02633703,6.856120761,1507.71267,68.79816849
381,(주)국영지앤엠,6050,Dec-18,1994-10-07,,1613.442841,-10.16780425,144.7642018,1482.952848,87.50611618
382,(주)국영지앤엠,6050,Dec-19,1994-10-07,,2092.361644,31.23116237,-68.12561815,1513.845311,71.44176117
383,(주)국영지앤엠,6050,Dec-20,1994-10-07,,1845.124162,-37.41080124,157.5437088,1461.889805,103.9568515
384,(주)국전약품,307750,Dec-18,2018-12-19,,,,,,
385,(주)국전약품,307750,Dec-19,2018-12-19,,,,,,
386,(주)국전약품,307750,Dec-20,2018-12-19,,2092.039967,-86.05815987,245.4595033,836.3169887,110.7211443
387,(주)그래디언트,35080,Dec-11,1999-07-05,,7044.003877,-202.0390554,508.7240178,5499.054742,100.6539031
388,(주)그래디언트,35080,Dec-12,1999-07-05,,7465.637334,209.6639739,-606.852233,6765.990118,50.39178811
389,(주)그래디언트,35080,Dec-13,1999-07-05,,48166.02752,390.8640027,1305.161593,6612.724516,47.5512534
390,(주)그래디언트,35080,Dec-14,1999-07-05,,52250.45577,524.2724333,3865.155633,7000.75,44.70904422
391,(주)그래디언트,35080,Dec-15,1999-07-05,,59442.83627,722.6091933,-290.4797815,7251.747899,45.40865252
392,(주)그래디언트,35080,Dec-16,1999-07-05,,65182.39641,-661.2074746,1951.027881,6598.237288,75.42243217
393,(주)그래디언트,35080,Dec-17,1999-07-05,,60538.23297,-1087.776547,3170.570496,5619.145299,79.73970776
394,(주)그래디언트,35080,Dec-18,1999-07-05,,58818.91111,-71.70365812,1533.172137,5559.282051,62.70534115
395,(주)그래디언트,35080,Dec-19,1999-07-05,,58330.49275,111.2370598,2332.233709,5471.589744,60.41679192
396,(주)그래디언트,35080,Dec-20,1999-07-05,,39034.86582,-317.8729038,-850.5563729,4145.738022,73.31468779
397,(주)그리티,204020,Dec-11,2018-07-23,,,,,,
398,(주)그리티,204020,Dec-12,2018-07-23,,,,,,
399,(주)그리티,204020,Dec-13,2018-07-23,,,,,,
400,(주)그리티,204020,Dec-14,2018-07-23,,23178.71294,1654.543919,1173.555688,9239.589572,40.58084453
401,(주)그리티,204020,Dec-15,2018-07-23,,23773.07009,1365.965873,1413.113945,10178.11587,43.81674764
402,(주)그리티,204020,Dec-16,2018-07-23,,12247.75181,381.9654726,98.88010106,5528.165763,52.37443912
403,(주)그리티,204020,Dec-17,2018-07-23,,14590.51409,894.9713455,-641.012996,6315.915467,41.46320269
404,(주)그리티,204020,Dec-18,2018-07-23,,11838.70121,477.5390211,539.2246058,7350.912747,48.29090462
405,(주)그리티,204020,Dec-19,2018-07-23,,6108.959356,77.59416462,-83.72785015,3714.319891,63.04280875
406,(주)그리티,204020,Dec-20,2018-07-23,,6127.943167,41.52569335,161.6250311,3637.238099,68.24340933
407,(주)그린플러스,186230,Dec-11,2019-08-07,,,,,,
408,(주)그린플러스,186230,Dec-12,2019-08-07,,,,,,
409,(주)그린플러스,186230,Dec-13,2019-08-07,,,,,,
410,(주)그린플러스,186230,Dec-14,2019-08-07,,,,,,
411,(주)그린플러스,186230,Dec-15,2019-08-07,,,,,,
412,(주)그린플러스,186230,Dec-16,2019-08-07,,,,,,
413,(주)그린플러스,186230,Dec-17,2019-08-07,,,,,,
414,(주)그린플러스,186230,Dec-18,2019-08-07,,12248.92552,599.7443861,-854.7875688,6203.010399,49.70329168
415,(주)그린플러스,186230,Dec-19,2019-08-07,,10122.96266,525.1147885,-433.1703729,7623.130884,48.74618449
416,(주)그린플러스,186230,Dec-20,2019-08-07,,6523.501464,-222.5908023,275.7091104,3481.359096,88.95019571
417,(주)극동자동화,272420,Dec-14,2017-06-28,2018-11-15,,,,,
418,(주)극동자동화,272420,Dec-15,2017-06-28,2018-11-15,,,,,
419,(주)극동자동화,272420,Dec-16,2017-06-28,2018-11-15,,,,,
420,(주)극동자동화,272420,Dec-17,2017-06-28,2018-11-15,,,,,
421,(주)글로벌스탠다드테크놀로지,83450,Dec-11,2006-02-01,,5519.168085,468.3380319,597.3978723,3504.654255,72.45820941
422,(주)글로벌스탠다드테크놀로지,83450,Dec-12,2006-02-01,,7698.428911,831.9059057,475.2838681,3964.781989,64.83654936
423,(주)글로벌스탠다드테크놀로지,83450,Dec-13,2006-02-01,,9085.6814,664.8331423,175.2301881,4394.579622,70.20703658
424,(주)글로벌스탠다드테크놀로지,83450,Dec-14,2006-02-01,,9564.867251,845.7968103,1297.672345,4896.463683,68.35001579
425,(주)글로벌스탠다드테크놀로지,83450,Dec-15,2006-02-01,,9060.408822,612.1536917,724.3137691,5330.474272,77.00857135
426,(주)글로벌스탠다드테크놀로지,83450,Dec-16,2006-02-01,,9746.9304,498.4442051,17.03491564,5699.233023,80.49595361
427,(주)글로벌스탠다드테크놀로지,83450,Dec-17,2006-02-01,,17475.84678,1691.003993,1930.771233,7220.416528,63.70445139
428,(주)글로벌스탠다드테크놀로지,83450,Dec-18,2006-02-01,,13935.79638,1105.789867,251.7257126,7795.984973,74.1135627
429,(주)글로벌스탠다드테크놀로지,83450,Dec-19,2006-02-01,,18054.98584,1928.408215,2072.149538,9702.240188,63.09612473
430,(주)글로벌스탠다드테크놀로지,83450,Dec-20,2006-02-01,,17909.9662,1662.52339,2102.565159,10568.0076,71.09329633
431,(주)금양,1570,Dec-11,1976-12-27,,2790.362858,75.32060583,-17.49319269,1093.27531,40.51327592
432,(주)금양,1570,Dec-12,1976-12-27,,3123.125787,94.46270692,91.5552258,1150.144735,37.83614652
