회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,총자본정상영업이익률,금융비용부담률,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,설비투자효율,기계투자효율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,자기자본회전률,당좌자산회전률,재고자산회전률,매출채권회전률
동양철관(주),8970,201212,197703,,0,0,0,제조업,1,5.900093152,2.025138154,13.40910764,7.03,1.7,0.66,3147.25474,31.75490096,-65.56002556,1384.510348,165.56,121.42,87.33,2.85,181.1,1.86,-2.79,-4.93,-1.13,19.73,35.58,97.17126263,499.2171717,295.8345707,1033.09596,2.132513444,3.86,9.34,4.66
동양철관(주),8970,201312,197703,,0,0,0,제조업,1,2.098552927,-8.040493414,-13.17565489,-5.56,-2.85,0.93,2732.583317,-107.5174163,209.8169385,1283.497785,144.21,104.05,79.25,13.96,119.09,-2.65,5.01,10.54,2.64,13.37,24.89,51.28213904,497.7754011,285.6366952,1108.705882,2.394221323,3.12,8.95,3.93
동양철관(주),8970,201412,197703,,0,0,0,제조업,1,-14.25830439,-13.02709112,-10.24239141,2.67,-4.22,1.14,2452.701438,-152.0898542,-169.8408913,1106.056883,112.4,88.68,58.64,1.16,182.0,-3.4,1.64,2.78,0.81,9.09,17.46,18.59479167,458.15625,257.1632292,905.953125,2.14434375,3.12,7.98,4.08
동양철관(주),8970,201512,197703,,0,0,0,제조업,1,-4.479607079,2.198720337,-14.26851614,-9.9,1.79,1.27,2102.737337,28.4788291,58.8346631,1121.448104,117.07,92.68,70.0,6.72,207.02,1.41,-5.08,-8.12,-2.64,26.58,54.36,121.6675723,494.6763006,261.2286301,976.433526,2.148819753,3.24,7.83,4.08
동양철관(주),8970,201612,197703,,0,0,0,제조업,1,-9.979664394,-8.915152642,-24.52379824,-6.36,-7.1,1.71,1510.459297,-171.1651084,79.89400476,961.2972324,88.18,86.6,55.68,3.88,140.07,-5.16,7.34,13.3,4.5,9.38,20.0,18.5762963,496.5246914,254.0788765,932.7839506,1.958648997,2.68,6.36,3.49
동양철관(주),8970,201712,197703,,1,0,1,제조업,1,-5.87348492,-31.51271657,13.79067556,1.23,-4.18,1.27,1686.204842,-350.7669694,-52.39314968,651.2137978,21.43,68.07,49.98,5.26,186.24,-3.32,1.16,2.36,0.77,-10.01,-22.74,-65.51128049,449.3536585,216.6249573,873.5731707,1.530641015,3.37,7.45,4.39
동양파일(주),228340,201612,201604,,0,0,0,제조업,1,15.7206965,90.09001558,4.586074154,0.0,20.54,0.54,6047.05945,1423.3921,1641.1888,7184.7,1336.94,225.97,218.2,126.5,461.12,32.87,62.06,111.85,23.12,78.12,375.17,685.3952381,1160.987179,315.3317895,4967.105263,2.077582592,1.52,41.85,3.71
동양파일(주),228340,201712,201604,,0,1,1,제조업,1,-15.39273566,2.227439932,-26.75920608,-7.89,8.45,-0.19,4428.91435,412.2577,1137.76495,7344.7,1368.94,603.4,563.36,305.29,273.05,36.7,121.58,0.0,28.6,30.88,155.48,494.3271429,1160.987179,317.9261714,4562.742857,0.841660662,1.04,20.54,3.3
동양피스톤(주),92780,201712,201712,,0,0,0,제조업,1,4.710943893,40.40274893,-1.278590829,0.0,6.53,1.62,22340.60543,714.3895338,1370.761577,6796.542648,1187.15,83.4,47.2,5.06,158.14,3.88,5.28,8.19,3.81,70.76,141.72,132.0573896,140.3224568,55.35391747,471.1573896,0.394752165,4.18,5.88,6.41
동양피스톤(주),92780,201812,201712,,0,0,0,제조업,1,6.383703375,10.68526478,12.92457224,4.8,5.66,1.58,25228.03312,891.693182,1409.33526,7151.861341,1341.46,80.91,41.31,4.59,160.47,3.09,8.24,12.66,5.51,63.28,115.8,125.6421062,140.5677656,54.9240293,478.2765568,3.409059302,4.61,5.36,8.0
동양피스톤(주),92780,201912,201712,,0,0,0,제조업,1,10.2868163,13.27190812,9.794151725,4.76,5.54,1.54,27698.90496,759.8005386,2014.64393,7375.501767,1547.92,90.06,45.59,6.65,134.0,3.18,9.31,15.49,6.18,67.32,119.89,129.3988811,141.8059441,64.27568007,485.7517483,3.654423235,4.83,4.99,8.33
동양피스톤(주),92780,202012,201712,,0,0,0,제조업,1,-1.209568178,-11.66283844,-11.84444341,-2.45,0.49,1.58,24418.12384,-536.3113075,1616.58083,7370.717609,1362.12,78.89,43.25,7.39,137.98,0.32,9.55,15.18,7.44,51.98,89.37,114.380448,140.7132616,61.49484409,496.1487455,3.581036525,3.88,4.32,6.78
동원산업(주),6040,201112,198903,,0,0,0,"농업, 임업 및 어업",0,5.728231219,-9.329191109,2.423382206,9.95,7.54,1.73,371708.0432,16360.35769,11437.71081,141239.5932,2704.15,186.03,78.57,13.74,209.71,3.41,9.66,12.48,5.9,54.13,666.64,242.7426406,466.8740831,7.119830073,1075.605134,3.155977219,4.96,3.57,13.61
동원산업(주),6040,201212,198903,,0,0,0,"농업, 임업 및 어업",0,5.653801078,17.08281836,16.30514494,3.06,10.4,0.94,371708.0432,16360.35769,27504.47205,168094.9691,3205.9,172.92,81.45,4.68,181.63,6.46,16.72,22.86,8.66,83.14,739.12,290.5516014,471.3309609,9.578386714,1167.756821,2.671446903,4.86,3.94,16.23
동원산업(주),6040,201312,198903,,0,0,0,"농업, 임업 및 어업",0,-7.440915006,8.585845886,-6.466655424,-1.9,8.38,1.22,371708.0432,16360.35769,27504.47205,176684.705,3649.42,203.26,82.24,10.37,308.75,4.59,26.12,35.65,11.69,73.66,586.55,192.0358888,489.1741233,10.17398428,1109.853688,2.862529809,4.85,3.83,14.92
동원산업(주),6040,201412,198903,,0,0,0,"농업, 임업 및 어업",0,14.6266684,9.157748512,-4.145385664,-1.57,5.92,0.53,371708.0432,16360.35769,27504.47205,173621.5509,4005.36,188.53,96.13,12.59,254.98,6.37,14.63,19.58,8.2,61.2,522.17,140.3515971,560.5859951,10.04044717,1256.592138,2.379928613,4.61,3.94,11.46
동원산업(주),6040,201512,198903,,0,0,0,"농업, 임업 및 어업",0,10.45211875,2.816146035,-1.749692118,-2.46,3.72,0.74,371708.0432,2085.349964,16647.10514,161240.1879,4139.48,123.52,57.91,18.85,187.5,3.7,9.57,12.59,6.4,46.38,420.86,72.74455919,615.6989924,9.735691436,1370.337531,2.095147546,3.79,3.61,10.53
동원산업(주),6040,201612,198903,,0,0,0,"농업, 임업 및 어업",0,17.44964684,11.59901577,15.93333799,-0.13,8.61,0.82,371708.0432,16360.35769,27504.47205,176840.509,4612.72,281.54,173.1,82.14,170.18,8.04,11.99,16.2,8.44,65.43,603.08,236.5912736,582.03657,8.726765448,1640.535939,1.944757233,3.11,3.84,12.41
동원산업(주),6040,201712,198903,,0,0,0,"농업, 임업 및 어업",0,34.73172214,14.23656149,51.04599503,0.5,10.07,1.28,371708.0432,16360.35769,27504.47205,177651.8397,5288.04,118.45,71.88,19.18,137.85,6.2,14.82,21.56,10.31,79.08,599.21,291.694931,581.1166876,7.419621079,1823.627353,2.101847961,3.78,5.93,11.0
동원산업(주),6040,201812,198903,,0,0,0,"농업, 임업 및 어업",0,1.244017284,7.730824194,2.668673406,2.89,6.9,1.23,371708.0432,16360.35769,15690.03479,177651.8397,5698.18,117.89,60.33,7.31,188.37,5.07,10.31,15.07,6.83,64.63,474.43,219.6659024,557.3902439,6.18677561,1811.57439,2.809766316,4.33,5.5,8.34
동원산업(주),6040,201912,198903,,0,0,0,"농업, 임업 및 어업",0,15.19353568,10.76996918,9.735087861,10.24,6.94,1.59,371708.0432,13977.09945,27504.47205,177651.8397,5554.87,126.27,73.06,11.49,162.85,4.02,6.45,10.21,4.59,64.65,556.81,144.1428429,581.6847345,4.498086283,1736.263274,2.604327968,4.43,5.37,9.47
동원산업(주),6040,202012,198903,,0,0,0,"농업, 임업 및 어업",0,4.018055045,20.09151453,6.51370093,-22.68,10.06,1.38,371708.0432,16360.35769,27504.47205,177651.8397,7026.73,111.56,67.67,16.14,182.45,6.92,16.44,23.41,10.42,94.15,879.12,318.1435622,478.7124464,8.565341917,2337.782546,2.614528742,4.04,5.88,10.3
동원수산(주),30720,201112,199611,,0,0,0,"농업, 임업 및 어업",0,39.93461458,33.09866618,9.031068843,1.43,5.65,0.64,37257.60141,1641.331583,1054.69768,13019.69765,175.19,196.52,115.44,70.8,113.21,4.48,5.17,7.38,2.83,159.2,1657.14,128.2213615,90.63849765,8.159868545,450.1971831,2.407588685,2.66,3.79,21.54
동원수산(주),30720,201212,199611,,0,0,0,"농업, 임업 및 어업",0,1.623525988,1.430424659,3.451929873,0.47,1.71,1.37,38543.70768,529.0398732,-1992.098136,13311.19317,175.0,205.74,76.61,14.01,155.83,0.78,-19.54,-33.05,-12.96,108.72,1280.5,101.4086916,98.53738318,7.986892523,442.911215,2.559342935,4.45,2.64,12.57
동원수산(주),30720,201312,199611,,1,0,1,"농업, 임업 및 어업",0,11.58606135,-2.774442415,-0.949508334,2.34,-9.29,0.76,31199.58322,-2096.773497,-1818.645227,10333.97693,115.78,195.87,94.61,21.2,158.65,-5.59,-14.28,-17.46,-9.46,35.92,739.74,30.04484018,145.2146119,6.655858447,486.2009132,2.62888753,3.79,2.84,13.1
동원시스템즈(주),14820,201112,199403,,0,0,0,제조업,1,10.26887761,-19.9000153,6.671752554,4.91,5.58,3.0,3779.711667,-216.9827911,-53.77503448,747.1967546,39.59,152.71,123.63,23.11,82.35,1.55,-3.56,-5.71,-2.75,55.6,195.33,24.43512998,65.36221837,14.2262201,740.6585789,2.93591408,1.88,7.57,7.92
동원시스템즈(주),14820,201212,199403,,0,0,0,제조업,1,-7.334644861,-1.479284164,-10.23982655,6.93,3.75,3.24,3392.675748,-8.707399594,-184.7992049,743.2941176,38.91,97.44,77.28,5.64,153.82,1.09,-4.47,-8.26,-3.52,147.38,352.98,86.78277147,62.69205835,25.71453971,639.3922204,5.14180502,1.84,7.48,6.58
동원시스템즈(주),14820,201312,199403,,0,0,0,제조업,1,29.66959455,102.2875763,31.36692247,-30.12,3.46,1.66,22563.53282,386.0671996,1793.359327,8331.063181,77.35,126.53,101.8,16.35,115.36,1.46,3.11,7.25,1.9,105.58,430.09,106.2880145,156.2687651,41.88541404,921.0750605,4.649684125,2.51,10.02,6.55
동원시스템즈(주),14820,201412,199403,,0,0,0,제조업,1,78.27578096,19.41921135,37.37286716,4.6,3.2,1.81,30996.17197,15.91716577,363.7275419,9557.726066,44.2,128.23,93.21,16.02,151.08,1.76,2.99,4.93,3.48,31.61,97.43,104.0712963,149.1273148,35.83894676,1343.337963,3.724988956,2.66,8.36,6.08
동원시스템즈(주),14820,201512,199403,,0,0,0,제조업,1,13.35818288,26.79890516,61.45636867,6.48,8.23,1.56,50045.29369,1893.648743,6857.46381,10173.33725,79.77,141.5,111.58,41.47,176.26,4.72,9.15,16.26,7.21,64.08,174.61,150.6200435,156.3217391,47.99463696,1482.386957,3.344252071,3.25,10.33,7.2
동원시스템즈(주),14820,201612,199403,,0,0,0,제조업,1,2.859338514,24.11811894,6.764112854,10.22,9.83,1.0,53430.41384,3310.187361,4518.650098,11241.93836,122.54,94.61,73.74,24.73,141.83,8.1,15.02,26.96,10.65,70.67,180.62,158.1511243,152.7337278,52.22357199,1307.497041,4.374351548,2.89,10.46,6.36
동원시스템즈(주),14820,201712,199403,,0,0,0,제조업,1,-9.786370113,26.8319087,-1.350394557,44.64,8.25,0.81,49575.02095,3271.105143,1624.886256,13225.95938,198.7,113.7,80.76,11.69,135.13,7.59,11.01,20.11,5.93,80.84,210.61,126.3706366,190.7281167,65.0409443,924.3992042,3.727240869,3.03,8.96,5.98
동원시스템즈(주),14820,201812,199403,,0,0,0,제조업,1,-4.794337071,9.437189685,-20.01837255,7.29,6.84,0.96,39650.90856,2457.598592,2898.559833,14158.35477,228.03,126.1,81.25,21.76,214.28,6.96,9.96,14.92,5.7,59.67,154.76,125.6938443,237.6563659,60.02623486,917.3658838,2.926984675,3.05,6.46,5.1
동원시스템즈(주),14820,201912,199403,,0,0,0,제조업,1,2.717051917,6.939952019,1.562249476,1.24,6.6,0.9,40270.35468,1808.079117,4739.57792,14745.09085,250.59,194.81,124.41,23.01,198.72,6.44,17.02,25.31,9.48,55.09,137.55,127.0903419,323.6312576,104.1525873,916.8058608,1.999090718,3.66,6.56,5.42
동원시스템즈(주),14820,202012,199403,,0,0,0,제조업,1,8.766542671,7.44209608,3.471662038,3.42,8.1,0.73,41668.40529,2381.213836,5160.182892,15775.88729,274.35,100.7,66.48,12.3,194.55,9.68,20.04,29.37,11.88,57.76,131.28,161.1877214,394.6174734,172.5621393,986.5914994,1.877627078,3.79,7.04,5.68
동일고무벨트(주),163560,201312,201210,,0,0,0,제조업,1,7.485467448,11.80639423,82.96258463,0.0,9.4,0.53,20123.42486,1259.944144,1789.220721,11320.27027,2164.05,150.86,120.37,30.26,382.95,15.75,22.41,58.42,8.89,50.44,385.67,84.6002589,171.3899676,21.93618608,346.7524272,1.812333974,2.62,10.33,3.65
동일고무벨트(주),163560,201412,201210,,0,0,0,제조업,1,10.47467017,13.67737253,11.52240818,-1.62,11.32,0.43,21661.53226,1672.845391,448.9275652,12420.95652,2384.19,163.59,132.76,23.74,304.32,22.62,13.32,35.97,5.02,55.36,289.31,100.9053125,182.5263158,34.87805263,389.375,1.777648521,2.68,11.09,3.81
동일고무벨트(주),163560,201512,201210,,0,0,0,제조업,1,5.013448533,12.18692813,2.114655095,-1.81,9.26,0.38,21394.06123,1616.630866,1784.374264,13566.77881,2595.53,188.25,152.23,40.67,455.78,22.85,24.01,58.78,8.34,57.13,286.27,105.6424791,186.7236181,37.11337521,416.5343384,1.855579199,2.34,9.89,3.37
동일고무벨트(주),163560,201612,201210,,0,0,0,제조업,1,11.36719937,10.96297364,-7.834002007,0.17,8.27,0.41,19107.38509,1457.583619,1975.677995,14517.19641,2798.4,185.56,153.91,48.2,290.43,22.27,22.95,61.84,9.69,58.61,295.76,105.4034783,192.7675585,36.71667893,461.4130435,1.678546793,1.98,9.0,3.01
동일고무벨트(주),163560,201712,201210,,0,0,0,제조업,1,-1.906171175,-0.547954831,10.80727607,-1.84,2.45,0.35,20552.61203,86.84968354,429.0673259,13971.36076,2698.14,179.19,142.18,44.94,267.93,7.02,15.65,43.26,5.71,37.91,190.31,73.31889267,212.4037479,40.40227598,459.9931857,1.386993141,2.16,9.35,3.34
동일고무벨트(주),163560,201812,201210,,0,0,0,제조업,1,4.881515255,5.798870761,1.221736361,-1.19,4.35,0.41,20227.608,791.4537692,722.2116923,14338.46154,2778.42,189.52,151.39,49.03,314.61,10.69,7.58,21.08,2.82,47.74,287.46,95.14506897,213.812069,34.19369828,489.3,1.46498187,2.23,8.72,3.36
동일고무벨트(주),163560,201912,201210,,0,0,0,제조업,1,-1.207338081,3.415787647,-0.398895411,-5.34,5.1,0.37,19618.72457,619.9818727,769.4161049,14437.6779,2798.7,214.69,175.96,46.57,380.58,14.37,11.18,37.56,3.75,44.11,290.21,93.24903461,224.6885246,33.3122714,509.3661202,1.445066459,2.1,8.9,3.16
동일고무벨트(주),163560,202012,201210,,0,0,0,제조업,1,-2.000806234,3.312787658,-7.150613925,-0.36,5.31,0.23,17815.51663,533.1120879,1684.893626,14614.94505,2828.91,253.67,213.65,85.66,391.48,24.44,21.92,65.3,6.84,40.3,261.22,86.44956124,222.6946984,34.61894881,502.0804388,1.376351227,1.93,9.46,3.11
동일금속(주),109860,201112,200907,,0,0,0,제조업,1,11.68913522,8.731112881,56.66382112,20.0,19.12,-2.46,14412.28129,1550.979143,2093.527429,9973.142857,1897.66,248.15,199.75,14.93,87.48,153.3,40.67,293.3,9.88,129.03,740.03,228.5728788,212.8939394,30.88681818,1428.969697,1.236349986,2.58,11.94,11.72
동일금속(주),109860,201212,200907,,0,0,0,제조업,1,14.72460337,21.379064,8.06864233,12.12,17.32,-2.53,15575.15671,2303.349857,2431.457,12091.42857,2312.18,292.98,235.88,45.01,81.77,111.04,72.55,268.32,15.61,119.05,597.91,297.7377027,200.6891892,34.15247297,1409.581081,1.445099612,2.73,11.29,18.6
동일금속(주),109860,201312,200907,,0,0,0,제조업,1,-4.368677128,3.293508526,-19.9798063,0.0,5.94,-2.91,12463.27057,1054.855,782.3072857,12680.42857,2409.33,400.5,319.44,63.31,116.11,29.97,70.55,272.37,12.89,75.14,387.21,182.2463514,188.3243243,26.93424324,1361.337838,1.410882767,2.38,9.64,15.04
동일금속(주),109860,201412,200907,,0,0,0,제조업,1,12.25005785,7.706839652,-16.0331912,-5.41,0.82,-2.91,10465.01057,1067.204,962.3448571,13792.0,2603.15,284.03,224.95,37.47,93.22,5.83,27.92,78.24,8.34,58.95,190.71,167.4871429,175.9285714,20.69641429,1595.957143,1.012884158,2.13,8.26,12.42
동일금속(주),109860,201512,200907,,0,0,0,제조업,1,2.385841002,4.27034322,3.302302309,1.43,5.61,-2.91,10810.59686,1143.921714,1060.064571,14376.0,2770.07,419.33,343.31,34.19,106.66,30.55,34.33,83.68,9.35,63.85,263.82,160.3467606,283.7887324,14.87623944,1609.957746,0.805873938,1.91,7.95,13.26
동일금속(주),109860,201612,200907,,0,0,0,제조업,1,1.218166908,3.376127363,-22.00662688,-5.63,1.31,-2.91,8431.549143,526.3602857,707.9967143,14702.0,2919.74,235.09,127.84,29.57,135.7,8.59,33.01,68.87,10.48,35.47,153.99,107.0971642,302.119403,49.73443284,1702.925373,0.78592175,2.11,5.96,11.88
동일금속(주),109860,201712,200907,,0,0,0,제조업,1,1.355901816,0.480705252,20.71493081,-8.96,2.31,-2.91,10178.13871,543.6222857,658.753,14914.14286,2946.42,210.28,140.67,26.46,135.0,15.2,24.05,65.39,6.71,40.01,191.23,130.0754098,315.5409836,47.54221311,1918.262295,0.590447861,3.9,6.42,12.26
동일금속(주),109860,201812,200907,,0,0,0,제조업,1,7.298726704,8.18987037,34.8065983,3.28,7.69,-2.57,13720.80257,1352.239857,1432.869143,16239.71429,3184.46,230.03,151.97,24.15,171.26,46.18,35.83,131.65,7.62,74.65,438.3,250.7977778,285.0634921,33.3225873,2037.793651,0.699438729,3.67,7.27,12.01
동일금속(주),109860,201912,200907,,0,0,0,제조업,1,8.965422742,13.13195551,-9.834864096,3.17,9.18,-2.91,12371.38029,2241.824286,2149.177571,17619.28571,3595.09,261.73,170.95,25.25,150.29,62.02,70.98,264.71,14.48,84.27,439.35,272.8001538,288.4923077,45.31223077,2093.738462,0.903631035,3.27,6.27,11.65
동일금속(주),109860,202012,200907,,0,0,0,제조업,1,-0.949118194,3.413710192,-32.31836286,-7.69,2.33,-2.91,8373.152714,948.265,1141.022571,18288.71429,3717.88,381.85,264.79,73.64,207.29,36.15,95.62,329.47,19.65,48.41,307.09,163.6338333,290.3,39.94805,2275.15,0.735621146,2.41,4.95,10.29
동일산업(주),4890,201112,200506,,0,0,0,제조업,1,9.643884476,10.09391928,5.591036296,3.61,12.18,-0.44,210725.9793,15718.75731,17576.65362,118119.0121,2295.67,293.18,180.39,43.55,337.13,139.39,54.36,283.45,9.07,75.23,166.71,272.2587209,382.7635659,163.3164651,1440.895349,0.461113794,3.72,6.38,7.09
동일산업(주),4890,201212,200506,,0,0,0,제조업,1,-2.655869927,7.839179634,-14.16959345,-5.81,7.49,-0.87,180866.9648,11914.31935,14690.41755,127378.3974,2491.6,441.62,292.2,67.85,422.22,139.06,73.88,685.01,8.92,60.67,125.54,243.549177,403.7160494,194.2223745,1489.209877,1.784014429,3.22,5.67,6.6
동일산업(주),4890,201312,200506,,0,0,0,제조업,1,-0.501257718,-0.772800783,-13.40133184,1.23,1.72,-0.95,156628.3826,3834.343347,12772.07217,126394.1547,2489.38,470.77,337.55,42.83,325.69,105.32,62.21,1986.07,8.77,39.28,80.98,153.3799187,392.5772358,189.606939,1463.674797,1.47347275,2.5,5.6,6.43
동일산업(주),4890,201412,200506,,0,0,0,제조업,1,-0.871536352,3.048416062,-4.135064827,2.03,2.92,-1.18,150151.6975,4622.699431,2345.239494,130247.009,2573.78,609.66,426.32,45.4,397.51,558.54,13.86,588.46,1.56,40.51,85.96,148.7478486,367.5338645,173.2080199,1422.011952,1.234398928,2.2,5.12,6.8
동일산업(주),4890,201512,200506,,0,0,0,제조업,1,-2.633983872,-0.046943842,-15.35452509,-5.58,0.57,-1.06,127096.6174,1732.937904,17237.05816,129996.3096,2589.03,846.69,680.87,114.3,493.65,590.26,121.58,0.0,13.56,34.22,78.77,130.472616,355.5232068,154.5355485,1464.405063,1.17012864,1.62,6.66,6.93
동일산업(주),4890,201612,200506,,0,0,0,제조업,1,6.868469705,3.401821225,-1.257924825,-0.84,3.42,-1.48,125497.8375,5539.477943,8806.965568,134106.873,2681.52,699.68,562.13,63.14,302.34,202.18,70.3,0.0,10.38,50.7,131.51,171.5381702,321.9914894,124.1508255,1575.157447,0.97603995,1.5,6.15,6.51
동일산업(주),4890,201712,200506,,0,0,0,제조업,1,6.833721257,5.595639625,24.54487089,-0.85,6.11,-1.54,156301.1197,9626.707323,9988.996027,141939.5806,2857.18,643.89,518.53,77.13,335.87,202.18,43.8,0.0,6.01,70.78,197.5,231.7614592,311.3690987,110.6627897,1700.729614,0.947866066,1.68,6.91,6.99
동일산업(주),4890,201812,200506,,0,0,0,제조업,1,3.263879325,2.95867452,3.156878702,9.01,4.29,-1.38,161235.3565,6455.19758,1005.100579,146352.7976,2941.59,616.46,454.83,79.27,299.59,202.18,24.33,0.0,3.41,58.55,162.91,169.7662598,278.2519685,101.9872874,1613.086614,1.129498275,1.71,5.78,6.78
동일산업(주),4890,201912,200506,,0,0,0,제조업,1,-1.188736698,-0.319090335,-9.293173762,-2.76,-0.24,-1.06,146251.4746,1546.5334,9825.297963,144903.0292,2941.54,699.11,513.48,122.49,483.3,-21.04,25.73,305.02,3.7,39.34,85.59,104.247004,272.0080972,95.09764777,1576.54251,1.117748412,1.68,4.69,5.84
동일산업(주),4890,202012,200506,,0,0,0,제조업,1,3.123870648,1.887346665,-6.035661098,-2.83,0.48,-1.13,137424.2313,3304.931728,8290.261688,147141.1813,2996.61,665.75,511.34,61.31,355.13,14.52,38.53,249.38,6.59,52.87,129.07,127.4453333,255.6666667,78.64490833,1645.5375,1.000903393,1.6,4.83,4.79
동일제강(주),2690,201512,201509,,0,0,0,제조업,1,5.161910257,16.35942068,-12.53661831,0.0,5.81,-0.1,7122.909933,438.5283333,604.7850667,8562.133333,1612.43,613.71,461.09,155.1,755.57,205.15,62.59,3052.28,9.47,27.0,192.01,170.9843333,723.9777778,89.04958889,1606.555556,0.933191292,2.16,5.8,3.05
동일제강(주),2690,201612,201509,,0,0,0,제조업,1,1.532489502,2.005778075,-11.32214326,10.0,3.81,-0.26,6316.443867,316.7076,615.8064667,8733.866667,1646.77,590.63,455.38,60.5,797.82,3123.41,57.95,1269.26,9.66,22.54,89.17,153.7934343,696.6969697,172.4683737,1482.878788,0.831907961,1.83,5.82,2.82
동일제강(주),2690,201712,201509,,0,0,0,제조업,1,2.296668735,0.225043308,13.54547725,22.22,0.71,-0.22,7172.036333,91.41553333,42.39426667,8753.533333,1650.71,485.78,376.39,49.6,634.43,596.89,26.16,281.34,4.59,18.15,75.6,100.5352066,562.8512397,132.9864628,1241.132231,0.730393117,2.01,6.84,2.94
동일제강(주),2690,201812,201509,,0,0,0,제조업,1,0.035883668,-0.310884123,15.28610958,3.31,-0.19,-0.21,8268.361667,9.028066667,27.85873333,8726.333333,1645.26,477.29,360.16,69.48,476.85,-21.04,2.72,43.18,0.42,18.11,83.49,94.32664,523.616,112.976408,1201.848,0.820251692,2.21,7.18,3.11
동일제강(주),2690,201912,201509,,0,0,0,제조업,1,-2.135324459,-0.263866978,2.696805917,0.0,0.66,-0.16,8491.343333,74.45706667,510.8721333,8703.266667,1640.66,582.09,448.04,156.85,623.63,103.32,24.53,640.75,3.17,26.77,112.04,103.31152,396.32,92.208456,1176.184,0.94604516,2.2,7.04,3.26
동일제강(주),2690,202012,201509,,0,0,0,제조업,1,1.052469843,-0.576767312,-3.499666131,0.0,-0.09,-0.18,8194.174667,20.249,929.4111333,8653.066667,1643.95,504.18,401.75,93.5,379.69,-20.26,57.54,3052.28,8.79,37.41,118.56,96.23904,277.192,81.331152,1188.56,0.974358587,1.99,7.2,3.42
동일철강(주),23790,201112,199411,,0,0,0,제조업,1,13.57242588,-2.172509867,4.653576473,6.31,2.15,1.51,14164.59578,29.86323507,-771.947908,5896.86845,1474.94,100.33,43.89,3.9,900.44,0.86,-5.17,-5.66,-2.6,38.14,119.96,100.0864407,263.2966102,83.43505932,810.6186441,0.944226082,5.34,3.69,7.59
동일철강(주),23790,201212,199411,,1,1,1,제조업,1,-17.344454,-11.14730464,-20.51153708,-30.12,-5.47,2.52,11259.21946,-648.8958263,2339.619895,5239.558154,1343.47,121.0,79.39,10.36,465.84,-1.77,14.19,15.71,6.96,28.66,68.76,61.60054795,239.630137,89.58987671,1083.041096,2.402029042,3.07,3.65,7.2
동화기업(주),25900,201112,199508,,0,0,0,제조업,1,78.27578096,102.2875763,0.691790259,-2.67,2.23,4.07,21529.38834,-73.95257838,2156.465563,11194.67574,6047.49,57.62,40.14,6.08,147.61,1.4,3.54,5.73,5.35,10.67,184.21,-29.10136986,93.02739726,0.0,4619.205479,0.391387408,3.25,5.13,6.19
동화기업(주),25900,201212,199508,,0,0,0,제조업,1,2.832597583,-1.528278792,8.616173451,17.81,0.94,3.83,23384.39778,40.57167674,697.4602938,11233.15328,6009.6,51.15,33.02,2.81,111.71,0.62,4.09,6.33,6.1,13.05,231.68,80.85895349,85.10465116,0.0,3919.302326,0.656196654,3.86,6.83,6.89
동화기업(주),25900,201312,199508,,0,0,0,제조업,1,-21.23381864,-30.38977067,-9.953252456,44.64,-0.19,2.96,27582.17198,-1015.60564,-178.9981556,17244.00648,4884.57,51.15,33.02,2.65,142.6,-0.17,0.92,1.31,1.33,10.87,30.38,45.93277597,562.8701299,195.9580195,1048.49513,0.718223928,4.29,6.01,6.09
동화기업(주),25900,201412,199508,,0,0,0,제조업,1,-0.145336986,9.108523658,33.44702811,0.49,5.28,2.91,36807.58879,2373.226937,5550.748999,19766.54444,5219.89,51.15,33.02,4.96,123.07,3.34,7.25,11.12,7.3,21.6,64.93,143.9210501,614.6898223,176.9087835,1091.216478,0.768533789,5.23,7.94,7.52
동화기업(주),25900,201512,199508,,0,0,0,제조업,1,7.644527592,15.57046288,19.35871791,3.07,7.13,1.84,46993.16308,3481.554538,6727.92635,29566.35886,5774.29,65.4,45.06,10.44,159.36,5.93,15.85,29.16,13.48,27.18,86.7,166.7594984,583.4200627,154.0821426,1240.347962,1.195030842,4.88,9.13,8.26
동화기업(주),25900,201612,199508,,0,0,0,제조업,1,5.861461288,10.35084995,2.374323864,4.23,7.03,1.29,48108.93297,4077.972071,7898.289906,32066.92375,6241.83,73.61,56.64,12.84,166.09,8.13,18.06,33.06,15.2,32.58,106.98,176.814015,549.9924812,131.4023444,1220.371429,1.268110391,3.63,9.9,7.41
동화기업(주),25900,201712,199508,,0,0,0,제조업,1,1.08819893,4.923990704,12.75508362,3.16,7.49,0.91,54245.26759,4333.899385,6354.793938,33686.50968,6528.21,82.05,60.37,7.83,208.16,10.04,18.15,34.52,13.14,37.64,112.05,207.2002041,515.5816327,112.581312,1258.586006,1.151187958,3.73,11.35,7.12
