회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,총자본정상영업이익률,자기자본순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,자기자본회전률,당좌자산회전률,재고자산회전률,매출채권회전률
에스엔케이폴리텍(주),91340,201712,200707,,0,0,0,제조업,1,60.51571357,52.70777899,19.37188733,85.86773437,8.0,174.0665652,2.39,5.46,5.92,0.89,39.02,15258.99789,363.9466457,834.9285667,5108.546248,1074.34,113.31,82.21,32.26,138.18,219.6,5.35,3.36,5.32,2.87,233.5945324,31.44,108.77,57.16314791,65.80753086,414.382716,26.5485679,1271.444444,1.184330385,2.71,9.58,6.76
에스엔케이폴리텍(주),91340,202012,200707,,0,0,0,제조업,1,0.251981562,-154.5483528,35.47568441,-24.57406739,3.16,-86.37447838,-3.28,1.42,-6.92,0.83,41.89,21785.6351,-714.8962283,2019.106317,4930.654106,1496.48,177.4,130.41,77.48,111.2,105.62,1.19,18.01,25.63,8.97,60.71121771,54.19,156.34,86.07826722,37.67265306,266.2244898,26.45560204,940.4591837,4.163182635,2.66,6.87,9.43
에스엘(주),5850,201312,198811,,0,0,0,제조업,1,8.249491024,26.85254052,12.20601053,6.810777314,8.51,-4.964634131,6.36,3.01,12.18,0.17,59.25,36664.92391,2333.644529,3062.695744,14799.51773,3923.85,131.66,108.64,17.99,113.66,76.62,5.01,16.13,40.77,6.86,72.71635914,112.7,193.44,55.11618605,89.70081672,67.64501608,29.47206431,415.7948553,1.891134118,2.71,12.06,6.04
에스엘(주),5850,201412,198811,,0,0,0,제조업,1,13.23339752,28.08047296,12.81801419,9.480780256,2.06,69.1482138,7.45,4.6,13.87,-0.14,62.34,40141.04478,2988.94295,2677.581604,15774.38595,4442.16,139.77,111.93,15.24,127.46,77.27,12.2,16.16,47.56,7.15,70.01556676,121.49,223.2,52.91861056,97.21030876,68.27221172,26.0332344,440.3856333,1.903749141,2.6,11.21,5.53
에스엘(주),5850,201512,198811,,0,0,0,제조업,1,12.23905813,-28.13639174,8.664626273,2.630103615,1.64,5.975833781,5.21,4.32,8.79,0.03,65.25,41196.79584,2147.962253,4559.928026,17078.14744,4826.73,137.78,113.0,23.97,129.48,83.1,11.46,17.44,44.81,8.78,65.59532372,101.16,184.7,57.39187243,106.9524055,74.12461252,29.79085307,481.2703038,1.852169709,2.35,10.07,5.22
에스엘(주),5850,201612,198811,,0,0,0,제조업,1,5.364217395,66.12554678,12.98888703,16.15961775,35.15,76.17173412,7.46,7.01,13.32,0.16,68.07,47854.04058,3568.314037,2870.786051,18645.1889,5459.55,157.38,128.86,23.56,162.95,70.75,14.12,18.61,46.22,7.76,49.71105685,124.65,247.57,53.06616876,87.9626055,62.58440367,19.06947798,373.4876147,1.718449002,2.52,11.43,5.83
에스엘(주),5850,201712,198811,,0,0,0,제조업,1,-1.904179564,-17.22888957,7.095225227,-8.093008517,4.63,-43.16445301,6.72,3.92,9.97,0.1,73.27,43981.209,2953.533152,4465.327539,22275.71225,5852.58,184.17,151.02,25.26,158.32,56.4,8.72,21.53,56.41,8.34,39.38967274,127.94,270.98,60.07616662,132.7051337,57.90749671,19.28436563,397.4875055,1.799680949,2.27,10.32,5.49
에스엘(주),5850,202012,198811,,0,0,0,제조업,1,2.873399928,-26.28209279,3.369098243,10.73306314,7.13,113.6714145,2.56,4.04,4.74,0.07,55.29,51967.77155,1331.92345,3377.636815,25625.56069,5800.93,186.08,154.41,17.2,196.7,64.12,11.53,6.66,19.81,2.43,36.79738934,127.89,227.28,71.07679171,125.5606545,77.48840909,40.41441841,367.8015909,1.883972679,2.14,10.16,4.32
에스와이(주),109610,201612,201512,,0,0,0,제조업,1,26.31896752,-79.27780478,11.69189224,16.96129159,-6.32,-38.20993088,0.52,3.76,3.54,1.54,76.47,25194.77449,131.0386008,-940.9846914,3472.921811,762.61,80.88,56.63,7.7,136.46,385.43,1.92,0.29,0.44,0.21,-126.887671,49.19,157.87,68.16614557,94.00314607,190.2696629,31.64870787,812.9438202,5.169658301,3.55,10.76,4.63
에스와이(주),109610,201712,201512,,0,0,0,제조업,1,24.95594726,-69.23747534,101.3488126,28.54689282,44.44,2.973622899,0.12,3.08,0.37,1.24,33.81,16327.93618,20.3226556,14.22502075,4214.813278,813.0,94.76,68.72,14.04,182.08,201.26,1.88,-2.42,-4.07,-1.41,-452.4602125,41.41,138.72,66.07002806,69.77375648,256.0958549,56.73339378,729.5958549,5.712546717,3.71,9.28,4.92
에스와이(주),109610,202012,201512,,0,0,0,제조업,1,-4.04296885,-78.94125344,29.09599136,-18.42545913,-9.55,-48.16391053,-9.37,-3.52,-19.13,2.61,-5.09,6615.716689,-619.7837414,76.28668725,2930.119263,560.0,120.86,84.1,28.18,142.61,120.88,-1.43,2.54,4.05,1.56,176.2145562,14.02,51.5,144.9334177,3.245709571,276.4917492,48.21261386,869.30033,3.111719841,2.63,5.83,4.34
에스지씨에너지(주),5090,201112,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-23.18877172,-46.36374072,-33.4889481,-40.31154594,3.56,-81.39687332,7.89,2.63,10.43,2.67,37.58,57828.55102,4565.329562,849.1574067,45369.8054,818.71,105.25,63.8,10.5,235.58,142.77,1.65,3.66,4.85,4.1,-41.44406138,35.29,88.22,27.31653189,157.9929677,493.9612903,188.3442989,1149.877419,2.224532574,3.08,5.85,4.44
에스지씨에너지(주),5090,201312,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,21.75535051,-41.33154005,10.13856683,1.686579474,8.01,26.40408292,3.08,1.91,3.9,4.03,22.2,59745.90754,1840.921198,970.911858,47436.37651,902.86,95.16,56.63,5.12,307.54,190.0,1.18,0.94,1.1,1.63,-452.4602125,26.6,57.72,30.68284448,137.9158686,508.9237288,236.0322288,1351.161017,1.239362647,2.18,3.2,4.04
에스지씨에너지(주),5090,201412,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,6.087447805,106.3128364,8.51566205,2.6826576,1.06,-39.03358764,6.19,1.1,8.29,5.14,23.57,61348.68567,3798.056739,3420.929347,48464.71812,979.63,93.18,49.25,1.68,286.32,183.51,0.55,3.15,3.7,5.58,-452.4602125,35.48,79.28,25.48805681,131.8796646,493.4968553,215.5262055,1332.9413,1.15003011,2.42,2.72,4.52
에스지씨에너지(주),5090,201512,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,3.426234705,4.566316589,10.99920866,4.191621938,5.45,67.38005955,6.21,1.81,8.4,4.48,23.28,63920.19064,3971.488034,3443.499303,51283.59363,1071.6,81.84,39.77,2.47,285.28,164.17,1.03,3.19,3.79,5.37,-231.5791928,37.7,82.34,26.50346108,137.8675944,445.387674,205.8793539,1293.186879,1.0805229,2.54,2.61,4.56
에스지씨에너지(주),5090,201612,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,1.555063738,-25.24592356,3.603003848,-4.136907651,0.6,-90.46439531,4.85,0.17,6.48,4.5,21.16,61275.87138,2968.849201,2973.431007,49946.04915,1130.4,65.55,32.91,1.37,270.92,158.95,0.1,2.97,3.48,5.24,-103.5597418,40.99,93.08,28.15514867,123.6256917,437.7826087,183.2793972,1270.424901,1.025255728,2.57,2.29,4.54
에스지씨에너지(주),5090,201712,199301,,1,0,1,"전기, 가스, 증기 및 공기조절 공급업",0,-6.616314095,-71.61588908,-1.994593521,7.564967684,-5.34,-488.7035721,1.28,-2.06,1.75,3.62,0.0,65911.37125,842.6814502,-461.3663265,45988.00515,1100.96,76.12,42.2,3.41,307.84,146.73,-1.29,1.29,1.53,1.91,-142.0187536,35.42,72.58,30.99233095,109.5345511,451.8893528,222.0657766,1254.876827,0.917614783,2.59,2.65,4.53
에스지씨이테크건설(주),16250,201112,199912,,0,0,0,건설업,1,-23.18877172,9.707726066,-19.96903096,-12.7105181,44.44,-56.79991844,4.02,5.21,18.55,0.37,36.56,249664.1282,10048.80964,12241.74821,49946.07143,1091.26,94.06,93.89,17.07,3.34,131.72,6.18,11.57,42.14,3.58,-2.836281488,1900.53,88922.65,53.4544248,98.29259484,3.027314112,0.075701062,531.107739,0.342890164,2.83,70.22,34.03
에스지씨이테크건설(주),16250,201312,199912,,0,0,0,건설업,1,78.12143123,-158.0515795,42.92981369,-15.02649359,-6.1,-91.1653803,-1.72,0.17,-15.72,1.2,-14.28,238393.7382,-2281.180124,9188.626071,43629.64286,1037.97,64.64,63.66,9.9,13.31,295.78,0.12,1.39,2.27,1.6,-2.788899841,30.93,36.21,78.60524581,30.66691198,2.86376742,0.312102453,624.2279942,4.538192755,2.33,200.81,34.03
에스지씨이테크건설(주),16250,201412,199912,,0,0,0,건설업,1,27.97679902,125.7928851,14.94977079,31.42037226,-6.78,558.2374493,5.08,4.97,11.18,0.78,6.83,313297.9382,15931.12786,17798.32429,47005.71429,1193.02,50.76,48.47,8.78,15.85,340.63,6.77,3.72,5.28,4.31,-1.903098495,27.89,34.22,45.03053289,89.12815789,2.86376742,0.246834365,701.1393189,3.024138733,2.92,165.96,34.03
에스지씨이테크건설(주),16250,201512,199912,,0,0,0,건설업,1,13.67146636,-6.401308956,12.33826199,25.47256675,3.56,37.19644673,3.79,5.69,12.57,1.32,12.63,371007.16,14911.32714,19642.42357,50315.71429,1349.53,50.76,48.76,8.89,15.75,345.86,4.83,4.52,5.58,4.76,-1.121633491,35.81,46.61,45.81539001,105.7337818,2.86376742,0.156928251,589.0104634,3.142573232,4.13,255.68,34.03
에스지씨이테크건설(주),16250,201612,199912,,0,0,0,건설업,1,9.82795143,45.39596169,15.87496688,8.256812752,-2.99,12.52049378,5.09,5.73,16.58,1.85,9.96,371007.16,17119.03622,27825.8287,54605.0,1584.81,56.82,55.05,19.78,26.92,322.59,3.69,7.23,9.47,7.61,-4.120617091,19.97,24.72,39.0474046,118.3866718,2.86376742,0.081725732,629.6302003,3.472440458,4.19,178.08,34.03
에스지씨이테크건설(주),16250,201712,199912,,0,0,0,건설업,1,8.452665227,7.42153211,14.4061639,23.01004156,9.24,61.53165143,4.45,8.49,11.73,1.94,7.77,371007.16,17119.03622,27825.8287,58755.35714,1774.58,74.91,71.11,17.82,23.42,300.6,4.66,11.63,16.97,10.61,-15.15292897,24.65,30.57,29.89776712,105.7187306,4.661495063,0.005754584,712.5543018,3.291458003,3.38,74.26,32.13
에스지씨이테크건설(주),16250,202012,199912,,0,0,0,건설업,1,-23.18877172,473.3317232,-33.4889481,-33.13112389,1.93,-147.3257373,15.91,-2.7,28.33,-0.06,90.51,371007.16,17119.03622,27825.8287,93258.8753,1767.54,112.43,103.02,20.97,0.16,381.96,-8.38,15.37,136.46,7.12,75.73568709,1198.06,0.0,80.83692759,276.0764286,3.702008929,0.0,737.8995536,3.337051657,2.1,18.25,34.03
에스지에이(주),49470,201112,200110,,0,0,0,정보통신업,0,2.044159615,813.882144,8.853035562,14.72872714,-0.66,478.2631495,1.97,5.31,2.16,0.27,-41.0,1010.972045,19.94538596,-64.90698229,627.2787746,31.45,163.74,156.5,27.27,0.0,48.08,3.98,-19.47,-38.29,-14.14,11.36453861,1900.53,0.0,60.64165047,48.87606667,2.86376742,0.0,250.0533333,3.4577072,2.36,61.47,1.88
에스지에이(주),49470,201312,200110,,0,0,0,정보통신업,0,31.00182959,237.1519702,20.44039119,50.28276629,44.44,145.5871677,2.59,3.7,1.71,0.94,-38.36,935.4786766,24.19763457,-66.75433359,590.440086,23.14,239.1,229.61,10.77,231.3,99.14,2.36,-8.95,-16.06,-6.18,6.823608474,1900.53,0.0,65.25741424,26.09073529,2.86376742,0.0,264.0539216,1.208362222,1.35,14.39,3.56
에스지에이(주),49470,201412,200110,,0,0,0,정보통신업,0,16.67686567,269.0940798,18.36886398,13.9826944,-21.57,98.55856777,8.38,5.97,8.5,1.14,-35.7,1049.925416,87.94185665,54.39594045,606.9553702,37.64,204.08,189.45,27.33,205.68,96.29,2.89,-0.77,-1.46,-0.54,14.05329293,1900.53,0.0,51.79345777,38.3001875,2.86376742,0.0,389.13125,1.568515079,1.19,19.92,1.96
에스지에이(주),49470,201512,200110,,0,0,0,정보통신업,0,51.62388341,-90.78410548,79.2882481,23.80002682,-19.38,18.18426142,0.62,5.21,-3.14,1.23,-30.29,922.0251238,5.749058041,-86.24959705,600.5216478,32.6,211.89,180.09,55.64,231.52,66.0,3.66,-3.74,-6.06,-2.58,28.41996411,762.7,0.0,58.0114506,25.70023256,5.046511628,0.0,505.7751938,1.498497138,1.29,9.79,2.22
에스지에이(주),49470,201612,200110,,0,0,0,정보통신업,0,30.76238964,407.5323872,13.51179996,51.59584775,44.44,-28.51461168,2.09,2.68,-0.05,1.68,-26.41,1277.274716,26.66334969,2.098951135,599.3663261,50.43,185.18,160.02,36.57,183.34,91.23,1.55,-4.2,-7.31,-3.0,29.54190553,997.14,0.0,60.41489065,31.4053,2.86376742,0.0,379.105,1.225398177,1.5,9.07,2.66
에스지에이(주),49470,201712,200110,,0,0,0,정보통신업,0,-10.12830046,-879.0169237,-7.909336294,-10.23337344,-13.5,-218.3257674,-18.12,-2.94,-33.42,1.92,-52.29,1090.576706,-197.5689075,-45.18774198,590.440086,16.66,210.43,179.96,24.33,214.78,86.62,-1.82,-2.84,-5.06,-1.98,27.5874439,16.79,0.0,172.6519988,-10.14190751,36.55491329,0.0,492.9768786,1.355325135,1.28,7.84,2.08
에스지에이솔루션즈(주),184230,201612,201312,,0,0,0,정보통신업,0,78.12143123,-10.47897546,43.93684581,85.86773437,0.0,23.52448296,6.39,7.12,7.81,2.28,20.16,1931.086436,123.404112,53.89676681,1528.379241,1428.93,204.76,172.67,46.81,192.44,128.13,3.08,0.35,0.59,0.37,30.62799796,1019.87,0.0,45.52228914,61.53448276,3.593103448,0.0,463.5862069,1.724082341,1.36,6.64,2.6
에스지에이솔루션즈(주),184230,201712,201312,,0,0,0,정보통신업,0,-11.55025111,-29.84705222,22.58164722,11.70619026,4.83,-24.99422724,4.01,4.36,4.6,2.16,16.56,1732.598582,69.53357466,-150.3292307,1598.873125,1430.6,250.02,206.64,21.87,269.79,64.61,2.55,-5.25,-9.63,-3.09,28.91115192,1125.21,0.0,61.66112328,46.85460526,4.934210526,0.0,430.6578947,1.203953669,1.24,6.32,2.12
에스지에이솔루션즈(주),184230,202012,201312,,0,0,0,정보통신업,0,-3.259893267,649.3330028,47.28397153,-10.01723024,7.94,318.1404712,12.83,8.25,27.09,3.27,-87.32,1106.229673,141.890891,162.2369573,758.506243,577.69,128.45,124.01,31.6,0.0,90.7,2.43,10.24,16.21,5.57,15.6225266,1900.53,0.0,53.31715942,60.64382353,2.86376742,0.0,345.9779412,1.629498845,1.58,35.47,1.88
에스지이(주),255220,202012,201801,,0,0,0,제조업,1,2.058295653,-114.7654956,-1.419368681,-1.890129863,5.59,-58.89256347,-1.09,2.28,-1.1,3.74,71.68,3547.55932,-38.62902933,557.5850475,1772.193686,1958.01,106.79,103.77,16.32,207.62,225.15,1.03,3.51,5.7,4.35,44.43938623,32.78,227.08,68.94463286,115.0095238,420.8412698,42.06453968,1164.761905,1.995850155,1.18,40.22,2.25
에스케이가스(주),18670,201112,199708,,0,0,0,도매 및 소매업,1,15.12388961,25.29406574,21.60405984,12.28308095,6.35,56.4492123,1.49,8.24,14.04,-0.06,76.53,371007.16,12493.58319,-2079.939134,91459.4552,1866.53,96.37,68.35,9.03,303.15,148.72,14.38,5.0,7.28,0.84,-452.4602125,26.55,323.25,0.0,403.3528731,1166.193548,154.7662313,7175.895522,1.807421285,7.49,23.94,14.3
에스케이가스(주),18670,201312,199708,,0,0,0,도매 및 소매업,1,-9.125961246,6.937992363,14.54867196,-12.01913107,1.75,-12.32428491,1.54,4.47,9.78,0.03,69.69,371007.16,11875.94779,4036.419307,124054.4163,2510.6,151.45,119.89,46.71,157.24,134.93,5.49,14.84,24.13,3.36,61.34011758,33.39,93.85,16.78593873,680.751875,1166.193548,130.6266667,7031.865979,6.596283041,4.92,18.41,9.75
에스케이가스(주),18670,201412,199708,,0,0,0,도매 및 소매업,1,26.993865,-3.285950549,25.67524264,-10.92257958,2.06,-2.573068806,1.67,4.03,8.47,-0.03,73.56,371007.16,11375.69934,27504.47205,127805.7784,2629.88,139.96,104.8,30.71,266.63,137.39,6.2,7.1,9.65,2.31,87.98954759,26.42,83.06,17.19298401,677.8452525,1166.193548,114.5659024,7130.158249,6.368182819,5.44,18.4,10.71
에스케이가스(주),18670,201512,199708,,0,0,0,도매 및 소매업,1,22.23318483,-26.10810263,15.75294217,-31.37024462,9.09,-22.26875536,1.8,2.52,5.79,0.43,75.75,371007.16,8325.195475,-2079.939134,129100.3103,2667.16,189.57,112.06,29.14,225.72,150.68,3.32,1.63,2.01,0.98,86.53717481,32.94,106.95,16.06797969,526.2410494,1166.193548,114.436642,7056.666667,4.70798433,4.43,8.81,10.02
에스케이가스(주),18670,201612,199708,,0,0,0,도매 및 소매업,1,-0.221467539,156.9521449,5.145972782,28.82463807,7.1,93.31049482,3.58,4.44,13.12,0.44,76.19,371007.16,17119.03622,-2079.939134,137169.9575,3044.34,124.13,99.46,12.92,315.64,137.88,4.96,-5.67,-8.42,-2.54,102.242081,49.92,157.71,15.8231878,680.751875,1166.193548,173.7383631,7067.011527,2.689211244,4.28,10.58,10.03
에스케이가스(주),18670,201712,199708,,0,0,0,도매 및 소매업,1,6.898495014,-20.33849179,4.215846494,27.30765005,10.09,-30.61545146,2.24,2.98,7.08,0.37,74.3,371007.16,16716.01288,-2079.939134,148231.8836,3257.33,138.41,102.37,17.31,251.27,144.01,3.21,-4.2,-6.05,-1.61,93.82007971,52.37,162.65,13.84993685,545.0780628,1166.193548,200.8559869,7355.298429,3.147643524,4.25,14.2,9.52
에스케이가스(주),18670,202012,199708,,0,0,0,도매 및 소매업,1,10.20236463,72.17263927,14.32385708,-10.52011558,10.28,0.320977577,6.01,4.43,14.91,0.76,80.67,371007.16,17119.03622,24753.2543,177219.3333,4030.19,160.47,134.99,9.6,229.06,136.95,5.1,10.31,14.35,6.08,42.13868668,70.69,217.43,13.0887749,680.751875,1166.193548,270.8581146,8009.456311,2.985269214,2.89,12.58,7.31
에스케이네트웍스(주),1740,201112,197706,,0,0,0,도매 및 소매업,1,21.24677259,-32.25437778,2.933740393,13.68590962,6.05,39.31769379,0.51,3.33,4.57,0.38,49.64,110895.7991,570.8974897,1171.237343,12605.83035,398.14,92.05,68.49,22.24,61.14,239.4,2.49,5.23,11.88,1.49,-296.4375016,21.35,671.74,44.09174517,154.7488152,798.6359853,11.25703794,2513.300122,2.479153123,7.49,22.63,14.81
에스케이네트웍스(주),1740,201312,197706,,0,0,0,도매 및 소매업,1,-16.44571716,-1043.823069,-16.34796658,-7.016669705,-6.42,-4.267939887,-2.28,2.47,-20.17,0.32,34.73,104612.267,-2281.180124,1763.505398,9813.766779,296.07,91.78,71.65,26.86,52.87,246.16,2.16,3.92,8.92,0.95,-245.0814043,-8.63,-57.88,-43.72002939,-75.62221774,819.3463535,9.849767823,2231.33652,6.596283041,7.26,21.54,15.33
에스케이네트웍스(주),1740,201412,197706,,0,0,0,도매 및 소매업,1,-4.21950334,813.882144,-1.826132286,-13.73337262,-9.83,-16.39456584,0.14,2.32,1.26,0.33,35.75,90245.47457,127.338184,-943.9423383,9627.505165,289.36,94.35,73.51,28.39,55.57,237.72,2.16,1.7,3.71,0.45,-368.8973342,15.05,816.45,53.73114839,118.2533354,960.2880945,9.633141472,2388.192366,6.596283041,6.56,23.25,15.18
에스케이네트웍스(주),1740,201512,197706,,0,0,0,도매 및 소매업,1,-3.545767983,131.0020616,0.045382238,-9.158430291,-3.85,-4.850012041,0.36,2.29,2.91,0.35,37.1,81980.40569,294.1538303,479.9259706,9844.539876,289.7,92.06,65.27,26.49,46.9,225.6,2.1,-1.01,-2.33,-0.28,-337.2207275,18.38,1116.57,49.28561778,154.4765658,1002.488973,10.589477,2427.399811,6.596283041,6.65,19.48,15.1
에스케이네트웍스(주),1740,201612,197706,,0,0,0,도매 및 소매업,1,5.085418138,-211.683487,-4.518927946,-9.326364396,-4.25,-12.65300104,-0.44,1.99,-3.3,0.35,34.48,74334.61432,-328.5212548,58.71447428,9489.914259,274.31,78.45,65.83,15.98,55.21,258.35,1.99,1.08,2.44,0.36,-58.57967023,14.0,762.05,48.83440497,137.6248174,1124.828233,10.37874301,2597.047055,6.596283041,6.53,21.82,13.82
에스케이네트웍스(주),1740,201712,197706,,0,0,0,도매 및 소매업,1,-16.15885729,335.6898382,-2.371010721,-17.635411,-26.75,-14.66525742,0.23,1.8,1.39,0.36,33.93,61225.39957,139.3871103,-2079.939134,9042.941157,273.81,81.36,61.55,8.21,57.59,207.74,2.27,-6.35,-14.67,-2.04,-106.3041478,20.11,1465.77,49.40166796,188.8539982,1166.193548,11.10467206,2883.01168,6.596283041,6.28,25.65,11.78
에스케이네트웍스(주),1740,202012,197706,,0,0,0,도매 및 소매업,1,-13.46602922,391.5677835,-2.602881332,-18.60187954,-17.62,13.32790842,0.4,1.31,1.63,0.98,29.4,42794.40427,169.3627897,-603.5047058,7928.9518,243.44,70.87,55.76,23.13,84.15,290.76,1.08,2.42,3.34,1.49,-51.85866768,49.0,4172.6,30.14278074,302.1886999,633.0970927,4.54141525,3211.979704,5.654707488,4.0,16.42,12.74
에스케이디스커버리(주),6120,201112,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.1949184,-30.70545286,19.50689025,11.59007264,6.99,29.42971562,2.15,6.03,13.26,0.26,74.54,371007.16,8069.667287,-2079.939134,38973.7657,1022.48,110.44,76.6,11.36,239.07,148.98,5.42,0.38,0.55,0.1,324.1615654,46.39,0.0,34.63606139,110.8395477,344.1865578,55.72293656,1277.482412,4.670211623,6.73,17.01,10.72
에스케이디스커버리(주),6120,201312,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.676581318,-95.00931023,2.608007734,-9.863823837,-5.74,1.78782815,0.09,3.94,-2.41,0.46,76.62,348964.0738,330.2918931,2235.482439,40705.74804,1057.28,134.59,100.11,30.0,175.85,172.51,3.12,7.62,11.03,2.84,99.68815799,25.05,77.3,50.42665068,116.5626579,409.1730222,78.00024246,1367.904382,5.454638502,4.53,13.37,7.8
에스케이디스커버리(주),6120,201412,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,14.28928815,78.69124118,12.47825081,-11.78387726,1.25,-22.90698908,0.19,2.87,-2.01,0.51,77.82,307842.5757,590.2026832,7876.531709,39509.94101,1020.74,133.91,91.54,21.23,255.73,176.89,2.44,3.37,4.34,1.64,124.9316378,22.49,73.89,56.78136675,107.6142608,422.0753232,81.67524115,1317.762788,4.688882207,4.72,11.85,7.96
에스케이디스커버리(주),6120,201512,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,18.7266422,575.7987817,28.89584647,-27.65706946,-5.73,-23.61441044,1.79,1.88,4.08,1.12,68.63,194288.4165,3479.691251,-2079.939134,45999.90856,1076.69,171.09,107.52,40.39,199.18,155.05,1.57,1.51,1.87,1.15,89.42056605,27.68,90.58,44.34168778,212.2415564,444.3160405,125.9035766,1523.041145,3.843953778,3.65,6.89,7.5
에스케이디스커버리(주),6120,201612,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.74395197,86.35556523,2.964327776,23.85362137,1.01,101.627703,2.69,3.51,5.35,0.83,70.31,240633.2397,6484.598298,-1198.743344,46067.34861,1144.33,116.22,87.39,16.43,230.08,145.86,3.19,-1.26,-1.78,-0.75,177.7139511,33.11,108.36,40.1381877,125.9756375,466.6475797,121.6875124,1445.825266,2.294997786,3.72,8.43,8.47
에스케이디스커버리(주),6120,201712,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.18877172,356.2290497,-20.20315448,3.380634828,-31.52,-52.34276402,11.89,1.9,28.33,0.47,90.51,371007.16,17119.03622,-2079.939134,52133.29975,1426.1,139.6,103.18,18.58,259.84,136.66,2.3,-2.81,-3.98,-1.21,91.97393824,39.36,124.15,18.16286444,680.751875,19.55555556,0.0,11774.45455,2.48696833,3.7,10.88,8.08
에스케이디스커버리(주),6120,202012,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,12.4302812,42.068206,12.61816428,-9.98997841,17.24,-0.563941905,7.86,3.26,14.71,0.91,90.51,221582.436,17119.03622,8011.556698,47422.59752,1644.05,168.9,142.18,9.12,240.84,114.86,3.77,6.34,8.54,4.21,38.77353315,78.87,478.26,13.76569192,680.751875,5.588235294,0.0,11774.45455,2.163421579,2.47,11.07,7.05
에스케이디앤디(주),210980,201512,201506,,0,0,0,부동산업,1,78.12143123,5.426999548,106.7705723,32.27791927,0.0,6.815101545,8.72,4.71,13.59,0.84,45.67,21476.35766,1871.713556,-2079.939134,16550.32498,1558.19,889.32,227.18,158.54,112.84,197.06,9.87,-19.47,-30.71,-14.6,83.88729416,54.25,63.21,29.95951785,527.7967391,970.6195652,326.2567622,4894.228261,1.829899518,1.62,0.86,5.05
에스케이디앤디(주),210980,201612,201506,,0,0,0,부동산업,1,35.25231002,30.67147096,12.32003543,19.48806204,3.26,50.19219229,9.53,4.55,13.99,2.12,49.57,25661.68357,2445.795636,-2079.939134,19628.1337,1857.25,166.87,111.13,8.63,28.52,257.71,4.32,-19.47,-38.29,-14.6,83.35183308,85.48,99.38,26.93799462,680.751875,884.0947368,326.2567622,7537.936842,0.909854606,0.81,0.79,31.05
에스케이디앤디(주),210980,201712,201506,,0,0,0,부동산업,1,-7.840641274,146.798734,-9.435508298,19.69622927,44.44,-41.42043423,19.65,2.41,23.14,1.01,58.76,20477.3784,4024.128443,-2079.939134,16004.58063,1500.82,228.08,123.75,21.26,98.54,264.01,2.8,-19.47,-28.2,-14.6,81.45741756,163.98,198.43,18.65539741,680.751875,687.7278912,326.2567622,5810.564626,1.024083888,0.72,1.12,16.86
에스케이디앤디(주),210980,202012,201506,,0,0,0,부동산업,1,22.58484346,47.2288331,47.04907316,53.88653955,7.73,69.96244593,9.45,8.99,14.88,4.58,41.23,28927.1716,2732.953113,-2079.939134,22222.21395,2067.88,142.61,54.05,8.24,131.19,222.2,2.9,3.85,4.55,6.51,207.8377769,62.46,70.04,17.32868303,680.751875,1040.784861,326.2567622,6167.888446,1.282286701,1.84,1.32,25.61
에스케이렌터카(주),68400,201312,201207,,0,0,0,임대업,1,15.17089367,3.929768941,12.31671402,18.52666355,5.65,-5.255831341,3.79,6.07,10.02,4.75,59.47,21481.56302,813.1757901,-2079.939134,8366.905533,1617.72,50.76,32.91,1.86,82.46,313.09,1.94,-8.52,-10.2,-10.66,-3.935680299,37.93,0.0,11.25329583,663.7008556,1166.193548,0.0,2060.668449,2.370130931,7.49,52.9,15.94
에스케이렌터카(주),68400,201412,201207,,0,0,0,임대업,1,12.91366188,5.709508694,9.746190817,19.81726552,10.7,-1.792667971,3.34,5.23,9.54,3.89,63.18,25738.62139,859.6041325,-2079.939134,9208.71658,1785.13,50.76,32.91,2.17,135.58,325.02,1.94,-9.15,-10.71,-10.89,-4.369912875,37.86,0.0,11.48164519,654.5206039,1166.193548,0.0,2098.384058,2.64627034,7.49,54.28,16.32
