회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률,순운전자본회전률
(주)SIMPAC,9160,201712,198907,,0,0,0,제조업,1,-8.784458112,0.170358502,-13.64390495,-0.33,-50.36145424,2.93,0.37,95.9,8.35,7929.702827,7694.088948,1643.73,63.18270675,115.32,85.28,23.55,260.25,58.27,10.1,23.27,3.37,230.8295082,53.86762951,1124.606557,5.41,3.21,0.75
(주)SIMPAC,9160,201812,198907,,0,0,0,제조업,1,78.86293087,80.64191091,32.74267069,63.93,-12.88556978,1.92,0.5,80.75,17.66,4679.093286,6283.402738,1277.69,63.81112525,135.98,87.82,49.22,157.58,56.71,4.07,12.26,2.04,312.626,72.253562,1256.668,4.1,4.23,0.75
(주)SIMPAC,9160,201912,198907,,0,0,0,제조업,1,-0.382099871,1.416586295,40.48147167,-1.8,9.329672564,1.64,0.35,97.01,15.52,6573.259108,6407.138943,1296.53,64.96328955,131.76,91.59,58.26,163.65,53.93,3.47,29.05,5.51,311.6150713,61.88545214,1239.700611,4.34,7.08,0.82
(주)SIMPAC,9160,202012,198907,,0,0,0,제조업,1,8.559551973,5.16566483,-14.93235868,-1.43,-30.10362597,1.1,0.6,89.67,18.28,5591.716482,6636.347425,1389.64,62.93234829,141.82,88.93,49.68,102.77,58.9,2.64,7.06,1.39,298.8016529,49.07327479,1356.657025,3.33,7.19,0.66
(주)SNT에너지,100840,201112,200802,,0,0,0,제조업,1,9.49985093,-3.661690281,-8.657168282,2.22,-183.0175364,-2.49,0.15,102.62,76.67,27569.43457,22668.28445,4775.29,58.07919994,151.52,135.46,21.28,137.93,72.18,-9.21,-81.86,-5.92,666.2282609,31.39891304,1502.782609,18.73,4.55,0.91
(주)SNT에너지,100840,201212,200802,,0,0,0,제조업,1,5.89131805,14.14136286,18.11849479,5.98,143.5955237,5.32,-0.27,95.11,72.32,32564.60114,25873.82344,5074.77,62.60417905,182.56,162.88,51.29,140.21,59.73,77.44,96.23,1.6,627.1282051,29.02157949,1501.548718,14.06,3.95,0.94
(주)SNT에너지,100840,201312,200802,,0,0,0,제조업,1,6.445735983,8.105755924,-12.98465446,7.18,11.0463951,5.56,-0.56,90.16,74.22,28336.2002,27971.186,5494.23,63.58049045,197.1,177.76,71.62,108.13,57.28,50.81,450.13,7.5,575.9186603,19.64580383,1491.267943,11.41,4.16,0.77
(주)SNT에너지,100840,201412,200802,,0,0,0,제조업,1,-2.298373815,4.818130776,20.91940132,4.31,-18.01169455,4.47,-0.31,93.92,75.09,34263.96364,29318.89566,5763.77,68.2116401,222.54,199.37,50.89,158.47,46.6,41.09,-42.0,-0.76,550.7614679,19.18069725,1396.844037,13.66,5.39,0.93
(주)SNT에너지,100840,201512,200802,,0,0,0,제조업,1,3.837053075,11.40395236,7.146191304,6.42,146.181537,10.93,-0.18,86.36,77.63,36712.53203,32662.33917,6432.47,73.18241494,286.28,269.65,49.36,216.31,36.64,359.1,0.0,-3.57,511.7025862,15.30794397,1362.913793,18.29,4.59,1.05
(주)SNT에너지,100840,201612,200802,,0,0,0,제조업,1,10.07167717,-0.691604331,-2.308449238,-6.03,-96.47637586,0.36,-0.09,98.68,77.51,35865.04187,32436.49758,6387.29,66.02632399,207.24,200.61,57.56,202.26,51.45,389.0242857,0.0,5.35,541.9633028,13.77177523,1596.522936,29.08,4.51,0.9
(주)SNT에너지,100840,201712,200802,,0,1,1,제조업,1,-13.72696557,1.748375357,-27.54850128,-10.55,1506.660871,5.92,-0.1,96.8,78.47,25984.76035,33003.50111,6500.71,77.86988416,351.97,347.24,116.39,300.69,28.42,389.0242857,0.0,4.9,599.1025641,11.71508718,1539.830769,40.44,3.71,0.69
(주)SNT홀딩스,36530,201112,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.886024318,7.591926828,11.02629503,0.0,0.091018683,5.79,-0.01,92.91,70.91,111492.2538,25988.60865,6053.63,61.69945603,174.28,128.31,39.04,103.95,62.08,16.87,91.32,3.65,16.77777778,0.0,43124.88889,6.44,4.67,1.06
(주)SNT홀딩스,36530,201212,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.349571484,0.535114109,0.294729128,0.0,-28.88774228,4.08,-0.11,95.25,71.43,111820.854,26040.40641,6539.94,63.52211605,184.89,132.96,35.94,121.68,57.43,20.28,105.76,3.48,11.11111111,0.0,43218.33333,6.01,4.31,1.05
(주)SNT홀딩스,36530,201312,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.579555216,4.274764453,-5.53596676,-11.11,-1.044982685,4.01,-0.19,95.53,70.47,105630.4887,26592.55856,6793.14,63.94846622,188.1,133.44,48.56,109.33,56.38,30.38,94.02,3.52,6.875,0.0,49667.0,5.33,4.29,0.99
(주)SNT홀딩스,36530,201412,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-5.108346682,-1.333292015,-1.52208437,0.0,-22.75182731,3.13,-0.24,95.25,70.78,104022.7035,26727.31316,7118.65,66.49251459,208.24,148.81,50.97,121.85,50.39,34.38,284.03,4.64,9.375,0.0,49905.5,5.22,4.7,1.0
(주)SNT홀딩스,36530,201512,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.370655606,12.77307699,3.889017186,0.0,146.5975508,7.68,-0.28,89.46,72.73,104927.7134,27451.06791,7370.38,70.49468131,263.0,201.03,82.77,143.28,41.85,218.55,1448.33,4.97,6.875,0.0,53823.0,5.84,5.17,1.06
(주)SNT홀딩스,36530,201612,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.883875307,0.107472354,-4.653343476,0.0,-55.25201112,3.3,-0.3,97.69,72.56,97137.71797,26953.89576,7190.35,69.26556669,247.45,198.81,88.69,136.89,44.37,286.46,1852.23,5.98,4.5,0.0,53375.25,6.08,4.86,0.94
(주)SNT홀딩스,36530,201712,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.895851587,-0.757692402,-1.921580134,-12.5,-16.11155647,2.78,-0.3,98.05,72.48,95271.13888,26856.17057,7297.38,70.79074157,264.63,216.54,92.09,126.47,41.26,178.66,1902.41,5.78,2.857142857,0.0,60776.42857,6.66,4.77,0.91
(주)SNT홀딩스,36530,201812,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.506883918,-1.054283563,-7.084474287,42.86,19.81125792,3.41,-0.48,92.95,73.84,85949.29344,25918.54482,7869.89,71.11604263,306.08,248.36,70.44,121.27,40.62,59.79,1804.58,5.51,0.3,0.0,42280.5,6.43,4.81,0.88
(주)SNT홀딩스,36530,201912,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,5.811450601,8.159352782,7.907406791,0.0,73.81535328,5.81,-0.61,90.6,75.51,92745.6537,25573.04437,9259.26,72.69407138,312.26,255.6,92.67,159.09,37.56,184.05,7957.52,4.88,6.0,0.0,41717.3,6.72,5.13,0.94
(주)SNT홀딩스,36530,202012,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.511469219,-0.516871344,-5.049873056,-10.0,0.640743452,5.64,-0.43,93.0,77.06,88062.11593,25986.68808,10362.75,71.24154257,269.15,222.26,79.06,113.5,40.37,152.96,10098.25,7.72,5.0,0.0,47106.77778,6.44,4.83,0.85
(주)STX,11810,201112,199009,,0,0,0,도매 및 소매업,1,-78.0164777,-55.06736808,-69.5639924,-39.04,-45.16695439,4.14,2.05,97.59,39.81,99556.19535,19429.24483,1050.65,36.60446966,70.06,54.61,11.42,152.08,173.19,1.66,-0.67,-0.33,185.7168367,0.0,8424.102041,16.02,14.36,1.39
(주)STX,11810,201212,199009,,0,0,0,도매 및 소매업,1,-3.19335903,-21.36301621,3.21981614,-4.34,-275.105282,-7.98,1.78,108.17,37.31,101994.1332,18603.35503,655.36,29.73416967,62.81,55.08,12.95,172.8,236.31,-3.12,5.44,3.02,185.5946667,0.0,8605.008,24.74,10.95,1.68
(주)STX,11810,201312,199009,,1,1,1,도매 및 소매업,1,-73.50478949,-133.8278114,-60.23602847,-52.8,-134.1164185,-30.01,3.01,148.06,0.0,39841.75539,-8492.273038,-416.07,-37.96315884,62.06,54.71,5.09,127.51,0.0,-10.71,13.35,14.21,351.1412429,0.0,6138.79661,17.71,5.87,0.83
(주)TCC스틸,2710,201112,198412,,0,0,0,제조업,1,42.93297362,41.81268227,16.27230507,-2.78,-27.43072417,2.63,1.36,98.75,45.48,32151.50269,12851.0625,1343.62,49.62080671,110.8,62.71,3.21,220.36,101.53,1.41,-10.31,-3.25,238.9936508,58.92433651,1294.425397,6.96,6.88,1.55
(주)TCC스틸,2710,201212,198412,,0,0,0,제조업,1,20.40027424,0.246987287,-2.543926198,1.27,-48.04523837,1.19,1.78,99.86,43.11,29490.43971,12338.58824,1254.33,41.31499211,113.94,61.44,8.23,171.22,142.04,0.57,-3.27,-1.36,224.3103448,60.1292069,1375.056426,5.56,6.66,1.32
(주)TCC스틸,2710,201312,198412,,1,0,1,제조업,1,-0.604258967,-8.964950568,-0.1006749,-2.51,-230.532425,-1.42,2.24,104.23,41.41,27824.04189,11671.44444,1064.71,37.83977371,141.27,66.03,8.87,175.95,164.27,-0.59,-6.63,-3.11,229.1189711,67.08546302,1428.311897,4.6,7.22,1.27
(주)가비아,79940,201112,200510,,0,0,0,정보통신업,0,27.48236786,36.62566069,29.67804843,23.23,23.63744105,13.88,-0.44,83.57,77.31,4148.883091,1907.946208,351.5,74.92288749,207.38,207.27,86.37,1075.13,33.47,22.28,263.28,15.32,37.5026178,0.0,195.2670157,2306.01,12.66,1.41
(주)가비아,79940,201212,200510,,0,0,0,정보통신업,0,31.23739501,21.12267188,30.69573941,10.47,-6.856484807,10.15,-5.46,84.5,0.0,5178.44784,2336.962993,447.19,69.14843377,215.35,213.68,87.48,246.86,44.62,15.43,86.47,13.42,112.5545024,0.0,245.478673,525.34,12.67,1.54
(주)가비아,79940,201312,200510,,0,0,0,정보통신업,0,7.023066528,16.3795734,2.342114784,8.06,-7.696337593,7.97,-3.97,85.09,79.33,5299.733032,2611.264634,534.07,75.19374547,249.42,248.8,82.18,319.46,32.99,15.81,122.06,14.27,99.70614035,0.0,228.7368421,413.22,11.61,1.42
(주)가비아,79940,201412,200510,,0,0,0,정보통신업,0,8.015646473,10.07208766,13.80460418,8.33,19.18224544,8.83,-0.32,90.17,79.74,5942.222573,2818.328206,582.67,76.62531136,258.29,258.29,98.0,0.0,30.51,24.59,161.32,14.73,90.33603239,0.0,226.6558704,1718.42,27.05,1.45
(주)가비아,79940,201512,200510,,0,0,0,정보통신업,0,6.634083479,11.37131491,13.94540537,6.07,35.38728866,11.15,-0.42,89.16,81.04,6770.889598,3137.63235,664.04,80.02939964,395.42,395.42,175.75,360.53,24.95,64.83,295.19,16.88,84.77480916,0.0,220.0648855,0.0,25.06,1.48
(주)가비아,79940,201612,200510,,0,0,0,정보통신업,0,19.71343442,14.09778365,11.48992289,2.29,10.5749851,10.87,-0.36,89.16,82.65,7548.859592,3355.131518,699.68,76.27529165,295.5,288.81,124.81,255.14,31.1,83.64,197.5,14.76,83.69402985,0.0,228.2126866,149.85,10.12,1.4
(주)가비아,79940,201712,200510,,0,0,0,정보통신업,0,6.030227139,4.111102986,13.73958056,2.61,1.298068675,9.81,-0.28,90.55,83.08,8586.041237,3521.284924,745.49,74.89472539,224.87,219.17,101.89,236.35,33.52,53.72,199.56,14.36,81.31636364,0.0,236.3127273,76.48,7.68,1.32
(주)가비아,79940,201812,200510,,0,0,0,정보통신업,0,13.53843992,14.30577361,10.7646865,1.82,43.07917217,12.77,-0.28,86.32,84.14,9510.301659,3681.601905,853.3,75.40089093,262.0,255.35,101.66,476.52,32.62,62.3,178.4,13.97,87.23214286,0.0,247.5571429,70.39,7.13,1.27
(주)가비아,79940,201912,200510,,0,0,0,정보통신업,0,32.00968327,18.19082721,15.20910244,-1.07,30.50368396,13.51,0.03,83.72,85.34,10956.73318,3995.660655,1007.26,67.50787859,201.58,195.45,66.71,503.42,48.13,34.25,83.67,14.71,143.4115523,0.0,299.5126354,64.12,7.19,1.25
(주)가비아,79940,202012,200510,,0,0,0,정보통신업,0,30.06717252,28.33782898,13.98321998,7.58,20.25832179,12.41,-0.29,84.09,86.22,12488.83728,4311.566375,1231.0,66.61030919,244.16,238.12,102.41,368.35,50.13,58.63,86.36,16.74,155.7080537,0.0,329.1375839,59.27,7.82,1.11
(주)강원랜드,35250,201112,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,3.866238169,7.469802391,-3.683470629,2.14,-13.66902279,18.36,-3.11,61.71,17.36,5916.067435,10648.76449,2166.21,83.25445203,263.97,263.46,12.14,254.04,20.11,1142.61,0.0,16.61,414.0124006,76.96262925,868.1348172,600.07,291.57,0.8
(주)강원랜드,35250,201212,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,7.201202725,5.079568924,2.410138672,1.24,-17.1272683,14.41,-3.55,69.19,12.44,6058.652864,11139.36351,2280.19,81.60675168,224.82,224.59,17.1,288.54,22.54,565.68,0.0,14.87,419.0053392,85.67783825,915.6363065,752.16,230.83,0.79
(주)강원랜드,35250,201312,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,6.721867694,6.141140325,5.022050284,14.86,-4.156014781,12.92,-3.03,70.29,11.69,6362.921457,11797.49977,2416.09,81.16268829,189.47,189.21,29.28,274.76,23.21,1421.81,0.0,14.04,362.870659,71.55696336,849.1741865,1010.64,217.15,0.82
(주)강원랜드,35250,201412,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,8.803584759,7.453677967,9.935809491,-1.8,32.24675992,15.85,-3.0,65.36,12.46,6995.129211,12695.93649,2591.54,80.1557172,219.66,219.47,16.33,161.91,24.76,2073.72,0.0,13.85,357.7830688,65.00407909,941.3706488,1109.28,263.02,0.82
(주)강원랜드,35250,201512,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,9.352670699,10.80809917,9.166161006,0.81,16.02354386,16.85,-2.49,64.66,15.17,7636.314017,14010.6338,2864.9,81.22254906,263.38,263.14,15.91,134.49,23.12,2623.81,0.0,14.7,346.2986188,59.03991768,1018.801105,1155.97,322.39,0.74
(주)강원랜드,35250,201612,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,7.808507152,8.505439456,3.844954676,0.25,3.899205631,16.13,-2.29,65.73,13.99,7929.92683,15203.93754,3103.31,81.7476154,251.71,251.53,12.94,137.74,22.33,836.02,62312.15,14.72,345.5852852,52.26167539,1095.613117,1157.58,372.88,0.69
(주)강원랜드,35250,201712,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,5.194032632,7.640002955,-5.426507031,1.76,-14.17986492,13.0,-2.33,66.19,12.83,7499.608793,16363.38141,3335.69,83.64840993,317.65,317.46,15.49,138.43,19.55,2241.82,37840.6,12.66,339.3999458,45.37395018,1132.555375,1229.89,360.5,0.6
(주)강원랜드,35250,201812,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,1.089049143,2.443170287,-10.37169597,40.64,-18.87320515,10.23,-3.05,72.47,7.99,6721.77217,16763.78713,3415.74,84.76890796,276.57,276.38,7.68,274.97,17.97,1834.66,0.0,9.77,250.1074317,38.03242761,814.3301887,1174.68,199.09,0.55
(주)강원랜드,35250,201912,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,4.889296892,3.651801708,5.703599988,-0.9,16.35782737,11.56,-2.74,69.67,8.46,7105.155167,17380.68762,3538.18,83.76879529,288.36,287.8,9.31,203.32,19.38,255.56,567.28,8.69,263.0137944,36.4712143,861.9510394,635.31,172.37,0.62
(주)강원랜드,35250,202012,200309,,0,1,1,"예술, 스포츠 및 여가관련 서비스업",0,-17.94650054,-12.66167297,-68.51621463,-27.86,-186.1181601,-10.68,-5.28,173.05,0.0,2236.971803,15166.57201,3098.14,89.16410007,454.03,453.38,20.02,171.53,12.15,-230.09,-192.86,-3.4,360.4217614,49.04478212,979.2550498,165.13,96.23,0.22
(주)강원에너지,114190,201212,200911,,0,1,1,제조업,1,66.15740553,47.36466589,111.9973776,0.0,76.19348869,13.01,-0.73,89.58,54.5,8405.516425,2850.595721,581.28,40.45334408,151.93,144.74,10.65,236.27,147.2,58.37,-25.99,-3.52,43.72277228,9.76719802,883.7425743,27.95,2.56,0.8
(주)갤럭시아에스엠,11420,201112,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,28.7682389,15.7754875,10.83353815,12.12,37.16385178,11.45,0.97,91.36,-7.82,2412.109075,1250.610016,143.1,56.02708389,157.4,157.27,55.23,430.89,78.49,6.31,313.23,13.19,7.135135135,0.0,1100.324324,2342.1,7.62,1.17
(주)갤럭시아에스엠,11420,201212,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-2.507814392,2.505478255,16.30693493,8.11,-59.83667642,4.72,0.56,98.48,-6.74,2805.450132,1281.849786,149.31,58.90813703,184.17,183.89,58.88,142.92,69.76,3.79,81.2,6.37,6.1,0.0,1004.25,1468.49,19.66,1.44
(주)갤럭시아에스엠,11420,201312,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-14.42142299,-17.03827947,-15.64481368,25.0,-63.98137074,1.83,0.31,103.29,-13.86,2366.542686,1145.271349,119.07,57.10682009,147.37,146.43,23.83,127.16,75.11,1.9,82.85,9.74,5.16,0.0,683.18,566.87,19.33,1.3
(주)갤럭시아에스엠,11420,201412,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,20.29248395,7.967235255,-5.494311212,26.0,-156.651855,-1.02,0.7,100.3,-17.29,2236.517466,1192.615143,136.52,51.25561696,149.66,146.81,14.51,148.39,95.1,-0.88,50.53,4.92,2.698412698,0.0,643.3015873,138.2,15.81,1.13
(주)갤럭시아에스엠,11420,201512,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,51.71372899,114.3415348,42.35269766,47.62,120.1462037,3.69,0.24,95.97,-2.9,2267.642878,1839.043728,261.09,72.4140635,263.29,263.23,130.53,158.1,38.09,5.69,86.36,1.73,4.612903226,0.0,722.5483871,240.27,15.36,1.18
(주)갤럭시아에스엠,11420,201612,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-14.91168226,-9.835754376,-15.76114765,15.05,-276.7631379,-5.84,-0.15,103.2,-9.03,1910.236336,1627.861326,225.57,76.73391108,304.3,304.3,155.01,147.38,30.32,-18.76,149.54,1.07,4.373831776,0.0,521.7383178,9330.64,9.63,0.94
(주)갤럭시아에스엠,11420,201712,198911,,1,1,1,"예술, 스포츠 및 여가관련 서비스업",0,-14.73788188,-9.705247407,-29.15850432,17.76,4.526226848,-6.55,-0.03,117.38,-24.57,1353.239991,1469.855654,193.97,81.26316434,328.78,328.78,112.85,247.51,23.06,-35.52,0.0,-8.61,2.76984127,0.0,388.5555556,0.0,5.44,0.85
(주)경농,2100,201112,197706,,0,0,0,제조업,1,-13.26769375,-6.054754713,-15.23268875,-4.94,-45.34691591,4.42,0.81,98.23,1.98,5589.848906,6731.453202,1278.16,82.28281335,379.4,97.18,46.64,27.39,21.53,4.52,21329.72,8.15,153.038961,9.230769481,573.8376623,1.73,27.42,1.02
(주)경농,2100,201212,197706,,0,0,0,제조업,1,55.03623894,6.12141086,12.96196018,-0.65,65.83909445,4.73,1.33,91.22,5.24,6314.402895,6984.222112,1319.33,56.32211089,138.53,38.82,19.56,63.35,77.55,5.6,12.52,3.27,168.1699346,8.119245098,664.9281046,1.34,11.0,0.56
(주)경농,2100,201312,197706,,0,0,0,제조업,1,-4.984212111,7.525104588,43.35862475,1.63,47.54082458,7.15,1.75,91.18,10.92,9052.241152,7500.363041,1409.85,63.73720619,178.73,42.31,14.09,83.64,56.89,4.81,29.8,5.34,177.1318328,6.0955209,691.2829582,1.95,14.5,0.88
(주)경농,2100,201412,197706,,0,0,0,제조업,1,11.18751832,3.52934286,-4.010922303,9.32,-21.98556127,5.42,1.45,94.21,15.14,8689.162792,7790.934341,1449.95,59.34722865,154.43,45.72,17.54,83.66,68.5,4.53,26.66,5.84,178.6588235,4.153861765,679.0323529,1.91,11.31,0.87
(주)경농,2100,201512,197706,,0,0,0,제조업,1,11.14413908,3.405095672,4.210224164,1.76,-17.34904953,4.03,1.45,95.69,17.7,9054.996024,7977.963972,1485.56,55.21484,140.92,39.99,13.08,91.61,81.11,3.96,2.8,0.77,175.9046243,7.287621387,766.2109827,1.84,9.85,0.78
(주)경농,2100,201612,197706,,0,0,0,제조업,1,1.445682244,5.32524718,3.852091789,-3.18,-24.29962062,2.88,1.2,96.36,19.71,9403.802782,8147.014418,1531.29,57.326409,138.91,35.77,8.46,82.11,74.44,3.5,3.99,0.96,182.0477612,8.567659701,795.8865672,1.76,9.18,0.75
(주)경농,2100,201712,197706,,0,0,0,제조업,1,4.661277896,4.448493022,1.249819233,0.9,-7.860416182,2.57,1.4,94.07,23.34,9521.333318,8434.496986,1583.5,57.20985976,135.0,36.12,10.61,76.99,74.8,2.8,20.0,4.74,180.6952663,7.719153846,795.760355,1.75,8.98,0.75
(주)경농,2100,201812,197706,,0,0,0,제조업,1,6.367462053,4.840364542,2.963300803,3.55,74.83590704,4.26,1.28,94.89,30.49,9803.479065,8623.877742,1639.37,56.38850863,132.49,38.2,9.58,102.56,77.34,5.16,15.62,3.7,193.7714286,7.702197143,814.3771429,1.77,8.96,0.73
(주)경농,2100,201912,197706,,0,0,0,제조업,1,3.810538371,0.214133864,6.986128122,3.43,-41.15866756,2.39,1.61,96.84,31.24,10488.36267,8800.258163,1648.84,54.43498937,150.9,41.85,9.67,91.84,83.71,2.2,5.07,1.29,177.1519337,5.142461326,820.9861878,1.79,9.02,0.75
(주)경농,2100,202012,197706,,0,0,0,제조업,1,0.175683612,4.699184297,9.135641085,1.1,64.33551193,3.85,1.05,93.19,33.54,11446.54184,9094.056496,1729.2,56.89303809,143.61,40.76,9.95,90.38,75.77,5.1,9.01,2.0,172.9672131,4.278188525,817.2185792,1.83,9.59,0.78
(주)경동나비엔,9450,201112,199308,,0,0,0,제조업,1,12.51894039,9.344704821,10.83480968,6.88,-3.313199158,4.95,0.07,96.51,5.57,26786.50254,11245.95844,1216.19,63.87064514,158.59,84.15,40.2,75.63,56.57,12.0,120.97,7.21,102.2360515,7.633532189,320.9914163,6.36,11.2,1.73
(주)경동나비엔,9450,201212,199308,,0,0,0,제조업,1,13.87435129,4.616387393,11.06745296,12.16,12.10645428,4.95,0.03,97.0,6.49,29751.08611,11947.1628,1270.59,58.67797339,145.1,85.68,40.75,62.1,70.42,11.7,86.71,7.2,109.6989796,6.405258929,324.7793367,6.3,11.47,1.66
(주)경동나비엔,9450,201312,199308,,0,0,0,제조업,1,18.36654987,6.485042473,9.277567312,-7.91,42.07705702,6.05,0.13,96.31,7.46,32511.26315,12676.70421,1360.07,52.78794132,89.68,41.69,11.26,71.91,89.44,14.4,50.12,6.84,205.9612188,5.739272853,417.5567867,6.31,11.62,1.57
(주)경동나비엔,9450,201412,199308,,0,0,0,제조업,1,13.21357111,1.46351855,3.575230616,5.68,-31.94244252,3.56,0.49,97.5,6.94,33673.61578,13186.06446,1380.39,47.30925993,85.84,41.02,10.51,71.67,111.38,4.93,3.63,0.95,174.4180865,19.80281651,433.9305374,5.53,11.39,1.36
(주)경동나비엔,9450,201512,199308,,0,0,0,제조업,1,0.105913485,8.448884413,19.35864525,4.46,79.89887838,6.03,0.45,95.78,12.91,40192.37161,14538.07878,1505.49,51.25208175,89.35,40.12,10.2,59.76,95.11,6.98,22.06,3.79,168.3387704,24.49923588,407.5897114,6.0,13.15,1.5
(주)경동나비엔,9450,201612,199308,,0,0,0,제조업,1,6.88172339,15.86088841,13.90965924,14.3,89.20849172,11.02,0.24,91.88,14.87,45782.99354,16499.30021,1758.06,55.55778422,98.83,48.13,12.57,58.93,79.99,25.05,157.65,12.22,151.9187706,24.00229308,381.6070252,6.58,13.21,1.69
(주)경동나비엔,9450,201712,199308,,0,0,0,제조업,1,17.20574729,7.431791022,17.38663508,7.03,4.200339602,10.23,0.17,94.71,8.09,53743.11555,17428.29983,1918.58,50.92474048,105.03,54.82,13.08,84.13,96.37,30.33,67.56,8.08,147.4061538,20.85574359,401.4358974,6.83,10.8,1.7
(주)경동나비엔,9450,201812,199308,,0,0,0,제조업,1,15.86242814,9.199423514,6.146203681,10.05,-14.56291653,7.51,0.43,95.33,10.14,57046.2769,18866.97369,2101.97,47.99616573,104.32,49.78,9.54,121.72,108.35,11.32,2.44,0.5,146.8555452,21.34433178,410.5442684,5.58,8.47,1.44
(주)경동나비엔,9450,201912,199308,,0,0,0,제조업,1,4.491554633,7.475450799,6.542777793,8.76,9.859214268,7.51,0.46,93.92,7.08,60778.68803,19981.93023,2266.35,49.36676047,101.49,50.38,7.85,102.91,102.57,11.06,32.91,5.27,142.0428449,18.0314353,395.5501285,5.37,8.18,1.4
(주)경동나비엔,9450,202012,199308,,0,0,0,제조업,1,20.47863012,15.65267449,12.8011759,17.99,49.69175791,9.98,0.39,94.17,6.05,64198.92339,20687.7314,2463.92,47.38929944,106.64,53.98,11.02,98.73,111.02,16.97,47.81,9.27,138.0472041,17.56363762,388.8976035,5.53,9.41,1.41
(주)경동도시가스,267290,201812,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,9.5721968,8.887311773,84.33079343,0.0,96.89878415,5.73,-0.14,97.25,10.52,340578.8447,67576.15915,2615.41,41.17982625,118.17,117.83,31.25,75.7,142.84,98.82,508.84,9.0,1156.227437,0.0,2801.01444,1332.77,6.27,2.1
(주)경동도시가스,267290,201912,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-3.632435028,5.966477764,-11.4422898,0.36,-34.23110873,3.67,-0.17,97.76,7.92,241324.8273,57282.22959,2202.7,45.28163749,123.03,122.62,30.73,73.64,120.84,29.28,293.7,10.31,1171.107914,0.0,2688.683453,1080.65,6.32,1.85
(주)경동도시가스,267290,202012,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-6.712179241,5.02504206,-23.60830514,0.0,-35.35800761,2.5,-0.11,97.73,6.07,184352.1257,60193.98834,2319.58,50.97885065,126.07,125.6,24.61,82.96,96.16,18.35,75.45,2.45,1157.28777,0.0,2507.848921,843.75,5.76,1.67
(주)경방,50,201112,195603,,0,0,0,도매 및 소매업,1,-5.543875393,-13.91583703,4.310769767,10.63,-42.15448855,1.66,5.43,100.42,88.34,167373.2543,325300.0,5964.21,46.56459816,34.1,16.15,3.14,158.45,114.76,1.15,-0.51,-0.15,518.8903879,79.49823103,2246.089376,6.11,10.88,0.84
(주)경방,50,201212,195603,,0,0,0,도매 및 소매업,1,-1.27812549,-1.429271596,-4.169505485,-2.36,-67.30722888,0.54,5.93,102.99,0.15,160394.6173,321987.9808,5878.49,46.49330638,74.98,42.91,6.86,149.63,115.08,0.36,0.38,0.12,521.1986183,78.67348532,2248.221071,5.3,10.74,0.8
(주)경방,50,201312,195603,,0,0,0,도매 및 소매업,1,-2.850161043,2.534919189,4.067118968,16.75,396.7193566,2.74,3.97,94.61,2.35,139304.9944,275075.0512,5007.39,49.0704613,76.48,46.74,8.11,165.35,103.79,2.58,9.43,2.66,415.2011834,58.92511834,1865.764793,7.46,10.73,1.32
