회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률
(주)서전기전,189860,201912,201412,,0,0,0,제조업,1,8.105136175,-60.32240345,2.306364133,6.536601076,30.36,-79.044649,2.19,0.24,71.14,6296.803825,137.7775349,286.6830674,3893.685598,678.73,117.78,13.02,315.68,5.98,21.95,98.71,-24.91989433,38.37,1359.29,17.36,76.52992495,72.60623288,192.869863,5.341486301,388.3835616,13.64,3.59
(주)서진시스템,178320,201812,201703,,0,0,0,제조업,1,68.87764322,412.488253,82.74796182,36.40792206,-2.76,106.5864021,9.96,1.11,13.98,17931.77312,1786.594593,3897.040142,8908.125259,2296.42,43.86,13.16,39.14,9.73,14.47,29.56,-201.1661457,61.12,103.03,39.09,55.1336788,106.9703977,72.95454545,15.99251705,1456.113636,5.25,10.31
(주)서진시스템,178320,201912,201703,,0,0,0,제조업,1,28.61130214,51.48294209,20.40304754,20.88375254,32.95,47.53979705,12.49,1.51,16.91,21676.60024,2706.386052,-1021.398771,9222.36784,2811.58,46.72,12.28,63.97,6.22,8.79,12.01,514.6875447,69.35,101.22,46.97,49.62696169,90.58111111,49.94017094,9.484034188,1081.696581,4.2,10.52
(주)서진오토모티브,122690,201812,201005,,1,0,1,제조업,1,4.597713509,-42.32096542,-14.10802894,3.887924511,-10.71,-60.99590609,-1.96,1.05,34.8,63872.99902,-1254.232335,1891.605663,4138.274266,936.15,37.31,2.03,67.35,-0.83,7.53,15.25,-29.95353676,32.2,69.19,12.31,71.27573207,63.80690909,371.9890909,114.7067927,850.2,16.32,8.91
(주)서플러스글로벌,140070,201812,201701,,0,0,0,도매 및 소매업,1,17.71884715,2.8383889,13.9223613,30.72683022,0.0,1.633050982,13.99,0.3,73.46,3948.885909,552.3669569,491.2014707,3316.210663,3325.18,67.48,28.04,288.79,45.28,2.1,3.19,116.8449615,243.63,1348.72,27.17,23.44686313,609.5356604,621.6415094,0.0,3307.075472,1.56,36.3
(주)서플러스글로벌,140070,201912,201701,,0,0,0,도매 및 소매업,1,-2.174609727,-92.48218964,-0.282518838,-24.46474493,-3.77,-89.99164304,1.39,0.26,73.53,2982.801044,41.52590029,114.5063264,3342.570563,3329.32,87.04,59.94,118.51,5.48,20.82,24.71,104.2582288,85.43,529.12,14.99,58.07142218,199.8033333,840.0588235,0.0,3355.0,1.06,36.3
(주)서한,11370,201212,199405,,0,0,0,건설업,1,8.317021125,267.8094429,4.375766076,16.09570882,11.35,214.1967912,2.72,0.4,26.92,1468.272592,39.90422109,-193.7901399,771.5556188,54.31,120.79,37.33,0.0,5.2,-8.0,-23.5,-120.6770144,586.41,98570.99,14.17,71.70738736,133.6601274,22.78980892,0.0,970.0063694,4.63,1.86
(주)서한,11370,201812,199405,,0,0,0,건설업,1,20.54266476,-45.62644651,4.157547785,21.08557029,20.16,-36.76783789,6.58,-0.4,83.32,6344.928833,417.4809987,304.2227967,2957.107877,491.42,178.0,32.51,4.26,80.02,12.57,940.05,-61.12348452,1003.61,98570.99,14.04,36.76550703,295.6828618,29.46052632,0.0,1553.934211,8.53,36.3
(주)서한,11370,201912,199405,,0,0,0,건설업,1,-0.637085227,-76.618675,1.254497234,-14.38920534,12.5,-63.14103008,1.8,-0.36,84.14,5431.943994,97.6125891,-215.1719812,2994.205899,498.84,284.34,25.27,12.36,16.1,2.69,11.24,-61.48426639,498.72,98570.99,9.21,75.55769875,147.5730994,29.59064327,0.0,1372.473684,6.72,36.3
(주)서흥,8490,201212,199003,,0,0,0,제조업,1,7.42453648,-112.1269146,-4.265311618,10.19726195,46.15,-46.39284726,-1.15,4.44,1.63,17894.74258,-205.5315736,641.3699131,14135.39655,2834.74,139.21,8.8,371.98,1.53,3.38,3.93,67.04275262,19.59,70.54,25.74,67.01684215,28.20260386,153.6513353,41.03188205,278.3998516,3.57,5.09
(주)서흥,8490,201812,199003,,0,0,0,제조업,1,7.359741209,11.33132902,2.43712284,12.41926753,11.44,5.418164805,7.47,1.95,9.67,34010.91536,2539.882012,4235.98084,19795.98609,4638.32,50.44,6.79,412.43,4.93,14.31,17.32,514.6875447,36.46,133.89,31.25,43.69567203,113.462335,273.4657702,65.76634719,518.7567237,3.45,5.59
(주)서흥,8490,201912,199003,,0,0,0,제조업,1,10.91540342,27.16366921,6.756690376,17.09182897,2.69,20.60005034,8.11,1.96,12.54,39824.00284,3229.80716,1911.603941,21391.95978,4999.98,62.95,11.73,380.41,4.96,9.36,11.05,206.569785,40.71,135.13,33.87,46.36907723,127.3824524,270.6416667,68.429925,532.0261905,3.58,5.87
(주)서희건설,35890,201212,199912,,0,0,0,건설업,1,0.478729778,-214.6693571,5.855464006,-4.828808886,-7.38,-49.56210113,-1.83,0.83,41.34,5747.101735,-105.1295151,-281.1517306,1559.192492,205.13,115.36,12.35,0.59,0.47,-9.72,-24.37,19.40921581,293.54,371.32,5.56,110.3869953,60.24685688,15.65851449,12.45949819,644.2318841,58.24,36.3
(주)서희건설,35890,201812,199912,,0,0,0,건설업,1,5.588042743,18.69189856,10.28829411,10.21410523,9.36,-5.734666604,3.24,0.77,47.76,6564.971396,212.8510116,400.5165917,1693.640509,228.14,126.99,39.82,6.14,6.49,9.54,29.5,3.476870522,1874.95,0.0,14.28,51.36267795,145.6549231,2.87434555,0.0,698.1230769,178.66,36.3
(주)서희건설,35890,201912,199912,,0,0,0,건설업,1,14.55699028,67.41575426,32.63815424,9.146681386,-3.46,42.32891936,4.97,0.53,49.7,6002.351976,298.503981,400.920044,1938.47642,275.44,139.84,36.09,7.25,11.26,13.11,50.08,2.198265027,1208.05,0.0,16.56,41.72434032,191.2389044,16.96215139,0.0,859.4023904,297.63,36.3
(주)선광,3100,201212,199912,,0,0,0,운수 및 창고업,0,2.266669635,-84.99385622,7.361631677,-1.131155615,-2.23,-77.81772273,10.0,1.2,77.68,19841.50242,1983.360455,5135.490152,43094.84848,4733.15,241.26,70.21,452.57,8.05,25.64,58.86,3.43563934,47.71,222.89,53.18,48.75936646,197.71849,444.3732194,37.35457835,1079.549858,55.54,4.71
(주)선광,3100,201812,199912,,0,0,0,운수 및 창고업,0,2.056145664,71.09943205,0.295496493,-5.552307586,-17.69,-24.71994255,7.78,5.37,82.17,20548.42076,1599.179545,6065.113939,48460.15152,4600.72,111.34,35.85,689.91,1.95,13.28,15.02,12.18829737,26.7,88.46,64.5,37.33029368,197.2782243,930.2757009,41.98738318,1956.35514,155.41,5.38
(주)선광,3100,201912,199912,,0,0,0,운수 및 창고업,0,28.52086724,-51.80860261,0.706244862,6.912848578,8.88,53.89775464,3.51,6.06,82.15,21968.90197,770.6669697,6804.157576,48409.54545,4635.84,87.9,10.98,865.49,1.64,10.54,11.28,-1.383662828,24.66,95.68,64.5,36.77579775,167.7882833,1018.030043,32.24582833,1832.240343,251.44,6.44
(주)선앤엘,2820,201212,197605,,0,0,0,제조업,1,-8.304057484,-160.7993774,-2.574635564,-1.334563047,0.82,-143.7919457,-1.08,0.84,0.51,32212.76277,-348.5514475,1449.439091,26206.04876,2489.09,103.23,17.36,168.79,-0.99,5.39,8.92,91.7524156,21.64,64.18,14.9,74.91085255,90.33026423,401.5792683,153.316128,783.7134146,6.65,4.96
(주)선앤엘,2820,201812,197605,,1,0,1,제조업,1,1.293801331,-122.3489191,-5.554902014,-8.976720213,-15.08,-358.1124348,-1.62,1.08,0.42,44893.82137,-729.1491926,1892.085724,20273.33622,1939.17,77.0,25.97,154.29,-1.08,3.82,5.62,514.6875447,31.83,101.49,13.18,80.8402506,88.40991837,458.777551,128.7382286,1017.804082,8.1,4.99
(주)선익시스템,171090,201812,201709,,0,0,0,제조업,1,-1.544093814,-47.17909538,-7.606287912,-4.529460712,13.68,-41.57566862,4.37,-0.36,40.3,13111.88254,573.185344,1175.640981,9360.955497,1817.9,214.47,121.13,101.12,3087.84,44.09,1296.91,34.643517,103.7,1753.3,23.71,60.7907097,129.4549537,121.3240741,3.558111111,534.7175926,12.53,15.86
(주)선익시스템,171090,201912,201709,,0,1,1,제조업,1,3.55583167,38.53118026,7.973604314,-25.72095325,-19.91,34.5700426,8.15,-0.48,45.05,9739.381363,794.0404221,60.81787518,10106.68058,1980.53,235.7,55.75,109.55,170.4,18.86,381.31,24.18263523,92.74,1862.72,29.12,59.30990848,138.3650867,167.433526,3.815537572,691.3236994,5.85,11.9
(주)선진,136490,201212,201102,,0,0,0,제조업,1,12.392392,93.20838709,35.49212645,22.77618882,0.0,37.37123076,6.93,-0.33,38.51,53501.78538,3709.221499,-1855.01,14276.65848,2755.43,99.96,19.83,386.85,8.3,-13.37,-18.54,-34.59956765,138.01,2060.35,12.64,29.42485303,202.3945588,148.9117647,9.864481618,991.4595588,8.82,6.42
(주)선진,136490,201812,201102,,0,0,0,제조업,1,33.53255665,-66.76043092,-1.104617652,11.71777778,4.48,-36.41404191,2.03,0.31,55.45,38369.32066,777.8093361,-1099.264058,14681.15281,2562.35,65.71,18.5,256.36,2.7,3.28,3.98,-203.1093554,36.27,187.86,10.8,52.4131798,162.9325429,329.4085714,58.78522286,2228.7,10.76,10.7
(주)선진,136490,201912,201102,,0,0,0,제조업,1,7.214512578,9.552331266,0.051372223,11.13994402,4.57,15.32736104,2.0,0.74,58.35,42643.6415,852.1082605,662.2244424,15770.61586,2587.82,62.81,9.6,304.87,2.05,-0.8,-0.98,-180.7522442,36.42,188.86,12.62,47.7120135,208.2906557,338.510929,61.62186612,2078.393443,8.86,10.26
(주)성광벤드,14620,201212,200101,,0,0,0,제조업,1,13.85657363,125.7346681,16.05455808,35.70233612,1.14,116.7196636,14.77,0.63,91.63,13144.41458,1941.227063,2217.386189,12227.62238,2423.62,157.56,54.12,248.05,26.14,21.28,49.77,75.44235809,60.48,499.96,28.85,27.92123376,277.4131268,448.6,54.77158028,1348.701408,2.09,4.36
(주)성광벤드,14620,201812,200101,,0,0,0,제조업,1,-0.543524664,48.93175682,-3.183176463,16.58171001,0.0,22.17571339,-4.9,-0.41,91.63,5941.03965,-291.389021,-792.2188811,14849.8951,3018.76,363.27,108.85,261.8,-17.38,-9.42,-25.85,60.19068531,11.83,109.0,15.77,127.9252533,61.88305233,603.4360465,67.01596512,1352.563953,1.44,3.54
(주)성광벤드,14620,201912,200101,,0,0,0,제조업,1,0.460441097,235.1254337,0.742497423,19.09876691,-1.74,308.0635728,3.05,-0.07,91.63,7075.704965,215.6433566,557.5704196,15067.13287,3041.4,482.11,181.41,297.27,10.6,-5.34,-16.69,58.75275041,19.19,205.93,23.83,72.37751081,126.9726923,608.0473373,65.16774556,1390.242604,1.59,4.39
(주)성안,11300,201212,199511,,0,0,0,제조업,1,-3.007494158,10.0161632,5.210363445,-4.602875008,-3.65,-57.25706254,2.05,2.91,57.29,4781.164187,97.93662653,227.6016192,1311.568884,191.09,55.03,19.55,131.41,0.9,9.6,12.91,-431.3743671,45.51,93.92,20.97,39.01315237,65.144,143.4378378,26.70084865,684.627027,4.51,7.47
(주)성우하이텍,15750,201212,199511,,0,0,0,제조업,1,0.937976253,113.1399615,13.29634533,16.51600963,5.06,21.68843717,5.34,1.07,82.33,60212.88372,3218.29146,5310.83982,11267.56,2939.29,80.84,16.49,139.04,5.2,13.75,21.23,411.2613104,66.2,137.5,19.18,35.42713483,144.0797064,236.0619902,83.97384258,915.1337684,11.89,6.65
(주)성우하이텍,15750,201812,199511,,0,0,0,제조업,1,-1.994999222,-36.6640193,8.101593726,2.689051128,-4.02,23.925329,0.54,1.13,85.17,43211.02183,231.825175,3386.028075,13257.35,2510.96,62.48,12.45,163.41,1.66,14.95,22.26,-295.5818624,37.28,72.11,17.39,48.75126107,155.3274699,269.9080533,81.74490996,1228.509829,8.36,6.13
(주)성우하이텍,15750,201912,199511,,0,0,0,제조업,1,3.876403882,59.0719925,2.870297884,-1.950532126,4.82,-2.703697738,0.87,1.22,84.83,42368.17696,368.768925,4783.905263,12753.3125,2611.01,61.61,11.82,158.12,1.53,15.34,23.36,-209.5854357,41.46,82.69,19.55,47.59058741,110.643043,259.4633999,57.33020085,1115.540835,7.74,6.16
(주)성창오토텍,80470,201212,200611,,0,0,0,제조업,1,39.76774262,38.97762833,16.70096566,13.95323991,27.01,11.85482671,9.43,-0.18,37.03,9004.547397,848.9886301,-321.8105479,4692.054795,930.6,146.03,3.86,205.58,18.39,-4.39,-13.78,21.50042266,69.35,267.94,20.99,42.69489286,57.3887931,59.0862069,11.50295402,304.137931,20.03,2.31
(주)성창오토텍,80470,201812,200611,,0,0,0,제조업,1,3.082291583,-136.9191614,-7.9544603,-8.592353057,-12.59,-82.1525676,-2.34,0.53,47.03,17900.11082,-418.2564384,367.0439726,5318.90411,945.75,90.42,12.51,98.31,0.21,7.75,22.68,159.3190433,85.7,200.38,21.47,87.56038178,43.06027237,41.91439689,11.05953307,303.3579767,10.21,4.64
(주)성창오토텍,80470,201912,200611,,1,0,1,제조업,1,1.444087678,95.38973272,-0.152209244,1.630348826,-6.23,-317.1962171,-0.11,0.59,47.13,18191.94507,-19.28273973,834.459589,5200.958904,937.24,83.86,7.36,98.28,-0.41,6.42,19.2,242.3950759,103.92,284.1,25.83,79.28448738,56.46767635,41.98755187,10.10427801,308.7136929,8.95,4.62
(주)세경하이테크,148150,201912,201907,,0,0,0,제조업,1,38.73205406,-33.56622967,57.79431762,9.647768586,0.0,-39.4300644,7.51,0.0,57.39,24166.65272,1814.459028,2066.639581,11278.04501,2273.86,125.32,52.16,181.64,174.61,40.6,79.66,50.64389282,109.63,192.94,23.85,41.92503281,200.4867742,175.1989247,40.06251613,878.2204301,15.56,6.84
(주)세보엠이씨,11560,201212,199612,,0,0,0,건설업,1,-9.843603788,-11.07620928,5.493053661,-31.54073512,2.95,-24.31779946,3.37,-0.24,86.12,19932.81937,672.0270655,63.28812915,7595.631529,1468.87,224.26,62.03,181.65,179.09,24.85,768.56,5.800324089,347.3,5357.63,44.57,88.90999859,328.6866667,93.91039427,5.929480287,409.1792115,103.53,6.45
(주)세보엠이씨,11560,201812,199612,,0,0,0,건설업,1,-4.387880078,-2.039256771,16.05815522,-21.35832586,3.56,-3.793866743,4.46,-0.03,90.42,44999.46961,2009.166192,-727.6732194,14607.21747,2993.44,207.2,22.39,110.44,71.15,-5.19,-39.09,12.61432891,798.83,15531.95,51.1,86.01001055,584.9694266,71.94036697,3.550002294,547.7293578,43.78,8.56
(주)세보엠이씨,11560,201912,199612,,0,0,0,건설업,1,17.31032782,-135.8571967,-6.616541986,29.93908665,5.05,-131.9793418,-1.23,0.05,89.71,58471.89981,-720.4306743,-1855.01,13898.19563,2786.42,167.6,4.36,46.11,-10.75,-19.99,-45.72,6.400361175,1151.37,21662.61,52.51,99.75901768,686.434,61.5,3.258772926,620.128821,62.99,20.62
(주)세아베스틸지주,1430,201212,199103,,0,0,0,제조업,1,7.986575999,-47.39464683,4.789963838,-11.69755318,3.59,-42.23132868,5.43,0.95,8.58,61181.01741,3323.340124,4027.521854,37636.3148,519.95,73.72,1.9,312.71,7.72,24.54,34.62,-136.6973512,35.95,63.47,18.68,33.99079325,267.720111,828.9444807,331.1692559,1410.245591,4.11,7.67
(주)세아베스틸지주,1430,201812,199103,,0,0,0,제조업,1,3.561951651,-81.91043394,-5.143271746,7.289244361,1.66,-70.36882515,0.76,0.7,1.46,91407.21643,691.8120483,2454.427191,46827.96351,752.47,49.26,7.31,198.94,1.99,8.99,13.48,224.7971852,22.29,50.33,14.96,53.42690008,175.8789718,656.3451212,294.6170773,1747.142109,3.88,8.38
(주)세아베스틸지주,1430,201912,199103,,0,0,0,제조업,1,-3.818464123,-22.65512249,-0.596878327,-9.681935611,2.1,-21.25413086,0.65,0.81,0.53,82557.22859,535.0811813,9017.782636,46366.86416,746.85,70.35,10.19,154.07,1.56,12.91,19.89,135.823119,24.94,57.71,17.08,52.27636322,172.8327453,570.1693393,249.4199885,1671.653624,3.43,8.07
(주)세아제강,306200,201912,201810,,0,0,0,제조업,1,-2.401980709,253.5054841,3.20646025,77.87372983,0.0,309.877359,2.03,0.43,3.96,382737.7201,8762.11508,23224.42584,178680.7624,3927.77,113.15,2.57,251.72,6.88,14.39,30.32,-73.45067391,26.39,93.51,11.46,44.35290396,208.7217953,799.921365,223.2166172,1526.408012,6.64,4.99
(주)세아제강지주,3030,201212,196905,,0,0,0,"전문, 과학 및 기술 서비스업",0,5.056940385,0.844465556,5.104366373,15.04277665,3.05,21.9473089,4.03,0.42,5.73,382737.7201,15144.68944,20746.2805,161549.8333,3187.71,86.25,20.57,176.88,9.12,4.83,8.04,129.4306871,42.87,124.98,12.2,33.99362836,208.3293288,639.9465301,163.4971559,1914.136519,5.42,6.53
(주)세아제강지주,3030,201812,196905,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.396568963,767.8950912,6.577725025,-22.19451451,-27.47,-32.40414997,18.12,0.67,91.63,382737.7201,15144.68944,26708.71309,160961.422,4452.25,78.89,13.82,225.87,6.13,-0.64,-1.03,135.8792789,33.47,130.08,17.52,21.75375647,612.1115789,6.526315789,0.0,14485.91667,2.88,3.94
(주)세아제강지주,3030,201912,196905,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.129498741,-95.43154225,-0.018655783,48.39323787,21.05,-21.60126993,0.56,0.62,2.05,382737.7201,3560.283964,22333.73189,158801.4169,4566.54,87.03,15.62,272.75,3.38,10.03,15.9,119.3652996,28.57,118.55,10.28,52.51101609,448.64,28.7826087,0.0,14485.91667,4.19,5.77
(주)세아특수강,19440,201212,201106,,0,0,0,제조업,1,2.180702206,-26.74760083,4.330015497,2.947756105,1.71,-27.95383106,3.0,1.35,58.44,83093.91424,2493.813652,1911.621704,24178.52975,402.2,103.82,5.39,423.0,3.46,-1.85,-2.47,94.45201323,51.03,113.31,11.52,33.76896297,239.0593289,484.3389262,192.8564664,1457.419463,5.97,4.13
(주)세아특수강,19440,201812,201106,,0,0,0,제조업,1,-5.179037915,-53.30318057,1.179196685,-0.864251052,-3.64,-43.83441283,1.53,0.6,70.78,84431.40023,1291.393349,4176.067795,36571.4119,643.36,131.96,7.6,354.41,4.44,11.05,21.01,67.59727853,46.59,129.29,10.82,41.63135471,211.5041581,418.5154639,142.9601065,1405.793814,6.46,3.65
(주)세아특수강,19440,201912,201106,,0,0,0,제조업,1,14.62629999,-0.671766342,0.708082735,-0.843661304,-1.37,-1.114030244,1.53,0.57,61.43,83719.08518,1282.718203,1643.624504,37002.91715,647.65,98.14,4.79,368.05,4.64,10.15,15.37,102.804635,42.92,122.88,11.07,46.00822397,206.7709059,395.7979094,122.0799826,1580.961672,5.48,3.63
(주)세아홀딩스,58650,201212,200107,,0,0,0,제조업,1,4.256395234,-45.95929793,1.534228624,-9.782634207,21.21,-38.44029807,3.29,1.28,2.64,382737.7201,15144.68944,26708.71309,178680.7624,6856.99,81.98,13.1,255.28,3.96,13.11,18.06,132.9548775,34.82,65.37,16.44,41.21681862,454.9665,32.675,0.0,14485.91667,5.15,6.08
(주)세아홀딩스,58650,201812,200107,,0,0,0,제조업,1,3.788827288,-69.44427562,-1.270087224,7.977421588,24.49,-57.2022016,1.25,0.68,4.71,382737.7201,15144.68944,26708.71309,178680.7624,8431.84,67.04,10.21,217.73,2.64,8.26,12.55,172.9773971,28.26,63.51,14.6,54.23088379,686.434,21.93442623,0.0,14485.91667,4.56,6.99
(주)세아홀딩스,58650,201912,200107,,0,0,0,제조업,1,0.05118793,-24.87187783,0.834154099,-4.756270402,4.92,-23.81394328,0.98,0.76,5.29,382737.7201,12116.19775,26708.71309,178680.7624,8431.84,85.49,18.33,181.81,1.95,10.45,15.77,120.5306144,30.74,76.93,15.75,55.31111303,686.434,5.1875,0.0,14485.91667,4.19,6.94
(주)세우글로벌,13000,201212,198909,,0,0,0,도매 및 소매업,1,4.17987149,203.4090557,4.918982882,15.46825496,-7.41,77.04587729,3.91,-1.41,36.15,1464.697002,57.26754954,26.83932903,1593.942167,147.08,508.34,212.66,109.35,3087.84,19.67,0.0,29.03695278,57.27,165.49,9.35,42.37632917,99.5012,93.92,0.73896,1639.68,6.74,12.25
(주)세우글로벌,13000,201812,198909,,0,0,0,도매 및 소매업,1,7.59353375,18.26362788,1.304574339,-11.46083196,8.0,-71.9120002,1.64,-0.26,30.9,1360.625396,22.29548182,194.1326098,1493.711485,175.76,253.59,123.11,122.71,1.74,14.7,22.68,31.79129274,66.62,827.68,7.3,90.53674475,-15.40111111,84.0,0.480407407,1687.0,3.74,8.6
(주)세우글로벌,13000,201912,198909,,0,0,0,도매 및 소매업,1,4.861330959,-84.32365005,21.94886933,-14.80016737,11.11,141.5501703,0.3,-1.48,27.1,956.78006,2.884673158,188.6951311,1505.277056,177.54,560.28,111.55,75.91,11.57,88.06,1438.61,15.83995808,52.17,341.12,6.87,91.14763828,74.04133333,72.76666667,0.706233333,1543.8,4.4,7.72
(주)세운메디칼,100700,201212,200809,,0,0,0,제조업,1,2.079581704,47.05986547,9.723708302,11.06513164,-1.4,24.85880613,11.01,0.21,83.06,1122.103425,123.5874658,164.120274,1091.666667,1071.4,376.32,84.96,1199.52,49.78,117.39,1668.99,49.91785684,91.71,261.26,38.22,52.1892558,70.17165094,86.33018868,24.28589623,244.4433962,3.58,3.79
(주)세운메디칼,100700,201812,200809,,0,0,0,제조업,1,12.56166868,8.263818162,11.48300784,4.989884694,-5.16,10.36812489,15.67,-0.11,91.63,1467.712397,230.0265525,278.4140183,1976.438356,1895.3,391.92,192.41,1731.58,1510.62,111.44,455.91,44.56873722,107.25,295.09,53.42,49.50853133,125.380495,64.46534653,3.415866337,459.9356436,3.11,4.37
(주)세운메디칼,100700,201912,200809,,0,0,0,제조업,1,7.843654769,-0.957860434,9.653052829,4.017678678,9.41,22.80740569,14.92,-0.17,90.82,1526.680365,227.8232192,307.7831963,2173.881279,2097.77,527.79,264.85,1037.24,290.93,117.39,1987.08,38.69627193,97.92,343.33,56.63,45.55355651,115.4549774,70.2081448,2.89639819,480.5791855,3.17,4.26
(주)세원물산,24830,201212,199412,,0,0,0,제조업,1,0.322841978,39.26141927,15.12068626,5.759788931,11.51,-111.976701,12.64,-3.03,67.9,12172.71257,1538.129701,1454.805629,19161.07784,3732.22,159.13,3.48,123.16,-0.86,15.21,26.56,-3.94702666,72.89,132.19,40.08,44.3279811,93.43380734,152.7087156,70.68301835,598.8142202,19.83,4.38
(주)세이브존아이앤씨,67830,201212,200207,,0,0,0,도매 및 소매업,1,-4.286421782,12.65947077,5.995922137,3.71326444,4.7,0.398470422,10.41,4.27,56.71,4224.735547,439.7517403,285.9331406,6585.699459,563.3,33.23,5.76,18.63,3.24,16.32,28.56,-2.78620042,16.34,0.0,34.83,25.75029216,246.3282041,1160.551049,0.0,2069.763265,50.37,23.11
(주)세이브존아이앤씨,67830,201812,200207,,0,0,0,도매 및 소매업,1,2.352576329,-11.89166091,11.50055072,-2.506499743,-2.55,-6.333993926,14.62,-1.01,67.89,4238.444191,619.4506967,226.3472324,10566.94792,974.38,102.16,62.69,116.4,24.55,14.42,45.96,68.30653827,15.52,0.0,34.17,25.57161171,306.4074346,1160.551049,0.0,3008.848168,42.35,32.58
(주)세이브존아이앤씨,67830,201912,200207,,0,0,0,도매 및 소매업,1,0.599716725,-12.43163079,3.059702798,-8.463903811,7.33,-12.89891447,13.98,-0.73,70.21,3879.706351,542.4428731,639.2226826,10893.71954,1006.79,111.05,58.44,106.22,26.84,13.53,47.78,31.15899223,13.93,0.0,33.74,28.22402257,258.5212195,1160.551049,0.0,2820.590244,38.87,32.56
(주)세종메디칼,258830,201812,201805,,0,0,0,제조업,1,78.45578966,33.01883723,95.66329653,1.94648819,0.0,-38.40160098,24.25,-1.0,52.59,2188.449072,530.788208,271.4684731,6414.674152,1203.24,806.14,171.41,0.0,53.09,90.27,332.0,7.32718386,94.61,372.4,64.5,44.61146898,75.34033613,86.40336134,14.35336975,387.4117647,8.55,10.97
(주)세종메디칼,258830,201912,201805,,0,0,0,제조업,1,6.698476355,-14.8591609,6.462556003,9.419749189,9.24,17.80724944,18.87,-1.06,56.11,2394.595485,451.9175342,661.0168491,6827.053439,1305.83,773.5,95.72,0.0,45.76,84.4,489.07,10.08741809,59.09,379.65,63.27,50.47377872,76.13907692,132.7076923,16.77475385,379.6923077,8.98,8.2
