회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률
서암기계공업(주),100660,201712,201112,,0,0,0,제조업,1,6.923686738,145.6151752,2.99803126,28.53367619,9.09,692.7769383,3.46,3.49,4.11,-1.39,67.81,3241.906984,182.0770635,336.8215873,4540.31746,808.07,455.15,386.67,65.38,99.72,156.8566667,34.58,0.0,9.65,-68.47557208,89.64,213.26,69.16378975,98.38451389,109.7569444,46.13445833,476.4166667,5.58,5.73
서암기계공업(주),100660,201812,201112,,0,0,0,제조업,1,-0.287062244,49.8162953,4.843708919,3.944085134,0.69,32.66579612,5.02,4.48,5.24,-1.59,69.58,3369.770556,272.7811111,146.0124603,4760.238095,852.05,626.89,511.79,36.57,138.73,156.8566667,36.09,0.0,7.16,-115.1002398,113.84,297.75,65.51076059,113.2902069,101.3862069,38.0483931,471.7724138,4.85,5.57
서암기계공업(주),100660,201912,201112,,0,0,0,제조업,1,1.676748235,-36.44956914,2.752675391,-9.439856592,-2.07,-50.99697224,3.17,2.18,2.48,-1.9,70.14,3051.669048,173.3535714,179.8944444,4891.269841,878.26,671.43,520.69,33.59,139.56,156.8566667,25.91,2670.56,5.34,-150.7400575,104.77,266.76,75.17866515,106.2653521,110.3169014,39.83628873,489.8169014,3.56,5.92
서울도시가스(주),17390,201112,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,50.99339087,17.19915044,56.59854929,6.109184015,-4.47,-15.3035861,4.38,1.12,2.21,-0.38,77.7,340462.101,11083.203,14406.8534,129996.6,1928.8,111.66,111.22,21.04,95.38,11.53,10.7,152.12,4.1,3.752051662,32.1,89271.83,37.35780295,192.8631773,876.8511706,0.0,2159.5301,745.95,4.78
서울도시가스(주),17390,201212,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,15.27182464,16.84483809,9.263388554,13.2742662,-3.34,6.336045696,4.56,1.06,2.16,-0.42,79.36,364776.0011,12950.1506,20513.3934,139919.4,2082.69,127.33,125.4,31.48,87.01,11.16,11.03,153.6,4.53,7.039825655,31.6,42.57,33.37136831,212.7670242,917.1124567,0.0,2501.313149,286.26,4.75
서울도시가스(주),17390,201712,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,5.404263746,55.6992792,2.923177773,6.161796087,-1.12,166.1262338,2.43,0.67,1.12,-0.48,81.88,270084.1506,7314.243,8962.2934,165456.4904,2636.28,195.64,195.32,27.93,82.56,33.9,9.66,459.42,4.5,0.338137244,24.98,42.35,49.02237542,209.1384023,1058.095865,0.0,2869.347744,745.95,4.95
서울도시가스(주),17390,201812,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-11.46687683,14.26997162,3.37731772,2.85463852,-1.69,-57.15112404,2.87,0.3,0.47,-0.57,82.38,277794.0768,8357.9834,-2422.444591,165456.4904,2725.63,305.66,304.93,22.49,190.04,15.39,-12.83,-47.99,-3.89,0.354241829,26.69,44.5,51.17748573,212.9920841,1050.803059,0.0,2555.516252,745.95,4.79
서울도시가스(주),17390,201912,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,15.69328773,-29.49479416,2.144014722,-2.013593113,-1.53,140.8544851,2.0,0.71,1.09,-0.51,82.6,272200.4344,5892.8134,24923.709,165456.4904,2783.69,221.79,221.32,7.75,98.79,4.45,4.75,42.39,2.15,0.379576487,28.62,42.68,57.18514472,203.4258252,1069.275728,0.0,2978.438835,745.95,5.0
서울반도체(주),46890,201112,200201,,0,0,0,제조업,1,-25.24649336,-81.67621128,3.913995059,-15.89682034,-15.58,-73.24120686,1.98,3.57,5.02,-0.47,31.07,12859.90603,289.9957465,-364.6822421,10442.77202,1980.93,268.44,223.69,9.74,452.75,5.49,2.46,3.59,0.88,26.56792457,56.74,124.12,54.09859867,83.56405274,125.2345593,45.3700118,609.7737682,8.21,4.68
서울반도체(주),46890,201212,200201,,0,0,0,제조업,1,-1.505083809,-58.74322922,-0.491861991,14.51757625,-7.84,-41.11705619,0.8,2.06,2.96,0.01,31.25,14726.85269,119.6428804,1216.13751,10480.48723,1970.7,222.83,191.64,22.38,266.05,2.42,9.59,15.91,2.89,25.38986506,60.21,128.25,58.19308867,77.93943524,126.6423193,50.3507741,655.0406627,11.53,4.95
서울반도체(주),46890,201712,200201,,0,0,0,제조업,1,12.5401783,23.52164148,3.679266999,16.41462471,35.98,70.77206611,4.0,8.48,14.8,0.28,35.94,19044.72783,795.4495295,2868.640761,11628.78567,2001.07,132.15,100.58,10.83,149.44,22.6,23.75,75.02,11.8,98.18984252,68.57,102.4,40.49545308,116.1990693,200.4899635,89.76171989,917.419708,9.03,3.9
서울반도체(주),46890,201812,200201,,0,0,0,제조업,1,5.411685008,34.97775922,7.299053322,7.543984586,-4.01,-3.426327818,4.97,7.53,13.54,0.46,39.34,20481.45916,1073.679951,1776.484305,12338.13678,2185.99,145.76,108.16,5.25,185.55,15.62,23.82,57.76,11.34,82.16751571,57.93,87.75,37.17279448,155.0131464,214.269962,106.3593992,995.5931559,8.16,3.71
서울반도체(주),46890,201912,200201,,0,0,0,제조업,1,2.193020476,-42.75381075,2.81854523,-5.382547423,-15.21,-47.79224918,2.74,3.79,6.74,0.56,40.01,19379.03491,614.6408566,2906.881644,12536.33454,2228.73,130.94,98.3,9.4,142.76,6.62,23.69,63.75,12.08,105.506132,47.64,71.28,50.71984078,114.1219058,153.4461883,53.38487108,1170.732063,7.3,3.38
서울식품공업(주),4410,201112,197312,,0,0,0,제조업,1,-4.144131516,-113.546399,-8.672027984,-16.7285685,-31.65,88.97156742,-3.02,-1.2,-2.41,2.45,-52.58,2747.110718,-106.3354823,-144.7201809,1676.690181,10.42,120.93,89.18,13.14,165.86,-0.59,-8.95,-12.05,-5.81,151.6816358,19.37,48.9,84.82145453,44.63992806,225.8273381,91.09323022,330.3453237,13.42,5.17
서울식품공업(주),4410,201212,197312,,0,0,0,제조업,1,8.436213983,276.2920986,6.448052323,7.883754888,5.76,133.6554413,1.66,3.45,7.12,2.45,-40.36,2963.686193,60.31778123,39.25825493,1823.247438,10.42,124.58,93.13,8.07,151.92,1.63,-2.68,-3.87,-1.78,127.9263354,28.66,80.52,63.49318817,61.3644898,209.3401361,83.34717007,340.0136054,10.87,5.58
서울식품공업(주),4410,201712,197312,,0,0,0,제조업,1,22.78384554,-34.87157999,-0.547144759,28.66820351,20.09,38.8739543,0.27,1.3,3.38,1.46,-30.6,596.9211617,0.558317839,10.83206211,526.5915493,10.42,72.21,59.06,13.46,263.63,1.08,4.77,6.86,4.24,-13.15875902,30.97,78.98,75.06689735,59.08058366,192.3929961,79.76619066,299.1828794,12.52,5.36
서울식품공업(주),4410,201812,197312,,0,0,0,제조업,1,0.666342968,228.7168291,3.141132856,25.28392656,-4.28,18.57892386,0.81,1.39,3.95,2.03,-26.62,596.9211617,1.835284696,17.01272397,526.5915493,10.42,60.58,49.51,8.34,248.46,0.72,9.48,13.73,6.68,-11.07463424,36.88,96.41,68.92781538,74.46691057,203.2154472,82.05944309,314.6463415,16.13,6.0
서울식품공업(주),4410,201912,197312,,1,0,1,제조업,1,-1.854420283,-421.9900983,-9.372814864,-12.17568078,12.2,-66.55398382,-2.62,0.47,1.37,2.57,-39.72,596.9211617,-5.909434996,13.26230404,526.5915493,10.42,69.56,56.46,8.77,265.32,0.21,10.08,14.57,8.27,-13.09766565,34.54,89.49,77.76773871,62.1965942,180.0942029,73.47825362,275.2427536,14.53,5.92
서울전자통신(주),27040,201112,199912,,0,0,0,도매 및 소매업,1,17.49098704,-468.3548849,-8.604037489,47.08614459,48.62,-362.9683281,-5.6,-2.86,-5.37,1.02,35.73,2911.148654,-115.5644319,203.8924517,1032.000489,87.17,195.4,136.52,49.07,214.44,-1.5,-5.64,-9.85,-2.06,61.72004791,70.48,174.9,102.5751489,2.893296943,2.885057471,0.197973071,174.8736842,5.77,6.05
서울전자통신(주),27040,201212,199912,,0,0,0,도매 및 소매업,1,-3.40592434,-20.5198772,-14.52125406,-35.01201232,-12.3,42.71342089,-6.73,-1.63,-3.49,2.38,17.31,1891.896929,-139.2781114,179.0536127,803.8930166,64.18,150.12,115.88,37.46,210.72,-0.67,16.77,28.94,10.12,68.30882177,67.69,162.52,76.73893042,-6.685917012,2.885057471,0.65513112,174.8736842,5.2,4.31
서울전자통신(주),27040,201712,199912,,0,0,0,도매 및 소매업,1,-2.210353045,-118.8019321,0.348408147,3.036495578,-26.83,-71.95852664,-2.08,1.0,2.04,1.33,-15.11,1417.879632,-24.45627209,-53.63940861,620.0485249,15.94,145.02,73.42,21.39,142.17,0.63,-18.44,-29.79,-7.58,159.0409326,103.25,268.26,88.96432757,49.28466667,15.68888889,5.102688889,761.1111111,4.94,7.01
서울전자통신(주),27040,201812,199912,,1,0,1,도매 및 소매업,1,7.470759694,-163.859238,-9.199498354,-7.851740192,-2.22,-321.3776147,-5.35,-2.16,-4.72,1.51,-21.72,1306.551407,-64.53013317,31.65238323,585.4461207,10.42,107.29,60.15,15.5,92.99,-1.19,-1.52,-2.94,-0.84,512.3323064,58.33,157.14,124.7529375,8.874090909,11.19318182,3.114625,761.9772727,4.43,5.8
서호전기(주),65710,201112,200207,,0,0,0,제조업,1,-2.810214878,-38.14463087,-3.041089063,13.71903536,9.28,14.11170255,1.24,-1.13,-1.25,0.0,3.28,4388.415146,125.8916505,745.7483495,8876.31068,1758.07,826.96,721.83,120.66,234.07,68.47888889,114.34,0.0,27.93,14.46143409,37.54,0.0,92.43288546,41.17509434,140.5188679,0.0,475.4716981,5.84,2.66
서호전기(주),65710,201212,200207,,0,0,0,제조업,1,0.061914029,40.06650811,1.311977048,17.29555107,0.0,238.2807687,1.78,0.83,0.91,-2.53,4.47,5147.415728,176.3320388,449.3500971,9000.582524,1790.86,898.59,799.17,109.72,276.11,7.03,73.35,0.0,11.61,12.44979632,40.93,0.0,91.11279746,51.95688679,139.3584906,0.0,477.1226415,6.42,3.87
서호전기(주),65710,201712,200207,,0,1,1,제조업,1,-2.338701305,-29.3721736,4.493003037,-24.7579559,-1.77,65.11857954,7.97,16.73,22.1,-0.75,18.23,8673.954563,1201.031262,231.9733981,11627.76699,2229.38,366.52,344.01,117.74,248.07,166.01,43.47,179.19,16.2,8.444767444,134.85,0.0,62.84778286,171.7941441,130.6666667,0.0,685.7027027,15.4,6.39
선도전기(주),7610,201112,198911,,0,0,0,제조업,1,6.721296077,86.463659,-5.673701019,48.77277013,-1.27,152.4263584,2.13,2.04,2.81,-0.56,11.53,3742.248278,119.4227222,127.2346667,3890.333333,719.09,223.57,188.76,29.08,168.53,45.1,8.25,1534.87,3.4,28.16459856,20.55,290.19,38.03181479,17.02045161,131.0580645,9.219567742,627.116129,9.79,3.09
선도전기(주),7610,201212,198911,,0,0,0,제조업,1,-2.073367663,-41.96805093,0.785926383,-15.06092542,8.39,-50.11621616,1.26,1.04,1.39,-0.53,10.73,3178.631056,69.30333333,-348.3311111,3846.0,725.34,224.03,167.52,3.97,179.84,16.27,-22.84,-47.99,-10.96,45.55831091,42.49,744.83,76.3879708,37.76089286,117.1488095,6.649321429,557.452381,5.85,3.18
선도전기(주),7610,201712,198911,,0,0,0,제조업,1,7.878861932,-22.97852547,10.62908819,15.37449902,1.59,-34.77001226,1.1,0.97,1.72,0.27,14.37,6021.895444,92.82033333,203.2652222,4397.944444,905.74,220.39,191.98,5.15,214.87,1.55,-4.33,-8.38,-2.72,23.59175967,37.5,2839.92,73.83164091,71.315625,204.6145833,2.657619792,764.6354167,13.56,2.56
선도전기(주),7610,201812,198911,,0,0,0,제조업,1,-5.727002256,-149.091734,-7.020725696,-22.71642452,-4.69,-23.34393477,-0.53,0.74,1.3,0.52,21.7,4653.936111,-45.56711111,137.0450556,4148.333333,835.61,285.93,257.9,13.32,291.55,0.96,4.69,7.99,3.66,15.07778319,31.27,2841.35,94.06340165,68.09568306,210.2185792,2.280300546,766.3387978,11.09,2.1
선도전기(주),7610,201912,198911,,0,0,0,제조업,1,12.02776651,-162.6227737,3.207807466,6.658807927,2.19,-247.9710678,-1.36,-1.06,-1.96,0.39,22.6,4963.832778,-119.6696111,-49.25333333,4299.222222,865.39,176.87,159.92,3.21,289.73,-1.42,0.98,1.62,0.88,22.05695576,24.87,1449.73,88.65393043,53.86770053,248.368984,4.149508021,841.2245989,12.95,2.14
성문전자(주),14910,201112,199003,,0,0,0,제조업,1,12.17728434,-8.097808388,22.92924224,13.11177956,2.65,-17.92939743,7.68,11.4,17.54,0.48,29.37,5227.135163,288.9109162,142.7129172,2283.33186,431.76,218.96,154.73,16.93,478.79,11.62,17.45,29.24,4.26,53.99525972,143.86,209.22,52.10234434,85.77432258,44.43225806,18.52465806,310.8774194,7.4,4.19
성문전자(주),14910,201212,199003,,0,0,0,제조업,1,-21.79933548,-156.7336818,-9.588629498,-26.79095502,-1.29,-129.648622,-4.74,-3.67,-5.12,0.33,14.69,3826.735733,-163.9097999,546.6988933,2142.421041,382.51,277.84,194.53,30.9,288.05,-5.37,50.76,102.38,9.01,46.84731977,67.46,101.81,100.9258296,36.94444444,44.4379085,15.4405817,258.5490196,6.02,3.71
