회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,총자본증가율,순이익증가율,자기자본증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,총자본투자효율,설비투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,유동자산회전률,당좌자산회전률,재고자산회전률,자기자본구성비율,총자본회전률,타인자본회전률,순운전자본회전률
동일제강(주),2690,201812,201509,,0,0,0,제조업,0.035883668,-90.12414375,-0.310884123,3.31,-126.3241351,-0.22,0.11,0.09,-0.19,-0.21,0.1,-0.21,99.57,70.79,8268.361667,9.028066667,27.85873333,8726.333333,1645.26,14.77,2.72,0.35,0.42,7.85,18.11,9.51,58.7546074,94.32664,1.69,2.21,7.18,87.12907201,0.83,6.49,1.4
동일제강(주),2690,201912,201509,,0,0,0,제조업,-2.135324459,724.7288087,-0.263866978,0.0,128.3155832,0.77,0.88,0.75,0.66,0.75,0.85,-0.16,98.73,71.74,8491.343333,74.45706667,510.8721333,8703.266667,1640.66,12.62,24.53,2.75,3.17,8.78,26.77,10.14,55.35243311,103.31152,1.67,2.2,7.04,88.79523351,0.86,7.11,1.41
동일제강(주),2690,202012,201509,,0,0,0,제조업,1.052469843,-72.80446181,-0.576767312,0.0,-112.9237439,-0.1,0.25,0.21,-0.09,-0.1,0.23,-0.18,98.11,72.25,8194.174667,20.249,929.4111333,8653.066667,1643.95,14.46,57.54,7.27,8.79,8.1,37.41,9.79,60.55352219,96.23904,1.56,1.99,7.2,87.36361591,0.83,6.97,1.31
동일철강(주),23790,201112,199411,,0,0,0,제조업,13.57242588,-74.36660933,-2.172509867,6.31,-1.1998362,1.86,0.21,0.24,2.15,4.41,0.5,1.51,99.67,15.54,14164.59578,29.86323507,-771.947908,5896.86845,1474.94,120.84,-5.17,-2.83,-2.6,12.35,38.14,11.35,71.71580498,100.0864407,2.18,5.34,3.69,45.2818789,1.16,2.25,1.13
동일철강(주),23790,201212,199411,,1,1,1,제조업,-17.344454,-2272.891934,-11.14730464,-38.14,-347.4236851,-5.77,-5.76,-5.46,-5.47,-11.68,-11.65,2.52,105.61,5.2,11259.21946,-648.8958263,2339.619895,5239.558154,1343.47,105.44,14.19,7.28,6.96,5.69,28.66,5.44,131.4265128,61.60054795,1.67,3.07,3.65,48.67691505,0.95,1.78,0.87
동화기업(주),25900,201112,199508,,0,0,0,제조업,110.8377948,-138.6047058,146.9396428,-2.67,69.021456,6.34,-0.34,-0.12,2.23,4.19,-0.41,4.07,97.8,65.97,21529.38834,-73.95257838,2156.465563,11194.67574,6047.49,99.08,3.54,1.76,5.35,6.62,10.67,20.08,54.73984187,-29.10136986,1.99,3.25,5.13,50.23190498,0.35,0.75,0.79
동화기업(주),25900,201212,199508,,0,0,0,제조업,2.832597583,282.276367,-1.528278792,17.81,-54.19258603,2.67,0.17,0.06,0.94,1.92,0.29,3.83,98.82,65.88,23384.39778,40.57167674,697.4602938,11233.15328,6009.6,107.89,4.09,2.12,6.1,7.71,13.05,22.14,60.88137503,80.85895349,2.46,3.86,6.83,48.10169401,0.35,0.69,0.86
동화기업(주),25900,201312,199508,,0,0,0,제조업,-21.23381864,-2011.031766,-30.38977067,616.28,-117.8221899,-0.53,-3.68,-1.29,-0.19,-0.41,-3.23,2.96,103.13,57.13,27582.17198,-1015.60564,-178.9981556,17244.00648,4884.57,135.24,0.92,0.53,1.33,7.58,10.87,19.04,70.29177811,45.93277597,2.5,4.29,6.01,42.5102486,0.35,0.65,0.76
동화기업(주),25900,201412,199508,,0,0,0,제조업,-0.145336986,142.7942909,9.108523658,0.49,103.9909573,9.94,6.45,3.43,5.28,11.88,6.05,2.91,93.55,55.12,36807.58879,2373.226937,5550.748999,19766.54444,5219.89,115.29,7.25,3.88,7.3,14.43,21.6,27.12,42.5604501,143.9210501,3.15,5.23,7.94,46.44981341,0.53,0.96,0.96
동화기업(주),25900,201512,199508,,0,0,0,제조업,7.644527592,37.14840749,15.57046288,3.07,40.06373445,11.66,7.41,4.53,7.13,14.79,6.29,1.84,90.29,123.8,46993.16308,3481.554538,6727.92635,29566.35886,5774.29,100.52,15.85,7.95,13.48,16.48,27.18,27.95,42.41692789,166.7594984,3.18,4.88,9.13,49.86994283,0.61,1.18,1.16
동화기업(주),25900,201612,199508,,0,0,0,제조업,5.861461288,17.13078244,10.35084995,4.23,5.155664603,11.98,8.48,4.97,7.03,13.79,7.72,1.29,89.83,121.26,48108.93297,4077.972071,7898.289906,32066.92375,6241.83,92.36,18.06,8.67,15.2,18.4,32.58,32.25,46.82964997,176.814015,2.65,3.63,9.9,51.98483481,0.59,1.2,1.09
동화기업(주),25900,201712,199508,,0,0,0,제조업,1.08819893,6.275847639,4.923990704,3.16,10.13042986,11.7,7.99,5.11,7.49,14.13,7.26,0.91,85.98,121.8,54245.26759,4333.899385,6354.793938,33686.50968,6528.21,85.33,18.15,8.36,13.14,23.13,37.64,36.36,40.70325138,207.2002041,2.81,3.73,11.35,53.9573994,0.64,1.36,1.23
동화기업(주),25900,201812,199508,,0,0,0,제조업,0.463602757,-18.10134004,2.724001742,4.08,-7.73742892,11.06,6.71,4.15,6.85,12.56,7.02,1.12,90.84,119.35,52934.72822,3549.40552,8092.383405,36054.38443,6952.46,81.25,18.81,8.43,13.65,17.27,28.89,27.95,42.73413929,181.2854762,2.72,3.72,10.06,55.17142366,0.62,1.36,1.19
동화기업(주),25900,201912,199508,,0,0,0,제조업,17.14523717,-14.81179708,-0.117658344,2.38,-30.46461405,8.15,6.05,3.25,4.38,8.62,5.3,1.36,93.03,117.2,35517.97832,2149.190019,1961.180653,27024.98646,5135.3,112.58,10.21,5.41,10.86,15.1,28.83,30.32,48.78396323,174.1278112,2.36,3.33,8.08,47.04118683,0.54,1.09,1.05
동화기업(주),25900,202012,199508,,0,0,0,제조업,10.1207557,-7.159339953,3.451221482,1.23,14.29044661,8.97,5.41,2.66,4.42,9.69,4.33,1.39,93.14,115.12,36878.10276,1995.3222,6752.109402,28274.83904,5309.9,126.28,9.94,5.55,11.81,14.21,29.75,30.26,47.09106856,181.3963243,2.15,2.99,7.7,44.19210717,0.49,0.9,0.98
동화약품(주),20,201112,197603,,0,0,0,제조업,4.759600879,225.7517725,7.343499096,-0.37,148.3383975,10.92,7.54,5.26,7.62,11.47,7.91,0.46,91.99,8.9,8397.76725,632.9499665,1655.624713,8220.977986,722.1,47.82,26.35,8.52,12.34,24.74,44.6,35.8,61.20657884,103.6762469,1.62,2.14,6.77,67.64955214,0.7,2.08,1.01
동화약품(주),20,201212,197603,,0,0,0,제조업,-4.462404351,-92.58315255,-1.145004635,0.25,-60.95919758,4.48,0.59,0.4,3.01,4.38,0.57,-0.14,96.27,1.93,7997.144332,46.94493344,903.1662136,8126.854763,712.68,42.86,36.73,11.02,16.0,23.01,41.15,33.41,72.78464653,91.90519704,1.76,2.35,7.01,69.99858137,0.67,2.16,1.05
동화약품(주),20,201312,197603,,0,0,0,제조업,-2.503704831,-22.83188216,0.104168525,-10.34,-79.38378695,0.94,0.46,0.32,0.64,0.91,0.45,-0.25,99.6,2.63,7885.033441,36.22652155,293.7586171,8135.304014,713.53,39.14,18.8,5.29,7.59,20.32,37.4,29.17,80.06693223,88.24881868,1.85,2.5,7.1,71.8709339,0.69,2.37,1.12
동화약품(주),20,201412,197603,,0,0,0,제조업,-0.978108174,387.9336074,1.097849152,-1.92,277.9549709,3.65,2.31,1.57,2.48,3.41,2.16,-0.31,97.49,4.38,7642.710713,176.7613735,483.8509395,8224.629781,722.46,36.28,13.03,3.47,5.09,20.68,40.04,30.32,73.32724157,90.66193277,1.8,2.39,7.26,73.37768144,0.68,2.48,1.12
동화약품(주),20,201512,197603,,0,0,0,제조업,1.314047742,13.59973912,0.170620814,-3.64,-38.24978705,2.16,2.51,1.78,1.53,2.09,2.44,-0.29,97.34,3.44,7991.032516,200.8004591,710.0632011,8238.66413,730.89,37.84,19.15,5.26,7.47,20.84,43.57,29.62,74.12207007,96.09174419,1.75,2.22,8.19,72.5495434,0.71,2.62,1.13
동화약품(주),20,201612,197603,,0,0,0,제조업,2.33852784,368.1038866,9.911255778,-2.91,133.9371457,4.74,11.06,8.18,3.51,4.66,10.87,-0.4,86.6,11.74,8501.909674,939.9547535,912.3110241,9055.198312,812.54,28.34,31.61,6.98,9.54,29.86,68.3,40.82,52.29343107,145.1202395,1.66,2.03,9.01,77.91798055,0.74,2.99,1.16
동화약품(주),20,201712,197603,,0,0,0,제조업,13.13000625,79.052501,17.40412209,5.39,-2.416004357,4.24,18.16,13.59,3.18,4.0,17.1,-0.48,79.31,17.2,9268.456583,1683.012495,-591.4466729,10631.19843,972.15,23.67,6.38,1.22,1.73,34.82,124.69,49.4,41.13216641,181.6407102,1.34,1.6,8.19,80.86176607,0.75,3.65,1.03
동화약품(주),20,201812,197603,,0,0,0,제조업,0.918812384,-78.58259011,0.153538338,6.11,2.170431556,3.66,3.28,2.72,3.03,3.77,3.39,-0.71,95.32,4.35,10976.95857,360.4576845,-156.099124,10636.64032,972.67,24.61,-5.96,-1.18,-1.42,22.12,86.57,26.74,71.05367331,109.7454752,1.35,1.66,7.01,80.24858594,0.83,4.19,1.06
동화약품(주),20,201912,197603,,0,0,0,제조업,1.465008389,-6.696964963,1.168101676,-1.2,-11.65205447,3.23,3.06,2.52,2.66,3.32,3.14,-0.57,94.5,4.08,10996.55786,336.3179596,475.6271689,10798.32175,986.22,24.98,5.94,1.19,1.45,23.29,96.15,28.51,69.90359764,118.8527371,1.33,1.59,7.96,80.01376268,0.82,4.14,1.06
동화약품(주),20,202012,197603,,0,0,0,제조업,15.36565416,205.6796384,13.89537263,0.14,133.4539622,8.51,10.55,7.09,5.72,7.2,9.02,-0.57,88.1,9.79,9740.818654,1028.055523,1869.870257,11855.9818,1094.99,26.59,35.95,7.55,12.04,25.04,90.37,39.92,60.60009451,143.8386468,1.19,1.41,7.46,78.99402454,0.67,3.27,0.94
두산건설(주),11160,201112,199601,43914.0,1,0,1,건설업,-0.573937309,-5238.195662,0.80032225,2.07,-393.0991241,-9.35,-10.57,-5.62,-4.97,-19.97,-22.59,4.01,111.47,13.03,16045.21173,-1696.012554,-739.5960381,7038.398464,44.32,301.85,-9.3,-6.99,-12.77,0.17,0.98,0.3,2704.035062,-10.72444018,0.75,0.77,35.51,24.88466336,0.53,0.71,0.43
두산밥캣(주),241560,201612,201611,,0,0,0,제조업,-0.610600494,21.73593019,7.24304202,0.0,7.374347812,10.48,4.57,2.84,6.52,12.78,5.54,2.21,92.91,8.01,39401.11615,1798.82496,3261.217575,32130.74112,6335.82,88.73,11.25,5.29,8.47,13.86,208.28,22.19,44.92543891,-44.09647059,2.49,4.69,5.32,52.98454848,0.62,1.27,1.66
두산밥캣(주),241560,201712,201611,,0,0,0,제조업,-2.248316511,51.80904913,2.258601105,19.61,-4.70774442,11.64,8.08,4.38,6.31,11.64,8.08,1.99,91.05,5.78,33807.85024,2730.779067,3756.720779,31445.47856,7323.33,80.42,12.76,5.69,10.38,14.56,233.92,26.57,45.59061663,256.2906557,2.13,3.47,5.53,55.42744242,0.54,1.18,1.42
두산밥캣(주),241560,201812,201611,,0,0,0,제조업,4.244732133,-3.382967453,9.1044934,36.07,16.35784445,11.56,6.66,4.19,7.27,12.81,7.38,1.1,89.95,8.49,39608.96787,2638.3977,6150.440653,30283.91279,7660.91,72.38,18.35,7.7,12.51,15.02,261.4,24.38,43.90915993,167.7956627,2.38,3.62,6.95,58.01140165,0.63,1.45,1.54
두산밥캣(주),241560,201912,201611,,0,0,0,제조업,4.000915863,2.880445197,6.40343861,-1.2,3.913499614,10.58,6.03,4.14,7.25,12.36,7.05,0.87,91.1,8.18,44983.41761,2714.3953,4844.856834,30279.36412,7874.72,68.49,20.22,8.22,12.22,15.64,237.58,23.25,47.65444591,1734.615122,2.82,5.08,6.32,59.35152169,0.69,1.66,1.7
두산밥캣(주),241560,202012,201611,,0,0,0,제조업,3.824021971,-9.063136028,2.380915733,12.2,-17.4315075,9.2,5.78,3.62,5.76,9.78,6.15,0.91,91.84,10.56,42714.14734,2468.385961,5639.365808,31094.15394,8588.39,70.86,18.2,7.55,12.27,15.15,215.99,24.63,50.78973096,2143.340109,2.53,4.48,5.83,58.52656279,0.63,1.53,1.55
두산에너빌리티(주),34020,201112,200010,,0,0,0,제조업,-53.33570744,76.04685042,-16.94437699,8.58,-57.88701202,6.71,3.08,1.71,3.73,11.42,5.74,1.93,90.72,48.27,80264.81322,2472.47515,127.797231,34434.643,840.66,183.29,3.79,2.45,3.92,17.2,90.95,27.51,48.49557811,159.2872013,1.22,1.32,16.19,35.29964314,0.56,0.83,0.59
두산에너빌리티(주),34020,201212,200010,,0,0,0,제조업,-0.476519057,-94.37050316,-5.990266559,6.36,4.425090787,6.18,0.15,0.11,4.39,12.78,0.82,1.91,94.12,42.72,90945.80684,139.17108,3474.531631,31074.69301,790.54,199.9,2.11,1.41,1.98,11.56,62.38,16.24,75.78039924,122.5368281,1.75,1.93,18.99,33.34399089,0.71,1.08,0.86
두산에너빌리티(주),34020,201312,200010,,0,0,0,제조업,105.0031957,26.68110269,75.44417725,15.33,61.06402478,4.99,0.1,0.09,4.65,15.43,1.5,3.32,99.19,39.53,180939.0454,175.8019273,1417.109057,42170.70974,807.49,250.43,1.31,0.93,1.35,13.62,53.74,19.66,67.07591529,145.7671642,2.27,2.72,13.91,28.53618465,0.93,1.33,1.17
두산에너빌리티(주),34020,201412,200010,,0,0,0,제조업,-0.626043633,-557.9978777,-2.967626255,-2.97,-7.288900063,4.9,-0.47,-0.31,3.21,11.4,-2.02,3.22,100.14,32.71,151870.3919,-716.103057,5058.644744,39716.13329,710.2,258.89,1.9,1.37,2.08,13.46,53.17,20.46,73.89174581,126.9640536,1.65,2.08,7.99,27.86377675,0.66,0.91,0.83
두산에너빌리티(주),34020,201512,200010,,0,0,0,제조업,-1.058968104,-1948.426115,-8.478492929,-4.88,-93.01244854,0.38,-10.81,-6.39,0.23,0.84,-25.21,3.6,107.95,23.54,135757.9954,-14668.84203,-623.0816601,37482.61295,529.44,287.98,1.31,0.97,1.63,8.51,33.25,14.32,116.7791273,76.07940352,1.5,1.91,7.16,25.77428991,0.59,0.81,0.72
두산에너빌리티(주),34020,201612,200010,,0,0,0,제조업,-8.905208725,87.69062377,-2.893163121,-0.66,1174.725229,5.69,-1.55,-0.83,3.04,11.43,-4.84,3.41,101.44,18.51,116391.3495,-1805.642955,8106.168124,35958.26423,496.72,263.96,2.48,1.8,3.21,11.55,46.8,20.64,73.66954668,92.04688923,1.41,1.75,7.08,27.47533346,0.53,0.73,0.63
두산에너빌리티(주),34020,201712,200010,,0,0,0,제조업,0.522499067,49.10654453,-3.765047957,-1.54,17.00845685,6.37,-0.76,-0.44,3.72,13.83,-8.51,3.1,99.04,18.46,121671.1286,-918.9116973,3596.669894,37432.37794,481.81,280.18,3.8,2.8,4.81,12.57,46.81,21.6,65.53835568,122.4910067,1.59,1.96,8.37,26.30343875,0.58,0.8,0.7
두산에너빌리티(주),34020,201812,200010,,0,0,0,제조업,-0.590516322,-284.4769434,-5.292739096,-4.14,8.205106188,6.79,-2.86,-1.69,4.02,15.67,-16.92,3.11,100.3,2.86,113502.1082,-3242.766836,7609.014926,30300.85586,344.54,299.05,3.81,2.86,4.81,11.52,46.6,19.37,70.22846594,43.82979435,1.55,1.92,8.13,25.0592453,0.59,0.8,0.7
두산에너빌리티(주),34020,201912,200010,,0,0,0,제조업,-0.022818469,75.25232716,-0.264320354,-7.86,7.506244301,6.88,-0.67,-0.42,4.34,17.34,-14.73,2.86,99.24,-8.34,77466.81289,-516.2936652,2145.369346,17020.82706,138.29,300.02,3.82,2.87,4.54,12.45,54.29,19.72,64.56232585,68.09530129,1.64,2.08,7.65,24.99871294,0.63,0.84,0.71
두산에너빌리티(주),34020,202012,200010,,0,0,0,제조업,3.055010268,-703.3617522,14.58408125,-16.89,-85.69104955,1.02,-5.54,-3.33,0.61,2.32,-37.2,2.73,105.24,-63.08,40392.15666,-2238.020276,788.0254755,9237.407529,64.55,259.77,1.97,1.43,2.41,8.67,36.93,14.64,94.66162989,-192.163498,1.57,2.0,7.27,27.79539342,0.6,0.82,0.66
디브이에스코리아(주),46400,201112,200210,41884.0,1,1,1,제조업,-39.11494025,-109.121788,-110.2772724,-12.82,-165.3210962,-51.4,-63.37,-53.24,-43.18,0.0,-149.99,1.62,160.71,-519.42,3657.447175,-2317.840422,1240.134835,828.749491,-28.26,0.0,4.49,4.8,4.16,-28.58,-194.76,-24.73,-104.548965,-42.92813725,1.71,2.6,5.0,-6.899131842,0.84,1.08,0.68
디씨엠(주),24090,201112,199908,,0,0,0,제조업,8.885133777,-32.76896515,10.47175425,3.31,-1.837043296,13.96,9.47,10.07,14.84,18.41,12.41,-0.64,88.27,7.78,14940.8547,1415.042735,1016.153846,10844.44444,2183.75,21.22,35.91,6.28,6.04,19.25,164.01,18.51,33.29731065,213.272,1.49,2.06,5.38,82.49695167,1.06,5.49,1.2
디씨엠(주),24090,201212,199908,,0,0,0,제조업,16.48738379,-31.84412298,3.075686744,20.0,-56.44592213,6.72,7.13,6.2,5.84,7.55,8.67,-0.81,91.12,9.49,13522.76282,964.4347863,-173.9094017,11357.35043,2272.89,36.99,9.32,2.52,3.11,13.56,108.12,16.78,42.18783133,162.6644667,1.23,1.64,4.93,72.9987203,0.87,3.84,0.95
디씨엠(주),24090,201312,199908,,0,0,0,제조업,-17.45892635,-75.19921991,-3.001556701,0.0,-92.25610333,0.65,2.21,1.57,0.46,0.58,2.22,-1.69,97.33,2.91,10830.00991,239.1873504,2377.094274,11025.12821,2209.95,16.57,56.09,7.97,10.17,9.74,53.02,12.43,74.21924366,83.85393333,1.04,1.42,3.9,85.78471201,0.71,3.34,0.82
디씨엠(주),24090,201412,199908,,0,0,0,제조업,-3.00381841,-93.38415118,-2.238740117,-13.33,-215.9747934,-0.85,0.16,0.12,-0.6,-0.7,0.3,-1.1,99.54,2.01,9593.022564,15.8242735,926.7712821,10808.37607,2182.67,15.66,91.05,12.33,17.22,8.76,50.17,12.23,84.84457421,78.07738462,1.13,1.59,3.97,86.46135742,0.7,5.08,0.97
디씨엠(주),24090,201512,199908,,0,0,0,제조업,4.101849388,2304.660156,2.220839319,-5.38,115.2701672,5.89,4.19,2.78,3.91,4.56,2.98,-1.34,95.16,3.72,9073.039402,380.52,1544.964786,11074.52991,2224.82,17.79,58.66,8.86,13.62,12.19,64.65,18.74,64.03727926,114.9353659,1.18,1.52,5.19,84.89909234,0.66,4.63,0.99
디씨엠(주),24090,201612,199908,,0,0,0,제조업,11.47101283,367.9548499,11.45811823,11.38,211.004312,15.12,16.21,12.07,11.26,13.27,13.87,-0.98,80.67,12.26,10986.38718,1780.661795,1360.124188,12037.17949,2532.44,17.8,61.81,9.34,13.22,23.94,144.52,33.88,34.61048225,232.6415328,1.39,1.73,6.99,84.88927149,0.74,4.93,1.14
디씨엠(주),24090,201712,199908,,0,0,0,제조업,2.334579946,-32.52677159,4.330687651,0.73,-14.83415837,12.39,10.52,7.64,8.99,10.49,8.6,-1.24,87.52,8.66,11420.71214,1201.47,870.2495726,12516.49573,2685.57,15.55,52.08,7.01,9.76,18.88,117.88,26.32,46.38976331,178.8092754,1.3,1.64,6.21,86.54509623,0.73,5.09,1.09
디씨엠(주),24090,201812,199908,,0,0,0,제조업,0.893302671,-48.86945828,1.045711023,1.45,-48.78375304,6.95,5.89,3.84,4.53,5.23,4.29,-1.55,92.99,3.88,10434.41077,614.3181197,1139.162821,12612.99145,2712.43,15.37,46.96,6.26,9.63,14.49,94.16,22.3,63.67230194,125.8722857,1.21,1.55,5.54,86.67583033,0.65,4.88,1.01
디씨엠(주),24090,201912,199908,,0,0,0,제조업,10.17227742,226.4202043,7.300116179,2.86,106.7759911,12.06,16.14,12.52,9.35,10.88,14.56,-1.48,82.25,17.09,12421.0053,2005.258462,1999.942222,14933.24786,3030.31,18.46,54.37,8.47,12.07,18.98,213.06,27.03,28.5447895,272.8352083,1.54,1.91,7.98,84.41621506,0.78,5.52,1.24
디씨엠(주),24090,202012,199908,,0,0,0,제조업,10.12712034,-14.91684001,8.171452416,13.89,-16.08156122,8.9,12.07,9.18,6.77,8.09,10.98,-1.32,85.82,10.75,14134.73462,1706.137265,593.5190598,16153.50427,3284.75,20.6,38.96,6.66,9.17,17.1,225.94,23.57,34.04481558,237.6345732,1.49,1.87,7.39,82.91712853,0.76,4.65,1.18
디아이동일(주),1530,201112,196401,,0,0,0,도매 및 소매업,57.89523901,-27.73541286,77.71041234,7.31,-16.57344216,3.53,2.13,1.81,2.99,4.9,1.52,0.6,97.01,0.54,368633.5896,7856.525158,3558.895393,220619.6101,5080.01,66.59,1.34,0.53,0.64,7.37,13.53,8.82,43.3056432,48.61553156,2.58,5.03,5.28,60.02888085,0.85,2.18,1.41
디아이동일(주),1530,201212,196401,,0,0,0,도매 및 소매업,-5.822172837,-130.4069908,-4.313397031,-0.66,-104.1246298,-0.16,-0.7,-0.56,-0.13,-0.21,-3.09,0.87,99.94,0.3,339813.7592,-2388.932882,10411.03884,213298.5386,4849.03,63.96,4.31,1.68,2.06,6.95,12.24,8.51,58.90907187,-27.26675585,2.44,5.08,4.69,60.99057349,0.79,2.01,1.31
디아이동일(주),1530,201312,196401,,0,0,0,도매 및 소매업,8.067623594,135.7870703,1.324030418,-0.33,104.2344009,3.63,1.91,1.54,2.93,4.96,0.81,0.8,97.25,0.55,349232.0572,6675.407804,7106.003532,214749.924,4898.86,74.87,4.55,1.95,2.51,11.13,20.21,14.32,55.7155669,42.61092282,2.58,5.3,5.02,57.1846638,0.81,1.97,1.35
디아이동일(주),1530,201412,196401,,0,0,0,도매 및 소매업,-0.945395321,-71.48252254,-1.369129947,-29.03,-49.81986976,1.84,0.55,0.43,1.42,2.49,-0.97,0.91,99.18,0.28,345387.1504,1903.657916,2285.971703,202877.2936,4822.37,75.62,2.45,1.06,1.36,9.89,17.34,12.73,62.84111425,-16.3279669,2.53,5.2,4.91,56.94003992,0.77,1.8,1.29
디아이동일(주),1530,201512,196401,,0,0,0,도매 및 소매업,-0.619267806,-277.0819823,-2.521118291,-2.6,-25.92318332,1.35,-0.96,-0.76,1.06,1.88,-2.89,0.9,100.21,0.29,343462.6036,-3311.051036,11388.23401,194431.5776,4601.9,79.05,3.56,1.57,1.98,9.37,15.66,11.84,67.35364362,11.80252427,2.66,5.29,5.35,55.85037756,0.79,1.81,1.34
디아이동일(주),1530,201612,196401,,0,0,0,도매 및 소매업,0.834058464,785.586784,-0.773248787,10.44,65.72036208,2.1,0.13,0.11,1.76,3.17,-0.75,0.99,98.93,0.26,358458.1458,474.4348085,3737.087082,203563.5099,4460.46,81.95,3.85,1.73,2.08,9.79,17.53,11.75,58.44767006,36.56147253,2.61,4.85,5.66,54.9601157,0.84,1.88,1.35
디아이동일(주),1530,201712,196401,,0,0,0,도매 및 소매업,-5.650189145,-476.8385146,-3.914234247,-16.7,27.13129819,2.59,-0.48,-0.43,2.29,4.13,-1.29,0.97,100.1,0.28,362671.9515,-1756.107366,15199.74946,196434.0911,4291.25,78.66,5.38,2.37,2.6,8.79,15.1,9.67,65.82201279,13.09781003,2.7,5.12,5.71,55.97133428,0.88,1.98,1.39
디아이동일(주),1530,201812,196401,,0,0,0,도매 및 소매업,1.773565818,129.6703724,-1.637794303,2.9,102.4814197,4.89,1.52,1.47,4.73,8.6,0.0,1.01,97.12,2.75,382351.0444,5812.899838,12436.24104,187393.6482,4181.14,84.86,7.48,3.43,3.58,12.29,22.28,12.81,51.84858371,40.03120513,3.0,6.15,5.86,54.09522455,0.97,2.15,1.49
디아이동일(주),1530,201912,196401,,0,0,0,도매 및 소매업,0.986274786,90.56198133,2.51276458,-26.92,9.263752709,5.17,2.8,2.77,5.1,9.36,2.55,1.05,95.87,1.65,387997.8868,10879.95887,23904.1137,186905.2044,4196.25,82.11,10.13,4.57,4.65,13.73,26.38,13.98,45.60461096,44.40168421,2.91,5.81,5.82,54.91291793,0.99,2.17,1.47
디아이동일(주),1530,202012,196401,,0,0,0,도매 및 소매업,-7.776651679,-8.721314711,-1.681829841,-17.89,-45.7079621,3.88,3.54,2.61,2.87,5.06,3.95,0.99,95.65,0.87,275659.3142,9753.097105,13994.52995,185024.8762,4174.79,70.82,12.62,5.23,6.8,12.78,37.95,16.6,48.7370556,35.41038462,2.3,4.06,5.32,58.54198212,0.74,1.7,1.19
디아이티(주),110990,201812,201808,,0,0,0,제조업,41.63667287,-31.94137349,32.96649631,0.0,-48.86700175,7.54,9.83,2.93,2.25,4.06,5.29,-0.73,89.78,77.69,4067.251587,399.6760847,639.5333862,8651.058201,8635.82,85.43,11.27,5.19,20.41,11.51,111.29,45.22,74.90395093,92.24311429,0.35,0.6,0.87,53.92910791,0.3,0.67,0.23
디아이티(주),110990,201912,201808,,0,0,0,제조업,-4.109809704,74.28884872,5.813517508,-4.86,126.9779506,11.08,11.09,4.45,4.45,7.85,7.85,-0.33,88.1,79.65,6283.632116,696.5908466,132.4420106,9168.465608,9226.76,68.04,6.22,2.52,6.14,15.5,146.58,37.81,64.2005022,124.1422823,0.47,0.81,1.12,59.51003525,0.4,0.93,0.31
디아이티(주),110990,202012,201808,,0,0,0,제조업,16.66085756,-88.76350711,-1.651240194,-14.11,-114.6894396,-6.76,5.17,0.47,-0.62,-1.13,0.87,2.71,109.83,79.52,1512.846296,78.27238095,76.47322751,9038.783069,9128.0,99.33,1.17,0.58,6.9,5.99,67.5,70.83,107.2443489,62.27332168,0.11,0.19,0.24,50.16882513,0.09,0.2,0.07
디에스알(주),155660,201312,201305,,0,0,0,제조업,15.93071608,-28.21032683,26.73047524,0.0,-27.22969136,4.29,3.28,4.21,5.52,9.13,7.06,0.34,95.91,71.41,12571.826,412.111625,260.6616875,6238.875,1203.9,58.95,8.88,3.29,2.75,16.0,51.94,13.37,50.87145013,112.1463187,1.98,4.07,3.85,62.91303407,1.29,3.25,1.25
디에스알(주),155660,201412,201305,,0,0,0,제조업,9.417443941,3.337111638,6.53648942,-4.95,3.338556508,4.06,3.1,3.87,5.07,8.17,6.29,0.16,96.22,73.73,13735.4435,425.86425,-172.3478125,6640.375,1289.51,63.25,0.99,0.38,0.32,15.11,50.99,12.64,52.53338823,120.5077457,1.89,3.57,4.02,61.25653778,1.25,3.29,1.21
디에스알(주),155660,201512,201305,,0,0,0,제조업,-3.571418353,46.57608029,8.556888222,-6.94,42.84380522,5.93,4.65,5.53,7.06,10.85,8.57,0.03,94.17,76.97,13423.01819,624.215125,1764.82275,7192.0,1409.22,45.01,23.15,7.19,5.93,18.45,59.84,15.23,46.6717205,157.7868944,1.86,3.3,4.27,68.96107991,1.19,3.4,1.23
디에스알(주),155660,201612,201305,,0,0,0,제조업,10.40413038,7.568184126,9.205041359,3.11,4.832038721,6.64,5.34,5.76,7.16,10.44,8.5,-0.07,92.85,75.89,12566.25394,671.456875,657.9755,7948.0625,1550.48,46.6,31.15,9.9,9.64,18.01,60.45,17.53,45.22479656,172.7676506,1.74,2.81,4.53,68.21210002,1.08,3.43,1.18
