회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,자본집약도_계산,총자본회전률,타인자본회전률,유동자산회전률,재고자산회전률,순운전자본회전률,유동비율,당좌비율,현금비율,총자본투자효율,당좌자산회전률
(주)대교,19680,201112,200402,,0,0,0,교육 서비스업,0,10.35,8.0,-0.14,92.69,8.9,8958.322888,484.2795879,387.8576304,6190.895905,1217.21,74.98989517,33.35,52.86,24.45,244.41,6.11,5.63,220.58,67801.39,34.82,54.9575795,90.49054242,261.6950489,1.05,4.27,2.88,31.22,1.91,192.34,173.69,28.68,37.83,3.17
(주)대교,19680,201212,200402,,0,0,0,교육 서비스업,0,5.0,3.66,-0.12,95.29,5.05,8350.094593,199.4403814,559.3524776,6079.285246,1188.5,76.39350324,30.9,36.69,25.66,204.08,6.06,5.67,226.12,63342.06,34.02,58.68243603,101.3818028,296.7916042,1.04,4.27,2.73,30.73,1.78,183.13,168.48,23.4,36.33,3.0
(주)대교,19680,201312,200402,,0,0,0,교육 서비스업,0,5.0,5.63,-0.78,93.82,6.48,8062.837982,309.446735,1064.192493,6356.592884,1243.49,76.76055734,30.28,30.71,43.18,295.3,10.04,10.07,201.73,63587.91,33.32,54.91860231,98.16293981,317.6948302,1.01,4.33,2.85,35.49,1.81,167.3,153.85,60.92,33.22,3.09
(주)대교,19680,201412,200402,,0,0,0,교육 서비스업,0,4.77,6.38,-0.62,93.74,8.07,7784.10035,367.0875131,278.2292377,6330.596494,1236.56,76.09181427,31.42,17.32,34.71,196.17,8.3,8.62,184.5,69131.02,34.29,55.07604009,100.4940117,320.3339844,0.96,4.08,2.63,33.77,1.67,178.59,165.04,58.57,33.0,2.86
(주)대교,19680,201512,200402,,0,0,0,교육 서비스업,0,6.7,7.09,-0.66,92.92,3.84,7809.556271,442.3350886,502.1190083,6150.158302,1262.67,78.47221497,27.43,25.48,23.0,143.54,4.95,5.0,179.55,66255.12,34.54,53.75803622,101.0893725,316.0793522,0.98,4.3,2.48,34.32,1.65,225.52,210.06,69.43,34.23,2.67
(주)대교,19680,201612,200402,,0,0,0,교육 서비스업,0,6.56,6.6,-0.65,93.72,5.94,7881.673236,401.3301375,823.5211828,6348.766117,1303.36,78.14718192,27.96,31.09,37.24,244.45,8.14,8.41,166.25,73600.37,33.36,56.08207182,99.99936412,328.0510328,0.98,4.53,2.43,38.49,1.67,215.73,203.22,60.19,32.28,2.59
(주)대교,19680,201712,200402,,0,0,0,교육 서비스업,0,6.79,6.3,-0.68,93.55,6.17,7799.907346,399.6821948,892.5985385,6483.415321,1344.43,78.97963541,26.61,31.54,49.59,317.62,10.42,11.0,144.54,59952.16,33.81,56.14774895,97.01735596,324.4455406,0.95,4.44,2.43,44.88,1.65,212.38,201.78,39.71,32.04,2.57
(주)대교,19680,201812,200402,,0,0,0,교육 서비스업,0,3.96,2.94,-0.67,96.45,4.38,7328.755456,184.6206332,616.3546011,6171.180134,1261.82,74.28698421,34.61,13.18,36.8,262.63,9.46,10.29,132.91,71376.15,32.92,62.53401822,87.05986832,308.8512781,0.9,3.88,2.51,49.42,1.67,187.42,177.69,38.45,30.26,2.65
(주)대교,19680,201912,200402,,0,0,0,교육 서비스업,0,4.78,2.76,-0.36,96.61,3.88,7317.198279,164.7487406,721.6303511,6091.654419,1272.59,66.66422046,50.01,5.67,22.72,55.4,7.57,9.14,140.22,91612.42,33.86,64.29631092,93.55676459,359.4214606,0.87,2.93,2.73,53.93,1.71,152.52,144.99,35.82,28.04,2.88
(주)대교,19680,202012,200402,,0,0,0,교육 서비스업,0,-4.78,-3.02,-0.34,105.79,-3.33,6021.382439,-174.6050988,294.4042457,5446.584764,1190.41,66.12774177,51.22,-6.84,18.48,54.3,6.26,8.44,133.47,91612.42,30.47,83.72148767,66.96211801,348.5799207,0.71,2.11,2.54,43.12,1.48,123.76,114.97,25.52,22.61,2.7
(주)대구백화점,6370,201812,198810,,1,0,1,도매 및 소매업,1,-5.58,-9.36,4.4,124.67,7.62,11080.502,-2238.020276,-1992.098136,29936.56043,534.9,44.25532453,125.96,-3.05,-5.6,-12.45,-3.12,-13.66,1.83,0.0,6.53,170.9206997,18.24784091,1731.609848,0.26,0.58,0.88,14.39,0.41,82.88,77.34,1.01,1.12,0.93
(주)대덕,8060,201112,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.13,12.32,-0.58,91.86,45.97,13453.01336,948.7449868,1799.466414,7896.951203,1685.54,74.7979831,33.69,747.67,55.86,3052.28,14.08,11.22,72.5,124.0,24.47,41.55365853,192.910747,781.195122,1.32,5.33,3.28,14.36,2.1,165.88,130.24,6.56,30.7,4.26
(주)대덕,8060,201212,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,13.68,11.79,-0.56,92.03,49.55,15392.81825,995.2527138,2032.207462,8732.547345,1853.35,78.59066049,27.24,701.38,79.36,3052.28,16.99,12.45,90.07,153.23,25.16,39.62677502,234.0282831,817.311747,1.4,6.02,3.28,14.57,2.17,232.06,177.99,14.74,34.35,4.23
(주)대덕,8060,201312,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.23,1.95,-0.77,98.6,2.97,15107.40962,172.1142792,1642.589213,8698.897252,1838.49,80.81726952,23.74,1447.51,88.09,3052.28,16.9,12.16,99.39,175.89,25.0,61.63135949,208.4868314,753.7906977,1.36,6.71,2.87,12.84,2.08,302.55,237.74,20.67,34.73,3.7
(주)대덕,8060,201412,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,5.62,7.01,-0.77,94.82,7.62,14159.7141,619.1284995,1707.493744,8975.680533,1876.14,80.02296002,24.96,3609.853333,72.78,0.0,14.54,11.52,112.44,199.02,25.04,45.70542369,146.6386356,463.8279661,1.3,6.79,2.91,11.64,2.1,219.01,155.06,24.28,31.61,3.87
(주)대덕,8060,201512,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.0,6.84,-1.04,92.44,7.56,10504.82545,627.0862135,1984.588032,9348.864566,1950.78,86.82605316,15.17,3609.853333,121.58,0.0,17.14,17.57,101.24,205.24,30.73,43.94613106,147.8929202,493.3399061,0.96,5.74,2.0,9.8,1.51,430.57,371.73,59.16,29.98,2.52
(주)대덕,8060,201612,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.23,5.06,-1.02,92.11,4.09,10059.5347,478.8710415,944.5446274,9567.323752,1994.47,83.70857179,19.46,3609.853333,78.66,0.0,12.81,14.56,108.69,239.54,31.24,48.14196843,136.2979378,495.7413333,0.91,6.13,1.77,11.03,1.38,308.36,251.2,28.39,27.49,2.1
(주)대덕,8060,201712,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.2,7.22,-0.86,91.56,7.16,10495.61694,729.7322543,1412.973504,10657.89824,2212.58,85.66405204,16.74,1308.77,66.09,915.91,9.47,11.23,97.47,241.76,32.14,50.50026124,145.6738761,537.2557522,0.88,5.76,1.77,10.4,1.37,369.11,310.94,33.46,27.11,2.14
(주)대덕,8060,201812,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.54,26.9,-0.72,71.93,25.91,7281.229893,3255.414657,465.3004947,12051.63662,2426.59,86.54304402,15.55,1479.16,24.73,318.25,3.33,6.39,94.35,267.1,65.0,23.63699565,176.8558859,478.0017036,0.52,3.87,1.12,5.78,0.88,377.83,304.94,24.83,37.04,1.38
(주)대덕,8060,201912,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.59,6.38,-0.5,92.75,6.25,13186.34869,793.9209208,2205.560515,12763.46234,2549.92,86.50851529,15.6,71.06,66.97,463.93,9.04,10.13,78.57,214.58,33.16,55.76246661,143.0452966,491.8643716,0.92,6.8,2.04,10.64,1.6,355.67,288.23,33.5,29.59,2.52
(주)대덕,8060,202012,198901,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.34,17.88,-2.91,71.93,90.65,694.7452343,4194.566559,1151.652843,15359.78613,3360.02,82.15216297,21.73,-21.04,37.57,396.93,6.71,28.6,12.31,32.3,65.0,3.119025678,685.3952381,12986.62694,0.26,0.58,0.51,0.03,0.34,250.3,189.58,26.75,5.6,0.56
(주)대동,490,201112,197506,,0,0,0,제조업,1,6.29,2.6,0.88,98.77,76.93,26091.19386,265.0287148,792.0866344,8929.497842,892.88,41.33664029,141.92,2.44,10.05,19.81,5.89,5.41,36.51,147.27,14.77,62.41609449,95.5308125,587.20125,1.12,1.93,2.39,4.25,1.27,113.77,47.18,3.78,16.09,5.45
(주)대동,490,201212,197506,,0,0,0,제조업,1,0.28,-0.64,1.09,99.77,76.84,23746.42162,-57.50450624,900.1000918,8966.415924,873.75,41.55574113,140.64,0.1,6.2,11.58,3.62,3.56,38.01,161.68,16.86,69.72325255,97.68501859,565.9776952,1.0,1.71,2.17,3.46,1.12,100.15,33.02,1.96,17.14,5.84
(주)대동,490,201312,197506,,0,0,0,제조업,1,2.6,-0.48,0.82,99.96,75.61,25900.27187,-41.58708137,1446.236652,8655.351584,854.7,39.10140231,155.75,1.04,7.91,17.13,4.82,4.53,38.85,175.94,15.46,69.62384329,90.62566792,611.2297129,1.09,1.82,2.32,3.74,1.18,104.67,44.64,4.11,16.44,6.12
(주)대동,490,201412,197506,,0,0,0,제조업,1,2.83,2.21,0.86,99.23,74.68,25422.83813,210.8403457,-1242.746798,8786.672067,873.46,32.58754142,206.87,1.01,0.51,1.07,0.34,0.4,43.29,198.84,17.59,67.783637,106.1891554,739.0930233,0.94,1.46,1.78,3.48,0.92,107.67,57.56,3.04,15.01,3.62
(주)대동,490,201512,197506,,0,0,0,제조업,1,2.34,1.47,0.97,99.16,74.17,24589.86476,149.1604719,649.9965653,8697.116217,884.67,33.87004569,195.25,0.81,-1.55,-2.92,-1.02,-1.21,47.56,230.82,19.29,68.07720024,100.2035138,697.3995187,0.84,1.25,1.49,2.76,0.79,117.77,44.95,3.44,16.35,3.24
(주)대동,490,201612,197506,,0,0,0,제조업,1,-5.79,-8.19,1.06,102.76,71.87,24671.6459,-757.440321,14.66764665,7851.540424,809.6,32.24571131,210.12,-1.84,1.74,3.03,1.18,1.35,38.76,201.65,15.05,86.02026141,77.33875949,683.2392405,0.86,1.29,1.55,2.6,0.82,107.95,45.84,2.07,13.21,3.85
(주)대동,490,201712,197506,,0,0,0,제조업,1,7.92,4.54,1.1,97.78,72.42,25712.14297,415.3204561,448.5397339,7870.041609,823.81,29.96030307,233.77,2.22,1.07,1.93,0.75,0.9,55.74,319.51,20.6,64.7164463,109.239788,696.3877805,0.87,1.27,1.51,2.86,0.78,104.36,53.55,2.12,17.2,3.19
(주)대동,490,201812,197506,,0,0,0,제조업,1,2.39,0.58,1.33,99.73,71.77,27594.17402,61.70975392,166.3990668,7606.178469,817.85,28.1479303,255.27,0.5,1.31,2.1,0.94,1.11,52.85,348.43,19.56,72.71269155,107.0027719,645.5672515,0.87,1.23,1.48,3.03,0.75,103.95,53.09,3.43,16.58,2.89
(주)대동,490,201912,197506,,0,0,0,제조업,1,11.19,1.46,1.15,99.29,70.27,35103.00073,126.5024205,3072.700764,7168.345189,826.56,27.02724989,270.0,2.19,6.45,11.2,4.7,4.61,49.71,262.83,16.81,71.09712819,99.27039003,596.0899242,1.05,1.45,1.83,3.83,0.92,98.49,52.72,3.96,17.14,3.49
(주)대동,490,202012,197506,,0,0,0,제조업,1,12.07,7.71,1.07,97.02,52.19,37750.48451,885.1049447,2986.464129,10351.01257,1254.8,34.97277495,185.94,3.03,11.78,22.37,7.66,8.03,43.44,316.34,19.17,63.49709944,112.064029,634.92657,1.02,1.48,1.93,3.92,0.94,93.83,45.28,7.97,18.29,3.78
(주)대동스틸,48470,201112,200201,,0,0,0,제조업,1,8.22,5.24,0.67,97.19,68.43,15543.4161,312.6229,-203.6532,5897.3,1111.17,54.99660763,81.83,3.04,-14.12,-22.15,-6.35,-4.38,78.51,726.42,6.06,29.71009726,174.5538889,1985.740741,1.47,3.36,2.11,4.77,1.33,169.52,93.75,5.07,8.79,3.79
(주)대동스틸,48470,201212,200201,,0,0,0,제조업,1,-3.14,-0.68,0.4,100.31,67.97,18859.6628,-39.2062,978.0133,5612.6,1054.24,58.22458943,71.75,-1.39,9.61,16.98,4.02,2.05,35.48,569.08,2.09,67.12494503,72.85703704,1785.111111,1.85,4.26,2.58,6.92,1.66,192.96,137.42,8.2,4.08,4.1
(주)대동스틸,48470,201312,200201,,0,0,0,제조업,1,3.86,1.0,0.09,98.43,65.62,13061.8849,57.4977,1553.8302,5888.6,1077.73,75.67894757,32.14,3.27,66.89,131.95,16.27,9.69,53.62,4631.21,4.47,43.47314638,112.3113462,1496.365385,1.5,4.41,2.17,7.15,1.5,289.23,195.27,23.15,7.51,3.12
(주)대동스틸,48470,201412,200201,,0,0,0,제조업,1,1.49,0.74,-0.14,99.54,67.47,10964.2438,42.8333,-536.4158,5704.5,1040.89,63.98372265,56.29,2.92,15.84,26.89,5.71,4.64,28.79,238.27,3.27,73.30662731,67.63603774,1682.169811,1.31,4.3,1.91,5.4,1.33,200.31,124.73,15.8,4.02,2.95
(주)대동스틸,48470,201512,200201,,0,0,0,제조업,1,-3.02,-8.79,-0.14,106.59,64.32,9234.8516,-479.448,2110.8316,5204.6,941.47,89.65694507,11.54,-5.64,121.58,0.0,13.56,8.52,-17.67,-62.13,-3.42,-49.52426252,-63.1764,1161.02,1.25,4.85,1.86,5.86,1.35,638.24,502.77,127.07,-3.59,2.73
(주)대동스틸,48470,201612,200201,,0,0,0,제조업,1,7.89,7.82,-0.69,92.17,63.94,6817.7746,432.3491,-211.9773,5852.7,1075.06,92.00529945,8.48,510.41,121.58,0.0,15.14,13.93,73.34,693.37,12.45,33.06028123,166.3835294,1229.666667,1.13,8.17,1.85,6.52,1.64,947.19,614.2,137.56,13.53,2.58
(주)대동스틸,48470,201712,200201,,0,0,0,제조업,1,8.99,9.97,-0.61,91.61,66.03,9050.5698,615.0199,42.8874,6481.5,1200.83,81.66212124,22.46,1421.75,-5.81,0.0,-1.07,-0.93,102.08,918.76,12.69,31.41573472,225.2815686,1556.27451,1.27,8.17,1.96,5.6,1.65,403.62,262.87,55.65,14.48,3.02
(주)대동스틸,48470,201812,200201,,0,0,0,제조업,1,-0.66,0.07,-0.48,99.96,72.31,10153.9496,4.683,576.5522,6166.7,1137.86,83.74013798,19.42,-14.84,25.87,392.09,4.21,3.05,31.87,352.87,3.51,94.43352189,68.46961538,1416.173077,1.33,7.66,1.89,6.0,1.53,465.11,335.37,64.03,4.83,2.75
(주)대동스틸,48470,201912,200201,,0,0,0,제조업,1,-0.85,0.51,-0.48,99.7,72.33,11329.0547,31.2615,-138.0376,6111.3,1126.8,78.03539673,28.15,-16.84,12.75,54.27,2.8,1.94,38.35,535.9,3.63,88.35845876,93.4725,1779.886364,1.49,7.77,2.04,6.69,1.68,481.67,323.56,81.16,5.25,2.93
(주)대동스틸,48470,202012,200201,,0,0,0,제조업,1,1.68,0.32,-0.55,99.81,70.89,10635.7816,19.9068,494.6037,6267.8,1158.08,78.29960166,27.71,14.22,10.26,36.56,2.23,1.68,32.95,623.08,3.08,92.00921603,84.02282051,2052.538462,1.34,6.15,1.83,5.84,1.47,345.59,242.33,62.74,4.09,2.67
(주)대륙제관,4780,201112,199412,,0,0,0,제조업,1,13.53,7.96,0.82,96.76,14.91,11121.61761,271.4700357,183.4381875,3572.928943,614.59,48.6365724,105.61,4.72,2.7,5.61,1.39,0.92,72.46,167.49,14.66,54.76249777,84.48491857,380.5472313,1.58,3.08,2.62,11.54,1.52,144.9,108.01,2.01,22.2,3.39
(주)대륙제관,4780,201212,199412,,0,0,0,제조업,1,11.51,6.71,0.86,97.39,11.16,11817.87985,246.8766819,736.5325052,3781.377571,656.27,48.77165833,105.04,4.01,11.58,22.8,5.93,3.89,82.87,205.92,15.42,60.42080982,82.32323864,350.2840909,1.57,3.05,2.57,9.65,1.5,137.96,99.69,8.56,23.5,3.5
(주)대륙제관,4780,201312,199412,,0,0,0,제조업,1,14.87,3.35,0.69,96.19,6.25,12647.43018,128.102151,764.0143345,3856.079522,671.22,47.52520337,110.41,5.99,17.62,34.38,9.25,5.93,88.68,207.05,16.26,55.82831688,88.61132791,349.6883469,1.59,3.07,2.58,10.79,1.56,168.81,134.51,26.5,25.34,3.38
(주)대륙제관,4780,201412,199412,,0,0,0,제조업,1,15.09,12.79,0.55,96.01,14.57,12911.32092,522.3525782,667.1692909,4310.453513,762.09,52.34866576,91.03,7.12,18.24,34.45,8.69,5.54,91.44,217.46,16.84,58.01509949,86.65152882,328.1929825,1.58,3.16,2.53,11.54,1.58,167.25,128.04,27.9,26.4,3.23
(주)대륙제관,4780,201512,199412,,0,0,0,제조업,1,22.56,17.34,0.34,91.95,19.22,12896.82636,809.7042614,1567.781237,5029.428356,905.88,58.71684233,70.31,18.05,31.6,68.46,13.05,8.66,123.49,303.19,21.95,49.76080178,109.253034,330.631068,1.54,3.46,2.52,9.83,1.62,194.51,140.53,45.88,33.04,3.38
(주)대륙제관,4780,201612,199412,,0,0,0,제조업,1,21.9,16.75,0.21,90.02,23.31,11709.7284,912.3702093,1447.356975,5863.97743,1072.8,62.81651875,59.19,28.12,43.43,97.68,16.15,12.87,114.74,231.73,26.13,48.87403656,108.8682998,332.1208054,1.31,3.34,2.22,7.72,1.47,197.48,138.93,55.12,32.78,3.11
(주)대륙제관,4780,201712,199412,,0,0,0,제조업,1,13.45,9.95,0.16,93.53,17.72,12394.52157,604.7435488,985.4633649,6291.501477,1158.3,64.81324472,54.29,25.39,35.61,116.23,12.53,9.81,99.48,202.86,22.51,56.33199931,97.75006608,340.0330396,1.3,3.6,2.25,7.57,1.51,207.34,145.39,44.36,28.75,3.21
(주)대륙제관,4780,201812,199412,,0,0,0,제조업,1,5.52,3.56,0.13,97.05,12.81,12346.36666,228.2376646,328.529499,6516.550538,1203.31,68.62817942,45.71,14.39,22.06,72.86,6.92,5.32,78.09,149.64,19.93,68.05698968,87.94139326,339.341573,1.29,3.86,2.28,7.08,1.56,234.47,153.55,37.59,25.92,3.35
(주)대륙제관,4780,201912,199412,,0,0,0,제조업,1,7.94,5.1,0.1,95.57,11.62,12405.33537,337.2149214,1224.73774,6718.962644,1243.79,67.84517494,47.39,19.49,24.39,78.66,7.84,6.26,82.16,155.65,21.24,65.66375361,97.65666667,367.1212121,1.28,4.03,2.26,7.19,1.6,248.51,177.27,67.46,26.6,3.3
(주)대륙제관,4780,202012,199412,,0,0,0,제조업,1,14.11,10.79,0.1,92.77,16.38,13344.58929,757.4110718,1141.016785,7315.572169,1363.11,68.76145582,45.43,52.93,35.59,150.08,11.12,8.86,94.78,171.98,23.25,57.67125687,116.0864706,398.1035294,1.3,4.1,2.21,8.2,1.6,269.46,200.87,83.74,29.16,3.03
(주)대림제지,17650,201112,199411,,0,0,0,제조업,1,5.53,4.83,0.92,95.05,31.87,8725.612667,359.6675556,113.7188889,7622.555556,1424.52,65.26092254,53.23,4.02,-0.61,-0.88,-0.21,-0.28,39.95,76.38,13.95,36.53732025,148.0066216,1420.567568,0.76,2.14,3.49,19.7,2.1,158.5,123.76,1.01,10.42,4.24
(주)대림제지,17650,201212,199411,,0,0,0,제조업,1,18.18,16.85,0.3,80.4,38.7,8539.023444,1401.573111,2766.452333,9016.888889,1703.38,80.43518996,24.32,23.85,65.66,223.77,12.85,16.86,89.75,182.43,29.43,20.35985853,309.8630137,1382.068493,0.75,2.73,3.34,19.65,2.26,338.24,300.23,121.81,22.42,4.03
(주)대림제지,17650,201312,199411,,0,0,0,제조업,1,3.73,8.43,-0.4,86.92,29.71,6815.887667,791.5131111,110.2396667,9760.888889,1852.18,83.9712174,19.09,35.98,77.2,387.09,12.37,21.1,66.37,140.91,24.2,28.17783365,200.5913514,1413.743243,0.6,3.36,2.62,21.28,2.11,488.52,423.83,118.18,14.19,2.99
(주)대림제지,17650,201412,199411,,0,0,0,제조업,1,4.42,7.11,-0.59,86.62,26.83,6374.976,718.1127778,790.9076667,10440.44444,1988.09,85.56119561,16.88,86.15,25.57,186.66,3.69,7.07,73.73,173.19,26.17,33.10734079,205.6680822,1504.39726,0.54,3.52,2.14,17.85,1.8,587.51,523.9,229.93,13.67,2.43
(주)대림제지,17650,201512,199411,,0,0,0,제조업,1,-1.88,-13.49,-0.3,105.91,8.43,6081.964222,-1316.359,191.5535556,9069.888889,1713.98,78.20611117,27.87,-21.04,19.44,175.59,4.24,8.08,-17.67,-35.33,-5.86,-49.52426252,-75.62221774,1491.1,0.51,2.84,2.22,19.72,1.66,179.36,158.14,74.46,-3.59,2.5
(주)대림제지,17650,201612,199411,,0,0,0,제조업,1,7.98,18.85,-0.13,74.89,24.16,1498.465667,377.4719111,81.87582222,2190.311111,2090.32,81.02711102,23.42,239.14,11.72,39.1,2.22,4.01,113.5,208.31,41.58,17.20465694,400.5692857,1737.771429,0.6,2.94,2.84,30.29,2.07,456.86,423.05,189.05,23.05,3.14
(주)대림제지,17650,201712,199411,,0,0,0,제조업,1,3.82,2.5,0.25,96.07,2.37,2622.649022,72.32506667,115.6766222,2813.755556,2813.71,54.53894898,83.36,13.52,4.8,7.64,2.18,4.41,14.27,54.97,16.62,48.02175597,99.98537815,1709.789916,0.49,1.09,2.42,21.07,1.02,73.34,64.91,21.25,8.21,2.74
(주)대림제지,17650,201812,199411,,0,0,0,제조업,1,9.46,9.12,0.84,92.83,8.07,3255.606044,286.0901333,419.3286667,3217.266667,3282.92,58.83313831,69.97,10.06,11.3,16.87,4.65,8.22,18.47,46.43,22.29,37.23635909,168.8299225,1748.426357,0.59,1.36,3.25,25.25,1.37,72.62,62.12,17.44,12.62,3.73
(주)대림제지,17650,201912,199411,,0,0,0,제조업,1,3.98,1.68,1.03,91.19,6.81,2353.340778,55.80853333,368.1112,3409.666667,3309.67,66.89817231,49.48,4.6,19.27,29.57,6.38,13.81,15.22,39.1,20.61,47.45614449,154.7756738,1626.638298,0.47,1.35,2.95,24.63,1.5,122.71,111.72,36.66,9.52,3.35
(주)대림제지,17650,202012,199411,,0,0,0,제조업,1,9.69,7.73,0.23,87.59,12.38,14304.09444,1453.434444,3197.067444,20570.77778,4014.89,76.42800848,30.84,42.13,39.7,117.34,9.36,17.61,25.61,69.47,27.21,29.47295508,225.9597419,1562.819355,0.55,1.94,2.95,35.17,1.8,216.75,199.78,45.33,14.46,3.22
(주)대명소노시즌,7720,201112,199401,,0,1,1,도매 및 소매업,1,-11.79,-9.2,-2.77,128.63,-1.16,694.7452343,-77.1730262,-36.54859567,908.4185366,98.64,82.73317038,20.87,-10.93,-2.32,-3.46,-0.4,-1.82,-17.67,-37.68,-5.86,-49.52426252,-75.62221774,1025.051546,0.26,1.26,0.51,7.68,0.34,499.49,481.51,43.96,-3.18,0.56
(주)대성미생물연구소,36480,201112,200004,,0,0,0,제조업,1,-2.53,-1.53,0.01,102.74,2.64,45126.37368,-809.9473684,4760.302632,52184.21053,943.68,74.59628029,34.05,-3.52,19.35,25.2,4.92,7.62,38.74,153.0,31.56,85.86544235,41.63507692,204.4846154,0.66,2.99,1.51,3.7,1.21,287.18,163.0,15.99,20.36,2.56
(주)대성미생물연구소,36480,201212,200004,,0,0,0,제조업,1,1.37,2.26,0.87,98.19,1.95,42980.19474,1174.181579,6138.302632,51926.31579,938.51,77.40253085,29.19,1.18,35.95,51.21,8.12,12.68,50.32,224.05,40.02,73.25258144,49.51568182,193.1212121,0.63,2.61,1.52,3.53,1.16,365.2,209.21,44.9,25.64,2.66
(주)대성미생물연구소,36480,201312,200004,,0,0,0,제조업,1,6.52,2.2,0.27,94.09,2.21,56929.75263,1140.539474,4974.363158,51884.21053,937.67,68.11476077,46.81,10.5,22.88,39.27,7.29,9.76,67.2,332.09,38.57,68.16895197,60.90963504,211.2773723,0.79,2.89,1.86,3.98,1.34,208.83,104.54,22.26,28.83,3.48
(주)대성미생물연구소,36480,201412,200004,,0,0,0,제조업,1,11.64,10.0,0.25,90.79,8.64,66572.77895,5374.528947,10089.70526,55626.31579,1012.51,76.05948724,31.48,18.57,43.02,95.56,10.3,11.31,70.38,496.38,39.5,62.33274994,70.37507042,195.7112676,0.89,3.19,2.06,4.15,1.45,276.19,139.72,33.19,35.96,4.1
(주)대성미생물연구소,36480,201512,200004,,0,0,0,제조업,1,23.09,19.69,-0.06,82.4,18.13,81647.11316,11974.84474,20164.53421,66034.21053,1220.7,77.40400432,29.19,94.9,78.47,288.11,17.73,18.53,95.48,860.23,41.37,46.44339763,90.40028169,228.3028169,1.03,4.44,2.16,5.45,1.59,287.03,193.27,110.31,39.6,3.57
(주)대성미생물연구소,36480,201612,200004,,0,0,0,제조업,1,18.29,16.62,-0.28,82.97,16.99,81056.10263,11828.48684,9265.813158,76347.36842,1426.92,81.47590785,22.74,141.74,84.78,393.23,15.7,18.15,108.67,1414.25,44.85,52.18423407,97.96510638,252.5319149,0.91,4.43,1.64,5.13,1.28,433.98,297.6,93.75,38.79,2.41
(주)대성미생물연구소,36480,201712,200004,,0,0,0,제조업,1,6.72,5.25,-0.31,93.31,8.83,63272.03684,4098.826316,4422.726316,79726.31579,1494.55,87.10280662,14.81,77.35,57.98,216.84,7.48,10.82,76.5,1183.64,41.08,74.32131817,70.04340426,246.6808511,0.68,4.34,1.21,3.63,1.01,622.51,402.14,170.39,28.39,1.82
(주)대성미생물연구소,36480,201812,200004,,0,0,0,제조업,1,10.77,10.02,-0.36,85.32,11.68,6604.51,834.2447368,825.3831579,8686.578947,1637.33,86.64200671,15.42,136.12,47.33,291.94,6.32,9.6,94.59,1578.06,47.2,61.1396921,87.09904412,280.1323529,0.69,5.24,1.19,3.41,1.03,619.51,405.95,133.13,31.09,1.83
(주)대성미생물연구소,36480,201912,200004,,0,0,0,제조업,1,9.98,7.3,-0.78,89.07,7.86,6614.194737,650.2939474,609.3326316,9135.526316,1727.13,68.03238151,46.99,228.76,16.71,23.02,5.34,10.85,91.07,1864.05,44.16,66.42461307,82.8319403,380.8059701,0.56,2.35,1.05,2.92,0.91,664.31,418.48,218.93,21.75,1.63
(주)대성미생물연구소,36480,202012,200004,,0,0,0,제조업,1,6.14,4.25,-0.57,93.92,9.06,6526.576316,399.6428947,851.6681579,9555.526316,1811.12,58.31934842,71.47,195.94,10.7,12.67,4.46,11.19,32.08,106.16,44.29,69.30370981,84.487,478.9461538,0.44,1.19,1.02,2.69,0.88,518.92,318.04,113.84,17.64,1.64
(주)대성엘텍,25440,201112,199505,,0,0,0,제조업,1,-23.25,-40.66,1.84,105.87,0.0,6102.004829,-320.984082,96.83231595,660.2310214,26.56,21.41732573,366.91,-1.38,5.57,7.23,4.37,2.12,35.76,85.05,7.58,109.5048611,21.19414487,221.2635815,1.8,2.35,3.46,8.4,1.45,63.18,36.16,2.49,15.65,5.9
(주)대성엘텍,25440,201212,199505,,1,0,1,제조업,1,13.08,-32.33,2.02,102.5,-2.23,5184.84294,-166.069925,130.1573743,701.7265787,18.83,20.31776367,388.92,0.62,5.2,7.0,4.14,2.01,51.68,151.86,10.78,73.11580978,57.45360934,268.2632696,2.11,2.66,4.49,11.29,1.79,69.82,44.0,4.99,22.15,7.46
