,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당순이익,1주당 CASH FLOW,이자보상배율,CASH FLOW 대 부채비율,설비투자효율,부가가치율,종업원1인당부가가치율_계산,재고자산회전률
10,(주)SH에너지화학,2360,201212,198512,,0,0,0,제조업,1,-0.974751969,-88.29221109,-0.553511841,11.97438295,2.75,-47.59504828,0.11,0.65,6.05,1.897193583,-7.699526588,1.72,6.4,45.27,7.49,117.5369643,15.32
11,(주)SH에너지화학,2360,201812,198512,,0,0,0,제조업,1,-2.296240954,-79.41534298,-2.138086884,-2.400691212,5.41,-85.18771344,1.11,-0.11,39.13,18.29738091,46.81270776,22.72,56.94,67.41,10.85,127.2395513,8.69
12,(주)SH에너지화학,2360,201912,198512,,0,1,1,제조업,1,0.801363601,-251.9569526,-6.064011679,-23.28239559,1.28,-249.053849,-2.19,-0.2,35.02,-27.80414243,144.6976537,-17.38,43.59,44.32,9.73,82.02468354,7.22
13,(주)SIMPAC,9160,201212,198907,,0,0,0,제조업,1,2.504565694,-22.7843423,11.19897057,4.637518481,7.0,-7.880603224,8.56,-0.95,17.53,663.0876992,452.3649279,15.51,12.07,59.15,19.42,165.4670909,8.7
14,(주)SIMPAC,9160,201812,198907,,0,0,0,제조업,1,78.45578966,436.6018391,80.64191091,32.74267069,46.15,-12.88556978,22.6,0.5,17.66,1057.604614,570.9998222,4.07,5.64,32.0,37.32,189.48468,4.1
15,(주)SIMPAC,9160,201912,198907,,0,0,0,제조업,1,-0.382099871,-86.28943106,1.416586295,40.48147167,-1.8,9.329672564,2.21,0.35,15.52,145.0036097,572.6821363,3.47,15.72,24.96,15.22,103.31222,4.34
16,(주)SNT에너지,100840,201212,200802,,0,0,0,제조업,1,5.89131805,145.7294739,14.14136286,18.11849479,5.98,143.5955237,3.94,-0.27,72.32,1282.740819,3759.590081,77.44,4.27,-3.2,-1.7,-20.0574359,14.06
17,(주)SNT홀딩스,36530,201212,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.349571484,-27.45826677,0.535114109,0.294729128,0.0,-28.88774228,3.79,-0.11,71.43,4238.56571,3840.31559,20.28,9.53,29.63,17.33,686.434,6.01
18,(주)SNT홀딩스,36530,201812,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.506883918,185.0873017,-1.054283563,-7.084474287,42.86,19.81125792,5.26,-0.48,73.84,4522.376874,7908.720902,59.79,19.09,33.17,20.23,686.434,6.43
19,(주)SNT홀딩스,36530,201912,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,5.811450601,68.86666535,8.159352782,7.907406791,0.0,73.81535328,8.23,-0.61,75.51,7636.787021,5470.220474,184.05,17.86,37.79,21.18,686.434,6.72
20,(주)STX,11810,201212,199009,,0,0,0,도매 및 소매업,1,-3.19335903,-320.7777373,-21.36301621,3.21981614,-4.34,-275.105282,-7.97,1.78,37.31,-2136.550778,4150.003908,-3.12,4.3,-16.56,-2.27,245.7466667,24.74
21,(주)TCC스틸,2710,201212,198412,,0,0,0,제조업,1,20.40027424,-97.26668258,0.246987287,-2.543926198,1.27,-48.04523837,0.02,1.78,43.11,7.328294118,-271.1984118,0.57,-2.31,39.33,9.94,138.7078683,5.56
22,(주)가비아,79940,201212,200510,,0,0,0,정보통신업,0,31.23739501,34.27340864,21.12267188,30.69573941,10.47,-6.856484807,13.64,-3.03,0.0,706.3112773,991.6991134,15.43,43.49,82.09,44.97,82.08246445,525.34
23,(주)가비아,79940,201812,200510,,0,0,0,정보통신업,0,13.53843992,58.64799346,14.30577361,10.7646865,1.82,43.07917217,11.92,-0.28,84.14,1133.348488,1615.753589,62.3,56.79,137.57,48.35,88.59203571,70.39
24,(주)가비아,79940,201912,200510,,0,0,0,정보통신업,0,32.00968327,37.55867011,18.19082721,15.20910244,-1.07,30.50368396,14.23,0.03,85.34,1559.019108,2729.863301,34.25,45.28,209.21,64.5,106.8301805,64.12
25,(주)강원랜드,35250,201212,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,7.201202725,-19.66190423,5.079568924,2.410138672,1.24,-17.1272683,23.63,-3.03,12.44,1431.374555,2087.214618,565.68,80.84,53.88,54.99,217.9085835,711.59
26,(주)강원랜드,35250,201812,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,1.089049143,-32.06643128,2.443170287,-10.37169597,40.64,-18.87320515,20.67,-3.03,7.99,1389.343677,1701.027585,1834.66,64.16,64.76,57.96,162.9483288,711.59
27,(주)강원랜드,35250,201912,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,4.889296892,12.58828005,3.651801708,5.703599988,-0.9,16.35782737,22.02,-2.74,8.46,1564.23815,1906.459385,255.56,53.57,68.09,59.73,176.1451739,635.31
28,(주)강원에너지,114190,201212,200911,,0,1,1,제조업,1,66.15740553,55.95123303,47.36466589,77.87372983,0.0,76.19348869,8.43,-0.73,54.5,708.508114,-248.294482,58.37,-5.92,445.26,17.62,185.7486139,27.95
29,(주)갤럭시아에스엠,11420,201212,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-2.507814392,-86.6290492,2.505478255,16.30693493,8.11,-59.83667642,0.71,0.56,-6.74,19.82543033,142.7687527,3.79,15.5,333.76,20.53,243.02775,711.59
30,(주)경농,2100,201212,197706,,0,0,0,제조업,1,55.03623894,767.8950912,6.12141086,12.96196018,-0.65,65.83909445,7.53,1.33,5.24,475.3115355,405.5431212,5.6,7.48,42.13,28.52,106.6718627,1.34
31,(주)경농,2100,201812,197706,,0,0,0,제조업,1,6.367462053,-51.60023739,4.840364542,2.963300803,3.55,74.83590704,2.29,1.28,30.49,224.8977607,488.9992278,5.16,8.48,40.68,27.25,134.8708857,1.77
32,(주)경농,2100,201912,197706,,0,0,0,제조업,1,3.810538371,-17.70575181,0.214133864,6.986128122,3.43,-41.15866756,1.76,1.61,31.24,185.0779213,-47.03036869,2.2,2.84,40.26,24.6,121.0581215,1.79
33,(주)경동나비엔,9450,201212,199308,,0,0,0,제조업,1,13.87435129,-3.13781851,4.616387393,11.06745296,12.16,12.10645428,2.42,0.03,6.49,719.8051573,2170.31126,11.7,17.42,67.24,18.05,69.76091837,6.3
34,(주)경동나비엔,9450,201812,199308,,0,0,0,제조업,1,15.86242814,-8.403625521,9.199423514,6.146203681,10.05,-14.56291653,3.41,0.43,10.14,1942.660118,-1121.400352,11.32,0.96,74.02,22.65,96.42705499,5.58
35,(주)경동나비엔,9450,201912,199308,,0,0,0,제조업,1,4.491554633,12.54034481,7.475450799,6.542777793,8.76,9.859214268,3.6,0.46,7.08,2186.276395,6166.239361,11.06,10.41,72.44,25.23,102.5306941,5.37
36,(주)경동도시가스,267290,201812,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,9.5721968,91.9526393,8.887311773,77.87372983,0.0,96.89878415,2.13,-0.14,10.52,7242.81147,25589.06379,98.82,15.3,33.24,6.57,352.2170758,711.59
37,(주)경동도시가스,267290,201912,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-3.632435028,-27.88381772,5.966477764,-11.4422898,0.36,-34.23110873,1.73,-0.17,7.92,4179.245331,5762.686404,29.28,18.85,30.15,6.74,311.4332734,711.59
38,(주)경방,50,201212,195603,,0,0,0,도매 및 소매업,1,-1.27812549,-599.2864954,-1.429271596,-4.169505485,-2.36,-67.30722888,-2.37,5.93,0.15,-2136.550778,8552.433173,0.36,0.22,25.84,24.2,130.4741105,5.3
39,(주)경방,50,201812,195603,,0,0,0,도매 및 소매업,1,2.178154161,-20.24904958,1.378172567,-2.591495439,-8.15,-3.14229528,5.74,2.26,4.12,736.423205,441.1372202,5.13,5.9,35.35,27.89,191.7747835,7.66
40,(주)경방,50,201912,195603,,0,0,0,도매 및 소매업,1,5.296514762,116.063749,4.625461321,-2.147411809,-27.47,-21.86255597,12.68,2.52,2.87,1591.143585,2439.344387,3.59,6.28,94.48,37.0,311.5045174,7.55
41,(주)경보제약,214390,201812,201506,,0,0,0,제조업,1,8.177694708,-26.98423063,5.301809356,5.051733585,9.76,-29.77255664,6.51,0.44,62.82,548.6311879,-47.60805058,19.43,16.99,90.88,34.22,153.0973778,3.97
42,(주)경보제약,214390,201912,201506,,0,0,0,제조업,1,7.30689031,-59.7040313,0.101561507,-4.786547569,9.78,-64.1267999,2.76,0.67,62.57,221.0762518,990.0133685,4.77,12.71,74.62,33.1,128.4420243,3.31
43,(주)경인양행,12610,201212,199510,,0,0,0,제조업,1,-10.05775418,-27.46951177,-0.739578233,-6.21651728,-2.91,-42.68561246,0.96,1.24,64.89,55.82642667,554.7155467,1.26,13.62,40.74,23.12,81.5773297,2.64
44,(주)경인양행,12610,201812,199510,,0,0,0,제조업,1,15.37781616,188.7876735,6.079813247,10.37185158,19.73,167.3687679,4.17,0.97,65.04,341.6614837,46.37575683,5.68,1.9,65.87,29.83,91.90100162,3.0
45,(주)경인양행,12610,201912,199510,,0,0,0,제조업,1,14.30627167,18.62787988,6.110920497,8.366114998,-0.32,19.6224429,4.56,1.36,65.4,401.4302329,165.941976,4.66,1.84,67.05,30.94,95.34367909,2.71
46,(주)고려시멘트,198440,201812,201408,,0,0,0,제조업,1,10.05786164,362.8461357,11.77977786,-2.149836946,1.82,27.17180189,5.42,-0.49,41.21,145.2743843,54.0575723,9.2,5.96,39.49,22.21,170.0990179,22.65
47,(주)고려시멘트,198440,201912,201408,,0,0,0,제조업,1,-0.393031557,-26.89324645,2.236035706,-17.31718659,-13.39,-111.9770542,4.79,-0.22,42.34,106.2053861,89.50101876,-1.08,5.95,32.34,22.85,167.0939175,12.68
48,(주)고영테크놀러지,98460,201212,200806,,0,0,0,제조업,1,18.78689543,-2.638489468,19.79004528,25.20684062,24.69,13.93332957,14.12,-0.55,71.76,1699.988519,1272.912936,1627.45,63.41,209.86,30.26,141.3369307,6.73
49,(주)고영테크놀러지,98460,201812,200806,,0,0,0,제조업,1,35.98898305,58.26103773,40.01400942,17.13157024,20.0,5.107352973,17.76,-0.47,82.56,3091.015741,1590.107314,3087.84,39.2,265.42,36.25,186.2376471,8.87
50,(주)고영테크놀러지,98460,201912,200806,,0,0,0,제조업,1,9.468143553,-30.13493463,7.881592908,-6.780532706,15.93,-27.51433585,13.31,-0.57,85.1,2154.817436,2126.295829,112.96,41.2,225.13,36.36,155.317759,6.56
51,(주)골드앤에스,35290,201212,199912,,0,0,0,정보통신업,0,11.29773444,-745.2737589,13.7318335,-7.646234414,-2.48,-279.9431809,-14.74,1.68,-41.42,-90.27850945,34.60374104,-1.91,21.01,772.83,17.4,50.27993631,15.93
52,(주)골드퍼시픽,38530,201212,200006,,0,0,0,도매 및 소매업,1,8.692078773,-74.29700627,5.032944988,-6.637732298,18.64,-57.88844654,2.43,0.33,8.08,10.98102778,-196.0175106,2.66,-19.99,56.71,47.26,70.83057143,2.02
53,(주)골프존,215000,201812,201504,,0,0,0,정보통신업,0,0.151923887,-74.28021971,2.924081211,-0.699695037,46.15,-24.82090873,10.28,-0.61,57.56,3253.880261,5240.127705,37.61,95.76,79.48,31.83,129.059383,16.82
54,(주)골프존,215000,201912,201504,,0,0,0,정보통신업,0,23.0378572,-20.59585937,2.62842681,24.31386117,-15.32,14.69172202,6.56,-0.37,59.23,2583.715659,6294.659875,32.18,32.16,88.99,40.35,219.7963819,23.11
55,(주)골프존뉴딘홀딩스,121440,201212,201105,,0,0,0,도매 및 소매업,1,43.08073923,57.7957162,17.95811652,34.215835,27.95,26.74517366,24.25,-1.91,62.01,5972.030989,4988.183935,31.08,41.54,62.6,41.92,192.5151332,24.26
56,(주)골프존뉴딘홀딩스,121440,201812,201105,,0,0,0,도매 및 소매업,1,2.411416671,65.12695341,-2.983109179,4.341333034,-27.47,-93.95183368,-3.37,2.8,34.75,-175.7224358,-470.5785336,0.15,-3.69,16.11,27.26,344.5559649,4.86
57,(주)골프존뉴딘홀딩스,121440,201912,201105,,0,0,0,도매 및 소매업,1,0.211858679,-362.9511026,-7.978347077,2.644787754,-26.32,-358.1124348,-15.22,3.97,29.47,-813.5089539,132.0434912,-0.36,-2.2,8.42,13.25,-77.36723404,4.59
58,(주)광림,14200,201212,199307,,0,0,0,제조업,1,3.952406962,-77.30121409,12.04219743,-19.88142338,-2.51,-74.892094,0.69,0.71,34.19,30.66988583,143.9919457,1.71,27.86,43.06,12.05,52.99257732,3.21
59,(주)광명전기,17040,201212,199009,,0,0,0,제조업,1,5.79387856,547.7497258,0.089139615,26.88155396,2.29,643.2236429,0.35,0.6,20.07,9.405616807,79.29324214,3.63,3.82,76.12,11.45,43.64530726,8.04
60,(주)광명전기,17040,201812,199009,,0,0,0,제조업,1,-0.585409732,175.1725843,2.172960845,12.356589,1.05,48.22029591,2.38,0.64,52.44,62.71900288,-88.05036918,3.61,2.67,45.58,15.56,81.96979167,10.73
61,(주)광명전기,17040,201912,199009,,0,0,0,제조업,1,3.220580655,161.8822321,6.734807283,15.5582668,1.04,145.1511213,5.4,-0.05,55.57,164.2499247,472.9363164,21.67,16.25,80.41,15.74,101.6181959,13.74
62,(주)광주신세계,37710,201212,200202,,0,0,0,도매 및 소매업,1,13.10801472,2.845257636,16.56956368,-2.645711957,-5.81,-1.206850899,24.25,-3.03,14.8,15144.68944,26708.71309,153.8925,82.79,66.74,36.92,270.3094178,44.6
63,(주)광주신세계,37710,201812,200202,,0,0,0,도매 및 소매업,1,6.287758496,-5.753877043,7.127280255,-35.1056083,-2.3,-11.05163946,24.25,-3.03,7.0,15144.68944,26708.71309,715.98,69.6,70.54,55.0,218.7081471,33.78
64,(주)광주신세계,37710,201912,200202,,0,0,0,도매 및 소매업,1,8.074939199,5.712125426,6.530686603,14.54451965,-27.47,10.05383831,24.25,-3.03,7.12,15144.68944,26708.71309,193.26,70.26,33.38,54.8,487.7442529,57.24
65,(주)구영테크,53270,201212,200202,,0,0,0,제조업,1,7.822031155,139.6741843,0.146388812,5.382228507,13.09,45.14395092,1.05,3.39,41.31,126.9848268,916.9146667,1.29,5.37,43.07,21.87,73.12314815,9.14
66,(주)구영테크,53270,201812,200202,,0,0,0,제조업,1,8.32218244,336.2279856,23.32308226,30.30365395,-6.6,-5.490222331,3.03,1.82,43.34,224.3262093,123.6388,1.47,3.28,38.69,23.81,85.95865724,7.55
67,(주)구영테크,53270,201912,200202,,0,0,0,제조업,1,1.973068273,-42.78769884,4.179062803,18.24180496,-12.37,-2.597088719,1.47,1.69,43.7,128.3421864,290.0688993,1.33,4.05,40.32,20.81,96.65330645,7.0
68,(주)국동,5320,201212,199612,,0,0,0,도매 및 소매업,1,-3.453548116,240.2587015,61.63677595,-10.4481543,-13.04,497.1383112,3.72,1.43,10.46,1282.581313,1241.186295,3.42,3.56,76.31,13.19,80.97066667,8.08
69,(주)국동,5320,201812,199612,,0,0,0,도매 및 소매업,1,15.82925803,524.6568622,13.70917337,14.58592329,16.44,201.6352771,0.96,1.01,28.57,153.6890269,-287.083639,2.53,-7.21,145.32,21.52,105.0430588,6.84
70,(주)국동,5320,201912,199612,,0,0,0,도매 및 소매업,1,8.599544911,-314.1992394,35.08234185,1.606526136,-5.88,-173.7415059,-2.03,1.01,9.09,-163.9132639,141.3604489,-1.78,-0.03,177.96,24.17,-19.003,6.86
71,(주)국보,1140,201212,198912,,1,0,1,운수 및 창고업,0,-0.378907684,-945.0634599,-1.953087679,-6.348298643,-8.33,-21.39763399,-0.71,1.36,44.5,-851.3147033,-1855.01,0.64,-0.28,42.13,12.82,76.02414773,172.5
72,(주)국보디자인,66620,201212,200209,,0,0,0,건설업,1,15.80611689,36.75182455,19.56848353,-8.63625382,-0.38,22.48927647,6.94,-1.43,73.14,1104.176533,2026.772533,2003.29,43.42,1542.73,28.88,129.1547925,0.0
73,(주)국보디자인,66620,201812,200209,,0,0,0,건설업,1,6.481906458,3.98728425,9.383816454,-6.05876991,-11.89,-29.08515421,5.46,-0.73,90.19,1849.7168,356.2770667,382.19,15.32,974.71,27.35,179.9128152,0.0
74,(주)국보디자인,66620,201912,200209,,0,0,0,건설업,1,27.12469626,14.92177974,13.59427851,5.799634457,-2.93,-29.80004066,5.93,-0.86,90.4,2125.727467,783.8706667,592.26,4.31,945.33,29.53,187.3210574,0.0
75,(주)국순당,43650,201212,200008,,0,0,0,제조업,1,5.320206322,17.50510158,7.58582124,-7.039458995,-8.05,5.730517649,5.21,-1.17,76.46,346.3672698,418.876003,172.69,41.32,38.39,26.19,74.44527851,7.35
76,(주)국영지앤엠,6050,201212,199410,,0,0,0,제조업,1,-1.352110151,136.2695864,40.40955604,2.846486555,-6.67,49.43133302,11.04,0.47,10.82,164.2972214,-250.4029539,-4.57,-17.58,39.75,29.11,130.032449,28.37
77,(주)국영지앤엠,6050,201812,199410,,0,0,0,제조업,1,-8.722808771,-124.7836024,-1.640772983,-10.43590146,-3.6,-165.2327558,-0.63,-0.08,0.1,-10.16780425,144.7642018,-17.38,30.81,22.91,12.41,65.32383178,19.29
78,(주)국영지앤엠,6050,201912,199410,,0,0,0,제조업,1,13.79322941,132.5565988,2.083436235,29.68303498,7.48,192.8331206,1.49,-0.07,2.14,31.23116237,-68.12561815,15.75,8.45,26.03,11.07,70.30286957,27.93
79,(주)그래디언트,35080,201212,199907,,0,0,0,도매 및 소매업,1,-4.843819424,196.3632672,20.61177124,5.985707338,-27.47,227.7145328,2.81,1.63,76.78,209.6639739,-606.852233,1.38,-0.87,268.23,30.62,686.434,12.07
80,(주)그래디언트,35080,201812,199907,,0,0,0,도매 및 소매업,1,0.284346808,93.40823643,-3.749864906,-2.840059544,-16.67,-33.04506335,-0.12,-0.06,63.9,-71.70365812,1533.172137,8.44,12.56,413.48,6.61,686.434,22.57
81,(주)그래디언트,35080,201912,199907,,0,0,0,도매 및 소매업,1,-1.636357302,164.4602242,-6.283523543,-0.830376404,46.15,126.2322293,0.19,-0.04,65.08,111.2370598,2332.233709,10.13,10.18,206.58,6.94,209.478125,27.04
82,(주)그리티,204020,201812,201807,,0,0,0,제조업,1,30.7005586,-37.6581099,32.8002863,-5.198830132,0.0,-20.69154244,4.03,-0.08,52.65,477.5390211,539.2246058,29.27,-0.22,1874.95,19.63,207.2871277,3.08
83,(주)그리티,204020,201912,201807,,0,0,0,제조업,1,-3.763179856,-67.50248202,-0.375346217,3.203201866,2.13,-63.77988225,1.27,-0.03,52.95,77.59416462,-83.72785015,4.95,10.42,599.19,14.46,137.4159375,2.98
84,(주)그린플러스,186230,201912,201908,,0,0,0,제조업,1,13.50455404,11.59947502,55.82612377,5.33767654,4.4,-0.574981397,5.19,3.39,33.68,525.1147885,-433.1703729,3.03,-7.62,44.61,29.33,116.3497895,7.93
85,(주)글로벌스탠다드테크놀로지,83450,201212,200602,,0,0,0,제조업,1,2.376332744,98.86160944,30.49005509,56.15814893,24.77,91.39883101,10.81,-0.12,71.64,831.9059057,475.2838681,25.45,23.84,149.48,39.87,80.78670412,4.06
86,(주)글로벌스탠다드테크놀로지,83450,201812,200602,,0,0,0,제조업,1,2.565158046,-34.60749524,9.622755936,-20.25681761,3.6,-53.25518366,7.93,-0.08,82.67,1105.789867,251.7257126,118.58,52.9,142.28,41.06,68.43123967,6.28
