회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,총자본정상영업이익률,유보율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,타인자본회전률,순운전자본회전률
(주)프로텍,53610,202012,200108,,0,0,0,제조업,1,-2.0353976937624334,-0.800949568976189,0.35079365079365077,1.9252143895100937,4.26615969581749,2.477348066298342,0.6666666666666667,-0.9672131147540981
(주)프리엠스,53160,201312,200110,,0,0,0,제조업,1,-0.5832037340325705,-0.2046311860509533,0.465079365079365,0.018515612741252227,2.5615969581749045,0.28508287292817686,2.3428571428571434,0.5245901639344264
(주)프리엠스,53160,201412,200110,,0,0,0,제조업,1,-0.8967780783369381,-0.3154896393012742,0.14920634920634912,0.05426425340601327,2.451711026615969,0.31491712707182323,2.6,0.1475409836065575
(주)프리엠스,53160,201512,200110,,0,0,0,제조업,1,-1.0553663963909214,-0.37102032466243806,-0.11746031746031749,0.08664269779436345,3.2117870722433457,0.4375690607734806,2.5809523809523816,-0.29508196721311464
(주)프리엠스,53160,201612,200110,,0,0,0,제조업,1,-1.0271715542432807,-0.614133597961182,-0.4492063492063492,0.21127855968453876,1.3878326996197718,0.6165745856353592,1.4285714285714286,-0.8688524590163933
(주)프리엠스,53160,202012,200110,,1,0,1,제조업,1,-0.15058012163506052,-0.040877459317252327,-0.8476190476190476,0.400030017942543,-0.5273764258555133,-0.7193370165745856,1.3190476190476192,-1.0983606557377048
(주)플래스크,41590,201312,200211,,0,0,0,건설업,1,-1.4054832054629045,-0.5866556815160017,-0.0984126984126985,-0.5459103964415093,0.03231939163498104,0.20773480662983423,0.028571428571428602,-0.08196721311475381
(주)플래스크,41590,201412,200211,,0,0,0,건설업,1,1.7849756368842178,2.708605562961165,1.0111111111111108,-0.5461218864912436,-0.02509505703422047,-0.32928176795580105,0.3047619047619047,0.4426229508196722
(주)플래스크,41590,201512,200211,,0,0,0,건설업,1,-2.0353976937624334,-2.168751782427798,-1.395238095238095,-0.46694956303426816,-0.8813688212927756,-1.9668508287292816,-0.7904761904761907,-0.9999999999999998
(주)플래스크,41590,201612,200211,,1,0,1,건설업,1,3.922669333258433,-1.4171914603843208,-2.2095238095238092,-0.5634231370114409,-0.8372623574144487,-1.441988950276243,-0.5666666666666669,-0.4262295081967212
(주)플랜티넷,75130,201312,200506,,0,0,0,정보통신업,0,0.44932143545934894,0.17621675566202857,-0.012698412698412709,0.3756199728474066,2.931939163498099,1.4917127071823204,0.8714285714285714,-0.721311475409836
