,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,매출액증가율,종업원수증가율,매출액정상영업이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,자기자본구성비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
6641,(주)파수,150900,201512,201310,,0,0,0,정보통신업,0,24.53743142,9.349311606,12.66,1.04,0.71,1.03,-0.29,99.79,63.63254671,2.56,30.21,0.93
6642,(주)파수,150900,201612,201310,,0,0,0,정보통신업,0,-6.807096406,-15.19927245,11.24,-36.44,-19.7,-39.53,1.36,144.13,35.00918133,0.59,13.27,0.75
6643,(주)파수,150900,201712,201310,,0,0,0,정보통신업,0,8.698487105,36.58207861,-15.82,4.44,3.25,9.39,2.52,99.29,34.36323228,-1.86,37.57,0.86
6644,(주)파수,150900,201812,201310,,0,0,0,정보통신업,0,10.46671578,10.09065294,-18.8,4.75,3.5,8.58,2.07,97.85,46.64161151,-2.73,38.04,0.83
6645,(주)파수,150900,201912,201310,,0,0,0,정보통신업,0,2.862803306,9.678398699,-0.49,-10.24,-7.77,-19.08,1.94,112.87,34.95038878,3.97,32.41,0.82
6646,(주)파수,150900,202012,201310,,0,0,0,정보통신업,0,-1.76464774,2.945946764,19.8,-3.4,-2.64,-6.69,1.73,102.82,44.21275415,14.5,51.02,0.8
6647,(주)파워넷,37030,201812,201806,,0,0,0,제조업,1,55.30302529,-4.67488001,0.0,2.37,4.09,7.01,0.09,96.45,57.47504953,3.16,21.15,1.61
6648,(주)파워넷,37030,201912,201806,,0,0,0,제조업,1,28.76775035,9.994574361,-6.25,4.01,5.46,10.26,1.03,95.72,49.96994981,3.16,19.92,1.44
6649,(주)파워넷,37030,202012,201806,,0,0,0,제조업,1,13.08085948,14.49245851,1.9,4.48,5.82,10.43,0.89,98.91,61.08649068,3.35,15.78,1.55
6650,(주)파워로직스,47310,201112,200307,,0,0,0,제조업,1,-11.08245974,-14.33648489,-14.89,-3.77,-5.61,-19.59,1.04,104.05,29.67718788,-2.01,7.54,1.24
6651,(주)파워로직스,47310,201212,200307,,0,0,0,제조업,1,-23.1805759,3.33088366,71.5,1.87,3.19,8.77,0.77,96.34,45.22532776,2.62,28.69,1.46
6652,(주)파워로직스,47310,201312,200307,,0,0,0,제조업,1,1.976007907,4.719064341,19.24,0.33,0.68,1.52,0.48,99.23,43.65439451,9.86,24.29,1.92
6653,(주)파워로직스,47310,201412,200307,,0,0,0,제조업,1,4.988234748,3.077677389,11.0,2.1,4.27,9.73,0.38,98.99,44.18253623,12.91,22.25,1.93
6654,(주)파워로직스,47310,201512,200307,,0,0,0,제조업,1,4.310209973,5.271983538,-14.54,1.62,3.31,6.93,0.25,99.53,51.17556858,11.75,23.71,2.07
6655,(주)파워로직스,47310,201612,200307,,0,0,0,제조업,1,4.957218683,-6.183141404,-12.37,2.33,4.27,8.5,0.28,99.02,49.34611675,10.84,22.19,1.94
6656,(주)파워로직스,47310,201712,200307,,0,0,0,제조업,1,-8.949865215,29.36594802,-5.0,2.76,6.69,12.57,0.16,98.79,57.54981792,9.09,25.58,2.52
6657,(주)파워로직스,47310,201812,200307,,0,0,0,제조업,1,24.42707287,6.835713699,-9.91,3.48,8.42,15.29,0.04,96.81,53.05567897,11.67,25.74,2.47
6658,(주)파워로직스,47310,201912,200307,,0,0,0,제조업,1,19.13904304,46.95722019,5.5,4.56,13.37,23.88,0.0,95.34,58.42938741,15.18,35.46,3.06
6659,(주)파워로직스,47310,202012,200307,,0,0,0,제조업,1,-9.700812642,-16.30797032,10.75,-2.82,-6.68,-11.51,0.04,102.84,57.63312647,9.93,15.95,2.65
6660,(주)파이오링크,170790,201312,201308,,0,0,0,제조업,1,82.12372683,14.58417321,0.0,18.47,10.15,13.41,-0.78,80.51,75.70182396,1.23,32.36,0.55
6661,(주)파이오링크,170790,201412,201308,,0,0,0,제조업,1,-7.646252836,2.531791573,3.73,7.22,4.23,5.68,-1.32,91.41,73.10023037,2.76,30.67,0.61
6662,(주)파이오링크,170790,201512,201308,,0,0,0,제조업,1,35.96559903,-4.016654784,36.69,-10.26,-5.09,-6.79,-3.19,109.55,76.38006247,2.14,18.37,0.58
6663,(주)파이오링크,170790,201612,201308,,0,0,0,제조업,1,-8.96104753,57.56244793,-6.84,1.95,1.38,1.82,-1.66,103.31,75.69485648,2.74,26.46,0.85
6664,(주)파이오링크,170790,201712,201308,,0,0,0,제조업,1,-6.896954929,-17.81983067,-5.65,-10.31,-6.54,-8.81,-2.23,105.07,72.64515706,4.43,28.44,0.73
6665,(주)파이오링크,170790,201812,201308,,0,0,0,제조업,1,3.532720174,-7.043886703,62.28,4.11,2.52,3.42,-1.66,96.32,72.23229363,4.62,36.28,0.7
6666,(주)파이오링크,170790,201912,201308,,0,0,0,제조업,1,15.20879425,28.36961207,4.43,11.82,8.33,11.52,-1.26,83.79,72.47725841,8.5,41.27,0.81
6667,(주)파이오링크,170790,202012,201308,,0,0,0,제조업,1,32.46788968,13.43358098,12.01,16.36,10.51,14.37,-1.19,81.34,73.62992788,10.22,40.79,0.75
6668,(주)파인넥스,123260,201112,201112,43931.0,0,0,0,제조업,1,97.6455973,2.228089439,0.0,41.77,24.48,35.34,2.78,61.75,75.52033166,16.83,29.56,0.84
6669,(주)파인넥스,123260,201212,201112,43931.0,0,0,0,제조업,1,1.127494088,-59.18236575,-3.61,-80.02,-14.34,-20.79,5.06,200.03,62.55061804,-2.97,-5.42,0.25
6670,(주)파인넥스,123260,201312,201112,43931.0,1,0,1,제조업,1,-0.686178404,69.95659199,1.6,-51.38,-15.62,-27.33,5.14,156.42,51.72012436,-11.91,-0.6,0.43
6671,(주)파인디앤씨,49120,201112,200107,,0,0,0,제조업,1,38.53580004,19.00854975,-40.72,-1.84,-2.4,-5.31,0.69,99.54,45.26437236,6.37,20.1,1.48
6672,(주)파인디앤씨,49120,201212,200107,,1,0,1,제조업,1,-13.06930609,-25.1592113,-57.49,-1.31,-1.47,-3.02,1.24,98.08,48.7714505,1.49,17.96,1.57
6673,(주)파인디지털,38950,201112,200005,,0,0,0,제조업,1,4.457627298,-20.75766714,27.55,8.1,7.63,9.31,-0.83,91.64,82.03494586,13.29,20.79,1.4
6674,(주)파인디지털,38950,201212,200005,,0,0,0,제조업,1,19.54041256,25.69525545,5.6,10.6,10.51,13.25,-1.16,87.98,79.37599279,13.02,22.85,1.23
6675,(주)파인디지털,38950,201312,200005,,0,0,0,제조업,1,5.3358872,-1.549621566,15.15,8.18,7.77,9.42,-1.49,92.6,85.42881877,11.03,18.12,1.18
6676,(주)파인디지털,38950,201412,200005,,0,0,0,제조업,1,8.497121895,-2.47471101,2.63,7.31,6.33,7.37,-1.71,88.79,86.40416631,6.37,21.21,1.05
6677,(주)파인디지털,38950,201512,200005,,0,0,0,제조업,1,-3.95647838,-13.25995348,7.69,-1.63,-1.2,-1.38,-1.37,99.86,88.44350283,0.24,13.88,0.9
6678,(주)파인디지털,38950,201612,200005,,0,0,0,제조업,1,-3.315205209,-6.155008402,2.38,-4.74,-3.4,-3.83,-1.14,103.31,88.9590535,-4.96,13.1,0.93
6679,(주)파인디지털,38950,201712,200005,,0,0,0,제조업,1,-4.673844231,-2.520738919,-11.63,-4.84,-3.53,-3.98,-0.98,104.17,88.09073729,-3.02,15.7,0.97
6680,(주)파인디지털,38950,201812,200005,,0,0,0,제조업,1,-0.103282705,13.15206573,-5.92,1.66,1.4,1.6,-0.92,97.52,87.08752202,-2.34,21.08,1.09
6681,(주)파인디지털,38950,201912,200005,,0,0,0,제조업,1,4.735756982,11.64958088,2.1,-0.23,-0.21,-0.24,-0.87,98.82,83.86305488,4.07,20.98,1.14
6682,(주)파인디지털,38950,202012,200005,,0,0,0,제조업,1,2.645731041,8.800041167,4.11,3.28,3.18,3.76,-0.78,93.94,85.13898179,9.87,27.86,1.12
6683,(주)파인테크닉스,106240,201112,200903,,0,0,0,제조업,1,71.63526247,23.37946571,49.44,8.07,9.66,28.7,0.68,92.89,31.19102225,4.58,22.67,1.08
6684,(주)파인테크닉스,106240,201212,200903,,0,0,0,제조업,1,2.082805248,32.1015484,-7.52,6.19,7.9,26.18,1.3,95.72,29.16178391,4.47,26.91,1.11
6685,(주)파인테크닉스,106240,201312,200903,,0,0,0,제조업,1,-3.615653597,-26.69911651,-42.01,-3.4,-3.21,-11.29,1.62,106.69,27.61441689,1.34,12.66,0.81
6686,(주)파인테크닉스,106240,201412,200903,,0,0,0,제조업,1,0.272043789,16.19624175,13.55,4.95,5.51,17.15,1.48,96.84,36.67211517,4.85,24.96,1.02
6687,(주)파인테크닉스,106240,201512,200903,,0,0,0,제조업,1,-0.584337156,2.592229396,11.93,2.71,3.1,8.25,1.1,98.47,38.57538787,6.67,22.99,1.07
6688,(주)파인테크닉스,106240,201612,200903,,0,0,0,제조업,1,-22.98430661,-42.27172011,17.65,0.29,0.22,0.49,1.12,100.51,52.03639825,1.61,13.13,0.75
6689,(주)파인테크닉스,106240,201712,200903,,1,0,1,제조업,1,-19.87495615,-19.10529018,-20.31,-15.38,-11.89,-24.97,1.7,121.92,42.15196701,-1.43,-4.38,0.82
6690,(주)파인텍,131760,201512,201508,,0,0,0,제조업,1,-1.368722251,-2.566856648,0.0,5.57,10.56,33.65,1.1,98.28,44.89230534,9.46,25.77,1.7
6691,(주)파인텍,131760,201612,201508,,0,1,1,제조업,1,104.1537376,-25.17175611,-36.36,-5.34,-5.02,-17.26,1.74,107.23,21.35470493,-2.32,6.71,0.79
6692,(주)파커스,65690,201112,200207,,0,0,0,제조업,1,6.281084433,-7.453638337,101.07,4.48,3.86,4.81,-0.29,95.34,80.19885358,5.68,19.97,1.16
6693,(주)파커스,65690,201212,200207,,0,0,0,제조업,1,0.59286485,8.306028292,-60.75,3.54,3.26,4.06,-0.01,99.12,80.38211003,4.2,18.99,1.29
6694,(주)파커스,65690,201312,200207,,0,0,0,제조업,1,-3.507056851,-15.4421266,4.98,0.49,0.38,0.48,0.01,105.5,78.22799667,6.56,12.46,1.13
6695,(주)파커스,65690,201412,200207,,0,0,0,제조업,1,-1.434974362,-12.52127078,-3.88,1.99,1.41,1.75,-0.03,95.24,82.85383434,8.67,19.23,0.99
6696,(주)파커스,65690,201512,200207,,0,0,0,제조업,1,1.066135736,6.123333356,-25.11,3.96,2.98,3.49,-0.17,94.29,88.35475862,8.2,20.18,1.09
6697,(주)파커스,65690,201612,200207,,0,0,0,제조업,1,8.090881972,-8.641684785,1.2,6.57,4.32,4.93,-0.35,95.4,87.11312294,9.76,16.47,0.9
6698,(주)파커스,65690,201712,200207,,0,0,0,제조업,1,17.89392693,1.060985144,-26.04,-1.27,-0.75,-0.93,-0.32,103.68,75.1547357,3.76,9.24,0.69
6699,(주)파커스,65690,201812,200207,,0,0,0,제조업,1,1.042052415,55.19917209,-13.6,2.2,1.85,2.41,0.41,95.67,77.92015373,1.54,23.74,0.93
6700,(주)파커스,65690,201912,200207,,0,0,0,제조업,1,-1.813435021,0.615506833,-6.48,-4.1,-3.47,-4.68,0.12,103.84,70.11794726,4.59,16.5,1.02
6701,(주)파커스,65690,202012,200207,,0,0,0,제조업,1,-8.853080152,-22.29252818,-13.86,-2.87,-2.0,-2.88,-0.35,110.8,68.43472416,4.33,11.38,0.91
6702,(주)파크시스템스,140860,201512,201512,,0,0,0,제조업,1,40.65927566,30.72075548,0.0,11.83,10.83,16.48,3.07,84.25,88.58733604,-0.56,40.13,0.81
6703,(주)파크시스템스,140860,201612,201512,,0,0,0,제조업,1,26.31117373,22.31146537,13.1,14.16,12.0,14.13,-0.34,84.53,81.9980181,0.42,34.29,0.8
6704,(주)파크시스템스,140860,201712,201512,,0,0,0,제조업,1,15.0413669,34.47591908,28.42,18.34,17.41,21.17,-0.11,85.06,82.42563449,3.91,39.25,0.87
6705,(주)파크시스템스,140860,201812,201512,,0,0,0,제조업,1,16.59244451,27.15120381,13.11,13.6,14.16,17.05,-0.05,85.56,83.54614276,7.63,45.17,0.95
6706,(주)파크시스템스,140860,201912,201512,,0,0,0,제조업,1,39.9812908,24.30886901,21.01,15.46,15.49,19.97,0.02,84.26,73.3162277,4.54,40.62,0.89
6707,(주)파크시스템스,140860,202012,201512,,0,0,0,제조업,1,72.5601731,37.03676753,11.98,21.03,18.17,30.75,0.35,85.38,50.83732485,6.72,28.76,0.8
6708,(주)파트론,91700,201112,200612,,0,0,0,제조업,1,46.81396388,46.94577557,0.28,7.52,12.63,24.78,0.38,93.0,47.83092661,5.13,27.25,1.77
6709,(주)파트론,91700,201212,200612,,0,0,0,제조업,1,46.50958865,104.9881301,19.61,10.44,24.87,53.62,0.35,89.84,45.39925614,13.68,38.87,2.37
6710,(주)파트론,91700,201312,200612,,0,0,0,제조업,1,29.01405247,25.93825118,7.73,12.27,27.04,53.82,0.48,87.58,53.99899075,17.69,45.33,2.43
6711,(주)파트론,91700,201412,200612,,0,0,0,제조업,1,-8.42062641,-29.98767663,1.3,8.6,12.3,20.71,0.5,91.75,65.26949281,17.94,33.4,1.87
6712,(주)파트론,91700,201512,200612,,0,0,0,제조업,1,-1.000223477,4.674856636,3.43,7.3,11.48,16.83,0.19,92.36,71.15396414,20.93,35.35,2.37
6713,(주)파트론,91700,201612,200612,,0,0,0,제조업,1,-0.666447683,-1.785538073,-2.07,4.83,7.53,10.22,0.05,95.47,76.08186573,19.17,32.25,2.52
6714,(주)파트론,91700,201712,200612,,0,0,0,제조업,1,0.967782088,-0.009586365,-0.42,1.4,2.17,2.97,0.1,98.91,70.2034973,9.85,26.39,2.42
6715,(주)파트론,91700,201812,200612,,0,0,0,제조업,1,-9.269765349,0.649910399,-3.19,3.79,6.2,8.58,0.08,96.93,74.3882242,12.23,31.95,2.49
6716,(주)파트론,91700,201912,200612,,0,0,0,제조업,1,12.31204534,57.51712762,1.1,8.38,21.37,28.16,0.04,92.19,77.21033749,16.69,44.32,4.03
6717,(주)파트론,91700,202012,200612,,0,0,0,제조업,1,16.20670969,-6.003356877,2.39,3.56,7.45,10.49,0.1,97.56,65.70500393,8.84,25.07,2.86
6718,(주)파티게임즈,194510,201412,201411,44083.0,0,0,0,정보통신업,0,116.5394722,-7.787434369,0.0,1.1,0.62,0.87,0.9,99.08,70.627733,1.94,15.11,0.66
6719,(주)파티게임즈,194510,201512,201411,44083.0,1,0,1,정보통신업,0,89.94326674,-5.571538603,-2.72,-26.74,-9.71,-12.45,1.83,153.25,81.90523082,-2.58,-3.41,0.52
6720,(주)팜스빌,318010,201912,201910,,0,0,0,제조업,1,102.6380988,51.02324638,0.0,23.73,14.03,17.22,-1.03,71.33,81.85306314,7.92,15.54,0.83
6721,(주)팜스빌,318010,202012,201910,,0,0,0,제조업,1,1.804862284,31.57169475,17.86,10.93,6.29,7.74,-0.78,91.48,80.77094896,4.15,7.01,0.8
6722,(주)팜스코,36580,201112,199910,,0,0,0,제조업,1,23.45857211,1.024811375,11.37,4.75,5.6,14.17,-0.58,95.15,40.5424194,2.57,11.07,1.06
6723,(주)팜스코,36580,201212,199910,,0,0,0,제조업,1,13.32933664,24.28674322,31.15,2.84,3.57,8.83,-0.51,95.17,40.27845601,-0.89,11.73,1.13
6724,(주)팜스코,36580,201312,199910,,0,0,0,제조업,1,0.27474137,12.16986994,-10.58,0.7,0.92,2.24,-0.72,98.16,42.01435675,-1.73,8.54,1.24
6725,(주)팜스코,36580,201412,199910,,0,0,0,제조업,1,28.80339953,12.01878961,-0.67,3.37,4.37,11.23,-0.49,97.93,36.4599223,5.15,7.9,1.2
6726,(주)팜스코,36580,201512,199910,,0,0,0,제조업,1,6.692274737,3.668439406,-6.07,4.1,4.73,13.41,-0.48,97.71,34.24315747,6.77,8.73,1.04
6727,(주)팜스코,36580,201612,199910,,0,0,0,제조업,1,-14.56806706,9.285083609,-5.5,4.47,5.88,15.12,-0.02,95.79,44.34120532,5.62,15.19,1.29
6728,(주)팜스코,36580,201712,199910,,0,0,0,제조업,1,9.386656282,7.985562276,-2.78,4.08,6.01,13.59,0.15,95.1,44.19015705,5.16,16.37,1.6
6729,(주)팜스코,36580,201812,199910,,0,0,0,제조업,1,21.76135714,-0.741730785,4.43,2.34,2.95,7.53,0.5,99.31,35.08127546,0.18,9.24,1.31
6730,(주)팜스코,36580,201912,199910,,0,0,0,제조업,1,10.87945919,14.69992136,-1.0,1.73,2.17,6.63,0.92,100.28,30.63310119,-1.24,8.39,1.18
6731,(주)팜스코,36580,202012,199910,,0,0,0,제조업,1,1.032014791,14.50398306,-2.52,2.98,4.03,13.08,0.64,98.22,31.04601633,2.23,12.62,1.25
6732,(주)팜스토리,27710,201112,199607,,0,0,0,제조업,1,68.24771961,15.03499334,253.13,1.32,2.05,8.89,0.66,99.59,18.05066544,-0.31,5.43,1.27
6733,(주)팜스토리,27710,201212,199607,,0,0,0,제조업,1,10.11874081,21.13585042,31.56,2.22,3.29,17.99,1.13,97.09,18.54039834,-1.55,12.78,1.17
6734,(주)팜스토리,27710,201312,199607,,0,0,0,제조업,1,-3.758267098,-1.828676993,6.73,1.54,2.18,11.43,1.07,99.44,19.61453439,-0.4,10.71,1.14
6735,(주)팜스토리,27710,201412,199607,,0,0,0,제조업,1,5.707756359,-1.958288793,-22.06,2.05,2.83,17.13,1.13,100.75,13.5879491,1.44,7.99,1.11
6736,(주)팜스토리,27710,201512,199607,,0,0,0,제조업,1,-0.064272706,3.729190403,-2.16,2.25,3.13,19.85,1.31,99.8,17.9316781,-2.0,11.1,1.09
6737,(주)팜스토리,27710,201612,199607,,0,0,0,제조업,1,-12.97538396,-15.25436164,-3.03,2.62,3.3,15.52,1.15,97.84,25.13909261,5.06,14.0,1.03
6738,(주)팜스토리,27710,201712,199607,,0,0,0,제조업,1,-14.54952865,-6.87757615,-9.66,2.46,3.34,12.24,0.68,97.48,29.89982884,10.25,14.17,1.15
6739,(주)팜스토리,27710,201812,199607,,0,0,0,제조업,1,16.04992259,9.90837681,-2.52,2.09,3.14,11.33,0.73,98.79,25.75297872,-2.78,10.88,1.21
6740,(주)팜스토리,27710,201912,199607,,0,0,0,제조업,1,-2.601134678,5.338815497,40.0,1.52,2.27,8.73,0.95,100.25,26.33125066,-3.08,9.35,1.15
6741,(주)팜스토리,27710,202012,199607,,0,0,0,제조업,1,2.128147546,-0.56240871,4.38,2.28,3.4,11.85,0.66,95.65,31.01893194,2.91,14.93,1.14
6742,(주)팬스타엔터프라이즈,54300,201112,200201,,0,0,0,제조업,1,-46.99029366,-3.424977134,-19.57,-12.34,-8.3,-90.33,5.34,104.89,17.33564135,3.91,14.34,0.41
6743,(주)팬스타엔터프라이즈,54300,201212,200201,,0,0,0,제조업,1,-17.5853556,1.193323039,-8.11,3.83,4.39,22.16,3.7,102.23,22.77179478,1.06,18.16,0.76
6744,(주)팬스타엔터프라이즈,54300,201312,200201,,0,0,0,제조업,1,-11.68040066,-25.36959343,5.88,-6.25,-6.36,-26.97,4.08,121.45,22.82921595,-13.28,-3.19,0.65
6745,(주)팬스타엔터프라이즈,54300,201412,200201,,1,0,1,제조업,1,-17.51214175,-1.9314353,10.19,1.39,1.6,6.24,2.9,103.16,29.18100105,-11.73,20.72,0.76
6746,(주)팬엔터테인먼트,68050,201112,200607,,0,0,0,정보통신업,0,19.30955747,81.32884413,26.92,1.25,0.93,1.36,0.41,99.16,63.8991499,0.62,8.32,1.68
6747,(주)팬엔터테인먼트,68050,201212,200607,,0,0,0,정보통신업,0,40.87929082,15.35463766,6.06,4.44,2.9,4.77,1.91,99.71,58.46240793,0.2,8.35,1.37
6748,(주)팬엔터테인먼트,68050,201312,200607,,0,0,0,정보통신업,0,1.039897145,-28.12792822,-5.71,-0.62,-0.25,-0.41,2.85,102.41,61.23561896,0.68,2.91,0.88
6749,(주)팬엔터테인먼트,68050,201412,200607,,1,0,1,정보통신업,0,2.975986055,26.62733998,0.0,2.21,1.1,1.81,2.54,97.63,59.87298679,0.8,7.54,0.99
6750,(주)퍼시스,16800,201112,199612,,0,0,0,제조업,1,6.275614958,4.523785477,12.39,12.28,9.79,11.63,-2.24,84.98,84.20890652,0.97,14.29,1.27
6751,(주)퍼시스,16800,201212,199612,,0,0,0,제조업,1,-1.633047635,-20.03806796,19.69,10.78,7.07,8.17,-2.05,83.83,88.65815701,5.23,13.37,1.19
6752,(주)퍼시스,16800,201312,199612,,0,0,0,제조업,1,1.850705376,-2.194730713,6.58,8.25,5.19,5.85,-2.37,87.17,88.70913017,8.41,12.7,1.03
6753,(주)퍼시스,16800,201412,199612,,0,0,0,제조업,1,7.46234148,1.307786149,0.93,9.28,5.64,6.39,-1.8,86.32,87.77476812,6.73,12.73,1.13
6754,(주)퍼시스,16800,201512,199612,,0,0,0,제조업,1,7.154917019,10.77903661,-3.36,9.73,6.11,6.95,-1.44,85.05,88.02320738,7.64,14.21,1.26
6755,(주)퍼시스,16800,201612,199612,,0,0,0,제조업,1,3.734239582,-4.937893793,-4.43,7.26,4.11,4.66,-1.07,88.71,88.39431745,7.24,11.0,1.11
6756,(주)퍼시스,16800,201712,199612,,0,0,0,제조업,1,4.875587452,24.9858599,-3.64,7.95,5.4,6.12,-0.97,90.73,88.00722023,5.26,11.14,1.2
6757,(주)퍼시스,16800,201812,199612,,0,0,0,제조업,1,10.84666988,9.054196013,-24.05,8.78,6.02,6.89,-1.16,83.35,86.86420621,7.69,15.56,1.1
6758,(주)퍼시스,16800,201912,199612,,0,0,0,제조업,1,-0.484340021,-3.459151716,-5.88,8.24,5.2,5.81,-1.55,86.17,92.13109496,7.89,12.94,1.01
6759,(주)퍼시스,16800,202012,199612,,0,0,0,제조업,1,3.552226082,-5.872731373,-9.62,8.97,5.24,5.68,-1.24,85.38,92.38042889,6.51,13.15,1.06
6760,(주)펄어비스,263750,201812,201709,,0,0,0,정보통신업,0,600.6700551,336.4953017,0.0,41.53,23.59,41.2,-0.38,58.21,57.26434804,22.35,33.94,0.86
6761,(주)펄어비스,263750,201912,201709,,0,0,0,정보통신업,0,21.73393736,32.40715987,29.21,28.1,19.06,30.21,0.08,69.1,67.90670722,18.89,37.23,1.03
6762,(주)펄어비스,263750,202012,201709,,0,0,0,정보통신업,0,3.435662404,-8.800979495,-9.09,32.18,17.83,25.66,-0.28,72.61,70.98940875,18.16,32.52,0.79
6763,(주)포메탈,119500,201112,201009,,0,0,0,제조업,1,24.87782694,21.36806247,20.18,9.05,12.64,20.07,-0.63,90.5,61.26455829,7.18,24.98,1.97
6764,(주)포메탈,119500,201212,201009,,0,0,0,제조업,1,12.63089138,-23.42105046,-10.95,1.19,1.08,1.76,-0.39,91.03,61.82545435,8.88,20.84,1.5
6765,(주)포메탈,119500,201312,201009,,0,0,0,제조업,1,0.307646783,1.086315856,-1.64,1.2,1.04,1.68,0.37,97.84,62.5022479,5.32,15.24,1.62
6766,(주)포메탈,119500,201412,201009,,0,0,0,제조업,1,-0.831489489,-1.810672507,7.5,1.49,1.28,2.04,0.42,99.14,63.16964803,3.11,15.42,1.58
6767,(주)포메탈,119500,201512,201009,,0,0,0,제조업,1,-7.637926574,-12.57462759,-1.55,1.24,0.97,1.46,0.35,98.62,69.8462666,3.1,16.88,1.52
6768,(주)포메탈,119500,201612,201009,,0,0,0,제조업,1,-0.053168887,1.952660368,0.0,5.16,4.29,6.0,0.2,95.37,73.01108694,4.22,19.63,1.82
6769,(주)포메탈,119500,201712,201009,,0,0,0,제조업,1,10.3724684,17.89733425,3.15,5.79,5.39,7.63,0.15,94.32,68.67487151,5.4,20.57,1.98
6770,(주)포메탈,119500,201812,201009,,0,0,0,제조업,1,-0.263350218,2.635600851,5.34,3.87,3.53,5.04,0.28,96.34,71.51202238,5.56,20.09,1.98
6771,(주)포메탈,119500,201912,201009,,0,0,0,제조업,1,3.358053964,-7.013996959,-1.45,4.16,3.48,4.87,0.31,95.76,71.35002704,5.7,19.44,1.98
6772,(주)포메탈,119500,202012,201009,,0,0,0,제조업,1,0.846524801,1.28050854,-2.94,3.68,3.06,4.25,0.26,96.56,72.37866075,6.39,18.96,1.75
6773,(주)포스코아이씨티,22100,201112,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.87513204,21.23987914,10.67,2.65,3.88,11.43,0.62,98.78,34.75552972,10.17,32.72,1.44
6774,(주)포스코아이씨티,22100,201212,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,28.20817152,12.11585656,2.96,2.71,3.78,12.32,0.66,98.28,27.48316874,5.81,33.72,1.34
6775,(주)포스코아이씨티,22100,201312,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,-7.241787402,6.969690251,-2.13,5.46,7.53,21.32,0.49,96.79,43.74906333,8.01,41.34,1.37
6776,(주)포스코아이씨티,22100,201412,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.160974685,-11.7691507,-1.89,4.19,5.36,11.8,0.46,96.9,47.06414248,8.29,41.17,1.35
6777,(주)포스코아이씨티,22100,201512,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,-15.82682087,-21.07370596,-3.48,1.66,1.84,3.88,-0.08,103.19,47.76421936,6.79,30.25,1.12
6778,(주)포스코아이씨티,22100,201612,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.574128579,3.134654019,77.07,6.03,7.71,14.8,-0.21,95.93,56.60164294,6.06,40.1,1.24
6779,(주)포스코아이씨티,22100,201712,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.400836662,9.654980135,-40.89,5.9,8.57,14.47,-0.17,95.05,61.92709333,2.29,48.14,1.51
6780,(주)포스코아이씨티,22100,201812,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,-5.580809746,-2.473756486,2.84,4.54,6.71,11.4,-0.16,104.29,55.58420906,4.23,38.98,1.61
6781,(주)포스코아이씨티,22100,201912,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.68231059,4.606956833,-2.6,4.96,7.48,13.64,-0.34,94.67,54.22840845,6.91,48.91,1.51
6782,(주)포스코아이씨티,22100,202012,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.336223241,-0.575865622,-16.4,2.71,3.84,7.09,-0.32,98.3,54.05300591,9.45,41.05,1.29
6783,(주)포스코엠텍,9520,201112,199711,,0,0,0,제조업,1,17.63798105,23.09594075,8.59,2.33,4.37,9.59,0.14,98.01,45.58185925,-6.61,21.13,1.48
6784,(주)포스코엠텍,9520,201212,199711,,0,0,0,제조업,1,22.37920848,43.23850196,15.33,1.65,3.97,9.47,0.23,98.75,38.96873372,-3.44,19.62,1.97
6785,(주)포스코엠텍,9520,201312,199711,,0,0,0,제조업,1,-6.52052546,-5.460749168,5.77,-0.56,-1.21,-3.11,0.3,102.01,38.96687666,0.33,16.61,1.85
6786,(주)포스코엠텍,9520,201412,199711,,0,0,0,제조업,1,-28.77310627,-50.77148541,-6.17,-5.52,-7.04,-23.47,1.31,111.08,17.43703761,0.06,14.28,1.06
