회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,자기자본정상영업이익률,금융비용부담률,1주당순이익,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,총자본투자효율
신일제약(주),12790,201712,199908,,0,0,0,제조업,1,-0.19262328265764217,-0.17142295801176352,0.18869426751592352,-0.40909090909090906,0.5123129086237902,1.8161104950095772,0.806042622066361,0.7837297984383511
신일제약(주),12790,201812,199908,,0,0,0,제조업,1,-0.048183245609867656,-0.3500397255457386,-0.12181528662420385,-0.487012987012987,0.2680749731984824,2.7831434620425437,1.2473698408416507,0.5759941892137279
신일제약(주),12790,201912,199908,,0,0,0,제조업,1,0.37876518660051334,0.6527471540510559,0.1265923566878981,-0.45454545454545453,0.41978085755698774,2.145579191450751,1.3293768545994065,0.6282912656618848
신풍제약(주),19170,201112,199001,,0,0,0,제조업,1,-0.30677398775674464,-0.1090496281603176,1.1703821656050957,2.0974025974025974,0.17402469559592237,-0.1542494203044662,0.14027515511195035,0.6428182313419285
신풍제약(주),19170,201212,199001,,0,0,0,제조업,1,-0.43093833606626397,-0.37085296680663327,0.410031847133758,2.0454545454545454,-0.03306359073585102,0.16110495009577575,0.868626922039385,0.3922280733611766
신풍제약(주),19170,201712,199001,,0,0,0,제조업,1,-0.47715089720239034,-0.16860324332420581,-0.3455414012738854,1.1753246753246753,-0.28072193958626707,-0.13287629801391274,0.2654437550579984,0.010895224260032583
신풍제약(주),19170,201812,199001,,0,0,0,제조업,1,-0.2000644249900871,0.024238738350301884,-0.3415605095541402,0.9090909090909091,-0.2540731016575545,0.023187821352958937,0.6312381980037766,0.13074269112039227
신풍제약(주),19170,201912,199001,,0,0,0,제조업,1,-0.2022594286187793,-0.27210153052760633,-0.4227707006369428,0.6623376623376623,-0.21774332452039705,0.13892529488859756,0.8783382789317508,0.20918830579262748
신풍제지(주),2870,201112,197606,,0,0,0,도매 및 소매업,1,-0.049976502035584104,-2.633073034223674,-1.1504777070063694,-0.7272727272727273,-1.9806667367164732,-0.6889807440266156,-0.913946587537092,-0.884692209914654
신풍제지(주),2870,201212,197606,,1,0,1,도매 및 소매업,1,-0.24068559932237873,-0.8908806756553448,-1.7014331210191083,-0.512987012987013,-2.0092341829734064,-0.6909970763181772,-1.0337199892096034,-1.0190666424550572
신화인터텍(주),56700,201112,200112,,0,0,0,제조업,1,-2.0624290954045574,4.365261569709946,0.23805732484076436,3.0,-1.606010132127333,-0.7192257284000403,-1.0844348529808472,-0.6471763210459416
신화인터텍(주),56700,201212,200112,,0,0,0,제조업,1,-0.7810776919457444,0.43809583513028827,0.8089171974522293,2.6363636363636367,-0.7085930207859711,0.512350035285815,1.1383868357162126,-0.16052297076448163
신화인터텍(주),56700,201712,200112,,0,0,0,제조업,1,-1.0931641326270882,-0.7211226560610385,-0.4490445859872612,0.4350649350649351,-0.3576018534195348,0.010283294686964371,0.16293498786080385,0.001452696568004327
신화인터텍(주),56700,201812,200112,,0,0,0,제조업,1,-0.23333865418607694,-2.272263835511033,-0.855095541401274,0.6038961038961039,-0.4303277338183718,-0.4510535336223409,-0.5557054221742649,-0.1590702741964773
신화인터텍(주),56700,201912,200112,,0,0,0,제조업,1,1.7373568908563524,1.2986343927361212,0.7794585987261147,0.3116883116883117,-0.04115192846261273,0.19780219780219768,0.02805503102239005,0.6711458144180134
신흥에스이씨(주),243840,201712,201709,,0,0,0,제조업,1,1.263594908416857,0.47203430198828417,0.7324840764331211,0.40259740259740256,0.38799555725122387,0.200625063010384,0.5060695980577286,0.6464499727619393
신흥에스이씨(주),243840,201812,201709,,0,0,0,제조업,1,2.591167543802123,0.4959983973237119,0.8272292993630574,0.3896103896103896,0.8467692883668871,-0.3103135396713378,-0.21580793094146208,0.4401670601053204
신흥에스이씨(주),243840,201912,201709,,0,0,0,제조업,1,0.2567129910490872,0.5042031499343829,1.0963375796178345,0.935064935064935,1.6005524357850835,-0.24821050509123904,-0.01186943620178045,0.5759941892137279
쌍용건설(주),12650,201112,199301,41740.0,0,0,0,건설업,1,-1.202970020346763,-2.1447696547281043,-2.646496815286624,0.9675324675324677,-2.0092341829734064,-0.24740397217461438,-0.12301052063663345,-0.9275467586707826
쌍용건설(주),12650,201212,199301,41740.0,1,0,1,건설업,1,-0.5182729780477436,-0.1492672518280712,-0.6369426751592357,1.9415584415584413,-2.0092341829734064,0.11835870551466875,0.7240356083086052,-1.7323406573451972
쌍용씨앤이(주),3410,201112,197505,,0,0,0,제조업,1,0.214728452365492,-0.233187742322332,-0.13296178343949044,3.1753246753246755,-0.6458156407634922,-0.12440770238935378,0.41219314809819263,-0.48011621572544033
쌍용씨앤이(주),3410,201212,197505,,0,0,0,제조업,1,0.07839699942217175,1.1121857130719182,0.3678343949044586,2.876623376623377,0.08962775583593731,-0.14457102530497026,0.2881035878068519,-0.31160341383693474
쌍용씨앤이(주),3410,201712,197505,,0,0,0,제조업,1,-1.4752659078291737,-0.012409622851539496,0.40525477707006374,0.655844155844156,2.0208392156806148,0.20707732634338127,1.1772322632856758,-0.3435627383330307
쌍용씨앤이(주),3410,201812,197505,,0,0,0,제조업,1,-0.2814595825195095,0.01545339958331788,0.3463375796178344,0.831168831168831,-0.06777870429922153,0.38733743320899283,1.6110062044780145,-0.20918830579262748
쌍용씨앤이(주),3410,201912,197505,,0,0,0,제조업,1,-0.17261621519105802,-0.04958699521464766,0.32484076433121023,0.974025974025974,-0.09150287685395239,0.4337130759149107,1.807391421634745,-0.1191211185763574
쌍용자동차(주),3620,201112,197505,,1,0,1,제조업,1,1.338727018422265,-1.931944183049329,-1.9848726114649684,-0.10389610389610388,-1.0120193518600393,0.43250327653997367,0.1823577016455354,-0.4191029598692573
쌍용정보통신(주),10280,201112,200004,,0,0,0,정보통신업,0,-0.4952741483371311,0.5271841931008756,0.3964968152866243,-0.3051948051948052,-0.20586373385428863,0.5389656215344287,0.17372538440787694,1.161430906119484
쌍용정보통신(주),10280,201212,200004,,0,0,0,정보통신업,0,-0.8345123432766197,0.006968070925889922,0.2611464968152866,-0.435064935064935,-0.19783033808266326,-0.5135598346607521,-0.6344753169678986,0.790993281278373
써니전자(주),4770,201112,198704,,0,0,0,제조업,1,-1.472410230243741,-0.7226451717206711,-2.4864649681528666,0.5259740259740259,-0.5204660826093143,-0.49904224216150816,-0.6474237928243863,-0.5382240784456147
써니전자(주),4770,201212,198704,,0,0,0,제조업,1,-0.35566155658013154,-0.06211353467655883,-2.646496815286624,1.2467532467532467,-0.5507943073899708,-1.3450952717007763,-1.9314809819260856,-0.47067368803341203
써니전자(주),4770,201712,198704,,0,0,0,제조업,1,-0.7338460111346318,0.09744968432044661,-0.3503184713375797,-0.8246753246753247,-0.2668457472619036,3.7663070874080047,0.6851901807391422,-0.2796440893408389
써니전자(주),4770,201812,198704,,0,0,0,제조업,1,-0.26196462244238383,-0.5321173605945524,-0.5087579617834396,-0.7467532467532467,-0.19546440079492425,-0.10948684343179761,0.0561100620447801,-0.811331033230434
써니전자(주),4770,201912,198704,,0,0,0,제조업,1,1.4522416577422221,6.118630471003092,0.06369426751592364,-0.6948051948051946,-0.2795149563111051,1.2196794031656415,0.7585648772592392,-0.6718721627020157
씨비아이(주),13720,201112,199312,,0,0,0,제조업,1,0.11363667154670655,0.14760513354335067,0.7993630573248408,1.1883116883116884,0.06937905263083034,0.5599354773666699,0.8999190720258969,0.828037043762484
씨비아이(주),13720,201212,199312,,0,0,0,제조업,1,-0.39856774541362755,-0.5437763694718439,-0.05254777070063696,0.87012987012987,-0.07144392854904542,0.22643411634237312,0.7272727272727273,0.5912475031777737
씨비아이(주),13720,201712,199312,,1,0,1,제조업,1,0.026247435883077715,-3.4195046860385303,-0.7229299363057325,0.41558441558441556,-0.34696840832744663,0.048190341768323354,0.2665227947127057,0.23969493372071912
씨앤지하이테크(주),264660,201812,201801,,0,0,0,제조업,1,0.542405503614713,0.23164267197987742,1.693471337579618,-0.40259740259740256,1.5418725397563846,0.13206976509728796,-0.4380900998111681,1.232613037951698
씨앤지하이테크(주),264660,201912,201801,,0,0,0,제조업,1,1.8620173624692875,0.2522639085629555,1.2237261146496818,-0.40909090909090906,0.7969836453392118,3.7953422724064927,0.6506609117885082,1.136008716179408
씨앤티85(주),56730,201112,200201,,0,0,0,건설업,1,1.0216864865736783,-0.5336130123322564,1.0230891719745225,0.36363636363636365,-0.17713259140662418,1.320496017743724,1.1351497167520905,0.2948974033048846
씨앤티85(주),56730,201212,200201,,0,1,1,건설업,1,-2.0624290954045574,-1.5042147202676706,-1.2802547770700636,1.2012987012987013,-0.4540703862819481,-0.013509426353463083,0.8189910979228486,-1.1607045578354822
씨에스베어링(주),297090,201912,201911,,0,0,0,제조업,1,2.434480423270721,2.2777899814322375,1.1703821656050957,0.33116883116883117,0.20676973077125738,0.07641899385018648,0.30644726193687616,0.02542218994007637
씨에스윈드(주),112610,201712,201411,,0,0,0,제조업,1,-0.2447378369746189,1.868027442184035,0.30175159235668786,-0.07792207792207789,1.4564957018512612,0.6046980542393384,0.2071756137038036,0.5563827855456691
씨에스윈드(주),112610,201812,201411,,0,0,0,제조업,1,2.548086903206079,-0.0497243738092799,0.20382165605095548,0.33116883116883117,0.02336327256217241,-0.6325234398628894,-0.8373347720528729,-0.4445251498093335
씨에스윈드(주),112610,201912,201411,,0,0,0,제조업,1,2.470950306451249,0.9530092403603866,0.7539808917197452,0.5909090909090909,1.2646632332225471,-0.10787377759854826,-0.1445913137307796,-0.03849645905211557
씨제이(주),1040,201112,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.6851427136447418,0.2001044847174209,0.42754777070063693,0.40909090909090906,12.232070160741227,-0.20546426051013206,0.05395198273536552,0.08207735609224616
씨제이(주),1040,201212,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.255389447381844,0.22130237181135626,0.4243630573248408,0.6818181818181817,12.232070160741227,-0.1365056961387237,0.06905853790126784,0.3108770655529327
씨제이(주),1040,201712,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.30750714370265064,0.09709763362057754,0.2714968152866242,0.4415584415584416,12.232070160741227,0.036898880935578145,0.28486646884273004,0.6391864899219176
씨제이(주),1040,201812,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.19059677540569828,0.038387395972014855,0.22850318471337575,0.4675324675324676,12.232070160741227,-0.0703699969755016,0.10682492581602376,0.5643726166696931
씨제이(주),1040,201912,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.4055553155168435,0.17881245241940766,0.24840764331210188,0.935064935064935,6.7588930720361455,-0.04415767718520014,0.2794712705691934,0.28109678590884335
씨제이대한통운(주),120,201112,195603,,0,0,0,운수 및 창고업,0,-0.19969507672308942,-0.193526896156493,-0.1998407643312102,0.6233766233766234,2.4638841459168908,-0.15021675572134288,-0.14782843269490153,-0.5091701470855275
씨제이대한통운(주),120,201212,195603,,0,0,0,운수 및 창고업,0,0.07084653595097501,0.08851325649638153,-0.18949044585987262,0.22727272727272727,2.0749930198226387,-0.12440770238935378,-0.14027515511195035,1.3648084256400945
씨제이대한통운(주),120,201712,195603,,0,0,0,운수 및 창고업,0,0.5206053514742289,0.06767693635792296,0.04219745222929932,0.23376623376623376,1.0303141264814522,-0.20707732634338138,-0.2384677636903156,1.0924278191392776
씨제이대한통운(주),120,201812,195603,,0,0,0,운수 및 창고업,0,1.1091885661802459,0.06581570433758721,0.016719745222930005,0.33766233766233766,1.973812493742601,-0.3361225930033269,-0.4035608308605341,1.1410931541674232
씨제이대한통운(주),120,201912,195603,,0,0,0,운수 및 창고업,0,0.3386202100075142,0.32528617469359755,0.08359872611464975,0.5324675324675324,1.4389380378213077,-0.13045669926403874,-0.1122201240895603,0.15616488106046839
씨제이씨지브이(주),79160,201112,200412,,0,0,0,정보통신업,0,0.4008336679607481,-0.34998683006079273,0.45222929936305734,0.551948051948052,0.27013641644349445,-0.007863695937090444,0.6398705152414351,0.003631741420010947
씨제이씨지브이(주),79160,201212,200412,,0,0,0,정보통신업,0,0.8476728185179907,0.40686823982397696,0.7030254777070063,0.8766233766233766,1.7776175205280218,0.1123097086399838,0.7294308065821419,0.5120755402215362
씨제이씨지브이(주),79160,201712,200412,,0,0,0,정보통신업,0,0.6493244384907008,0.28170007831972455,0.17197452229299365,1.064935064935065,0.07468845604609185,-0.009073495312027478,0.6193687618019963,0.6428182313419285
씨제이씨지브이(주),79160,201812,200412,,0,0,0,정보통신업,0,-0.1117412526459453,-0.07588066528151642,0.2945859872611465,1.305194805194805,-2.0092341829734064,-0.1042443794737373,0.33989749123280283,0.25640094425276927
씨제이씨지브이(주),79160,201912,200412,,0,0,0,정보통신업,0,0.19128645590009605,0.6595457927883607,1.05015923566879,3.961038961038961,-2.0092341829734064,-0.26555096279866924,0.5049905584030213,-0.6108589068458325
씨제이씨푸드(주),11150,201112,198811,,0,0,0,제조업,1,0.7647228976033787,-0.19698498459562216,0.5135350318471338,0.1363636363636364,-0.20625161746046858,-0.2715999596733542,-0.3992446722417049,0.5287815507535865
씨제이씨푸드(주),11150,201212,198811,,0,0,0,제조업,1,0.7974602691056101,0.3922525900286871,0.7778662420382166,0.12337662337662342,-0.17124028991540477,-0.07762879322512352,-0.302131103318047,0.7503177773742511
씨제이씨푸드(주),11150,201712,198811,,0,0,0,제조업,1,-0.5016096112168817,0.16450680726570355,0.268312101910828,0.03896103896103896,-0.1950037980608564,-0.12723056759754012,-0.25141623954680337,0.8825131650626474
씨제이씨푸드(주),11150,201812,198811,,0,0,0,제조업,1,-0.6500562204682189,-0.37360877562099876,-0.0963375796178344,0.14285714285714285,-0.24735648286049147,-0.013509426353463083,-0.06258429997302402,0.7140003631741422
씨제이씨푸드(주),11150,201912,198811,,0,0,0,제조업,1,-0.3066734510635383,-0.08241224170613251,-0.16958598726114651,0.20779220779220783,-0.2543783572229524,-0.26756729509023086,-0.35824116536282713,0.7750136190303252
씨제이이앤엠(주),130960,201112,201010,43299.0,0,0,0,정보통신업,0,3.694470765352979,5.073686390991531,-0.17993630573248406,0.27922077922077926,0.9080355141840654,0.9644117350539367,2.193687618019962,0.43508262211730514
씨제이이앤엠(주),130960,201212,201010,43299.0,0,0,0,정보통신업,0,0.7552695493340772,-0.4561165842173871,-0.3885350318471338,0.25974025974025977,0.1825088237972661,1.0495009577578382,1.785810628540599,0.49754857454149276
씨제이이앤엠(주),130960,201712,201010,43299.0,0,0,0,정보통신업,0,0.3752876668427854,1.4167669785118513,-0.37659235668789814,0.20129870129870134,8.167457385594249,0.19780219780219768,0.9517129754518479,0.9580533865988743
씨제이제일제당(주),97950,201112,200709,,0,0,0,제조업,1,0.44763645698335014,0.059718052000180044,0.34474522292993637,0.25974025974025977,12.232070160741227,-0.4482306684141546,-0.531966549770704,-0.5970582894497912
씨제이제일제당(주),97950,201212,200709,,0,0,0,제조업,1,2.097112775520109,0.42393275134724384,0.3511146496815287,0.551948051948052,12.232070160741227,-0.32120173404577074,-0.30105206366333964,0.1779553295805338
씨제이제일제당(주),97950,201712,200709,,0,0,0,제조업,1,0.3467438254414939,-0.054449715206785876,0.37659235668789814,0.48051948051948057,12.232070160741227,-0.09456598447424137,0.06474237928243859,0.7379698565462139
씨제이제일제당(주),97950,201812,200709,,0,0,0,제조업,1,0.35442864682411357,0.11248086729439179,0.3487261146496816,0.551948051948052,12.232070160741227,-0.1937695332190745,-0.10682492581602376,0.8541855819865627
씨제이제일제당(주),97950,201912,200709,,0,0,0,제조업,1,0.6504463050214424,0.11770606743915797,0.21337579617834396,0.8246753246753247,8.763248121378826,-0.1534428873878415,0.04747774480712161,-0.03849645905211557
씨제이프레시웨이(주),51500,201112,200107,,0,0,0,도매 및 소매업,1,2.3734662636767583,1.816689638631992,1.4124203821656052,-0.1883116883116883,0.9389604365469512,-0.3167658030043351,-0.5017534394388994,0.721990194298166
씨제이프레시웨이(주),51500,201212,200107,,0,0,0,도매 및 소매업,1,0.5180812928685017,0.12598570480085164,1.1098726114649684,-0.006493506493506463,0.5430704799158492,-0.22643411634237323,-0.4089560291340707,0.507717450517523
씨제이프레시웨이(주),51500,201712,200107,,0,0,0,도매 및 소매업,1,0.09013960901244823,1.2280884643163443,0.8264331210191083,-0.06493506493506492,-0.21450090948004788,-0.4111301542494203,-0.5438359859724845,0.6544398038859635
씨제이프레시웨이(주),51500,201812,200107,,0,0,0,도매 및 소매업,1,0.3366661680863786,0.2029025818298295,1.015127388535032,-0.051948051948051924,0.7991379811621294,-0.22119165238431296,-0.42945778257350964,1.694570546577084
씨제이프레시웨이(주),51500,201912,200107,,0,0,0,도매 및 소매업,1,0.11070655814522308,0.19398731146284998,1.069267515923567,0.11688311688311691,0.33357066070018204,-0.15908861780421416,-0.34313461019692476,1.299437080079898
씨큐브(주),101240,201112,201111,,0,0,0,제조업,1,0.5897866006616188,0.06921305706034055,0.5469745222929936,2.188311688311688,0.042943862008169145,0.23530597842524448,0.9959536012948477,0.23025240602869088
씨큐브(주),101240,201212,201111,,0,0,0,제조업,1,0.3435560443534989,-0.13874089227683228,0.2189490445859873,2.1103896103896105,-0.009034659136674386,-0.04415767718520014,0.3593202050175344,0.2716542582168148
씨큐브(주),101240,201712,201111,,0,0,0,제조업,1,0.019518313502028258,-0.10633188117884697,0.2436305732484077,0.33766233766233766,0.07158336046164211,0.5934065934065933,0.7186404100350688,0.5687307063737064
씨큐브(주),101240,201812,201111,,0,0,0,제조업,1,-0.11982490735722269,0.045388831215178095,0.18630573248407645,0.23376623376623376,0.14087157183135998,0.505091239036193,0.8384138117075802,0.596331941165789
씨큐브(주),101240,201912,201111,,0,0,0,제조업,1,0.11461384049439845,0.6295629445905002,0.5461783439490446,0.24025974025974026,0.1617768930645065,0.34862385321100914,0.785540868626922,0.6798619938260395
아남전자(주),8700,201112,198408,,0,0,0,제조업,1,0.12315611104097766,4.703446704393992,-0.5859872611464969,0.20129870129870134,-0.28618042919392,-0.9365863494303861,-1.1642837874291878,-0.24768476484474305
아남전자(주),8700,201212,198408,,1,0,1,제조업,1,-0.3806567307027683,-2.3356402501271405,-0.696656050955414,0.23376623376623376,-0.3315929415561094,-0.5857445306986591,-0.7078500134879957,-0.3769747593971309
아비코전자(주),36010,201112,200207,,0,0,0,제조업,1,0.015226483819131133,-0.15350501706248867,-0.160828025477707,0.21428571428571433,-0.21599643471967275,-0.3760459723762476,-0.4564337739411924,0.17287089159251853
아비코전자(주),36010,201212,200207,,0,0,0,제조업,1,-0.6086543294725065,-1.1584439759121588,-0.6823248407643313,-0.24025974025974026,-0.6017335310932015,-0.07843532614174817,0.032371189641219295,-0.5650989649536953
아비코전자(주),36010,201712,200207,,0,0,0,제조업,1,-0.06070367026382591,-0.13532611542688133,0.2117834394904459,-0.7922077922077921,0.15411033842670094,4.143764492388345,0.9009981116806042,0.5788995823497366
아비코전자(주),36010,201812,200207,,0,0,0,제조업,1,0.6054029712332851,-0.27832183247936737,-0.10987261146496816,-0.8246753246753247,1.2343703989865071,1.3483214033672748,0.1661721068249258,1.213727982567641
아비코전자(주),36010,201912,200207,,0,0,0,제조업,1,0.8252283451133408,-1.456159393592126,-0.8105095541401275,-0.7142857142857143,-0.5892035222354278,1.2281479987902004,0.10142972754248714,0.18013437443254043
아세아(주),2030,201112,197406,,1,0,1,"전문, 과학 및 기술 서비스업",0,0.7320043472761715,1.1467704818781184,-0.392515923566879,0.11038961038961041,3.0311821314448593,-0.142957959471721,-0.15969786889668194,-0.5287815507535863
아세아시멘트(주),183190,201712,201311,,0,0,0,제조업,1,-0.20459278761090113,-0.039518758474270124,-0.01512738853503188,-0.474025974025974,12.232070160741227,0.7785058977719527,0.927974103048287,-0.20918830579262748
아세아시멘트(주),183190,201812,201311,,0,0,0,제조업,1,3.5686127973443504,0.5697449688048905,0.21337579617834396,2.188311688311688,3.1364424110241296,-0.2094969250932554,0.3506878877798759,-0.5643726166696931
아세아시멘트(주),183190,201912,201311,,0,0,0,제조업,1,-0.29772287042881046,0.05588652844111403,0.17197452229299365,2.279220779220779,5.466082485560655,-0.10626071176529897,0.6981386565956299,-0.4256400944252769
아세아제지(주),2310,201112,198812,,0,0,0,제조업,1,0.48799131918761796,0.43904621380245173,-0.24044585987261147,0.5844155844155844,0.17686468515396978,-0.176025809053332,-0.22551928783382794,-0.11548937715634645
아세아제지(주),2310,201212,198812,,0,0,0,제조업,1,-0.4671471794196301,2.86420668103779,0.6878980891719746,0.5129870129870129,3.7353484587064916,0.3752394394596229,0.42729970326409483,0.32903577265298717
아세아제지(주),2310,201712,198812,,0,0,0,제조업,1,0.4368945063318964,-0.8263774574727637,-0.5445859872611465,0.08441558441558442,0.1405291033219225,-0.2651476963403569,-0.3571621257081198,-0.32249863809696744
아세아제지(주),2310,201812,198812,,0,0,0,제조업,1,0.039572963974178574,7.6524172326543916,0.9371019108280255,0.08441558441558442,6.529388160212197,0.5885673959068454,0.43161586188292417,0.5098964953695296
아세아제지(주),2310,201912,198812,,0,0,0,제조업,1,-0.7247401769634527,-0.27095654396633256,0.3757961783439491,0.058441558441558454,5.034228236951565,1.4971267264845245,1.400593471810089,0.2600326856727802
아시아나아이디티(주),267850,201812,201811,,0,0,0,정보통신업,0,-0.6004389397796848,-0.2749321350609466,0.22531847133757965,-0.2922077922077922,0.37927801092244845,0.508720637161004,0.061505260318316726,-0.8803341202106411
아시아나아이디티(주),267850,201912,201811,,0,0,0,정보통신업,0,-0.2448034172817719,-0.2751178137890407,-0.025477707006369452,-0.025974025974025962,-0.8570631264321956,-0.07883859260006049,-0.21580793094146208,-1.4868349373524603
아시아나항공(주),20560,201112,200803,,0,0,0,운수 및 창고업,0,-0.05725858354325624,-0.471516659037209,2.1600318471337583,1.74025974025974,-0.4204534259390714,0.10706724468192354,0.7542487186404101,0.39368076992918116
아시아나항공(주),20560,201212,200803,,0,0,0,운수 및 창고업,0,-0.030614976830765948,-0.5162069476969674,0.893312101910828,1.253246753246753,-0.044973642052495044,-0.07561246093356185,0.3204747774480713,0.6834937352460505
아이쓰리시스템(주),214430,201712,201507,,0,0,0,제조업,1,1.4103137611649812,0.6101620294292383,0.5955414012738854,-0.24675324675324675,0.7666257132600632,0.8978727694324024,0.5621796601025086,1.4955511167604867
아이쓰리시스템(주),214430,201812,201507,,0,0,0,제조업,1,-0.2890351417367307,0.0054573490265413934,0.42754777070063693,-0.4415584415584415,0.7756678336475071,2.0072587962496216,1.4394388993795522,1.372071908480116
아이쓰리시스템(주),214430,201912,201507,,0,0,0,제조업,1,-1.414105519236917,-1.3599901253681277,-0.9100318471337581,-0.435064935064935,-0.2740171096687177,0.9736868635951202,1.0887510115996764,0.4960958779734884
아이에스동서(주),10780,201112,198601,,0,0,0,제조업,1,0.7983888668518324,0.35734575012628744,0.09474522292993627,1.7987012987012987,0.18893341929793608,-0.8115737473535638,-1.7189101699487457,-0.2600326856727801
아이에스동서(주),10780,201212,198601,,0,0,0,제조업,1,1.489253162722111,0.15528558835707074,0.10350318471337586,1.474025974025974,-0.11074683714843409,-0.5329166246597439,-0.7769085513892636,-0.24550571999273643
아이에스동서(주),10780,201712,198601,,0,0,0,제조업,1,0.03166084069082678,0.10417733193829655,1.889331210191083,0.4740259740259741,4.618446482393404,-0.09174311926605505,0.05503102239007281,0.44089340838932267
아이에스동서(주),10780,201812,198601,,0,0,0,제조업,1,-0.5551555010126724,0.2461917421909373,2.1496815286624207,1.1883116883116884,5.844517307109364,0.22199818530093754,0.5718910169948747,0.8411113128745235
아이에스동서(주),10780,201912,198601,,0,0,0,제조업,1,-2.0624290954045574,-0.8788179090253493,-0.19426751592356692,1.6883116883116884,1.5733656228531552,-0.29297308196390764,0.19422713784731588,-0.6188487379698565
아이이(주),23430,201112,199410,43089.0,0,0,0,도매 및 소매업,1,-0.31174947356141364,-4.910348869129189,-1.8957006369426754,-2.2337662337662336,-0.35474321622177685,1.5176933158584531,1.1459401132991638,0.14890139822044676
아이이(주),23430,201212,199410,43089.0,0,0,0,도매 및 소매업,1,-1.8538022311425113,-0.09215120952442592,-1.6106687898089174,0.9155844155844156,-0.5331394702898105,-1.1624155660852906,-2.287564067979498,-1.7323406573451972
아이진(주),185490,201712,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.32392865375073115,-0.05689737210403757,-2.646496815286624,-2.2337662337662336,-0.8921948666574656,-1.3882447827401954,-2.287564067979498,-1.7323406573451972
아이진(주),185490,201812,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.694470765352979,0.1545211194893852,-2.646496815286624,3.961038961038961,-0.6922383879017938,-1.3882447827401954,-2.287564067979498,-1.6161249319048483
아이진(주),185490,201912,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.694470765352979,-0.1119128375604134,-2.646496815286624,3.961038961038961,-0.8765577931095627,-1.3882447827401954,-2.287564067979498,-1.7105502088251316
아이크래프트(주),52460,201112,200501,,0,0,0,정보통신업,0,0.20485414510047759,1.36389017104883,-0.45700636942675166,-0.3766233766233766,-0.2562434875052976,-0.5272708942433713,-0.6204478014567035,0.1590702741964773
아이크래프트(주),52460,201212,200501,,0,0,0,정보통신업,0,0.8225767144080227,7.6524172326543916,0.7531847133757963,-0.551948051948052,0.08284793244353825,3.000907349531202,0.9765308875101161,0.9282731069547849
아이크래프트(주),52460,201712,200501,,0,0,0,정보통신업,0,0.4727867307487496,-0.5504579494884507,-0.160828025477707,-0.2727272727272727,-0.08215347423600146,0.47605605403770535,0.1521445913137308,0.7989831124023969
아이크래프트(주),52460,201812,200501,,0,0,0,정보통신업,0,-1.2262969077017907,-0.9777744353285814,-0.5971337579617835,-0.2857142857142857,-0.3385017012086198,0.38451456800080647,-0.111141084434853,0.6072271654258217
아이크래프트(주),52460,201912,200501,,0,0,0,정보통신업,0,-0.221311108747353,-0.8843673582904632,-0.6297770700636943,-0.3116883116883117,-0.30743858138912195,0.29861881238028015,0.0032371189641219583,0.5491193027056472
아이텍(주),119830,201112,201010,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.13027396929434149,-0.5008878814822908,-0.06449044585987258,2.7272727272727275,-0.2151124319356918,1.0023187821352957,2.429997302400863,1.1374614127474123
아이텍(주),119830,201212,201010,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.7137050618349408,-1.6456583939261176,-0.945859872611465,3.766233766233767,-0.5722730037240594,0.37886883758443385,2.429997302400863,0.8403849645905211
아이텍(주),119830,201712,201010,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.24761294655689098,0.2088678545323729,0.1433121019108281,0.8246753246753247,-0.07078394200120833,0.9261014215142653,2.429997302400863,1.4171055020882515
아이텍(주),119830,201812,201010,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.6432351734878065,0.03958768767968523,-0.10509554140127392,3.012987012987013,-0.10177227449109746,-0.20667405988506907,1.2689506339357972,0.07190848011621562
아이텍(주),119830,201912,201010,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.1473253060130255,-0.015927522547531738,-0.20302547770700638,3.961038961038961,-0.9710016549619608,0.22683738280068552,1.1901807391421635,0.2941710550208826
아진산업(주),13310,201712,201512,,0,0,0,제조업,1,-0.9714269230778559,-0.43118658904776147,0.6361464968152867,1.5909090909090906,0.3350549777340479,0.2026413953019457,0.9366064202859454,0.6936626112220811
아진산업(주),13310,201812,201512,,0,0,0,제조업,1,-0.5937905852362538,-0.6308085419192638,-0.1855095541401274,1.9285714285714284,-0.586226194526899,0.22280471821756218,1.2387375236039926,0.060286907572181
아진산업(주),13310,201912,201512,,0,0,0,제조업,1,0.2500941780949831,2.3777012803784134,0.5597133757961783,1.766233766233766,-0.0006173835993172456,0.23893537655005545,1.3595899649312113,0.349373524605048
