,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,종업원수증가율,매출액정상영업이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,자기자본구성비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
2577,(주)솔루에타,154040,201612,201312,,0,0,0,제조업,1,83.95635947,-49.29,-0.07,-0.08,-0.13,-0.03,103.31,44.76289167,10.15,9.15,1.23
2578,(주)솔루에타,154040,201712,201312,,0,0,0,제조업,1,21.97176521,56.07,1.81,1.54,3.59,1.93,99.88,41.2834288,3.46,12.58,0.9
2579,(주)솔루에타,154040,201812,201312,,0,0,0,제조업,1,5.033122683,2.4,2.43,2.67,7.15,1.54,105.64,33.63799976,0.48,11.45,1.06
2580,(주)솔루에타,154040,201912,201312,,0,0,0,제조업,1,-12.40590158,-9.36,2.41,3.1,8.7,1.13,99.95,37.99842342,2.97,20.11,1.18
2581,(주)솔루에타,154040,202012,201312,,0,0,0,제조업,1,5.121437465,-11.61,3.59,4.27,12.84,1.17,104.51,28.74212207,7.13,12.85,1.06
2582,(주)솔본,35610,201112,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,21.07410589,-15.38,0.01,0.0,0.01,0.23,100.18,69.13334849,-1.43,18.8,0.96
2583,(주)솔본,35610,201212,199908,,1,0,1,"전문, 과학 및 기술 서비스업",0,-8.276881063,36.36,-3.55,-2.58,-3.62,0.17,105.0,73.66504917,3.02,16.56,0.93
2584,(주)쇼박스,86980,201112,200607,,1,0,1,정보통신업,0,-3.750194308,4.76,-23.42,-8.97,-11.39,-1.52,114.57,78.6288745,-19.64,20.41,0.45
2585,(주)수산아이앤티,50960,201612,201610,,0,0,0,정보통신업,0,51.95150405,0.0,34.47,9.72,10.02,-2.24,64.05,97.09483201,8.42,17.67,0.39
2586,(주)수산아이앤티,50960,201712,201610,,0,0,0,정보통신업,0,2.70879884,-15.18,26.64,6.2,6.35,-3.58,71.52,98.23422951,7.6,16.48,0.36
2587,(주)수산아이앤티,50960,201812,201610,,0,0,0,정보통신업,0,4.776120336,7.37,16.29,3.63,3.71,-3.62,80.15,97.18618225,6.4,3.76,0.37
2588,(주)수산아이앤티,50960,201912,201610,,0,0,0,정보통신업,0,6.351333369,-17.65,17.44,3.62,3.75,-4.42,79.44,95.72660746,6.67,11.66,0.36
2589,(주)수산아이앤티,50960,202012,201610,,0,0,0,정보통신업,0,17.04064932,-1.19,12.9,3.18,3.65,-1.12,88.23,87.23874911,3.84,12.37,0.53
2590,(주)수산중공업,17550,201112,199108,,0,0,0,제조업,1,39.56210164,10.84,12.57,14.91,24.46,0.63,88.37,60.17952701,7.21,25.19,1.22
2591,(주)수산중공업,17550,201212,199108,,0,0,0,제조업,1,12.06063604,7.61,11.43,12.7,20.91,0.62,89.69,61.19866037,6.6,23.21,1.17
2592,(주)수산중공업,17550,201312,199108,,0,0,0,제조업,1,3.514052448,14.65,3.43,3.44,5.63,0.44,96.97,61.13217121,2.99,15.29,1.1
2593,(주)수산중공업,17550,201412,199108,,0,0,0,제조업,1,-1.939758733,-0.44,6.52,5.57,8.68,0.43,94.27,67.14994856,2.36,17.66,0.93
2594,(주)수산중공업,17550,201512,199108,,0,0,0,제조업,1,-10.59732695,-7.52,4.45,3.59,5.07,0.36,97.25,74.77174922,8.91,15.31,0.93
2595,(주)수산중공업,17550,201612,199108,,0,0,0,제조업,1,-8.910938487,5.74,4.4,3.43,4.33,0.05,95.55,84.03780291,14.35,15.69,1.03
2596,(주)수산중공업,17550,201712,199108,,0,0,0,제조업,1,1.707145993,-1.81,3.24,3.01,3.59,-0.07,96.86,83.65387365,9.7,16.05,1.3
2597,(주)수산중공업,17550,201812,199108,,0,0,0,제조업,1,85.52450368,-7.83,0.5,0.27,0.44,0.19,90.85,48.30141946,2.18,11.35,0.73
2598,(주)수산중공업,17550,201912,199108,,0,0,0,제조업,1,-10.62656205,-29.0,4.59,3.73,7.26,1.69,96.62,54.79171503,4.07,13.3,1.09
2599,(주)수산중공업,17550,202012,199108,,0,0,0,제조업,1,29.07024598,0.0,5.08,3.34,6.87,1.13,96.45,43.84313976,6.98,10.71,0.7
2600,(주)슈프리마,236200,201612,201602,,0,0,0,제조업,1,16.72920737,0.0,25.55,11.38,12.21,-2.38,71.57,93.20214205,14.05,18.24,0.66
2601,(주)슈프리마,236200,201712,201602,,0,0,0,제조업,1,9.09638818,12.17,26.36,12.54,13.38,-2.18,81.41,94.12883934,12.72,14.12,0.7
2602,(주)슈프리마,236200,201812,201602,,0,0,0,제조업,1,12.21204656,12.4,23.1,11.12,11.84,-2.96,78.89,93.74869166,12.03,16.79,0.66
2603,(주)슈프리마,236200,201912,201602,,0,0,0,제조업,1,28.18395329,4.14,34.06,18.58,20.05,-3.03,62.93,91.81467263,14.04,24.3,0.77
2604,(주)슈프리마,236200,202012,201602,,0,0,0,제조업,1,3.554627012,14.57,18.41,7.03,7.54,-5.4,85.24,94.81701252,13.58,11.24,0.62
2605,(주)슈프리마아이디,317770,201912,201908,,0,1,1,제조업,1,75.41422679,0.0,3.79,1.4,1.48,-2.89,92.53,96.34555643,7.53,8.88,0.39
2606,(주)슈프리마에이치큐,94840,201112,200807,,0,0,0,제조업,1,5.38389546,3.13,9.65,3.92,4.24,-5.73,85.64,92.00977652,4.22,7.78,0.5
2607,(주)슈프리마에이치큐,94840,201212,200807,,0,0,0,제조업,1,14.52672165,10.61,31.84,14.92,16.11,-4.87,66.14,93.18112823,9.03,18.27,0.6
2608,(주)슈프리마에이치큐,94840,201312,200807,,0,0,0,제조업,1,10.30024338,36.99,28.6,11.76,12.6,-4.49,76.67,93.48961737,12.26,12.14,0.55
2609,(주)슈프리마에이치큐,94840,201412,200807,,0,0,0,제조업,1,11.21168384,51.0,25.63,12.18,13.0,-2.89,75.27,93.94678462,12.52,15.36,0.64
2610,(주)슈프리마에이치큐,94840,201512,200807,,0,0,0,제조업,1,-43.35363359,27.15,1.27,0.29,0.31,-1.98,94.71,92.82619781,26.57,5.89,0.31
2611,(주)슈프리마에이치큐,94840,201612,200807,,0,0,0,제조업,1,44.65347607,-63.54,11.32,3.43,3.66,-1.74,84.93,94.50189782,9.93,7.56,0.54
2612,(주)슈프리마에이치큐,94840,201712,200807,,0,0,0,제조업,1,3.25258674,-28.57,12.96,2.92,3.08,-2.68,84.55,94.87238312,3.74,5.43,0.49
2613,(주)슈프리마에이치큐,94840,201812,200807,,0,0,0,제조업,1,11.0588267,-38.0,22.61,5.32,5.64,-3.24,73.64,93.85770274,4.89,9.37,0.5
2614,(주)슈프리마에이치큐,94840,201912,200807,,0,0,0,제조업,1,21.49342454,-3.23,7.71,1.27,1.35,-5.1,71.55,93.86712565,3.95,8.57,0.32
2615,(주)슈프리마에이치큐,94840,202012,200807,,0,0,0,제조업,1,4.101636781,0.0,16.44,2.42,2.58,-5.41,75.49,93.8765579,3.17,7.2,0.28
2616,(주)슈피겐코리아,192440,201412,201411,,0,0,0,제조업,1,209.1682749,0.0,32.6,48.55,55.99,-0.66,66.63,87.43905725,15.3,40.36,1.51
2617,(주)슈피겐코리아,192440,201512,201411,,0,0,0,제조업,1,23.61919561,33.0,31.78,29.21,32.38,-1.58,66.99,92.49050495,20.55,35.74,0.94
2618,(주)슈피겐코리아,192440,201612,201411,,0,0,0,제조업,1,20.839827,30.08,24.29,22.13,24.3,-1.31,75.42,89.92480342,16.47,28.59,1.05
2619,(주)슈피겐코리아,192440,201712,201411,,0,0,0,제조업,1,19.63015277,16.76,21.48,20.44,23.29,-0.96,80.44,85.95242878,12.44,27.1,1.2
2620,(주)슈피겐코리아,192440,201812,201411,,0,0,0,제조업,1,15.24011661,22.28,18.43,17.74,20.38,-1.09,80.03,88.03717936,12.45,27.68,1.24
2621,(주)슈피겐코리아,192440,201912,201411,,0,0,0,제조업,1,16.65930313,39.68,14.29,13.71,15.86,-1.23,83.64,85.08542408,10.2,24.84,1.38
2622,(주)슈피겐코리아,192440,202012,201411,,0,0,0,제조업,1,17.07372802,6.09,19.75,21.2,25.21,-0.98,82.04,83.25950921,13.9,29.21,1.63
2623,(주)스마트솔루션즈,136510,201112,201111,,0,0,0,제조업,1,55.47460069,0.0,31.85,18.03,19.99,-2.82,66.83,96.44796537,2.1,25.01,0.62
2624,(주)스마트솔루션즈,136510,201212,201111,,0,0,0,제조업,1,-6.476234114,1.79,-40.73,-6.67,-6.92,-12.38,130.91,96.2617801,-3.25,7.51,0.2
2625,(주)스마트솔루션즈,136510,201312,201111,,0,0,0,제조업,1,7.846711404,15.79,12.59,5.79,6.05,-2.44,88.59,95.1199678,1.96,18.69,0.59
2626,(주)스마트솔루션즈,136510,201412,201111,,0,0,0,제조업,1,-8.450954931,-15.15,-9.08,-3.01,-3.14,-3.16,100.47,95.96387625,6.56,11.96,0.47
2627,(주)스마트솔루션즈,136510,201512,201111,,0,0,0,제조업,1,-3.774288131,5.36,3.57,1.27,1.33,-2.09,90.36,94.64215074,9.32,12.9,0.49
2628,(주)스마트솔루션즈,136510,201612,201111,,0,0,0,제조업,1,40.38058135,-13.56,8.2,3.37,3.86,-0.77,89.56,82.21461265,1.92,12.22,0.59
2629,(주)스마트솔루션즈,136510,201712,201111,,0,0,0,제조업,1,17.35071649,72.55,13.37,8.67,10.85,0.13,89.63,77.85539577,0.31,21.17,0.91
2630,(주)스마트솔루션즈,136510,201812,201111,,0,0,0,제조업,1,1.787202167,22.73,-3.05,-1.59,-2.07,0.08,95.08,75.97068581,-0.11,22.34,0.69
2631,(주)스마트솔루션즈,136510,201912,201111,,1,1,1,제조업,1,-10.68543298,-16.67,-45.56,-19.37,-26.63,0.66,140.01,69.14067917,-13.97,2.4,0.55
2632,(주)스맥,99440,201112,200905,,0,0,0,제조업,1,343.8981341,126.67,3.79,4.74,14.08,1.07,97.34,37.6602656,0.81,14.76,1.14
2633,(주)스맥,99440,201212,200905,,0,0,0,제조업,1,13.49685957,5.88,5.07,5.46,14.83,1.66,98.13,36.10232882,-3.8,15.03,0.99
2634,(주)스맥,99440,201312,200905,,0,0,0,제조업,1,28.41107978,2.31,4.75,4.01,11.17,2.96,96.7,35.81824124,-4.94,14.51,0.82
2635,(주)스맥,99440,201412,200905,,0,0,0,제조업,1,15.1869214,-0.9,4.3,3.28,8.41,1.98,97.88,41.67629694,0.17,11.37,0.76
2636,(주)스맥,99440,201512,200905,,0,0,0,제조업,1,-10.30780567,-6.39,3.52,2.31,5.18,2.13,97.01,47.81480746,-0.1,13.82,0.67
2637,(주)스맥,99440,201612,200905,,0,0,0,제조업,1,22.60688685,-7.8,3.41,1.94,4.62,2.47,98.47,41.97040836,5.87,11.06,0.58
2638,(주)스맥,99440,201712,200905,,0,0,0,제조업,1,-5.144086309,11.11,2.93,2.24,5.06,1.77,99.89,46.9484958,4.3,11.35,0.78
2639,(주)스맥,99440,201812,200905,,0,0,0,제조업,1,7.914787532,3.81,-0.48,-0.3,-0.67,1.88,101.55,43.66394799,-1.26,9.82,0.64
2640,(주)스맥,99440,201912,200905,,1,0,1,제조업,1,1.973745741,-8.72,-10.78,-6.62,-15.3,2.52,114.95,42.92031165,-5.5,2.47,0.61
2641,(주)스카이문스테크놀로지,33790,201112,200106,,0,0,0,제조업,1,-6.594728558,-8.77,-2.49,-2.18,-2.51,-2.73,99.78,89.74944128,8.2,5.7,0.92
2642,(주)스카이문스테크놀로지,33790,201212,200106,,1,1,1,제조업,1,-7.786620413,-15.38,-21.48,-10.74,-12.0,-5.81,115.15,89.18931356,0.69,-3.43,0.57
2643,(주)스킨앤스킨,159910,201212,201212,,0,0,0,제조업,1,114.06943,0.0,27.06,12.75,17.37,-0.28,73.11,73.38945781,17.66,21.96,0.84
2644,(주)스킨앤스킨,159910,201312,201212,,0,0,0,제조업,1,-2.79236445,26.56,-31.68,-7.67,-10.5,0.17,136.34,72.56453289,8.66,1.35,0.59
2645,(주)스킨앤스킨,159910,201412,201212,,1,0,1,제조업,1,2.296613669,20.99,-58.6,-12.26,-18.94,3.91,169.87,57.03944261,-4.0,-3.94,0.69
2646,(주)스타플렉스,115570,201112,201001,,0,0,0,제조업,1,74.48375726,-6.81,-1.69,-2.2,-4.79,1.49,102.56,37.21025437,-4.91,10.46,1.67
2647,(주)스타플렉스,115570,201212,201001,,0,0,0,제조업,1,6.565341739,8.22,1.5,2.02,6.26,3.13,104.21,27.64025928,-5.69,12.31,1.26
2648,(주)스타플렉스,115570,201312,201001,,0,0,0,제조업,1,-29.99812582,2.95,6.16,3.65,11.45,3.29,98.67,37.88795968,9.43,14.07,0.6
2649,(주)스타플렉스,115570,201412,201001,,0,0,0,제조업,1,-3.228925023,4.51,6.25,4.0,9.91,3.01,101.48,42.9807576,6.28,11.84,0.9
2650,(주)스타플렉스,115570,201512,201001,,0,0,0,제조업,1,-2.39023811,-4.31,10.04,5.97,14.14,2.66,107.43,41.37531306,5.46,7.29,0.77
2651,(주)스타플렉스,115570,201612,201001,,0,0,0,제조업,1,-0.709290052,-7.38,11.86,7.72,17.06,1.75,91.96,49.14698191,4.3,17.84,0.78
2652,(주)스타플렉스,115570,201712,201001,,0,0,0,제조업,1,9.173932682,-4.42,2.99,1.9,4.39,2.04,110.22,38.02954097,-2.44,6.24,0.72
2653,(주)스타플렉스,115570,201812,201001,,0,0,0,제조업,1,-2.763708553,-3.24,0.08,0.05,0.13,2.36,93.66,43.74731299,-1.63,18.81,0.75
2654,(주)스타플렉스,115570,201912,201001,,1,0,1,제조업,1,-1.18570299,-8.61,1.44,0.97,2.32,2.61,102.2,39.4181845,-1.34,12.84,0.81
2655,(주)스튜디오산타클로스엔터테인먼트,204630,201612,201412,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,139.6633309,73.08,-1.99,-1.01,-1.34,0.93,101.92,75.52478723,-1.47,7.73,0.56
2656,(주)스튜디오산타클로스엔터테인먼트,204630,201712,201412,,1,0,1,"예술, 스포츠 및 여가관련 서비스업",0,-4.490758958,-6.67,-1.1,-0.91,-1.15,0.31,104.81,83.90607976,-9.16,8.32,1.0
2657,(주)스틸플라워,87220,201112,200910,43228.0,0,0,0,제조업,1,46.73269107,16.67,4.79,4.88,12.89,2.16,97.41,36.09379576,-7.17,10.3,0.97
2658,(주)스틸플라워,87220,201212,200910,43228.0,0,0,0,제조업,1,4.785814112,-17.86,5.05,4.45,12.35,2.62,97.06,36.05748012,2.45,10.67,0.84
2659,(주)스틸플라워,87220,201312,200910,43228.0,0,0,0,제조업,1,-3.66468969,-9.32,-5.23,-2.53,-7.27,4.58,107.75,33.38011515,10.0,3.97,0.48
2660,(주)스틸플라워,87220,201412,200910,43228.0,1,0,1,제조업,1,-5.179527739,-1.37,-11.3,-7.05,-22.04,4.04,114.37,30.52725105,-6.18,-0.79,0.63
2661,(주)스페코,13810,201112,199711,,0,0,0,제조업,1,14.61799798,-3.85,-2.39,-1.74,-5.89,4.84,107.59,28.65971622,-4.23,7.09,0.69
2662,(주)스페코,13810,201212,199711,,0,0,0,제조업,1,-9.849568723,-4.0,3.63,3.21,11.36,2.43,97.65,27.73454161,2.96,16.0,0.79
2663,(주)스페코,13810,201312,199711,,0,0,0,제조업,1,19.12642124,-2.08,1.36,0.98,3.37,2.94,101.98,29.96139047,-1.57,11.26,0.65
2664,(주)스페코,13810,201412,199711,,0,0,0,제조업,1,27.58909417,6.38,7.36,6.15,19.45,1.06,96.46,32.90287024,-0.83,12.36,0.78
2665,(주)스페코,13810,201512,199711,,0,0,0,제조업,1,4.832899813,9.0,10.98,8.42,23.5,0.65,91.03,38.5801319,3.52,16.87,0.71
2666,(주)스페코,13810,201612,199711,,0,0,0,제조업,1,-21.63432126,-0.92,6.36,4.45,11.09,0.29,93.6,41.99176583,6.51,17.52,0.64
2667,(주)스페코,13810,201712,199711,,0,0,0,제조업,1,-6.485021434,-2.78,1.98,1.33,3.12,0.17,100.29,43.26988869,6.93,12.93,0.61
2668,(주)스페코,13810,201812,199711,,0,0,0,제조업,1,-17.64036986,-33.33,-7.54,-4.58,-11.37,0.51,109.2,36.73639792,4.44,8.16,0.55
2669,(주)스페코,13810,201912,199711,,0,0,0,제조업,1,7.530115741,-7.14,8.88,7.83,18.51,0.07,90.97,47.50923287,4.77,19.53,0.81
2670,(주)스페코,13810,202012,199711,,0,0,0,제조업,1,5.679845184,-4.62,15.24,13.3,27.69,-0.17,88.65,48.53478491,6.66,21.89,0.78
2671,(주)승일,49830,201112,200101,,0,0,0,제조업,1,16.14412753,-4.87,3.19,3.31,4.38,-0.26,96.78,76.14296863,2.3,16.92,1.48
2672,(주)승일,49830,201212,200101,,0,0,0,제조업,1,2.601526246,-21.29,4.12,4.36,5.63,-0.44,94.8,78.62247411,6.07,18.55,1.48
2673,(주)승일,49830,201312,200101,,0,0,0,제조업,1,3.294149217,7.53,5.84,5.56,6.95,-0.49,93.64,81.30752555,8.39,18.42,1.35
2674,(주)승일,49830,201412,200101,,0,0,0,제조업,1,9.274898791,0.64,6.48,5.67,7.06,-0.54,92.94,79.41399258,9.23,17.41,1.28
2675,(주)승일,49830,201512,200101,,0,0,0,제조업,1,8.133911083,0.95,5.98,4.65,5.94,-0.35,93.35,77.29518142,6.5,15.51,1.37
2676,(주)승일,49830,201612,200101,,0,0,0,제조업,1,2.543285042,11.6,4.14,3.39,4.38,0.09,96.48,77.23263012,4.04,16.94,1.66
2677,(주)승일,49830,201712,200101,,0,0,0,제조업,1,-1.372091139,0.56,2.76,2.2,2.81,0.08,97.32,79.62646544,4.06,16.31,1.59
2678,(주)승일,49830,201812,200101,,0,0,0,제조업,1,5.721091647,-0.84,1.47,1.28,1.61,0.02,93.25,79.53160025,2.4,20.62,1.52
2679,(주)승일,49830,201912,200101,,0,0,0,제조업,1,-4.324486378,1.97,-1.01,-0.79,-0.98,-0.31,100.19,82.17990215,2.71,16.05,1.3
2680,(주)승일,49830,202012,200101,,0,0,0,제조업,1,1.715789021,-3.04,0.24,0.19,0.23,-0.06,99.73,81.209087,4.98,17.53,1.5
2681,(주)승화프리텍,111610,201112,201001,42394.0,0,1,1,건설업,1,43.21731566,-21.43,-0.01,0.0,-0.01,4.21,102.11,57.16427239,-3.59,12.08,0.6
2682,(주)시공테크,20710,201112,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,14.40065135,6.94,13.65,14.3,22.66,-0.97,86.44,60.86234022,15.52,22.5,1.04
2683,(주)시공테크,20710,201212,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-18.53651816,-6.49,4.53,4.51,6.62,-0.95,96.55,77.17032739,5.1,16.6,1.17
2684,(주)시공테크,20710,201312,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-3.41632147,-10.4,0.05,0.04,0.05,-2.03,101.66,77.72477659,-6.52,10.55,1.07
2685,(주)시공테크,20710,201412,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.934240926,-16.13,5.39,3.89,5.06,-1.3,91.51,76.24079916,4.52,16.54,1.01
2686,(주)시공테크,20710,201512,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.978962303,0.77,-0.17,-0.11,-0.15,-1.1,98.78,78.06982042,2.44,11.4,0.94
2687,(주)시공테크,20710,201612,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.468623341,34.35,-10.59,-7.82,-10.47,-1.5,105.56,71.33722778,0.49,9.25,1.01
2688,(주)시공테크,20710,201712,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,17.42615083,1.7,8.58,12.4,17.06,-0.66,88.72,73.74396998,7.26,30.99,1.83
2689,(주)시공테크,20710,201812,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-5.671123702,9.5,-6.47,-3.75,-4.97,-1.48,96.42,77.35087719,4.62,15.46,0.79
2690,(주)시공테크,20710,201912,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,27.10207664,-4.59,6.69,5.78,7.9,-1.4,85.67,69.8020229,1.75,22.91,1.21
2691,(주)시공테크,20710,202012,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.075632423,-0.53,4.65,3.11,4.37,-1.88,93.97,72.63948583,8.76,14.72,0.96
2692,(주)시너지이노베이션,48870,201112,200408,,1,0,1,제조업,1,5.263290211,-12.79,-4.99,-1.68,-2.98,1.73,113.88,56.40314869,-2.65,6.31,0.42
2693,(주)시노펙스,25320,201112,199504,,0,0,0,제조업,1,1.475668753,49.44,2.47,4.79,14.76,0.77,94.98,33.78381068,3.46,7.39,1.57
2694,(주)시노펙스,25320,201212,199504,,0,0,0,제조업,1,6.79946956,35.32,0.54,1.25,3.74,1.04,105.82,32.84031797,5.75,10.45,1.82
2695,(주)시노펙스,25320,201312,199504,,0,0,0,제조업,1,-3.431916753,6.43,1.84,3.36,9.58,0.91,99.03,37.40210663,2.4,20.74,1.53
2696,(주)시노펙스,25320,201412,199504,,0,0,0,제조업,1,-9.90042884,-63.39,0.77,1.37,3.52,0.6,99.88,40.62912496,4.63,18.7,1.5
2697,(주)시노펙스,25320,201512,199504,,0,1,1,제조업,1,-35.91943995,-33.49,-11.45,-12.92,-30.43,1.07,116.07,45.3511231,7.02,2.29,1.0
2698,(주)시디즈,134790,201112,201101,,0,0,0,제조업,1,55.1544764,0.0,3.11,3.36,4.62,-1.84,95.27,72.64331846,-0.31,17.39,1.07
2699,(주)시디즈,134790,201212,201101,,0,0,0,제조업,1,-17.12813748,-46.3,4.1,9.69,14.07,-0.7,94.83,71.05615698,6.94,19.68,2.72
2700,(주)시디즈,134790,201312,201101,,0,1,1,제조업,1,-32.27311268,-82.76,-3.89,-3.1,-3.87,-2.71,101.35,93.46472263,4.26,6.21,0.79
2701,(주)시스웍,269620,201712,201712,,0,0,0,제조업,1,73.52568179,0.0,20.89,18.64,20.48,-0.46,79.19,90.98610691,21.6,25.56,1.03
2702,(주)시스웍,269620,201812,201712,,0,1,1,제조업,1,9.429566742,4.35,22.59,13.72,14.85,-1.05,76.04,93.67607674,11.01,21.32,0.77
2703,(주)시큐브,131090,201112,201112,,0,0,0,정보통신업,0,61.89209985,0.0,19.21,16.45,23.66,-0.58,80.32,70.82153484,8.11,27.37,0.82
2704,(주)시큐브,131090,201212,201112,,0,0,0,정보통신업,0,19.68028315,20.31,16.93,12.41,18.13,-0.94,82.05,66.48392555,8.56,23.63,0.69
2705,(주)시큐브,131090,201312,201112,,0,0,0,정보통신업,0,-1.273920727,14.29,7.75,4.48,6.56,-0.91,91.16,69.91177571,8.28,20.66,0.56
2706,(주)시큐브,131090,201412,201112,,0,0,0,정보통신업,0,-10.90147028,6.82,-2.6,-1.46,-1.99,-1.42,97.82,76.40238267,9.77,21.46,0.55
