,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산
117,(주)국동,5320,201212,199612,,0,0,0,도매 및 소매업,1,-3.453548116,61.63677595,-10.4481543,-13.04,497.1383112,7.68,10.14,35.13,1.43,10.46,46.6,3.42,3.56,1.45,80.97066667
118,(주)국동,5320,201712,199612,,0,0,0,도매 및 소매업,1,-14.35600651,-17.58312397,-2.921300757,1.39,-155.4400828,-7.78,-5.08,-12.41,1.3,27.38,72.3,-2.28,-4.77,-1.59,-28.45191781
119,(주)국동,5320,201812,199612,,0,0,0,도매 및 소매업,1,15.82925803,13.70917337,14.58592329,16.44,201.6352771,1.84,5.02,12.65,1.01,28.57,80.84,2.53,-7.21,-2.45,105.0430588
120,(주)국동,5320,201912,199612,,0,0,0,도매 및 소매업,1,8.599544911,35.08234185,1.606526136,-5.88,-173.7415059,-3.52,-3.31,-7.46,1.01,9.09,133.41,-1.78,-0.03,-0.01,-19.003
121,(주)국보,1140,201112,198912,,0,0,0,운수 및 창고업,0,38.26760121,54.44544909,20.29819494,-0.52,-27.76703646,-0.04,1.78,5.01,1.4,48.21,75.0,0.75,1.82,0.9,72.66484375
122,(주)국보,1140,201212,198912,,1,0,1,운수 및 창고업,0,-0.378907684,-1.953087679,-6.348298643,-8.33,-21.39763399,-0.89,1.38,4.0,1.36,44.5,72.1,0.64,-0.28,-0.15,76.02414773
123,(주)국보디자인,66620,201112,200209,,0,0,0,건설업,1,18.489344,11.66832073,11.37077937,9.92,4.053510839,7.63,10.8,18.81,-0.97,73.38,191.36,238.18,39.07,9.58,134.6558271
124,(주)국보디자인,66620,201212,200209,,0,0,0,건설업,1,15.80611689,19.56848353,-8.63625382,-0.38,22.48927647,9.57,12.13,19.87,-1.43,73.14,216.7,2003.29,43.42,12.84,129.1547925
125,(주)국보디자인,66620,201712,200209,,0,0,0,건설업,1,3.741960879,14.21275182,34.38179005,9.94,120.7561844,8.26,14.38,24.93,-0.52,86.43,220.15,3543.84,23.35,5.61,190.0414987
126,(주)국보디자인,66620,201812,200209,,0,0,0,건설업,1,6.481906458,9.383816454,-6.05876991,-11.89,-29.08515421,8.17,9.7,15.84,-0.73,90.19,229.49,382.19,15.32,4.0,179.9128152
127,(주)국보디자인,66620,201912,200209,,0,0,0,건설업,1,27.12469626,13.59427851,5.799634457,-2.93,-29.80004066,8.02,5.81,9.96,-0.86,90.4,206.55,592.26,4.31,1.59,187.3210574
128,(주)국순당,43650,201112,200008,,0,0,0,제조업,1,13.66933511,13.93670091,23.07336142,11.41,-62.25701389,2.64,2.68,3.0,-1.4,80.14,401.4,167.22,36.53,6.01,78.75078049
129,(주)국순당,43650,201212,200008,,0,0,0,제조업,1,5.320206322,7.58582124,-7.039458995,-8.05,5.730517649,2.95,2.69,2.95,-1.17,76.46,515.25,172.69,41.32,6.3,74.44527851
130,(주)국영지앤엠,6050,201112,199410,,0,0,0,제조업,1,31.73376599,-5.282924863,1.49510186,5.0,-235.4493054,-3.25,-5.47,-8.71,-0.13,5.93,140.9,-21.15,9.58,6.37,33.20666667
131,(주)국영지앤엠,6050,201212,199410,,0,0,0,제조업,1,-1.352110151,40.40955604,2.846486555,-6.67,49.43133302,7.97,-2.46,-3.79,0.47,10.82,313.98,-4.57,-17.58,-5.72,130.032449
132,(주)국영지앤엠,6050,201712,199410,,0,0,0,제조업,1,0.654912452,4.061674383,22.16453235,-1.77,466.7860229,2.17,2.14,2.73,-0.06,2.85,238.44,17.57,-11.33,-2.43,87.32018018
133,(주)국영지앤엠,6050,201812,199410,,0,0,0,제조업,1,-8.722808771,-1.640772983,-10.43590146,-3.6,-165.2327558,-0.56,-1.46,-1.76,-0.08,0.1,261.99,-18.31,30.81,4.7,65.32383178
134,(주)국영지앤엠,6050,201912,199410,,0,0,0,제조업,1,13.79322941,2.083436235,29.68303498,7.48,192.8331206,1.69,1.54,1.9,-0.07,2.14,240.15,15.75,8.45,1.83,70.30286957
135,(주)그래디언트,35080,201112,199907,,0,0,0,도매 및 소매업,1,48.72889636,-8.961985774,14.82015697,-31.4,-17.27277955,-1.87,-2.72,-5.17,-2.11,89.75,69.75,-21.15,2.32,2.43,72.2759322
136,(주)그래디언트,35080,201212,199907,,0,0,0,도매 및 소매업,1,-4.843819424,20.61177124,5.985707338,-31.65,227.7145328,1.68,1.85,3.86,1.63,76.78,76.37,1.38,-0.87,-0.66,671.8788142
137,(주)그래디언트,35080,201712,199907,,0,0,0,도매 및 소매업,1,-12.97317871,-11.66371828,-7.911951063,9.09,-39.77134416,-3.28,1.54,3.77,-0.05,63.13,111.83,13.33,14.15,4.24,-88.28790698
138,(주)그래디언트,35080,201812,199907,,0,0,0,도매 및 소매업,1,0.284346808,-3.749864906,-2.840059544,-16.67,-33.04506335,-0.23,1.1,2.74,-0.06,63.9,107.78,8.44,12.56,4.0,671.8788142
139,(주)그래디언트,35080,201912,199907,,0,0,0,도매 및 소매업,1,-1.636357302,-6.283523543,-0.830376404,48.62,126.2322293,0.36,2.52,6.53,-0.04,65.08,114.41,10.13,10.18,3.31,209.478125
140,(주)그리티,204020,201812,201807,,0,0,0,제조업,1,30.7005586,32.8002863,-5.198830132,0.0,-20.69154244,5.69,9.52,12.33,-0.08,52.65,273.4,29.27,-0.22,-0.04,207.2871277
141,(주)그리티,204020,201912,201807,,0,0,0,제조업,1,-3.763179856,-0.375346217,3.203201866,2.13,-63.77988225,1.66,3.1,3.92,-0.03,52.95,233.61,4.95,10.42,1.52,137.4159375
142,(주)그린플러스,186230,201912,201908,,0,0,0,제조업,1,13.50455404,55.82612377,5.33767654,4.4,-0.574981397,3.72,7.46,16.54,3.39,33.68,186.04,3.03,-7.62,-5.45,116.3497895
143,(주)글로벌스탠다드테크놀로지,83450,201112,200602,,0,0,0,제조업,1,48.45005343,17.0458681,-10.17027634,19.55,-31.47422398,7.85,9.46,16.51,-0.24,72.59,87.24,21.14,5.02,3.02,64.60443925
144,(주)글로벌스탠다드테크놀로지,83450,201212,200602,,0,0,0,제조업,1,2.376332744,30.49005509,56.15814893,24.77,91.39883101,13.16,15.26,25.54,-0.12,71.64,89.16,25.45,23.84,6.55,80.78670412
145,(주)글로벌스탠다드테크놀로지,83450,201712,200602,,0,0,0,제조업,1,14.53465216,28.78544275,79.29590207,34.25,356.3591169,16.43,20.79,32.02,-0.02,79.56,161.51,212.37,37.61,5.57,83.54945205
146,(주)글로벌스탠다드테크놀로지,83450,201812,200602,,0,0,0,제조업,1,2.565158046,9.622755936,-20.25681761,3.6,-53.25518366,9.93,10.03,12.68,-0.08,82.67,211.68,118.58,52.9,7.83,68.43123967
147,(주)글로벌스탠다드테크놀로지,83450,201912,200602,,0,0,0,제조업,1,30.20559548,20.39776209,29.55833559,-1.82,110.5405427,14.86,18.12,23.17,-0.01,85.57,216.14,122.37,32.38,6.44,96.51902357
148,(주)금양,1570,201112,197612,,0,0,0,제조업,1,22.96883957,8.798176659,8.783361673,-2.6,121.1910855,2.47,5.8,16.09,2.71,26.75,80.03,2.0,0.03,0.02,133.5665333
149,(주)금양,1570,201212,197612,,0,0,0,제조업,1,-2.492357292,0.812147029,11.92543569,5.33,-4.87021953,2.88,5.12,14.58,2.92,30.18,87.92,1.68,1.78,1.19,153.6311392
150,(주)금양,1570,201712,197612,,0,0,0,제조업,1,9.604218741,67.0365475,6.931358773,-4.39,8.357203416,9.94,7.01,28.54,1.71,-34.73,83.84,3.57,-5.09,-3.91,135.7540367
151,(주)금양,1570,201812,197612,,0,0,0,제조업,1,4.433366609,37.95593492,13.89764382,-4.59,2.932477587,10.1,6.75,19.74,1.46,10.36,91.66,3.72,-1.9,-1.16,323.8647115
152,(주)금양,1570,201912,197612,,0,0,0,제조업,1,9.495875604,-14.05711937,-15.92547314,-7.69,-31.90157475,-5.08,4.29,12.47,1.4,-32.08,73.66,2.53,5.38,4.85,-37.7759375
153,(주)금호에이치티,214330,201712,201511,,0,0,0,제조업,1,-4.113791735,5.18345477,-13.84023874,-8.17,-37.57293845,3.22,5.82,10.08,0.53,8.13,121.55,7.78,31.68,10.47,76.50283898
154,(주)금호에이치티,214330,201812,201511,,0,0,0,제조업,1,58.74595123,37.57111775,16.44469807,8.47,17.58383501,4.01,5.4,9.73,1.24,5.19,122.32,3.66,6.89,3.74,78.38396484
155,(주)금호에이치티,214330,201912,201511,,0,0,0,제조업,1,35.11121627,38.26840479,19.99190232,2.54,-61.31730225,-0.03,1.45,2.73,4.32,2.36,117.86,0.35,2.91,1.73,89.37020952
156,(주)금화피에스시,36190,201112,200012,,0,0,0,건설업,1,18.08261122,16.60799654,-15.27485406,11.99,30.25097259,17.19,18.62,23.26,-2.41,19.0,434.44,1374.805,75.51,16.27,108.4111663
157,(주)금화피에스시,36190,201212,200012,,0,0,0,건설업,1,12.00899858,20.9049399,30.80329782,7.27,24.34610346,18.05,20.49,24.26,-2.23,19.79,723.2,1374.805,102.82,12.52,128.0221034
158,(주)금화피에스시,36190,201712,200012,,0,0,0,건설업,1,7.721032954,9.197697546,-12.44010596,-2.5,13.57566976,9.02,15.16,19.19,-0.98,12.46,379.24,539.47,83.07,19.14,127.6678362
159,(주)금화피에스시,36190,201812,200012,,0,0,0,건설업,1,13.32991822,19.81230171,13.38548235,48.62,22.20939963,16.05,16.75,20.44,-1.03,19.78,486.58,431.66,82.35,14.75,92.13024355
160,(주)금화피에스시,36190,201912,200012,,0,0,0,건설업,1,7.304871176,8.464116209,-10.23946922,-31.65,-17.05335828,10.17,12.62,14.92,-1.07,10.45,471.78,280.27,53.54,10.81,136.6392808
161,(주)기가레인,49080,201712,201312,,0,0,0,제조업,1,16.62879145,53.94615727,32.72070087,-31.65,274.0832821,-0.55,3.1,7.15,2.47,2.0,61.93,1.96,-2.58,-2.4,90.44555
162,(주)기가레인,49080,201812,201312,,0,0,0,제조업,1,-1.384368662,-22.67870232,24.60868476,11.0,-147.7334722,-12.0,-1.38,-3.18,2.59,-37.16,74.65,-0.71,-5.82,-5.16,38.78238739
163,(주)기가레인,49080,201912,201312,,1,1,1,제조업,1,-25.32298956,-36.05506906,-39.06662204,-10.36,-449.4588517,-20.27,-11.54,-25.24,5.02,-112.34,68.18,-8.09,-1.0,-1.24,-88.28790698
164,(주)기산텔레콤,35460,201112,199911,,0,0,0,제조업,1,-6.653860292,-24.29330508,-30.49397053,-26.4,-383.0117673,-13.21,-11.32,-25.24,3.31,-60.58,86.83,-3.73,-2.73,-2.17,-47.61163043
165,(주)기산텔레콤,35460,201212,199911,,0,0,0,제조업,1,-15.0997019,-6.999350313,13.14984448,-8.7,692.7769383,-2.36,2.15,5.24,2.42,-53.77,116.13,0.71,10.29,5.78,60.8052381
166,(주)기산텔레콤,35460,201712,199911,,1,0,1,제조업,1,-5.487987443,-12.2359314,7.258911046,-6.32,-10.84656529,-7.67,-4.48,-8.63,0.41,-52.94,147.39,-6.37,-2.09,-1.16,1.035730337
167,(주)까뮤이앤씨,13700,201112,198911,,0,1,1,건설업,1,-25.32298956,-36.05506906,-39.06662204,-24.53,-449.4588517,-20.27,-11.54,-25.24,6.45,-44.21,39.47,-14.28,-11.8,-15.79,-88.28790698
168,(주)까스텔바작,308100,201912,201906,,0,0,0,도매 및 소매업,1,12.2854985,22.12495586,-11.89865492,0.0,-38.11790936,8.16,10.72,12.93,-0.04,29.84,292.61,214.89,51.68,7.83,269.2766102
169,(주)나노신소재,121600,201112,201102,,0,0,0,제조업,1,48.07400399,102.2831019,20.34390838,27.62,-48.1714704,7.63,7.31,10.68,0.31,36.28,212.11,9.69,12.6,5.59,90.80522388
170,(주)나노신소재,121600,201212,201102,,0,0,0,제조업,1,-6.439724874,-2.751691651,-29.37929179,-0.75,-115.5866049,-2.05,-0.99,-1.22,0.1,34.61,166.59,-2.32,-4.37,-2.17,63.28518797
171,(주)나노신소재,121600,201712,201102,,0,0,0,제조업,1,5.608202128,6.862202862,10.84133023,7.87,35.52337753,7.88,9.85,10.63,-0.03,48.74,783.43,114.62,114.34,17.72,108.6151042
172,(주)나노신소재,121600,201812,201102,,0,0,0,제조업,1,10.6975453,7.166090248,14.66153228,1.56,2.560603141,8.19,9.34,10.19,-0.26,52.7,401.62,127.97,70.14,12.92,122.1752308
173,(주)나노신소재,121600,201912,201102,,0,0,0,제조업,1,3.465810626,5.551223156,-6.424883387,9.23,-41.20938936,5.79,5.13,5.63,-0.31,54.14,690.04,42.91,97.77,16.21,104.6583099
174,(주)나노엔텍,39860,201112,200008,,1,0,1,제조업,1,38.95437893,2.112256499,-12.86666603,43.1,-449.4588517,-20.27,-11.54,-25.24,-1.11,-18.37,524.49,-12.31,-22.84,-15.79,-79.25903614
175,(주)나노트로닉스,10670,201112,199605,41740.0,0,0,0,제조업,1,6.88898749,-7.338471427,-7.928747179,5.41,466.6984308,-3.62,0.92,2.06,6.45,26.15,117.95,0.21,-12.9,-15.79,50.9625641
176,(주)나노트로닉스,10670,201212,199605,41740.0,0,0,0,제조업,1,6.23859397,13.78255897,13.53135034,-20.51,670.2429379,-6.36,6.67,15.41,6.45,5.58,116.35,1.4,-9.74,-14.29,-45.60580645
177,(주)나무가,190510,201712,201511,,0,0,0,제조업,1,-25.32298956,-36.05506906,-11.97760374,-7.25,-449.4588517,-20.27,-11.54,-25.24,0.57,-100.73,60.56,-18.62,-15.03,-6.53,-88.28790698
178,(주)나무가,190510,201812,201511,,0,0,0,제조업,1,-16.60413012,15.79883943,21.45474732,-16.41,692.7769383,2.75,1.42,5.63,0.5,-45.29,76.85,1.01,-10.43,-2.78,143.3492523
179,(주)나무가,190510,201912,201511,,0,0,0,제조업,1,63.78072647,24.9734321,15.74010645,36.45,43.55185749,-0.37,1.7,6.69,0.53,-29.02,51.97,1.15,12.09,5.02,81.42273973
180,(주)나스미디어,89600,201712,201307,,0,0,0,"전문, 과학 및 기술 서비스업",0,19.71846307,22.35761089,71.96199123,17.22,122.2349552,9.2,11.83,29.54,-0.31,57.4,140.61,147.4,8.45,13.22,152.8165313
181,(주)나스미디어,89600,201812,201307,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.068323848,11.09730051,-11.3642208,-0.31,-27.26650377,6.65,8.06,18.5,-1.01,60.01,157.27,326.73,11.19,16.91,134.5101567
182,(주)나스미디어,89600,201912,201307,,0,0,0,"전문, 과학 및 기술 서비스업",0,17.52604067,7.87793697,9.755274113,10.03,22.49787062,6.82,9.27,20.71,-0.32,68.0,147.79,35.89,13.25,22.99,158.4166952
183,(주)나이스디앤비,130580,201112,201112,,0,0,0,임대업,1,59.78159901,79.40174386,7.045572708,0.0,22.31462065,13.49,15.51,19.88,-1.99,33.06,515.49,344.49,69.31,16.68,29.43536082
184,(주)나이스디앤비,130580,201212,201112,,0,0,0,임대업,1,9.491634058,11.27087893,10.53667071,6.19,12.0860189,12.75,13.49,16.43,-3.09,39.48,610.17,344.49,76.92,17.03,107.4747573
185,(주)나이스디앤비,130580,201712,201112,,0,0,0,임대업,1,15.96873124,14.24626234,24.49006426,32.47,30.7627441,14.68,19.35,23.4,-1.13,63.3,354.98,344.49,86.21,17.11,101.5545588
186,(주)나이스디앤비,130580,201812,201112,,0,0,0,임대업,1,20.73854055,17.29174642,23.07781906,28.43,23.29026894,17.95,20.12,24.9,-1.0,71.41,342.55,344.49,84.21,18.55,110.493626
187,(주)나이스디앤비,130580,201912,201112,,0,0,0,임대업,1,38.85466773,32.94364825,48.59540651,12.21,22.78374872,16.67,18.91,24.31,-0.88,75.44,317.02,323.47,66.84,16.06,114.6137755
188,(주)나이스홀딩스,34310,201112,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.732331362,6.552605508,85.69002802,18.75,130.3040767,8.02,10.99,14.85,-0.6,38.01,153.74,23.73,28.66,15.49,220.7373684
189,(주)나이스홀딩스,34310,201212,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,16.01594247,22.45693244,8.773742459,7.89,-3.598904427,9.71,9.68,12.47,-0.78,35.77,130.45,42.71,36.25,17.34,316.6239024
190,(주)나이스홀딩스,34310,201712,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,23.72541936,13.54057817,7.698802192,6.06,-3.410317805,5.89,7.78,14.85,0.27,35.97,137.26,15.51,15.53,9.26,458.2217143
191,(주)나이스홀딩스,34310,201812,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,24.71411731,18.46061408,11.15968705,5.71,4.675956957,5.07,6.56,13.38,0.43,27.79,120.89,9.62,16.65,11.71,-88.28790698
192,(주)나이스홀딩스,34310,201912,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,18.0328379,17.65495317,16.49313469,29.73,20.18534388,3.28,6.51,13.63,0.53,27.17,125.45,8.47,18.99,13.57,287.3758333
193,(주)남선알미늄,8350,201112,197805,,0,0,0,제조업,1,4.854921271,24.52956307,11.63976303,2.29,692.7769383,10.53,2.09,8.39,1.75,-30.68,73.41,0.85,-1.67,-1.03,64.00180597
194,(주)남선알미늄,8350,201212,197805,,0,0,0,제조업,1,-8.804721256,-17.3786307,2.0290893,-2.24,-179.8449515,-7.17,-1.7,-7.48,1.6,0.38,69.6,-0.73,-1.7,-0.96,48.22667176
195,(주)남선알미늄,8350,201712,197805,,0,0,0,제조업,1,0.435988374,20.59265313,-0.01657607,-3.0,-14.18304516,7.65,7.31,15.35,0.34,56.01,107.44,8.89,26.15,8.93,144.2538422
196,(주)남선알미늄,8350,201812,197805,,0,0,0,제조업,1,6.45484232,14.14674065,-13.1862225,8.4,-54.57354161,8.32,3.11,5.59,0.33,64.71,123.31,5.19,18.03,6.96,124.6067089
197,(주)남선알미늄,8350,201912,197805,,0,0,0,제조업,1,-2.472884317,6.152505123,-6.627495576,-2.06,22.83943263,4.84,3.87,6.66,0.22,66.21,141.79,7.9,22.27,7.98,96.75502423
198,(주)남성,4270,201112,198911,,0,0,0,도매 및 소매업,1,-8.042526361,3.752875794,-19.42786599,-11.94,-110.7135081,-0.82,-0.15,-0.37,6.45,71.93,42.43,-0.06,-2.45,-5.06,164.169322
199,(주)남성,4270,201212,198911,,1,0,1,도매 및 소매업,1,-0.681715427,-7.509038094,2.81785123,15.25,89.04912658,-3.09,-0.02,-0.04,6.45,71.58,39.22,-0.01,-0.9,-1.87,136.5119118
200,(주)네오리진,94860,201112,200704,,0,0,0,정보통신업,0,80.33282474,39.02172124,85.69002802,7.69,500.0615081,1.54,3.4,5.4,1.75,-9.34,92.34,1.61,-17.83,-8.33,87.51214286
201,(주)네오리진,94860,201212,200704,,0,0,0,정보통신업,0,-14.20400999,-12.40669169,-39.06662204,0.0,5.563679089,-6.85,3.71,6.04,4.53,0.0,89.02,1.27,15.54,10.5,6.330857143
202,(주)네오오토,212560,201712,201511,,0,0,0,제조업,1,1.668265313,5.012649167,-8.748196869,11.58,-84.02328473,3.04,1.18,2.27,0.67,77.17,80.85,1.7,26.74,13.47,282.1754717
203,(주)네오오토,212560,201812,201511,,0,0,0,제조업,1,3.939435981,6.937692118,-10.14087144,-1.89,50.83031345,4.15,1.73,3.23,0.78,78.57,76.68,2.49,28.09,15.84,234.3175962
204,(주)네오오토,212560,201912,201511,,0,0,0,제조업,1,-1.014908091,2.345145055,2.774778868,4.81,-67.17608618,1.76,0.56,1.01,0.66,79.0,92.74,0.84,28.75,14.98,223.9205505
205,(주)네오위즈,95660,201112,200707,,0,0,0,정보통신업,0,25.98114257,-11.24341585,31.93840428,29.46,-4.366272171,13.68,20.15,35.13,0.33,60.87,120.14,16.86,14.44,7.64,156.2915947
206,(주)네오위즈,95660,201212,200707,,0,0,0,정보통신업,0,-0.065572161,5.700813339,1.024519207,-25.25,3.500727157,0.92,17.66,35.13,0.26,55.92,157.52,12.72,13.87,6.94,136.2305667
207,(주)네오위즈홀딩스,42420,201112,200006,,0,0,0,정보통신업,0,2.766969454,-20.53384113,32.39040394,48.62,4.932711098,11.49,17.43,29.68,-0.4,36.74,148.97,29.73,17.41,7.78,671.8788142
208,(주)네오위즈홀딩스,42420,201212,200006,,0,0,0,정보통신업,0,-1.459093676,2.710662506,2.1649197,48.62,-6.344624292,2.0,15.64,28.59,-0.53,42.22,165.12,20.9,17.34,7.11,671.8788142
209,(주)네오크레마,311390,201912,201908,,0,0,0,제조업,1,46.22650354,63.57142937,-9.053037088,0.0,-79.63680017,2.17,1.41,1.76,0.93,0.0,627.95,3.38,-10.82,-5.11,97.015
210,(주)네오티스,85910,201112,200710,,0,0,0,제조업,1,-4.391397591,-4.939648662,-25.01556457,20.61,692.7769383,6.15,8.86,10.09,-1.3,47.49,373.58,61.44,65.67,20.59,72.86969849
211,(주)네오티스,85910,201212,200710,,0,0,0,제조업,1,3.178438437,1.860017903,19.86282843,17.09,-31.89624946,6.23,5.63,6.55,-0.85,50.78,227.41,33.52,48.37,14.13,71.36120172
212,(주)네오티스,85910,201712,200710,,0,0,0,제조업,1,-4.54452743,-18.22113433,8.244801334,-1.36,29.05836638,-8.74,3.94,6.38,0.23,55.94,92.11,7.31,13.76,11.06,29.70215596
213,(주)네오티스,85910,201812,200710,,0,0,0,제조업,1,6.924203724,-3.313337569,3.961356891,0.46,43.68874521,3.79,5.6,10.36,1.39,63.81,93.92,6.77,15.39,14.33,78.74251142
214,(주)네오티스,85910,201912,200710,,0,0,0,제조업,1,0.313786233,-1.951282939,-6.164294951,-5.02,-28.46179399,1.68,3.87,7.61,1.59,62.91,92.4,4.37,9.74,9.93,79.30658654
215,(주)네오팜,92730,201112,200701,,0,0,0,제조업,1,3.064214007,1.355130263,15.57276035,3.13,294.634965,2.7,3.58,4.04,-1.54,45.28,404.0,37.77,51.43,12.53,77.21636364
216,(주)네오팜,92730,201212,200701,,0,0,0,제조업,1,0.415130397,0.173075219,10.80048429,18.18,-82.55941267,1.9,0.61,0.7,-1.87,45.04,418.51,28.19,53.31,11.98,65.42410256
217,(주)네오팜,92730,201712,200701,,0,0,0,제조업,1,21.9003424,23.36223648,26.58779824,14.29,46.94825822,18.05,20.79,32.59,-0.79,68.31,434.88,2550.8375,108.65,18.46,223.6266346
218,(주)네오팜,92730,201812,200701,,0,0,0,제조업,1,28.63344609,24.60034238,23.56936122,12.5,36.50043639,18.05,20.79,35.13,-1.09,73.67,404.01,3543.84,98.32,20.24,256.9829915
219,(주)네오팜,92730,201912,200701,,0,0,0,제조업,1,68.30397434,78.27214357,25.5991822,9.4,19.82458085,18.05,20.79,27.83,-1.48,54.26,746.93,1337.32,103.83,21.27,262.5332031
220,(주)네오퍼플,28090,201112,199611,41397.0,1,0,1,제조업,1,1.055574732,17.47667007,-11.80174567,-31.65,-342.4167864,-12.21,-8.49,-22.43,3.43,-42.36,69.66,-2.55,-7.71,-6.37,-5.746304348
221,(주)네이블커뮤니케이션즈,153460,201212,201207,,0,0,0,정보통신업,0,75.18883221,93.07378839,37.1861222,0.0,24.98995493,18.05,19.55,28.57,-3.09,48.42,264.41,71.34,42.97,14.62,91.25421053
222,(주)네이블커뮤니케이션즈,153460,201712,201207,,0,0,0,정보통신업,0,-18.83863889,-19.17525494,-37.59615311,2.33,-449.4588517,-18.38,-11.54,-21.69,-1.92,27.42,496.82,4.93,-11.5,-3.57,35.13392045
223,(주)네이블커뮤니케이션즈,153460,201812,201207,,0,0,0,정보통신업,0,-9.224633926,-8.767448015,17.51625553,-13.64,63.1376729,-7.96,-8.11,-9.36,-1.53,20.44,543.39,4.93,-22.84,-15.79,65.53894737
224,(주)네이블커뮤니케이션즈,153460,201912,201207,,0,0,0,정보통신업,0,-7.447812451,-1.530646483,-21.93209831,-24.34,79.71051255,-1.38,-1.8,-2.0,-2.0,19.21,933.26,-21.15,-22.84,-11.62,80.44252174
225,(주)네이처셀,7390,201112,199211,,0,1,1,제조업,1,15.44834058,102.2831019,-22.89703556,0.0,-224.6944344,-6.41,-3.39,-20.5,2.35,-112.34,49.74,-1.42,6.9,5.51,29.43642857
226,(주)네패스,33640,201112,199912,,0,0,0,제조업,1,-5.172307014,-13.1224715,-3.548707995,10.91,-35.98492125,-0.71,5.89,13.1,1.45,46.48,109.95,3.47,17.1,10.92,146.4976112
227,(주)네패스,33640,201212,199912,,0,0,0,제조업,1,5.975739044,9.362930257,5.234348697,31.62,117.8396974,3.63,12.59,27.62,1.22,50.19,85.92,7.99,16.19,10.14,135.1248754
228,(주)넥센,5720,201112,198712,,0,0,0,제조업,1,-25.32298956,-36.05506906,-39.06662204,-2.27,-87.26889799,7.93,3.22,5.31,0.97,5.4,85.35,3.15,6.86,4.94,57.58440655
229,(주)넥센,5720,201212,198712,,0,0,0,제조업,1,38.10634347,64.76213484,1.464944886,13.78,54.63456172,11.98,3.97,5.83,0.84,3.53,78.24,5.24,15.51,10.58,61.30263789
230,(주)넥센,5720,201712,198712,,0,0,0,제조업,1,11.83276076,11.73139877,-2.295625119,13.19,-32.69646039,7.96,7.14,8.45,-0.13,6.75,139.42,75.08,2.47,1.32,102.1364725
231,(주)넥센,5720,201812,198712,,0,0,0,제조업,1,80.33282474,102.2831019,85.69002802,0.32,95.60086821,3.61,5.85,10.26,0.51,5.59,108.32,12.87,3.13,4.47,84.56053854
232,(주)넥센,5720,201912,198712,,0,0,0,제조업,1,7.13475454,7.103740359,68.47788354,-1.37,56.7850055,2.87,5.68,11.55,0.6,4.38,116.19,10.21,11.02,10.01,87.62517131
233,(주)넥솔론,110570,201112,201110,42842.0,0,0,0,제조업,1,44.32627985,8.3112714,30.32730958,0.0,-121.3055317,-2.6,-1.1,-6.44,4.62,15.84,35.6,-0.37,-5.62,-8.5,61.69902985
234,(주)넥솔론,110570,201212,201110,42842.0,1,0,1,제조업,1,-6.093071108,-36.05506906,-35.92187505,-12.37,-449.4588517,-15.23,-9.91,-25.24,6.45,0.0,33.38,-2.39,8.41,20.63,-15.53354015
235,(주)넥스지,81970,201112,200708,43384.0,0,0,0,정보통신업,0,17.56345358,16.13220615,8.380818316,-1.19,27.92938723,9.78,10.32,11.67,-2.53,66.43,548.19,95.71,83.83,15.12,92.80060241
236,(주)넥스지,81970,201212,200708,43384.0,0,0,0,정보통신업,0,5.661927253,8.975474073,-16.00073721,16.87,-24.05457923,7.71,7.18,8.02,-3.09,67.36,653.94,132.67,71.23,12.42,71.09474227
237,(주)넥스지,81970,201712,200708,43384.0,0,0,0,정보통신업,0,4.183916812,2.868282915,-13.48596734,-25.97,-46.06450951,5.24,-1.48,-1.63,-0.92,69.06,716.56,-21.15,65.15,11.28,79.12289474
238,(주)넥스턴바이오사이언스,89140,201112,200611,,0,0,0,제조업,1,18.70601815,8.460554829,9.120254577,-1.92,34.27680134,10.47,13.7,17.62,-0.54,69.95,255.54,40.44,44.29,11.31,141.5592157
239,(주)넥스턴바이오사이언스,89140,201212,200611,,0,0,0,제조업,1,-7.649173776,1.74014608,-22.11610543,3.92,-16.66619104,8.22,11.35,14.01,-1.02,76.3,302.81,158.14,77.1,15.28,120.6009434
