,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,유동비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,종업원1인당부가가치율_계산,당좌자산회전률
113,(주)경동나비엔,9450,201112,199308,,0,0,0,제조업,1,12.51894039,9.344704821,10.83480968,6.88,-3.313199158,4.95,0.07,5.57,158.59,84.15,12.0,19.97,5.56,127.0440724,71.81128755,4.85
114,(주)경동나비엔,9450,201212,199308,,0,0,0,제조업,1,13.87435129,4.616387393,11.06745296,12.16,12.10645428,4.95,0.03,6.49,145.1,85.68,11.7,17.42,5.69,131.7507741,69.76091837,4.9
115,(주)경동나비엔,9450,201312,199308,,0,0,0,제조업,1,18.36654987,6.485042473,9.277567312,-7.91,42.07705702,6.05,0.13,7.46,89.68,41.69,14.4,14.5,5.86,-443.0832004,77.38862881,5.59
116,(주)경동나비엔,9450,201412,199308,,0,0,0,제조업,1,13.21357111,1.46351855,3.575230616,5.68,-31.94244252,3.56,0.49,6.94,85.84,41.02,4.93,1.81,0.89,-316.6499348,73.76486239,6.18
117,(주)경동나비엔,9450,201512,199308,,0,0,0,제조업,1,0.105913485,8.448884413,19.35864525,4.46,79.89887838,6.03,0.45,12.91,89.35,40.12,6.98,7.77,2.97,-443.0832004,96.07010038,6.94
118,(주)경동나비엔,9450,201612,199308,,0,0,0,제조업,1,6.88172339,15.86088841,13.90965924,14.3,89.20849172,11.02,0.24,14.87,98.83,48.13,25.05,27.5,9.01,-443.0832004,100.3787816,7.45
119,(주)경동나비엔,9450,201712,199308,,0,0,0,제조업,1,17.20574729,7.431791022,17.38663508,7.03,4.200339602,10.23,0.17,8.09,105.03,54.82,30.33,16.47,5.95,502.4439383,90.60926154,6.65
120,(주)경동나비엔,9450,201812,199308,,0,0,0,제조업,1,15.86242814,9.199423514,6.146203681,10.05,-14.56291653,7.51,0.43,10.14,104.32,49.78,11.32,0.96,0.4,502.4439383,96.42705499,5.65
121,(주)경동나비엔,9450,201912,199308,,0,0,0,제조업,1,4.491554633,7.475450799,6.542777793,8.76,9.859214268,7.51,0.46,7.08,101.49,50.38,11.06,10.41,4.15,502.4439383,102.5306941,5.67
122,(주)경동나비엔,9450,202012,199308,,0,0,0,제조업,1,20.47863012,15.65267449,12.8011759,17.99,49.69175791,9.98,0.39,6.05,106.64,53.98,16.97,17.62,7.8,502.4439383,97.66051561,5.48
123,(주)경동도시가스,267290,201812,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,9.5721968,8.887311773,82.96258463,0.0,96.89878415,5.73,-0.14,10.52,118.17,117.83,98.82,15.3,4.36,1.902276506,352.2170758,3.92
124,(주)경동도시가스,267290,201912,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-3.632435028,5.966477764,-11.4422898,0.36,-34.23110873,3.67,-0.17,7.92,123.03,122.62,29.28,18.85,5.44,1.802541829,311.4332734,3.4
125,(주)경동도시가스,267290,202012,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-6.712179241,5.02504206,-23.60830514,0.0,-35.35800761,2.5,-0.11,6.07,126.07,125.6,18.35,5.0,1.58,1.829359591,287.8704676,3.01
126,(주)경방,50,201112,195603,,0,0,0,도매 및 소매업,1,-5.543875393,-13.91583703,4.310769767,10.63,-42.15448855,1.66,5.3,88.34,51.15,33.02,1.15,-0.29,-0.6,-27.23618094,133.6539292,5.04
127,(주)경방,50,201212,195603,,0,0,0,도매 및 소매업,1,-1.27812549,-1.429271596,-4.169505485,-2.36,-67.30722888,0.54,5.3,0.15,74.98,42.91,0.36,0.22,0.47,-128.2184154,130.4741105,4.89
128,(주)경방,50,201312,195603,,0,0,0,도매 및 소매업,1,-2.850161043,2.534919189,4.067118968,16.75,396.7193566,2.74,3.97,2.35,76.48,46.74,2.58,5.22,9.93,-126.4505079,147.3551479,5.18
129,(주)경방,50,201412,195603,,0,0,0,도매 및 소매업,1,0.374115468,1.764547247,-5.228710233,0.44,-15.02448161,2.36,3.74,2.36,51.15,33.02,2.47,5.73,11.39,-12.25222939,143.6907511,5.2
130,(주)경방,50,201512,195603,,0,0,0,도매 및 소매업,1,1.29062828,2.359864126,8.689663442,-9.43,27.2496937,2.97,2.75,3.19,58.13,33.02,3.9,4.86,8.91,-67.90128539,175.5282276,6.03
131,(주)경방,50,201612,195603,,0,0,0,도매 및 소매업,1,-1.268906599,2.547764787,5.541193338,-6.67,11.48584304,3.32,2.0,4.57,68.2,38.72,5.54,8.67,14.29,-92.67088785,191.6241289,6.54
132,(주)경방,50,201712,195603,,0,0,0,도매 및 소매업,1,-2.140601305,2.837517291,-4.412897886,-12.37,-2.595363828,3.28,1.78,3.69,51.15,33.02,6.35,10.95,17.44,-13.92593366,217.4026441,6.09
133,(주)경방,50,201812,195603,,0,0,0,도매 및 소매업,1,2.178154161,1.378172567,-2.591495439,-8.15,-3.14229528,3.18,2.26,4.12,73.99,37.34,5.13,5.9,9.95,-140.8867154,191.7747835,5.89
134,(주)경방,50,201912,195603,,0,0,0,도매 및 소매업,1,5.296514762,4.625461321,-2.147411809,-30.12,-21.86255597,2.4,2.52,2.87,137.68,121.4,3.59,6.28,11.48,43.19498993,311.5045174,2.34
135,(주)경방,50,202012,195603,,0,0,0,도매 및 소매업,1,-7.721394842,0.050786511,-4.26510078,-30.12,-31.75004599,1.66,1.75,3.51,51.15,33.02,3.24,9.61,15.26,-15.79143729,525.3051852,2.03
136,(주)경보제약,214390,201512,201506,,0,0,0,제조업,1,16.33824365,79.74156275,4.860010275,0.0,-7.359355815,14.1,0.49,55.66,162.85,86.12,29.2,13.95,5.7,-76.72853405,161.653794,3.24
137,(주)경보제약,214390,201612,201506,,0,0,0,제조업,1,4.218930942,5.3617829,4.883114911,4.52,-39.16189454,7.81,0.5,57.69,140.58,75.17,16.24,19.89,7.92,-65.41670065,149.1036779,3.39
138,(주)경보제약,214390,201712,201506,,0,0,0,제조업,1,0.556317544,9.356288302,2.643016777,-1.44,57.66507054,12.03,0.51,61.63,183.24,103.8,24.47,40.35,13.34,-79.43839451,171.4966341,3.27
139,(주)경보제약,214390,201812,201506,,0,0,0,제조업,1,8.177694708,5.301809356,5.051733585,9.76,-29.77255664,8.1,0.44,62.82,186.01,108.83,19.43,16.99,6.13,-77.17248072,153.0973778,2.92
140,(주)경보제약,214390,201912,201506,,0,0,0,제조업,1,7.30689031,0.101561507,-4.786547569,9.78,-64.1267999,2.7,0.67,62.57,148.16,73.81,4.77,12.71,5.88,-74.34532564,128.4420243,2.79
141,(주)경보제약,214390,202012,201506,,0,0,0,제조업,1,6.485008108,4.621297982,12.29950171,1.82,39.83419311,3.53,0.57,64.07,147.38,81.08,6.63,22.88,10.33,-66.30866297,144.8270179,3.12
142,(주)경인양행,12610,201112,199510,,0,0,0,제조업,1,5.67178615,2.040767234,-17.08158922,29.9,-45.54721588,1.98,1.4,65.41,155.11,66.12,1.77,0.33,0.21,161.485245,67.81293651,3.11
143,(주)경인양행,12610,201212,199510,,0,0,0,제조업,1,-10.05775418,-0.739578233,-6.21651728,-2.91,-42.68561246,1.2,1.24,64.89,155.43,80.65,1.26,13.62,7.01,134.9081999,81.5773297,2.98
144,(주)경인양행,12610,201312,199510,,0,0,0,제조업,1,10.25981675,8.432333211,19.30596812,17.44,206.1008468,3.69,0.65,64.63,162.42,78.7,5.73,8.59,4.19,134.1266283,111.4189327,3.24
145,(주)경인양행,12610,201412,199510,,0,0,0,제조업,1,-1.232287467,4.47673652,6.277671655,2.09,26.44211441,4.47,0.6,65.31,190.69,86.73,7.16,8.46,3.5,114.6370178,107.0889545,3.46
146,(주)경인양행,12610,201512,199510,,0,0,0,제조업,1,4.359938075,1.456142257,-5.057133496,6.59,-52.33055511,2.1,0.57,65.1,161.62,74.26,4.19,9.48,4.52,141.7811492,75.99113006,3.37
147,(주)경인양행,12610,201612,199510,,0,0,0,제조업,1,5.390803565,3.563893681,4.449755427,3.62,57.44224512,3.15,0.57,64.91,160.17,76.98,6.44,8.99,4.45,138.2623671,82.88602881,3.17
148,(주)경인양행,12610,201712,199510,,0,0,0,제조업,1,3.965441152,1.268278105,9.136523905,6.38,-30.37088994,2.1,0.75,64.84,155.35,77.25,3.12,8.28,4.06,141.0969146,76.2383559,3.19
149,(주)경인양행,12610,201812,199510,,0,0,0,제조업,1,15.37781616,6.079813247,10.37185158,19.73,167.3687679,5.11,0.97,65.04,149.64,70.7,5.68,1.9,1.09,159.0304083,91.90100162,3.2
150,(주)경인양행,12610,201912,199510,,0,0,0,제조업,1,14.30627167,6.110920497,8.366114998,-0.32,19.6224429,5.32,1.36,65.4,130.79,57.44,4.66,1.84,1.2,238.237236,95.34367909,3.24
151,(주)경인양행,12610,202012,199510,,0,0,0,제조업,1,6.994805508,-3.812182647,-8.21909473,-0.16,-85.69374175,0.69,1.37,62.14,121.69,71.09,0.71,11.08,9.31,233.2806973,67.32116883,2.49
152,(주)고려시멘트,198440,201812,201408,,0,0,0,제조업,1,10.05786164,11.77977786,-2.149836946,1.82,27.17180189,3.15,-0.49,41.21,168.76,154.43,9.2,5.96,2.85,-14.33365528,170.0990179,2.12
153,(주)고려시멘트,198440,201912,201408,,0,0,0,제조업,1,-0.393031557,2.236035706,-17.31718659,-13.39,-111.9770542,-0.36,-0.22,42.34,166.4,141.61,-1.08,5.95,3.24,-24.79437636,167.0939175,1.66
154,(주)고려시멘트,198440,202012,201408,,0,0,0,제조업,1,-9.208480525,4.428446221,-1.042091709,-2.06,110.7370771,3.53,-0.06,44.75,367.97,334.7,41.09,23.56,7.71,-33.26436553,192.8147368,1.88
155,(주)고영테크놀러지,98460,201112,200806,,0,0,0,제조업,1,26.06068668,26.16660991,20.9571866,22.73,0.012960672,20.54,-0.49,67.98,424.78,329.07,3609.853333,67.32,13.59,29.47070651,171.1048765,1.9
156,(주)고영테크놀러지,98460,201212,200806,,0,0,0,제조업,1,18.78689543,19.79004528,25.20684062,24.69,13.93332957,20.54,-0.55,71.76,498.93,385.1,1627.45,63.41,11.73,28.53395531,141.3369307,1.98
157,(주)고영테크놀러지,98460,201312,200806,,0,0,0,제조업,1,17.02885088,17.88767162,3.765764338,10.89,-21.77766971,14.96,-0.54,72.49,532.19,415.02,443.96,54.53,11.03,27.11114144,128.1584375,1.67
158,(주)고영테크놀러지,98460,201412,200806,,0,0,0,제조업,1,17.17120326,17.81499253,27.64669126,26.79,67.85653007,20.54,-0.45,77.83,530.61,442.26,1673.12,75.11,13.61,20.51681456,149.9883803,1.74
159,(주)고영테크놀러지,98460,201512,200806,,0,0,0,제조업,1,12.09222818,13.50228739,2.145265465,8.1,-16.71342931,15.6,-0.37,82.92,579.96,487.87,2242.05,77.01,14.45,19.18622915,141.4647557,1.51
160,(주)고영테크놀러지,98460,201612,200806,,0,0,0,제조업,1,22.827745,19.61727026,17.74408757,2.61,41.51413204,18.75,-0.25,84.9,563.7,492.5,2001.96,60.5,13.33,15.35422771,168.208,1.44
161,(주)고영테크놀러지,98460,201712,200806,,0,0,0,제조업,1,5.169167615,2.574968725,18.37946274,7.94,31.83540756,20.54,-0.17,90.82,499.8,430.73,3609.853333,56.02,12.09,17.277506,171.7920588,1.48
162,(주)고영테크놀러지,98460,201812,200806,,0,0,0,제조업,1,35.98898305,40.01400942,17.13157024,20.0,5.107352973,18.99,-0.47,82.56,562.28,484.7,3609.853333,39.2,8.75,16.78231395,186.2376471,1.42
163,(주)고영테크놀러지,98460,201912,200806,,0,0,0,제조업,1,9.468143553,7.881592908,-6.780532706,15.93,-27.51433585,11.4,-0.57,85.1,587.8,493.22,112.96,41.2,11.47,19.38888176,155.317759,1.15
164,(주)고영테크놀러지,98460,202012,200806,,0,0,0,제조업,1,-0.951522762,0.980666243,-19.14458643,-8.25,-52.46840868,5.21,-0.51,85.04,620.36,503.7,61.47,59.24,18.65,22.41934073,81.92753456,1.04
165,(주)골드앤에스,35290,201112,199912,,0,0,0,정보통신업,0,3.678874897,-1.559648915,-5.871718808,-9.04,294.9893732,2.82,1.03,-21.34,108.02,94.83,1.13,36.32,18.53,164.4959026,91.04881988,2.7
166,(주)골드앤에스,35290,201212,199912,,0,0,0,정보통신업,0,11.29773444,13.7318335,-7.646234414,-2.48,-279.9431809,-4.73,1.68,-41.42,128.81,116.04,-1.91,21.01,12.65,44.33353657,50.27993631,1.97
167,(주)골드앤에스,35290,201312,199912,,1,0,1,정보통신업,0,-0.978046339,-31.51271657,-9.889194095,-27.39,-178.5695164,-10.89,4.03,-92.25,52.99,42.48,-3.83,2.97,2.88,-22.36575235,-17.18298246,2.16
168,(주)골드퍼시픽,38530,201112,200006,,0,0,0,도매 및 소매업,1,19.32716441,3.881209027,4.840897721,44.64,122.9968956,6.82,-2.56,6.96,609.29,446.04,14.16,14.46,7.26,-163.2414225,75.16355932,0.87
169,(주)골드퍼시픽,38530,201212,200006,,0,0,0,도매 및 소매업,1,8.692078773,5.032944988,-6.637732298,18.64,-57.88844654,2.54,0.33,8.08,531.28,354.65,2.66,-19.54,-13.32,-176.6297975,70.83057143,0.88
170,(주)골드퍼시픽,38530,201312,200006,,0,0,0,도매 및 소매업,1,12.8125743,-29.38452928,-31.67668283,-20.0,-432.3986363,-10.89,3.84,-38.58,155.04,95.34,-11.34,-13.34,-13.66,108.4703856,-64.325,0.7
171,(주)골드퍼시픽,38530,201412,200006,,1,0,1,도매 및 소매업,1,24.52316837,2.327935416,82.96258463,-30.12,5.185560046,-10.89,5.3,-42.67,133.18,90.47,-4.33,-19.33,-13.66,128.7122102,-75.62221774,1.02
172,(주)골프존,215000,201612,201504,,0,0,0,정보통신업,0,5.491410362,10.83536375,7.642351296,0.0,-8.349679173,20.54,-0.16,35.88,159.04,136.62,59.8,52.38,16.24,37.98217727,249.7857857,2.81
173,(주)골프존,215000,201712,201504,,0,0,0,정보통신업,0,34.99372794,56.9697785,-7.770410955,-12.86,-17.57143081,16.96,-0.43,59.03,309.32,284.03,52.52,89.92,28.6,12.08207329,293.9283607,1.78
174,(주)골프존,215000,201812,201504,,0,0,0,정보통신업,0,0.151923887,2.924081211,-0.699695037,44.64,-24.82090873,11.09,-0.61,57.56,267.33,248.01,37.61,95.76,28.5,11.54618769,129.059383,1.41
175,(주)골프존,215000,201912,201504,,0,0,0,정보통신업,0,23.0378572,2.62842681,24.31386117,-15.32,14.69172202,11.4,-0.37,59.23,133.84,116.02,32.18,32.16,14.65,52.65195578,219.7963819,2.4
176,(주)골프존,215000,202012,201504,,0,0,0,정보통신업,0,17.50115471,12.76117057,20.85109804,6.78,59.68085326,15.17,0.08,63.5,145.96,133.04,34.09,44.77,21.26,28.10841893,273.0631294,3.35
177,(주)골프존뉴딘홀딩스,121440,201112,201105,,0,0,0,도매 및 소매업,1,78.27578096,102.2875763,17.0831733,0.0,-12.60339332,19.23,-2.91,55.49,1016.66,940.6,1101.46,121.58,27.66,2.382537971,148.8878182,1.06
178,(주)골프존뉴딘홀딩스,121440,201212,201105,,0,0,0,도매 및 소매업,1,43.08073923,17.95811652,34.215835,27.95,26.74517366,15.02,-1.91,62.01,208.99,194.96,31.08,41.54,18.54,12.872969,192.5151332,1.11
179,(주)골프존뉴딘홀딩스,121440,201312,201105,,0,0,0,도매 및 소매업,1,17.91700237,3.135515963,26.0667601,-18.47,16.6464771,13.66,-1.06,56.9,133.05,117.72,25.98,29.23,17.08,46.38388246,196.0024401,1.47
180,(주)골프존뉴딘홀딩스,121440,201412,201105,,0,0,0,도매 및 소매업,1,19.4715245,14.56670033,17.65505546,-9.15,27.21429761,14.63,-0.01,61.36,91.84,75.96,22.05,16.73,10.73,-194.8113828,264.8879856,2.18
181,(주)골프존뉴딘홀딩스,121440,201512,201105,,0,0,0,도매 및 소매업,1,0.693920812,13.35862317,-38.67458151,-30.12,-109.1310114,-1.22,2.22,90.82,93.81,70.63,-1.54,3.13,4.11,-374.2272864,23.24387324,1.5
182,(주)골프존뉴딘홀딩스,121440,201612,201105,,0,0,0,도매 및 소매업,1,-0.853907211,-4.221015334,47.85506674,15.49,125.2650537,4.84,2.11,37.03,70.74,47.34,5.22,0.14,0.13,-79.97998678,-56.71182927,3.44
183,(주)골프존뉴딘홀딩스,121440,201712,201105,,0,0,0,도매 및 소매업,1,-0.561531678,-5.145885364,-12.13380551,-30.12,-50.21717433,2.43,2.5,33.41,97.2,63.78,2.81,2.88,3.44,-443.0832004,-55.51412281,2.94
184,(주)골프존뉴딘홀딩스,121440,201812,201105,,0,0,0,도매 및 소매업,1,2.411416671,-2.983109179,4.341333034,-30.12,-93.95183368,0.15,2.8,34.75,51.15,33.02,0.15,-3.69,-4.78,-47.01221768,344.5559649,3.55
185,(주)골프존뉴딘홀딩스,121440,201912,201105,,0,0,0,도매 및 소매업,1,0.211858679,-7.978347077,2.644787754,-26.32,-425.3756178,-0.47,3.97,29.47,147.33,90.62,-0.36,-2.2,-3.17,119.8104404,-75.62221774,3.64
186,(주)골프존뉴딘홀딩스,121440,202012,201105,,0,0,0,도매 및 소매업,1,2.496735188,4.983007195,27.55793024,-16.67,112.0847891,3.82,2.76,33.97,187.91,132.06,3.42,4.79,5.35,63.52979542,685.3952381,3.11
187,(주)광림,14200,201112,199307,,0,0,0,제조업,1,-22.36308992,-0.643898279,13.97860677,4.74,98.44261495,5.35,1.04,38.54,208.74,102.38,4.55,12.77,3.56,-106.3552119,78.88266332,3.56
188,(주)광림,14200,201212,199307,,0,0,0,제조업,1,3.952406962,12.04219743,-19.88142338,-2.51,-74.892094,1.5,0.71,34.19,257.28,123.09,1.71,27.86,8.58,-134.1850639,52.99257732,3.42
189,(주)광림,14200,201312,199307,,0,0,0,제조업,1,13.17483025,2.038552162,21.23654411,11.86,150.5267929,3.46,-0.07,35.42,236.97,164.18,6.18,23.49,8.36,-72.7928103,54.50023041,2.89
190,(주)광림,14200,201412,199307,,0,0,0,제조업,1,78.27578096,99.0389109,82.96258463,0.0,-33.99136855,0.89,1.02,36.85,174.84,85.19,0.7,-5.47,-2.74,119.7834266,58.16520737,3.17
191,(주)광림,14200,201512,199307,,1,0,1,제조업,1,-22.36308992,-31.51271657,2.495860012,9.22,-39.29666148,1.0,1.0,0.0,105.95,66.32,0.43,-4.77,-1.32,-39.6342327,198.1575949,7.13
192,(주)광명전기,17040,201112,199009,,0,0,0,제조업,1,13.80608365,4.551859147,-0.431385618,13.64,-87.55941736,0.41,0.92,22.77,135.22,110.69,0.38,8.19,5.4,69.65134627,48.70897143,1.72
193,(주)광명전기,17040,201212,199009,,0,0,0,제조업,1,5.79387856,0.089139615,26.88155396,2.29,594.6717064,3.29,0.6,20.07,136.38,108.82,3.63,3.82,2.22,75.76063081,43.64530726,1.92
194,(주)광명전기,17040,201312,199009,,0,0,0,제조업,1,-7.747019985,10.8830515,0.542850131,2.23,157.4528804,8.56,0.38,27.92,171.73,140.2,11.84,6.43,2.79,43.9639625,91.74437158,1.84
195,(주)광명전기,17040,201412,199009,,0,0,0,제조업,1,14.61347064,12.66806894,14.36161004,5.46,15.58393219,9.6,0.05,33.54,175.86,143.94,19.42,12.19,5.41,42.0698285,103.8820207,1.92
196,(주)광명전기,17040,201512,199009,,0,0,0,제조업,1,-5.139571957,11.60580273,-13.69761904,1.04,-25.03331418,6.92,-0.04,37.48,220.4,185.96,20.92,34.34,12.88,28.60565519,74.97671795,1.58
197,(주)광명전기,17040,201612,199009,,0,0,0,제조업,1,11.71610896,11.65217052,-16.65625245,3.08,-61.2856324,2.6,0.06,49.34,166.95,145.67,10.52,23.57,11.86,31.78306889,150.1038308,1.46
198,(주)광명전기,17040,201712,199009,,0,0,0,제조업,1,3.988729513,-1.443086388,4.763884179,-5.47,-39.23375046,1.47,0.15,49.12,177.22,152.9,5.78,9.94,5.49,31.49138298,46.38152632,1.61
199,(주)광명전기,17040,201812,199009,,0,0,0,제조업,1,-0.585409732,2.172960845,12.356589,1.05,48.22029591,2.14,0.64,52.44,193.02,161.92,3.61,2.67,1.24,33.4289285,81.96979167,1.88
200,(주)광명전기,17040,201912,199009,,0,0,0,제조업,1,3.220580655,6.734807283,15.5582668,1.04,145.1511213,5.18,-0.05,55.57,193.04,175.5,21.67,16.25,6.32,18.85003552,101.6181959,1.91
201,(주)광명전기,17040,202012,199009,,0,0,0,제조업,1,5.852738615,4.163561162,-6.306460034,17.53,-46.93814812,2.63,-0.15,57.76,206.7,181.07,20.94,22.97,10.43,24.01940182,83.77736842,1.46
202,(주)광무,29480,201112,199608,,0,1,1,제조업,1,-22.36308992,-16.52423621,-35.5196456,3.4,-368.8016653,-10.89,5.3,-92.25,111.42,78.43,-3.01,22.2,16.35,288.8304236,-75.62221774,1.96
203,(주)광주신세계,37710,201112,200202,,0,0,0,도매 및 소매업,1,14.98002391,17.6372217,3.06076421,-0.96,11.70967637,16.63,-2.91,15.68,394.26,386.78,153.8925,82.68,26.56,-7.480622204,261.8523226,0.96
204,(주)광주신세계,37710,201212,200202,,0,0,0,도매 및 소매업,1,13.10801472,16.56956368,-2.645711957,-5.81,-1.206850899,14.34,-2.91,14.8,436.27,429.24,153.8925,82.79,26.74,-7.032744711,270.3094178,0.79
205,(주)광주신세계,37710,201312,200202,,0,0,0,도매 및 소매업,1,52.40590828,13.0179537,-3.365945369,34.93,-3.787852592,10.3,-2.91,12.04,51.15,33.02,13.07,22.95,27.51,-3.044683106,195.6203807,1.36
206,(주)광주신세계,37710,201412,200202,,0,0,0,도매 및 소매업,1,-0.54804421,9.77122496,-0.86454806,-1.27,-7.406136821,7.92,-1.71,9.39,51.15,33.02,10.46,26.34,26.26,-4.688023512,194.2058869,7.52
207,(주)광주신세계,37710,201512,200202,,0,0,0,도매 및 소매업,1,1.032000052,9.53042676,0.249697221,-4.11,5.665520866,8.35,-2.48,9.14,51.15,33.02,15.34,30.44,24.92,-3.057684877,211.2322788,7.52
208,(주)광주신세계,37710,201612,200202,,0,0,0,도매 및 소매업,1,-0.605377,8.732410861,2.479742407,-2.68,2.327758183,8.52,-2.91,8.44,51.15,33.02,30.68,42.18,24.3,-4.527818296,218.1837741,7.52
209,(주)광주신세계,37710,201712,200202,,0,0,0,도매 및 소매업,1,-0.073799083,8.436173297,-0.368891143,-4.13,0.432455633,8.59,-2.91,8.14,51.15,37.15,86.86,67.03,24.19,-7.180730482,228.1333046,7.52
210,(주)광주신세계,37710,201812,200202,,0,0,0,도매 및 소매업,1,6.287758496,7.127280255,-35.50438126,-2.3,-11.05163946,7.41,-2.91,7.0,103.59,100.09,715.98,69.6,28.6,-3.649515706,218.7081471,2.63
211,(주)광주신세계,37710,201912,200202,,0,0,0,도매 및 소매업,1,8.074939199,6.530686603,14.54451965,-30.12,10.05383831,7.61,-2.91,7.12,136.34,132.65,193.26,70.26,28.6,-3.688040202,487.7442529,1.77
212,(주)광주신세계,37710,202012,200202,,0,0,0,도매 및 소매업,1,4.253609376,5.607775344,-4.759210993,-1.15,-12.32636836,6.29,-2.91,6.13,201.12,197.04,165.49,72.56,28.6,-4.08244618,472.0613953,1.23
213,(주)구영테크,53270,201112,200202,,0,0,0,제조업,1,17.15983448,60.08027859,-1.80262006,-5.91,-16.68400045,3.53,3.38,38.55,56.43,41.77,0.96,3.77,2.88,-33.64754743,84.84445026,3.6
214,(주)구영테크,53270,201212,200202,,0,0,0,제조업,1,7.822031155,0.146388812,5.382228507,13.09,45.14395092,4.82,3.39,41.31,57.4,41.13,1.29,5.37,4.29,-38.19127938,73.12314815,3.42
215,(주)구영테크,53270,201312,200202,,0,0,0,제조업,1,-7.404202716,6.369975586,10.88544718,23.15,0.05630305,4.83,2.9,43.71,60.26,40.24,1.39,10.36,6.61,-50.36012268,70.68770677,4.14
216,(주)구영테크,53270,201412,200202,,0,0,0,제조업,1,4.440827378,33.79750433,-1.284316336,9.4,-27.4154211,3.57,2.19,33.75,71.98,44.53,1.38,6.97,4.24,-97.97050026,65.93037801,4.79
217,(주)구영테크,53270,201512,200202,,0,0,0,제조업,1,3.512001066,8.021583547,0.911491763,-1.72,13.00421516,3.87,1.72,39.36,85.48,56.69,1.97,9.87,6.02,-198.1767606,75.15622378,4.63
218,(주)구영테크,53270,201612,200202,,0,0,0,제조업,1,3.358028946,2.445103008,-13.81975281,-0.7,-29.4155102,2.64,1.41,43.25,80.61,51.13,1.65,16.79,12.34,-152.0739466,81.00158451,4.04
219,(주)구영테크,53270,201712,200202,,0,0,0,제조업,1,12.15075051,-3.408169059,1.032868176,6.69,31.20573278,3.22,1.49,45.12,78.36,53.8,2.37,9.45,8.27,-113.5425107,63.85630363,3.82
220,(주)구영테크,53270,201812,200202,,0,0,0,제조업,1,8.32218244,23.32308226,30.30365395,-6.6,-5.490222331,2.76,1.82,43.34,80.98,38.86,1.47,3.28,2.25,-221.4099619,85.95865724,5.34
221,(주)구영테크,53270,201912,200202,,0,0,0,제조업,1,1.973068273,4.179062803,18.24180496,-12.37,-2.597088719,2.56,1.69,43.7,78.53,40.02,1.33,4.05,2.37,-179.3788924,96.65330645,7.11
222,(주)구영테크,53270,202012,200202,,0,0,0,제조업,1,2.516072128,-3.063548933,-14.811494,3.63,-43.91021487,1.4,1.41,43.87,72.48,46.86,1.04,9.08,6.57,-93.09237911,85.03198444,4.78
223,(주)국동,5320,201112,199612,,0,0,0,도매 및 소매업,1,14.10389247,102.2875763,2.524443596,-10.39,-56.73825997,1.79,1.43,-92.25,70.59,38.5,0.5,0.62,0.25,-109.0736212,-30.67942029,7.49
224,(주)국동,5320,201212,199612,,0,0,0,도매 및 소매업,1,-3.453548116,61.63677595,-10.4481543,-13.04,497.1383112,10.14,1.43,10.46,79.48,46.6,3.42,3.56,1.45,-160.2156778,80.97066667,6.2
