,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,총자본정상영업이익률,자기자본순이익률,금융비용부담률,유동비율,당좌비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산
7004,알서포트(주),131370,201712,201101,,0,0,0,정보통신업,0,-2.809226893,-3.580302425,7.682904141,-11.06,106.8737579,11.65,6.24,5.51,-2.66,831.34,828.07,10.98,28.46,6.63,58.10970149
7005,알서포트(주),131370,202012,201101,,0,0,0,정보통신업,0,-3.895116979,-2.834657756,62.72961505,20.48,218.3322706,-2.67,20.72,-2.08,-0.97,294.16,291.38,25.33,78.56,25.86,37.57478261
7006,알에스오토메이션(주),140670,201712,201708,,0,0,0,제조업,1,17.89185254,95.97414583,23.69138505,0.0,27.60490741,3.34,5.56,9.86,0.65,169.8,117.78,94.18,-0.93,-0.4,66.67100437
7007,알에스오토메이션(주),140670,202012,201708,,0,0,0,제조업,1,4.355970702,-8.620929443,20.17742612,2.16,-488.7035721,-2.84,-2.08,-7.46,0.32,160.13,115.07,112.74,8.89,3.64,45.69555556
7008,알에프머트리얼즈(주),327260,202012,201912,,0,0,0,제조업,1,78.12143123,26.14434584,12.35110697,-7.84,-155.3692425,-1.28,-1.07,-2.09,0.52,219.16,157.38,80.86,-1.16,-1.68,-11.88670213
7009,알에프에이치아이씨(주),218410,202012,201506,,0,0,0,제조업,1,20.00595364,0.718239514,-34.62640943,-2.23,-116.7073594,2.23,-1.05,1.02,-1.76,473.53,307.45,43.84,1.52,2.05,55.51178707
7010,애경산업(주),18250,202012,201803,,0,0,0,제조업,1,-3.781830318,-1.61162292,-16.14076831,-8.24,-63.08622353,1.95,5.05,3.41,-0.02,286.56,193.09,30.45,25.5,4.4,126.2918786
7011,애경케미칼(주),161000,201312,201209,,0,0,0,제조업,1,-11.45293005,18.8439576,85.86773437,0.0,250.9558278,2.26,7.63,16.62,0.45,104.0,71.54,154.77,23.58,5.0,275.1186508
7012,애경케미칼(주),161000,201412,201209,,0,0,0,제조업,1,-3.186629829,12.52121906,-1.281646609,0.0,31.40266007,2.26,10.19,15.3,0.24,115.03,70.79,119.21,19.6,3.65,253.6046429
7013,애경케미칼(주),161000,201512,201209,,0,0,0,제조업,1,-16.32647889,13.3257554,-21.44276124,-3.97,-21.54794958,3.06,8.84,14.43,0.22,143.83,94.43,61.85,38.85,5.42,227.2744215
7014,애경케미칼(주),161000,201612,201209,,0,0,0,제조업,1,22.75580646,23.12328929,-4.86366861,3.72,132.2553485,6.15,20.24,23.11,0.14,167.38,125.2,61.37,45.14,8.08,360.5337052
7015,애경케미칼(주),161000,201712,201209,,0,0,0,제조업,1,12.10693424,18.80137905,10.61089787,10.36,0.160893964,6.74,17.35,23.22,0.07,200.82,144.52,52.27,31.37,5.14,412.0173646
7016,애경케미칼(주),161000,202012,201209,,0,0,0,제조업,1,7.979145538,8.668031633,-10.63598173,1.81,22.69831079,4.88,11.22,11.72,0.04,234.87,174.92,36.03,38.44,5.96,304.9043416
7017,어보브반도체(주),102120,201112,200906,,0,0,0,제조업,1,78.12143123,92.4661178,34.32400132,1.08,-22.97803102,4.95,8.24,8.76,0.16,279.21,162.65,29.62,19.03,4.17,68.42925532
7018,어보브반도체(주),102120,201312,200906,,0,0,0,제조업,1,14.05765244,14.3878834,19.91630766,35.24,26.30766031,10.05,12.43,14.89,-0.04,359.6,206.13,25.63,53.84,9.94,109.2502817
7019,어보브반도체(주),102120,201412,200906,,0,0,0,제조업,1,8.539092463,8.898662199,4.151679796,23.24,-23.21381236,7.34,8.59,10.16,-0.16,372.48,221.13,25.22,61.24,11.63,79.64057143
7020,어보브반도체(주),102120,201512,200906,,0,0,0,제조업,1,4.094866874,6.768614198,5.327947237,1.71,-9.063053941,6.72,7.35,9.09,-0.11,446.92,316.88,22.08,71.51,12.05,82.99230337
7021,어보브반도체(주),102120,201612,200906,,0,0,0,제조업,1,9.633954602,8.48986823,6.481622846,-3.37,42.25368147,6.73,9.78,9.01,-0.11,439.33,343.6,23.37,75.21,13.67,87.90546512
7022,어보브반도체(주),102120,201712,200906,,0,0,0,제조업,1,-9.326300699,-7.950040218,2.541812999,4.07,-18.55741983,-4.68,7.99,-6.43,-0.2,560.58,394.49,21.53,70.2,10.55,19.57452514
7023,어보브반도체(주),102120,202012,200906,,0,0,0,제조업,1,26.80461806,12.1552092,13.7091337,5.15,26.53538329,9.74,14.07,14.65,-0.27,285.79,244.51,38.24,51.05,13.72,170.7421569
7024,에버테크노(주),70480,201112,200705,41837.0,0,1,1,제조업,1,22.4055847,8.368710596,-23.85802669,-22.02,-64.38505472,3.29,4.24,9.33,1.78,124.05,114.4,180.11,-1.32,-0.79,64.12002882
7025,에스넷시스템(주),38680,201112,200004,,0,0,0,정보통신업,0,0.298055822,19.1252617,19.12205232,39.89,24.83843507,1.94,2.42,5.29,-0.7,216.77,188.37,61.69,13.6,3.31,65.52890625
7026,에스넷시스템(주),38680,201312,200004,,0,0,0,정보통신업,0,16.52007754,4.790960734,33.11984632,-7.5,250.5040861,2.17,4.72,5.81,-0.41,167.94,136.53,82.69,9.52,2.9,83.0922973
7027,에스넷시스템(주),38680,201412,200004,,0,0,0,정보통신업,0,8.343049133,5.062117935,15.27660586,16.22,-7.870999536,2.52,3.88,6.94,-0.35,165.4,139.66,88.39,-3.05,-0.91,80.19162791
7028,에스넷시스템(주),38680,201512,200004,,0,0,0,정보통신업,0,2.57651603,0.067947525,-9.058153405,-4.26,-107.7356905,1.83,-0.28,4.62,-0.33,166.45,148.28,93.12,-6.89,-2.37,79.66404858
7029,에스넷시스템(주),38680,201612,200004,,0,0,0,정보통신업,0,-2.14755239,-3.434064659,5.770858394,-17.81,-380.3667813,-1.04,-1.37,-3.5,-0.23,186.89,175.26,95.69,12.28,3.97,73.83862069
7030,에스넷시스템(주),38680,201712,200004,,0,0,0,정보통신업,0,7.111407914,1.381099284,1.938978605,4.43,141.7718425,0.83,3.19,2.15,-0.33,170.84,151.37,106.75,8.01,2.87,80.11169811
7031,에스넷시스템(주),38680,202012,200004,,0,0,0,정보통신업,0,31.59110777,2.949554859,3.064530261,19.53,-41.58857606,1.3,2.29,5.01,0.05,157.85,130.69,180.56,-1.82,-0.81,65.69504225
7032,에스디엔(주),99220,201112,200905,,0,0,0,도매 및 소매업,1,10.51656933,14.82440011,37.01270161,-21.01,23.05184107,7.99,6.99,18.67,4.6,98.64,88.92,178.83,-2.77,-2.25,223.553617
7033,에스디엔(주),99220,201312,200905,,1,0,1,도매 및 소매업,1,-9.093295935,22.26275313,34.32064667,-14.29,558.2374493,-4.42,1.65,-3.73,5.14,77.05,61.94,119.19,30.47,28.89,89.61589744
7034,에스맥(주),97780,201112,200801,,0,0,0,제조업,1,42.47141362,96.45583809,85.86773437,18.83,270.0965018,7.8,20.72,28.33,0.15,178.02,133.51,86.81,17.54,2.86,274.1071038
7035,에스맥(주),97780,201312,200801,,0,0,0,제조업,1,17.34018221,24.62106836,14.63776807,4.18,32.53864713,4.96,20.72,22.97,0.14,135.83,110.97,70.06,52.23,8.77,246.9059036
7036,에스맥(주),97780,201412,200801,,0,0,0,제조업,1,-21.22193003,-10.56516947,-40.31154594,-12.85,-109.2248615,-5.92,-2.17,-11.01,0.4,161.21,125.79,49.79,42.14,10.65,41.2064977
7037,에스맥(주),97780,201512,200801,,1,0,1,제조업,1,-23.18877172,-33.4889481,-15.02460219,-31.52,-488.7035721,-21.46,-11.54,-43.8,0.45,136.87,114.83,78.98,12.87,3.89,-75.62221774
7038,에스비더블유생명과학(주),151910,201312,201208,,0,0,0,제조업,1,61.68110044,54.97853393,74.52632413,33.33,-5.6881455,1.9,5.58,9.22,0.94,79.55,44.27,210.44,5.36,2.82,79.23411184
7039,에스비더블유생명과학(주),151910,201412,201208,,0,0,0,제조업,1,9.311495321,5.568107316,-17.97259215,40.46,-44.04526326,0.24,2.42,0.75,1.8,81.17,36.09,221.45,-2.28,-1.63,55.4870726
7040,에스비더블유생명과학(주),151910,201512,201208,,0,1,1,제조업,1,0.680934103,-33.4889481,-40.31154594,5.15,-332.2349632,-30.05,-5.35,-44.9,2.47,80.04,32.91,395.35,-1.38,-2.49,28.02084633
7041,에스씨아이평가정보(주),36120,201112,199912,,0,0,0,정보통신업,0,-11.21270259,-20.81546386,-0.903969442,-4.55,-260.1463539,-6.35,-11.54,-19.04,-0.41,179.63,179.63,43.23,37.85,4.94,-16.2722381
7042,에스씨아이평가정보(주),36120,201312,199912,,0,0,0,정보통신업,0,4.867677928,4.357533451,0.740572362,5.14,103.915196,1.49,4.76,4.26,-0.54,236.25,236.25,32.37,20.74,2.39,56.63248889
7043,에스씨아이평가정보(주),36120,201412,199912,,0,0,0,정보통신업,0,-0.609192571,1.224065513,-0.299230611,-9.33,-81.97175912,0.44,0.84,1.22,-0.31,229.03,229.03,29.97,20.87,2.26,59.98544118
7044,에스씨아이평가정보(주),36120,201512,199912,,0,0,0,정보통신업,0,3.440834188,5.36009115,-2.788144831,-4.9,558.2374493,1.99,5.53,5.22,-0.16,269.67,269.67,27.61,32.19,3.48,66.77762887
7045,에스씨아이평가정보(주),36120,201612,199912,,0,0,0,정보통신업,0,-1.222276091,-2.610665725,-1.690465801,-17.53,-78.9910947,-1.04,1.16,-2.68,-0.23,258.54,258.54,29.43,30.51,3.49,76.519125
7046,에스씨아이평가정보(주),36120,201712,199912,,0,0,0,정보통신업,0,34.63180729,34.82612461,21.22248548,44.44,-97.15152372,-0.67,0.03,-0.86,-0.2,296.62,296.62,29.24,21.77,2.75,53.72598071
7047,에스씨아이평가정보(주),36120,202012,199912,,0,0,0,정보통신업,0,11.74548767,16.37239471,-3.127775766,-5.47,19.83676782,12.52,20.72,26.34,-0.36,447.56,447.56,26.79,122.13,18.23,90.83683398
7048,에스엔유프리시젼(주),80000,201112,200501,,0,0,0,제조업,1,-6.18780924,-14.42187811,-11.05070761,25.0,-198.5589913,-21.74,-4.4,-15.57,0.27,316.28,295.62,59.68,-6.62,-5.05,0.774055556
7049,에스엔유프리시젼(주),80000,201312,200501,,0,0,0,제조업,1,5.802237644,11.18264958,85.86773437,-2.02,224.395887,7.97,9.53,10.49,1.88,198.28,187.42,62.96,-4.52,-2.27,116.6599174
7050,에스엔유프리시젼(주),80000,201412,200501,,0,0,0,제조업,1,-3.699139133,-15.88917072,-17.77958451,11.16,-185.6671917,-15.54,-8.09,-17.35,2.5,120.32,113.77,86.57,3.72,2.63,36.13475836
7051,에스엔유프리시젼(주),80000,201512,200501,,0,0,0,제조업,1,-0.476573978,2.213404345,-15.98869972,-5.2,500.2927423,2.59,2.06,2.63,2.97,126.71,122.38,81.66,4.41,3.59,88.01694118
7052,에스엔유프리시젼(주),80000,201612,200501,,0,0,0,제조업,1,5.909225263,28.56792549,-17.37706145,3.14,-488.7035721,-31.36,-11.54,-22.77,2.35,182.92,179.15,49.65,3.17,2.44,7.739467681
7053,에스엔유프리시젼(주),80000,201712,200501,,0,0,0,제조업,1,11.61635254,6.206512589,85.86773437,-26.24,367.9548295,4.94,4.17,6.22,0.71,274.31,272.43,57.27,6.11,2.87,127.091701
7054,에스엔케이폴리텍(주),91340,201112,200707,,0,0,0,제조업,1,5.65892195,3.068179753,-23.17858329,2.6,-75.13367627,10.41,2.44,3.82,-2.84,888.16,745.91,11.43,91.76,28.67,85.25582278
7055,에스엔케이폴리텍(주),91340,201312,200707,,0,0,0,제조업,1,38.80590202,8.610828983,13.31193213,-5.19,-80.94074862,24.5,-2.59,9.13,-0.66,322.56,264.62,38.03,8.54,9.2,57.57712329
7056,에스엔케이폴리텍(주),91340,201412,200707,,0,0,0,제조업,1,3.904285141,2.050245636,41.15974206,0.0,159.3812706,6.22,4.28,3.07,2.06,561.59,483.29,40.54,12.75,10.58,138.7446575
7057,에스엔케이폴리텍(주),91340,201512,200707,,0,0,0,제조업,1,29.44240357,6.363425672,13.82257484,2.74,19.26194255,7.18,4.37,3.87,0.17,791.82,717.98,71.03,8.71,11.84,115.3824
7058,에스엔케이폴리텍(주),91340,201612,200707,,0,0,0,제조업,1,65.16020392,18.84837328,85.86773437,0.0,10.65077659,4.4,3.23,5.36,0.72,155.77,132.97,137.68,2.03,2.57,118.2053333
7059,에스엔케이폴리텍(주),91340,201712,200707,,0,0,0,제조업,1,60.51571357,19.37188733,85.86773437,8.0,174.0665652,2.39,5.46,5.92,0.89,113.31,82.21,219.6,3.36,2.87,65.80753086
7060,에스엔케이폴리텍(주),91340,202012,200707,,0,0,0,제조업,1,0.251981562,35.47568441,-24.57406739,3.16,-86.37447838,-3.28,1.42,-6.92,0.83,177.4,130.41,105.62,18.01,8.97,37.67265306
7061,에스엘(주),5850,201312,198811,,0,0,0,제조업,1,8.249491024,12.20601053,6.810777314,8.51,-4.964634131,6.36,3.01,12.18,0.17,131.66,108.64,76.62,16.13,6.86,89.70081672
7062,에스엘(주),5850,201412,198811,,0,0,0,제조업,1,13.23339752,12.81801419,9.480780256,2.06,69.1482138,7.45,4.6,13.87,-0.14,139.77,111.93,77.27,16.16,7.15,97.21030876
7063,에스엘(주),5850,201512,198811,,0,0,0,제조업,1,12.23905813,8.664626273,2.630103615,1.64,5.975833781,5.21,4.32,8.79,0.03,137.78,113.0,83.1,17.44,8.78,106.9524055
7064,에스엘(주),5850,201612,198811,,0,0,0,제조업,1,5.364217395,12.98888703,16.15961775,35.15,76.17173412,7.46,7.01,13.32,0.16,157.38,128.86,70.75,18.61,7.76,87.9626055
7065,에스엘(주),5850,201712,198811,,0,0,0,제조업,1,-1.904179564,7.095225227,-8.093008517,4.63,-43.16445301,6.72,3.92,9.97,0.1,184.17,151.02,56.4,21.53,8.34,132.7051337
7066,에스엘(주),5850,202012,198811,,0,0,0,제조업,1,2.873399928,3.369098243,10.73306314,7.13,113.6714145,2.56,4.04,4.74,0.07,186.08,154.41,64.12,6.66,2.43,125.5606545
7067,에스와이(주),109610,201612,201512,,0,0,0,제조업,1,26.31896752,11.69189224,16.96129159,-6.32,-38.20993088,0.52,3.76,3.54,1.54,80.88,56.63,385.43,0.29,0.21,94.00314607
7068,에스와이(주),109610,201712,201512,,0,0,0,제조업,1,24.95594726,101.3488126,28.54689282,44.44,2.973622899,0.12,3.08,0.37,1.24,94.76,68.72,201.26,-2.42,-1.41,69.77375648
7069,에스와이(주),109610,202012,201512,,0,0,0,제조업,1,-4.04296885,29.09599136,-18.42545913,-9.55,-48.16391053,-9.37,-3.52,-19.13,2.61,120.86,84.1,120.88,2.54,1.56,3.245709571
7070,에스지씨에너지(주),5090,201112,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-23.18877172,-33.4889481,-40.31154594,3.56,-81.39687332,7.89,2.63,10.43,2.67,105.25,63.8,142.77,3.66,4.1,157.9929677
7071,에스지씨에너지(주),5090,201312,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,21.75535051,10.13856683,1.686579474,8.01,26.40408292,3.08,1.91,3.9,4.03,95.16,56.63,190.0,0.94,1.63,137.9158686
7072,에스지씨에너지(주),5090,201412,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,6.087447805,8.51566205,2.6826576,1.06,-39.03358764,6.19,1.1,8.29,5.14,93.18,49.25,183.51,3.15,5.58,131.8796646
7073,에스지씨에너지(주),5090,201512,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,3.426234705,10.99920866,4.191621938,5.45,67.38005955,6.21,1.81,8.4,4.48,81.84,39.77,164.17,3.19,5.37,137.8675944
7074,에스지씨에너지(주),5090,201612,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,1.555063738,3.603003848,-4.136907651,0.6,-90.46439531,4.85,0.17,6.48,4.5,65.55,32.91,158.95,2.97,5.24,123.6256917
