,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,수지비율,유보율,자기자본구성비율,유동비율,이자보상배율,CASH FLOW 대 총자본비율,순운전자본회전률
125,(주)경동도시가스,267290,202012,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-6.712179241,5.02504206,-23.60830514,0.0,-35.35800761,2.5,-0.11,97.73,2319.58,50.97885065,126.07,18.35,2.45,1.67
126,(주)경방,50,201112,195603,,0,0,0,도매 및 소매업,1,-5.543875393,-13.91583703,4.310769767,10.63,-42.15448855,1.66,5.43,100.42,5964.21,46.56459816,34.1,1.15,-0.15,0.84
127,(주)경방,50,201212,195603,,0,0,0,도매 및 소매업,1,-1.27812549,-1.429271596,-4.169505485,-2.36,-67.30722888,0.54,5.93,102.99,5878.49,46.49330638,74.98,0.36,0.12,0.8
128,(주)경방,50,201312,195603,,0,0,0,도매 및 소매업,1,-2.850161043,2.534919189,4.067118968,16.75,396.7193566,2.74,3.97,94.61,5007.39,49.0704613,76.48,2.58,2.66,1.32
129,(주)경방,50,201412,195603,,0,0,0,도매 및 소매업,1,0.374115468,1.764547247,-5.228710233,0.44,-15.02448161,2.36,3.74,95.76,4625.0,49.75020955,24.73,2.47,2.88,0.88
130,(주)경방,50,201512,195603,,0,0,0,도매 및 소매업,1,1.29062828,2.359864126,8.689663442,-9.43,27.2496937,2.97,2.75,93.58,4736.5,50.27537864,58.13,3.9,2.42,0.89
131,(주)경방,50,201612,195603,,0,0,0,도매 및 소매업,1,-1.268906599,2.547764787,5.541193338,-6.67,11.48584304,3.32,2.0,91.56,4859.75,52.21888592,68.2,5.54,4.14,1.36
132,(주)경방,50,201712,195603,,0,0,0,도매 및 소매업,1,-2.140601305,2.837517291,-4.412897886,-12.37,-2.595363828,3.28,1.78,90.38,5000.46,54.87526651,28.25,6.35,4.94,1.08
133,(주)경방,50,201812,195603,,0,0,0,도매 및 소매업,1,2.178154161,1.378172567,-2.591495439,-8.15,-3.14229528,3.18,2.26,92.39,5111.54,54.44563257,73.99,5.13,2.69,1.01
134,(주)경방,50,201912,195603,,0,0,0,도매 및 소매업,1,5.296514762,4.625461321,-2.147411809,-43.94,-21.86255597,2.4,2.52,85.63,5391.92,54.0986512,137.68,3.59,2.88,0.93
135,(주)경방,50,202012,195603,,0,0,0,도매 및 소매업,1,-7.721394842,0.050786511,-4.26510078,-47.88,-31.75004599,1.66,1.75,93.22,5422.29,58.65511938,41.08,3.24,3.97,0.77
136,(주)경보제약,214390,201512,201506,,0,0,0,제조업,1,16.33824365,79.74156275,4.860010275,0.0,-7.359355815,14.1,0.49,85.9,927.46,62.82578158,162.85,29.2,5.19,1.01
137,(주)경보제약,214390,201612,201506,,0,0,0,제조업,1,4.218930942,5.3617829,4.883114911,4.52,-39.16189454,7.81,0.5,91.8,982.55,63.51472136,140.58,16.24,7.26,1.08
138,(주)경보제약,214390,201712,201506,,0,0,0,제조업,1,0.556317544,9.356288302,2.643016777,-1.44,57.66507054,12.03,0.51,87.62,1083.84,69.07307616,183.24,24.47,12.48,1.11
139,(주)경보제약,214390,201812,201506,,0,0,0,제조업,1,8.177694708,5.301809356,5.051733585,9.76,-29.77255664,8.1,0.44,91.35,1146.61,67.23678035,186.01,19.43,5.57,1.09
140,(주)경보제약,214390,201912,201506,,0,0,0,제조업,1,7.30689031,0.101561507,-4.786547569,9.78,-64.1267999,2.7,0.67,96.36,1147.87,62.72203662,148.16,4.77,4.74,0.94
141,(주)경보제약,214390,202012,201506,,0,0,0,제조업,1,6.485008108,4.621297982,12.29950171,1.82,39.83419311,3.53,0.57,93.66,1205.54,61.62426993,147.38,6.63,8.78,0.98
142,(주)경인양행,12610,201112,199510,,0,0,0,제조업,1,5.67178615,2.040767234,-17.08158922,29.9,-45.54721588,1.98,1.4,97.9,768.54,55.16088429,155.11,1.77,0.15,0.85
143,(주)경인양행,12610,201212,199510,,0,0,0,제조업,1,-10.05775418,-0.739578233,-6.21651728,-2.91,-42.68561246,1.2,1.24,98.53,772.58,60.87564959,155.43,1.26,5.33,0.85
144,(주)경인양행,12610,201312,199510,,0,0,0,제조업,1,10.25981675,8.432333211,19.30596812,17.44,206.1008468,3.69,0.65,95.05,799.06,59.86667596,162.42,5.73,3.45,0.99
145,(주)경인양행,12610,201412,199510,,0,0,0,제조업,1,-1.232287467,4.47673652,6.277671655,2.09,26.44211441,4.47,0.6,95.45,839.04,63.32712149,190.69,7.16,3.1,1.04
146,(주)경인양행,12610,201512,199510,,0,0,0,제조업,1,4.359938075,1.456142257,-5.057133496,6.59,-52.33055511,2.1,0.57,97.88,844.47,61.56505614,161.62,4.19,3.64,0.98
147,(주)경인양행,12610,201612,199510,,0,0,0,제조업,1,5.390803565,3.563893681,4.449755427,3.62,57.44224512,3.15,0.57,96.37,866.28,60.49784908,160.17,6.44,3.55,0.92
148,(주)경인양행,12610,201712,199510,,0,0,0,제조업,1,3.965441152,1.268278105,9.136523905,6.38,-30.37088994,2.1,0.75,97.98,873.84,58.9283606,155.35,3.12,3.4,0.95
149,(주)경인양행,12610,201812,199510,,0,0,0,제조업,1,15.37781616,6.079813247,10.37185158,19.73,167.3687679,5.11,0.97,94.78,927.88,54.17947483,149.64,5.68,0.87,0.93
150,(주)경인양행,12610,201912,199510,,0,0,0,제조업,1,14.30627167,6.110920497,8.366114998,-0.32,19.6224429,5.32,1.36,94.18,972.94,50.29500011,130.79,4.66,0.92,0.86
151,(주)경인양행,12610,202012,199510,,0,0,0,제조업,1,6.994805508,-3.812182647,-8.21909473,-0.16,-85.69374175,0.69,1.37,100.05,913.38,45.21496405,121.69,0.71,6.07,0.71
152,(주)고려시멘트,198440,201812,201408,,0,0,0,제조업,1,10.05786164,11.77977786,-2.149836946,1.82,27.17180189,3.15,-0.49,92.92,2605.16,67.83213913,168.76,9.2,1.92,1.21
153,(주)고려시멘트,198440,201912,201408,,0,0,0,제조업,1,-0.393031557,2.236035706,-17.31718659,-13.39,-111.9770542,-0.36,-0.22,95.14,2665.65,69.62252849,166.4,-1.08,1.81,0.92
154,(주)고려시멘트,198440,202012,201408,,0,0,0,제조업,1,-9.208480525,4.428446221,-1.042091709,-2.06,110.7370771,3.53,-0.06,91.67,2788.13,80.07986334,367.97,41.09,4.69,1.14
155,(주)고영테크놀러지,98460,201112,200806,,0,0,0,제조업,1,26.06068668,26.16660991,20.9571866,22.73,0.012960672,23.87,-0.49,78.57,1508.46,80.02041831,424.78,22785.6,13.45,1.21
156,(주)고영테크놀러지,98460,201212,200806,,0,0,0,제조업,1,18.78689543,19.79004528,25.20684062,24.69,13.93332957,22.53,-0.55,82.4,1804.37,80.69618705,498.93,1627.45,12.24,1.26
157,(주)고영테크놀러지,98460,201312,200806,,0,0,0,제조업,1,17.02885088,17.88767162,3.765764338,10.89,-21.77766971,14.96,-0.54,86.02,2090.86,81.28837914,532.19,443.96,10.2,1.09
158,(주)고영테크놀러지,98460,201412,200806,,0,0,0,제조업,1,17.17120326,17.81499253,27.64669126,26.79,67.85653007,21.44,-0.45,81.2,1670.0,81.73501265,530.61,1673.12,13.72,1.18
159,(주)고영테크놀러지,98460,201512,200806,,0,0,0,제조업,1,12.09222818,13.50228739,2.145265465,8.1,-16.71342931,15.6,-0.37,83.66,1988.27,82.76319462,579.96,2242.05,13.27,1.07
160,(주)고영테크놀러지,98460,201612,200806,,0,0,0,제조업,1,22.827745,19.61727026,17.74408757,2.61,41.51413204,18.75,-0.25,79.9,2360.09,80.59992812,563.7,2001.96,11.74,1.06
161,(주)고영테크놀러지,98460,201712,200806,,0,0,0,제조업,1,5.169167615,2.574968725,18.37946274,7.94,31.83540756,21.86,-0.17,84.05,2670.04,78.61177657,499.8,6141.06,11.98,1.08
162,(주)고영테크놀러지,98460,201812,200806,,0,0,0,제조업,1,35.98898305,40.01400942,17.13157024,20.0,5.107352973,18.99,-0.47,78.7,3360.11,80.93854207,562.28,5839.89,7.47,1.03
163,(주)고영테크놀러지,98460,201912,200806,,0,0,0,제조업,1,9.468143553,7.881592908,-6.780532706,15.93,-27.51433585,11.4,-0.57,83.6,3660.85,79.76547845,587.8,112.96,8.34,0.83
164,(주)고영테크놀러지,98460,202012,200806,,0,0,0,제조업,1,-0.951522762,0.980666243,-19.14458643,-8.25,-52.46840868,5.21,-0.51,93.97,3692.09,81.3215042,620.36,61.47,11.07,0.73
165,(주)골드앤에스,35290,201112,199912,,0,0,0,정보통신업,0,3.678874897,-1.559648915,-5.871718808,-9.04,294.9893732,2.82,1.03,98.27,-5.68,48.06812524,108.02,1.13,18.86,1.18
166,(주)골드앤에스,35290,201212,199912,,0,0,0,정보통신업,0,11.29773444,13.7318335,-7.646234414,-2.48,-279.9431809,-4.73,1.68,115.16,-23.11,49.11938275,128.81,-1.91,10.69,0.95
167,(주)골드앤에스,35290,201312,199912,,1,0,1,정보통신업,0,-0.978046339,-48.55612061,-9.889194095,-27.39,-178.5695164,-12.56,4.03,135.93,-66.39,25.51849876,52.99,-3.83,2.21,0.85
168,(주)골드퍼시픽,38530,201112,200006,,0,0,0,도매 및 소매업,1,19.32716441,3.881209027,4.840897721,210.53,122.9968956,6.82,-2.56,91.6,98.41,79.45732473,609.29,14.16,2.97,0.61
169,(주)골드퍼시픽,38530,201212,200006,,0,0,0,도매 및 소매업,1,8.692078773,5.032944988,-6.637732298,18.64,-57.88844654,2.54,0.33,95.97,100.82,76.78238296,531.28,2.66,-4.68,0.52
170,(주)골드퍼시픽,38530,201312,200006,,0,0,0,도매 및 소매업,1,12.8125743,-29.38452928,-31.67668283,-20.0,-944.3490929,-18.22,3.84,212.51,28.67,48.06223197,155.04,-11.34,-6.93,0.26
171,(주)골드퍼시픽,38530,201412,200006,,1,0,1,도매 및 소매업,1,24.52316837,2.327935416,130.0033957,-60.71,5.185560046,-13.87,5.93,140.38,-8.73,39.49553351,133.18,-4.33,-11.69,0.39
172,(주)골프존,215000,201612,201504,,0,0,0,정보통신업,0,5.491410362,10.83536375,7.642351296,0.0,-8.349679173,24.18,-0.16,79.98,3749.22,64.20409384,159.04,59.8,18.75,1.48
173,(주)골프존,215000,201712,201504,,0,0,0,정보통신업,0,34.99372794,56.9697785,-7.770410955,-12.86,-17.57143081,16.96,-0.43,77.0,5937.62,74.65607879,309.32,52.52,22.79,1.12
174,(주)골프존,215000,201812,201504,,0,0,0,정보통신업,0,0.151923887,2.924081211,-0.699695037,92.62,-24.82090873,11.09,-0.61,86.88,6117.72,76.72252332,267.33,37.61,22.29,0.96
175,(주)골프존,215000,201912,201504,,0,0,0,정보통신업,0,23.0378572,2.62842681,24.31386117,-15.32,14.69172202,11.4,-0.37,88.02,6281.0,63.99584688,133.84,32.18,11.58,1.44
176,(주)골프존,215000,202012,201504,,0,0,0,정보통신업,0,17.50115471,12.76117057,20.85109804,6.78,59.68085326,15.17,0.08,83.94,7062.46,61.41426119,145.96,34.09,17.28,1.75
177,(주)골프존뉴딘홀딩스,121440,201112,201105,,0,0,0,도매 및 소매업,1,107.3938031,117.8251784,17.0831733,0.0,-12.60339332,19.23,-3.17,78.15,6014.29,92.30651659,1016.66,1101.46,15.79,0.93
178,(주)골프존뉴딘홀딩스,121440,201212,201105,,0,0,0,도매 및 소매업,1,43.08073923,17.95811652,34.215835,27.95,26.74517366,15.02,-1.91,73.75,7035.94,76.09901164,208.99,31.08,9.93,0.83
179,(주)골프존뉴딘홀딩스,121440,201312,201105,,0,0,0,도매 및 소매업,1,17.91700237,3.135515963,26.0667601,-18.47,16.6464771,13.66,-1.06,84.36,2204.23,66.55961966,133.05,25.98,9.78,0.82
180,(주)골프존뉴딘홀딩스,121440,201412,201105,,0,0,0,도매 및 소매업,1,19.4715245,14.56670033,17.65505546,-9.15,27.21429761,14.63,-0.01,78.21,2555.25,63.82705864,91.84,22.05,6.05,1.0
181,(주)골프존뉴딘홀딩스,121440,201512,201105,,0,0,0,도매 및 소매업,1,0.693920812,13.35862317,-61.69915642,-65.95,-109.1310114,-1.22,2.22,112.06,2466.63,71.85485906,93.81,-1.54,0.88,0.58
182,(주)골프존뉴딘홀딩스,121440,201612,201105,,0,0,0,도매 및 소매업,1,-0.853907211,-4.221015334,47.85506674,15.49,125.2650537,4.84,2.11,98.64,2369.49,69.41459063,70.74,5.22,0.04,1.09
183,(주)골프존뉴딘홀딩스,121440,201712,201105,,0,0,0,도매 및 소매업,1,-0.561531678,-5.145885364,-12.13380551,-30.49,-50.21717433,2.43,2.5,108.28,2245.96,66.21441026,97.2,2.81,0.97,0.88
184,(주)골프존뉴딘홀딩스,121440,201812,201105,,0,0,0,도매 및 소매업,1,2.411416671,-2.983109179,4.341333034,-50.0,-93.95183368,0.15,2.8,96.5,2169.84,62.72656331,47.77,0.15,-1.38,0.82
185,(주)골프존뉴딘홀딩스,121440,201912,201105,,0,0,0,도매 및 소매업,1,0.211858679,-7.978347077,2.644787754,-26.32,-425.3756178,-0.47,3.97,113.37,2002.19,57.5999898,147.33,-0.36,-0.93,0.88
186,(주)골프존뉴딘홀딩스,121440,202012,201105,,0,0,0,도매 및 소매업,1,2.496735188,4.983007195,27.55793024,-16.67,112.0847891,3.82,2.76,87.43,2096.9,58.99719764,187.91,3.42,1.96,1.29
187,(주)광림,14200,201112,199307,,0,0,0,제조업,1,-23.45652093,-0.643898279,13.97860677,4.74,98.44261495,5.35,1.04,95.77,273.13,65.63416734,208.74,4.55,4.39,1.09
188,(주)광림,14200,201212,199307,,0,0,0,제조업,1,3.952406962,12.04219743,-19.88142338,-2.51,-74.892094,1.5,0.71,98.64,232.52,70.74195346,257.28,1.71,8.15,1.16
189,(주)광림,14200,201312,199307,,0,0,0,제조업,1,13.17483025,2.038552162,21.23654411,11.86,150.5267929,3.46,-0.07,97.04,239.29,63.78102351,236.97,6.18,8.51,1.22
190,(주)광림,14200,201412,199307,,0,0,0,제조업,1,141.0475495,99.0389109,123.7447209,0.0,-33.99136855,0.89,1.02,99.89,243.25,52.66556529,174.84,0.7,-2.59,0.98
191,(주)광림,14200,201512,199307,,1,0,1,제조업,1,-40.24220733,-37.27318334,2.495860012,9.22,-39.29666148,1.0,1.0,94.54,323.51,55.28221694,105.95,0.43,-2.13,2.28
192,(주)광명전기,17040,201112,199009,,0,0,0,제조업,1,13.80608365,4.551859147,-0.431385618,13.64,-87.55941736,0.41,0.92,101.59,157.54,50.80141695,135.22,0.38,4.03,0.78
193,(주)광명전기,17040,201212,199009,,0,0,0,제조업,1,5.79387856,0.089139615,26.88155396,2.29,744.1053219,3.29,0.6,99.45,162.87,48.06204464,136.38,3.63,1.98,0.89
194,(주)광명전기,17040,201312,199009,,0,0,0,제조업,1,-7.747019985,10.8830515,0.542850131,2.23,157.4528804,8.56,0.38,92.57,190.16,57.76795687,171.73,11.84,2.72,0.89
195,(주)광명전기,17040,201412,199009,,0,0,0,제조업,1,14.61347064,12.66806894,14.36161004,5.46,15.58393219,9.6,0.05,90.79,227.5,56.78742743,175.86,19.42,5.27,0.99
196,(주)광명전기,17040,201512,199009,,0,0,0,제조업,1,-5.139571957,11.60580273,-13.69761904,1.04,-25.03331418,6.92,-0.04,91.07,258.36,66.81191045,220.4,20.92,11.4,0.87
197,(주)광명전기,17040,201612,199009,,0,0,0,제조업,1,11.71610896,11.65217052,-16.65625245,3.08,-61.2856324,2.6,0.06,94.57,312.88,66.77367202,166.95,10.52,7.83,0.82
198,(주)광명전기,17040,201712,199009,,0,0,0,제조업,1,3.988729513,-1.443086388,4.763884179,-5.47,-39.23375046,1.47,0.15,102.04,306.45,63.28577198,177.22,5.78,3.65,0.88
199,(주)광명전기,17040,201812,199009,,0,0,0,제조업,1,-0.585409732,2.172960845,12.356589,1.05,48.22029591,2.14,0.64,96.4,315.65,65.04170751,193.02,3.61,0.93,1.04
200,(주)광명전기,17040,201912,199009,,0,0,0,제조업,1,3.220580655,6.734807283,15.5582668,1.04,145.1511213,5.18,-0.05,94.8,350.94,67.25610409,193.04,21.67,5.32,1.11
201,(주)광명전기,17040,202012,199009,,0,0,0,제조업,1,5.852738615,4.163561162,-6.306460034,17.53,-46.93814812,2.63,-0.15,95.4,372.32,66.18284424,206.7,20.94,7.77,0.87
202,(주)광무,29480,201112,199608,,0,1,1,제조업,1,-25.11427013,-16.52423621,-35.5196456,3.4,-368.8016653,-17.82,6.54,187.52,-36.64,49.81352262,111.42,-3.01,11.14,0.73
203,(주)광주신세계,37710,201112,200202,,0,0,0,도매 및 소매업,1,14.98002391,17.6372217,3.06076421,-0.96,11.70967637,16.63,-4.54,70.14,3777.68,81.47382935,394.26,153.8925,15.32,0.74
204,(주)광주신세계,37710,201212,200202,,0,0,0,도매 및 소매업,1,13.10801472,16.56956368,-2.645711957,-5.81,-1.206850899,14.34,-5.56,69.0,4420.2,83.96724814,436.27,153.8925,13.27,0.63
205,(주)광주신세계,37710,201312,200202,,0,0,0,도매 및 소매업,1,52.40590828,13.0179537,-3.365945369,34.93,-3.787852592,10.3,-3.69,70.98,5008.64,62.26665796,17.84,13.07,8.66,0.79
206,(주)광주신세계,37710,201412,200202,,0,0,0,도매 및 소매업,1,-0.54804421,9.77122496,-0.86454806,-1.27,-7.406136821,7.92,-1.71,74.23,5507.81,68.72753044,24.42,10.46,8.24,1.38
207,(주)광주신세계,37710,201512,200202,,0,0,0,도매 및 소매업,1,1.032000052,9.53042676,0.249697221,-4.11,5.665520866,8.35,-2.48,72.18,6042.26,74.50862831,20.04,15.34,7.76,1.26
208,(주)광주신세계,37710,201612,200202,,0,0,0,도매 및 소매업,1,-0.605377,8.732410861,2.479742407,-2.68,2.327758183,8.52,-3.39,71.4,6578.63,81.50846134,26.9,30.68,7.8,1.19
209,(주)광주신세계,37710,201712,200202,,0,0,0,도매 및 소매업,1,-0.073799083,8.436173297,-0.368891143,-4.13,0.432455633,8.59,-4.09,70.56,7142.05,88.44993163,44.33,86.86,7.74,1.61
210,(주)광주신세계,37710,201812,200202,,0,0,0,도매 및 소매업,1,6.287758496,7.127280255,-35.50438126,-2.3,-11.05163946,7.41,-7.05,59.26,7658.21,89.14855999,103.59,715.98,7.55,1.04
211,(주)광주신세계,37710,201912,200202,,0,0,0,도매 및 소매업,1,8.074939199,6.530686603,14.54451965,-48.82,10.05383831,7.61,-6.67,61.52,8184.16,87.87474113,136.34,193.26,8.52,0.94
212,(주)광주신세계,37710,202012,200202,,0,0,0,도매 및 소매업,1,4.253609376,5.607775344,-4.759210993,-1.15,-12.32636836,6.29,-7.14,63.21,8647.64,89.01615949,201.12,165.49,7.97,0.75
213,(주)구영테크,53270,201112,200202,,0,0,0,제조업,1,17.15983448,60.08027859,-1.80262006,-5.91,-16.68400045,3.53,3.38,99.79,481.69,24.50855559,56.43,0.96,2.84,0.95
214,(주)구영테크,53270,201212,200202,,0,0,0,제조업,1,7.822031155,0.146388812,5.382228507,13.09,45.14395092,4.82,3.39,98.62,482.19,22.76383881,57.4,1.29,4.15,0.9
215,(주)구영테크,53270,201312,200202,,0,0,0,제조업,1,-7.404202716,6.369975586,10.88544718,23.15,0.05630305,4.83,2.9,97.9,516.02,26.15009589,60.26,1.39,7.65,1.06
216,(주)구영테크,53270,201412,200202,,0,0,0,제조업,1,4.440827378,33.79750433,-1.284316336,9.4,-27.4154211,3.57,2.19,98.17,427.43,33.50047732,71.98,1.38,4.63,1.22
217,(주)구영테크,53270,201512,200202,,0,0,0,제조업,1,3.512001066,8.021583547,0.911491763,-1.72,13.00421516,3.87,1.72,97.18,482.43,34.9599522,85.48,1.97,6.42,1.3
218,(주)구영테크,53270,201612,200202,,0,0,0,제조업,1,3.358028946,2.445103008,-13.81975281,-0.7,-29.4155102,2.64,1.41,97.43,500.91,34.65116296,80.61,1.65,10.97,1.19
219,(주)구영테크,53270,201712,200202,,0,0,0,제조업,1,12.15075051,-3.408169059,1.032868176,6.69,31.20573278,3.22,1.49,98.78,485.53,29.84393113,78.36,2.37,6.63,1.12
220,(주)구영테크,53270,201812,200202,,0,0,0,제조업,1,8.32218244,23.32308226,30.30365395,-6.6,-5.490222331,2.76,1.82,96.28,437.85,33.97684104,80.98,1.47,2.17,1.39
221,(주)구영테크,53270,201912,200202,,0,0,0,제조업,1,1.973068273,4.179062803,18.24180496,-12.37,-2.597088719,2.56,1.69,98.36,465.78,34.71186575,78.53,1.33,2.64,1.56
222,(주)구영테크,53270,202012,200202,,0,0,0,제조업,1,2.516072128,-3.063548933,-14.811494,3.63,-43.91021487,1.4,1.41,99.51,449.14,32.82261021,72.48,1.04,6.1,1.19
223,(주)국동,5320,201112,199612,,0,0,0,도매 및 소매업,1,14.10389247,379.6783126,2.524443596,-10.39,-56.73825997,1.79,1.43,100.68,190.81,8.552483664,70.59,0.5,0.57,1.57
224,(주)국동,5320,201212,199612,,0,0,0,도매 및 소매업,1,-3.453548116,61.63677595,-10.4481543,-13.04,497.1383112,10.14,1.43,96.96,370.06,14.31845354,79.48,3.42,3.05,1.5
225,(주)국동,5320,201312,199612,,0,0,0,도매 및 소매업,1,10.98998672,63.56418613,7.011137348,8.33,-18.70937502,7.95,1.02,97.05,581.23,21.10087828,94.81,3.64,1.76,1.57
226,(주)국동,5320,201412,199612,,0,0,0,도매 및 소매업,1,22.22159593,85.82258482,25.85301996,3.08,83.79326231,12.51,0.99,95.3,1125.71,32.08123502,137.88,5.32,-1.35,1.82
227,(주)국동,5320,201512,199612,,0,0,0,도매 및 소매업,1,5.026418428,9.03212351,-8.48556334,8.96,-14.71316727,9.46,1.24,95.81,1235.87,33.30481256,142.25,4.08,2.08,1.6
228,(주)국동,5320,201612,199612,,0,0,0,도매 및 소매업,1,32.3897579,65.64894891,15.89740463,-1.37,22.03947072,9.7,0.98,95.14,1654.02,41.67170695,173.77,5.25,1.88,1.64
229,(주)국동,5320,201712,199612,,0,0,0,도매 및 소매업,1,-14.35600651,-17.58312397,-2.921300757,1.39,-155.4400828,-5.08,1.3,105.08,556.37,40.10149183,137.54,-2.28,-2.86,1.56
230,(주)국동,5320,201812,199612,,0,0,0,도매 및 소매업,1,15.82925803,13.70917337,14.58592329,16.44,201.6352771,5.02,1.01,98.57,607.63,39.36749285,132.6,2.53,-4.37,1.68
231,(주)국동,5320,201912,199612,,0,0,0,도매 및 소매업,1,8.599544911,35.08234185,1.606526136,-5.88,-173.7415059,-3.31,1.01,102.03,375.59,48.96754522,208.91,-1.78,-0.02,1.6
232,(주)국동,5320,202012,199612,,0,0,0,도매 및 소매업,1,35.12985871,28.02919115,13.6024046,-7.5,115.9810187,16.91,1.64,91.45,332.17,46.39444803,157.79,6.13,8.27,1.45
233,(주)국보,1140,201112,198912,,0,0,0,운수 및 창고업,0,38.26760121,54.44544909,20.29819494,-0.52,-27.76703646,1.78,1.4,99.83,575.75,34.86066502,76.24,0.75,1.19,1.42
234,(주)국보,1140,201212,198912,,1,0,1,운수 및 창고업,0,-0.378907684,-1.953087679,-6.348298643,-8.33,-21.39763399,1.38,1.36,98.67,562.28,34.30980817,73.5,0.64,-0.18,1.3
235,(주)국보디자인,66620,201112,200209,,0,0,0,건설업,1,18.489344,11.66832073,11.37077937,9.92,4.053510839,10.8,-0.97,93.77,1209.76,60.02870541,191.36,238.18,15.62,1.45
236,(주)국보디자인,66620,201212,200209,,0,0,0,건설업,1,15.80611689,19.56848353,-8.63625382,-0.38,22.48927647,12.13,-1.43,90.89,1435.05,61.97894781,216.7,2003.29,16.51,1.2
237,(주)국보디자인,66620,201312,200209,,0,0,0,건설업,1,37.71055304,13.95570574,36.94676481,7.55,12.06060264,10.66,-1.07,91.73,1649.28,51.28767972,172.74,1539.88,13.88,1.21
238,(주)국보디자인,66620,201412,200209,,0,0,0,건설업,1,3.213152301,13.34311502,7.861720949,0.0,13.41544403,10.27,-0.94,91.99,1882.69,56.32136266,197.66,1917.05,12.66,1.09
239,(주)국보디자인,66620,201512,200209,,0,0,0,건설업,1,6.876639592,12.04625559,9.204643859,5.96,-4.173664771,9.37,-0.78,92.68,2121.53,59.04562325,196.06,1867.07,9.02,1.19
240,(주)국보디자인,66620,201612,200209,,0,0,0,건설업,1,12.30607731,4.347104349,4.569649905,16.56,-17.77231754,7.02,-0.76,93.55,2319.41,54.86114339,192.59,6455.77,7.9,1.13
241,(주)국보디자인,66620,201712,200209,,0,0,0,건설업,1,3.741960879,14.21275182,34.38179005,9.94,120.7561844,14.38,-0.52,91.65,2648.88,60.39833932,220.15,3543.84,9.25,1.38
242,(주)국보디자인,66620,201812,200209,,0,0,0,건설업,1,6.481906458,9.383816454,-6.05876991,-11.89,-29.08515421,9.7,-0.73,92.89,2960.17,62.04435177,229.49,382.19,5.82,1.27
243,(주)국보디자인,66620,201912,200209,,0,0,0,건설업,1,27.12469626,13.59427851,5.799634457,-2.93,-29.80004066,5.81,-0.86,92.3,3370.98,55.44070965,206.55,592.26,1.92,1.09
244,(주)국보디자인,66620,202012,200209,,0,0,0,건설업,1,20.99330122,34.58088187,7.11248623,2.72,122.7429543,10.47,-0.55,90.52,4588.63,61.66671644,110.11,2015.9,7.49,1.18
245,(주)국순당,43650,201112,200008,,0,0,0,제조업,1,13.66933511,13.93670091,23.07336142,11.41,-62.25701389,2.68,-1.4,94.07,2012.86,89.44397025,500.27,167.22,3.86,1.29
246,(주)국순당,43650,201212,200008,,0,0,0,제조업,1,5.320206322,7.58582124,-7.039458995,-8.05,5.730517649,2.69,-1.17,93.18,2065.16,91.3680606,631.95,172.69,3.57,1.17
