,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,총자본정상영업이익률,금융비용부담률,1주당순이익,유동비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산,당좌자산회전률
129,(주)경방,50,201412,195603,,0,0,0,도매 및 소매업,1,0.374115468,1.764547247,-5.228710233,0.44,2.36,3.74,4190.537244,51.15,33.02,2.47,5.73,11.39,143.6907511,5.2
130,(주)경방,50,201512,195603,,0,0,0,도매 및 소매업,1,1.29062828,2.359864126,8.689663442,-9.43,2.97,2.75,6088.637099,58.13,33.02,3.9,4.86,8.91,175.5282276,6.03
131,(주)경방,50,201612,195603,,0,0,0,도매 및 소매업,1,-1.268906599,2.547764787,5.541193338,-6.67,3.32,2.0,1075.13032,68.2,38.72,5.54,8.67,14.29,191.6241289,6.54
132,(주)경방,50,201712,195603,,0,0,0,도매 및 소매업,1,-2.140601305,2.837517291,-4.412897886,-12.37,3.28,1.78,923.4036725,51.15,33.02,6.35,10.95,17.44,217.4026441,6.09
133,(주)경방,50,201812,195603,,0,0,0,도매 및 소매업,1,2.178154161,1.378172567,-2.591495439,-8.15,3.18,2.26,736.423205,73.99,37.34,5.13,5.9,9.95,191.7747835,5.89
134,(주)경방,50,201912,195603,,0,0,0,도매 및 소매업,1,5.296514762,4.625461321,-2.147411809,-30.12,2.4,2.52,1591.143585,137.68,121.4,3.59,6.28,11.48,311.5045174,2.34
135,(주)경방,50,202012,195603,,0,0,0,도매 및 소매업,1,-7.721394842,0.050786511,-4.26510078,-30.12,1.66,1.75,475.1258332,51.15,33.02,3.24,9.61,15.26,525.3051852,2.03
136,(주)경보제약,214390,201512,201506,,0,0,0,제조업,1,16.33824365,79.74156275,4.860010275,0.0,14.1,0.49,1092.139369,162.85,86.12,29.2,13.95,5.7,161.653794,3.24
137,(주)경보제약,214390,201612,201506,,0,0,0,제조업,1,4.218930942,5.3617829,4.883114911,4.52,7.81,0.5,531.476321,140.58,75.17,16.24,19.89,7.92,149.1036779,3.39
138,(주)경보제약,214390,201712,201506,,0,0,0,제조업,1,0.556317544,9.356288302,2.643016777,-1.44,12.03,0.51,751.3872587,183.24,103.8,24.47,40.35,13.34,171.4966341,3.27
139,(주)경보제약,214390,201812,201506,,0,0,0,제조업,1,8.177694708,5.301809356,5.051733585,9.76,8.1,0.44,548.6311879,186.01,108.83,19.43,16.99,6.13,153.0973778,2.92
140,(주)경보제약,214390,201912,201506,,0,0,0,제조업,1,7.30689031,0.101561507,-4.786547569,9.78,2.7,0.67,221.0762518,148.16,73.81,4.77,12.71,5.88,128.4420243,2.79
141,(주)경보제약,214390,202012,201506,,0,0,0,제조업,1,6.485008108,4.621297982,12.29950171,1.82,3.53,0.57,393.3785533,147.38,81.08,6.63,22.88,10.33,144.8270179,3.12
142,(주)경인양행,12610,201112,199510,,0,0,0,제조업,1,5.67178615,2.040767234,-17.08158922,29.9,1.98,1.4,76.9696,155.11,66.12,1.77,0.33,0.21,67.81293651,3.11
143,(주)경인양행,12610,201212,199510,,0,0,0,제조업,1,-10.05775418,-0.739578233,-6.21651728,-2.91,1.2,1.24,55.82642667,155.43,80.65,1.26,13.62,7.01,81.5773297,2.98
144,(주)경인양행,12610,201312,199510,,0,0,0,제조업,1,10.25981675,8.432333211,19.30596812,17.44,3.69,0.65,252.8868625,162.42,78.7,5.73,8.59,4.19,111.4189327,3.24
145,(주)경인양행,12610,201412,199510,,0,0,0,제조업,1,-1.232287467,4.47673652,6.277671655,2.09,4.47,0.6,251.216836,190.69,86.73,7.16,8.46,3.5,107.0889545,3.46
146,(주)경인양행,12610,201512,199510,,0,0,0,제조업,1,4.359938075,1.456142257,-5.057133496,6.59,2.1,0.57,90.87191385,161.62,74.26,4.19,9.48,4.52,75.99113006,3.37
147,(주)경인양행,12610,201612,199510,,0,0,0,제조업,1,5.390803565,3.563893681,4.449755427,3.62,3.15,0.57,169.2608233,160.17,76.98,6.44,8.99,4.45,82.88602881,3.17
148,(주)경인양행,12610,201712,199510,,0,0,0,제조업,1,3.965441152,1.268278105,9.136523905,6.38,2.1,0.75,118.3088874,155.35,77.25,3.12,8.28,4.06,76.2383559,3.19
149,(주)경인양행,12610,201812,199510,,0,0,0,제조업,1,15.37781616,6.079813247,10.37185158,19.73,5.11,0.97,341.6614837,149.64,70.7,5.68,1.9,1.09,91.90100162,3.2
150,(주)경인양행,12610,201912,199510,,0,0,0,제조업,1,14.30627167,6.110920497,8.366114998,-0.32,5.32,1.36,401.4302329,130.79,57.44,4.66,1.84,1.2,95.34367909,3.24
151,(주)경인양행,12610,202012,199510,,0,0,0,제조업,1,6.994805508,-3.812182647,-8.21909473,-0.16,0.69,1.37,-183.6778263,121.69,71.09,0.71,11.08,9.31,67.32116883,2.49
152,(주)고려시멘트,198440,201812,201408,,0,0,0,제조업,1,10.05786164,11.77977786,-2.149836946,1.82,3.15,-0.49,145.2743843,168.76,154.43,9.2,5.96,2.85,170.0990179,2.12
153,(주)고려시멘트,198440,201912,201408,,0,0,0,제조업,1,-0.393031557,2.236035706,-17.31718659,-13.39,-0.36,-0.22,106.2053861,166.4,141.61,-1.08,5.95,3.24,167.0939175,1.66
154,(주)고려시멘트,198440,202012,201408,,0,0,0,제조업,1,-9.208480525,4.428446221,-1.042091709,-2.06,3.53,-0.06,138.9996735,367.97,334.7,41.09,23.56,7.71,192.8147368,1.88
155,(주)고영테크놀러지,98460,201112,200806,,0,0,0,제조업,1,26.06068668,26.16660991,20.9571866,22.73,20.54,-0.49,1812.501855,424.78,329.07,3609.853333,67.32,13.59,171.1048765,1.9
156,(주)고영테크놀러지,98460,201212,200806,,0,0,0,제조업,1,18.78689543,19.79004528,25.20684062,24.69,20.54,-0.55,1699.988519,498.93,385.1,1627.45,63.41,11.73,141.3369307,1.98
157,(주)고영테크놀러지,98460,201312,200806,,0,0,0,제조업,1,17.02885088,17.88767162,3.765764338,10.89,14.96,-0.54,1555.813246,532.19,415.02,443.96,54.53,11.03,128.1584375,1.67
158,(주)고영테크놀러지,98460,201412,200806,,0,0,0,제조업,1,17.17120326,17.81499253,27.64669126,26.79,20.54,-0.45,1645.603143,530.61,442.26,1673.12,75.11,13.61,149.9883803,1.74
159,(주)고영테크놀러지,98460,201512,200806,,0,0,0,제조업,1,12.09222818,13.50228739,2.145265465,8.1,15.6,-0.37,1725.398705,579.96,487.87,2242.05,77.01,14.45,141.4647557,1.51
160,(주)고영테크놀러지,98460,201612,200806,,0,0,0,제조업,1,22.827745,19.61727026,17.74408757,2.61,18.75,-0.25,2174.543826,563.7,492.5,2001.96,60.5,13.33,168.208,1.44
161,(주)고영테크놀러지,98460,201712,200806,,0,0,0,제조업,1,5.169167615,2.574968725,18.37946274,7.94,20.54,-0.17,1953.397685,499.8,430.73,3609.853333,56.02,12.09,171.7920588,1.48
162,(주)고영테크놀러지,98460,201812,200806,,0,0,0,제조업,1,35.98898305,40.01400942,17.13157024,20.0,18.99,-0.47,3091.015741,562.28,484.7,3609.853333,39.2,8.75,186.2376471,1.42
163,(주)고영테크놀러지,98460,201912,200806,,0,0,0,제조업,1,9.468143553,7.881592908,-6.780532706,15.93,11.4,-0.57,2154.817436,587.8,493.22,112.96,41.2,11.47,155.317759,1.15
164,(주)고영테크놀러지,98460,202012,200806,,0,0,0,제조업,1,-0.951522762,0.980666243,-19.14458643,-8.25,5.21,-0.51,667.1816104,620.36,503.7,61.47,59.24,18.65,81.92753456,1.04
165,(주)골드앤에스,35290,201112,199912,,0,0,0,정보통신업,0,3.678874897,-1.559648915,-5.871718808,-9.04,2.82,1.03,19.40232814,108.02,94.83,1.13,36.32,18.53,91.04881988,2.7
166,(주)골드앤에스,35290,201212,199912,,0,0,0,정보통신업,0,11.29773444,13.7318335,-7.646234414,-2.48,-4.73,1.68,-90.27850945,128.81,116.04,-1.91,21.01,12.65,50.27993631,1.97
167,(주)골드앤에스,35290,201312,199912,,1,0,1,정보통신업,0,-0.978046339,-31.51271657,-9.889194095,-27.39,-10.89,4.03,-235.0310229,52.99,42.48,-3.83,2.97,2.88,-17.18298246,2.16
168,(주)골드퍼시픽,38530,201112,200006,,0,0,0,도매 및 소매업,1,19.32716441,3.881209027,4.840897721,44.64,6.82,-2.56,44.30074401,609.29,446.04,14.16,14.46,7.26,75.16355932,0.87
169,(주)골드퍼시픽,38530,201212,200006,,0,0,0,도매 및 소매업,1,8.692078773,5.032944988,-6.637732298,18.64,2.54,0.33,10.98102778,531.28,354.65,2.66,-19.54,-13.32,70.83057143,0.88
170,(주)골드퍼시픽,38530,201312,200006,,0,0,0,도매 및 소매업,1,12.8125743,-29.38452928,-31.67668283,-20.0,-10.89,3.84,-364.9348287,155.04,95.34,-11.34,-13.34,-13.66,-64.325,0.7
171,(주)골드퍼시픽,38530,201412,200006,,1,0,1,도매 및 소매업,1,24.52316837,2.327935416,82.96258463,-30.12,-10.89,5.3,-210.5057983,133.18,90.47,-4.33,-19.33,-13.66,-75.62221774,1.02
172,(주)골프존,215000,201612,201504,,0,0,0,정보통신업,0,5.491410362,10.83536375,7.642351296,0.0,20.54,-0.16,5822.124593,159.04,136.62,59.8,52.38,16.24,249.7857857,2.81
173,(주)골프존,215000,201712,201504,,0,0,0,정보통신업,0,34.99372794,56.9697785,-7.770410955,-12.86,16.96,-0.43,12651.27549,309.32,284.03,52.52,89.92,28.6,293.9283607,1.78
174,(주)골프존,215000,201812,201504,,0,0,0,정보통신업,0,0.151923887,2.924081211,-0.699695037,44.64,11.09,-0.61,3253.880261,267.33,248.01,37.61,95.76,28.5,129.059383,1.41
175,(주)골프존,215000,201912,201504,,0,0,0,정보통신업,0,23.0378572,2.62842681,24.31386117,-15.32,11.4,-0.37,2583.715659,133.84,116.02,32.18,32.16,14.65,219.7963819,2.4
176,(주)골프존,215000,202012,201504,,0,0,0,정보통신업,0,17.50115471,12.76117057,20.85109804,6.78,15.17,0.08,5975.279882,145.96,133.04,34.09,44.77,21.26,273.0631294,3.35
177,(주)골프존뉴딘홀딩스,121440,201112,201105,,0,0,0,도매 및 소매업,1,78.27578096,102.2875763,17.0831733,0.0,19.23,-2.91,3784.65977,1016.66,940.6,1101.46,121.58,27.66,148.8878182,1.06
178,(주)골프존뉴딘홀딩스,121440,201212,201105,,0,0,0,도매 및 소매업,1,43.08073923,17.95811652,34.215835,27.95,15.02,-1.91,5972.030989,208.99,194.96,31.08,41.54,18.54,192.5151332,1.11
179,(주)골프존뉴딘홀딩스,121440,201312,201105,,0,0,0,도매 및 소매업,1,17.91700237,3.135515963,26.0667601,-18.47,13.66,-1.06,76.07980544,133.05,117.72,25.98,29.23,17.08,196.0024401,1.47
180,(주)골프존뉴딘홀딩스,121440,201412,201105,,0,0,0,도매 및 소매업,1,19.4715245,14.56670033,17.65505546,-9.15,14.63,-0.01,2150.243904,91.84,75.96,22.05,16.73,10.73,264.8879856,2.18
181,(주)골프존뉴딘홀딩스,121440,201512,201105,,0,0,0,도매 및 소매업,1,0.693920812,13.35862317,-38.67458151,-30.12,-1.22,2.22,16360.35769,93.81,70.63,-1.54,3.13,4.11,23.24387324,1.5
182,(주)골프존뉴딘홀딩스,121440,201612,201105,,0,0,0,도매 및 소매업,1,-0.853907211,-4.221015334,47.85506674,15.49,4.84,2.11,67.14898852,70.74,47.34,5.22,0.14,0.13,-56.71182927,3.44
183,(주)골프존뉴딘홀딩스,121440,201712,201105,,0,0,0,도매 및 소매업,1,-0.561531678,-5.145885364,-12.13380551,-30.12,2.43,2.5,-503.891839,97.2,63.78,2.81,2.88,3.44,-55.51412281,2.94
184,(주)골프존뉴딘홀딩스,121440,201812,201105,,0,0,0,도매 및 소매업,1,2.411416671,-2.983109179,4.341333034,-30.12,0.15,2.8,-175.7224358,51.15,33.02,0.15,-3.69,-4.78,344.5559649,3.55
185,(주)골프존뉴딘홀딩스,121440,201912,201105,,0,0,0,도매 및 소매업,1,0.211858679,-7.978347077,2.644787754,-26.32,-0.47,3.97,-813.5089539,147.33,90.62,-0.36,-2.2,-3.17,-75.62221774,3.64
186,(주)골프존뉴딘홀딩스,121440,202012,201105,,0,0,0,도매 및 소매업,1,2.496735188,4.983007195,27.55793024,-16.67,3.82,2.76,664.8876674,187.91,132.06,3.42,4.79,5.35,685.3952381,3.11
187,(주)광림,14200,201112,199307,,0,0,0,제조업,1,-22.36308992,-0.643898279,13.97860677,4.74,5.35,1.04,169.8558712,208.74,102.38,4.55,12.77,3.56,78.88266332,3.56
188,(주)광림,14200,201212,199307,,0,0,0,제조업,1,3.952406962,12.04219743,-19.88142338,-2.51,1.5,0.71,30.66988583,257.28,123.09,1.71,27.86,8.58,52.99257732,3.42
189,(주)광림,14200,201312,199307,,0,0,0,제조업,1,13.17483025,2.038552162,21.23654411,11.86,3.46,-0.07,85.29364892,236.97,164.18,6.18,23.49,8.36,54.50023041,2.89
190,(주)광림,14200,201412,199307,,0,0,0,제조업,1,78.27578096,99.0389109,82.96258463,0.0,0.89,1.02,-12.44086913,174.84,85.19,0.7,-5.47,-2.74,58.16520737,3.17
191,(주)광림,14200,201512,199307,,1,0,1,제조업,1,-22.36308992,-31.51271657,2.495860012,9.22,1.0,1.0,482.424801,105.95,66.32,0.43,-4.77,-1.32,198.1575949,7.13
192,(주)광명전기,17040,201112,199009,,0,0,0,제조업,1,13.80608365,4.551859147,-0.431385618,13.64,0.41,0.92,-42.11362347,135.22,110.69,0.38,8.19,5.4,48.70897143,1.72
193,(주)광명전기,17040,201212,199009,,0,0,0,제조업,1,5.79387856,0.089139615,26.88155396,2.29,3.29,0.6,9.405616807,136.38,108.82,3.63,3.82,2.22,43.64530726,1.92
194,(주)광명전기,17040,201312,199009,,0,0,0,제조업,1,-7.747019985,10.8830515,0.542850131,2.23,8.56,0.38,149.3732408,171.73,140.2,11.84,6.43,2.79,91.74437158,1.84
195,(주)광명전기,17040,201412,199009,,0,0,0,제조업,1,14.61347064,12.66806894,14.36161004,5.46,9.6,0.05,210.1484126,175.86,143.94,19.42,12.19,5.41,103.8820207,1.92
196,(주)광명전기,17040,201512,199009,,0,0,0,제조업,1,-5.139571957,11.60580273,-13.69761904,1.04,6.92,-0.04,205.1566982,220.4,185.96,20.92,34.34,12.88,74.97671795,1.58
197,(주)광명전기,17040,201612,199009,,0,0,0,제조업,1,11.71610896,11.65217052,-16.65625245,3.08,2.6,0.06,267.5248973,166.95,145.67,10.52,23.57,11.86,150.1038308,1.46
198,(주)광명전기,17040,201712,199009,,0,0,0,제조업,1,3.988729513,-1.443086388,4.763884179,-5.47,1.47,0.15,-47.14749531,177.22,152.9,5.78,9.94,5.49,46.38152632,1.61
199,(주)광명전기,17040,201812,199009,,0,0,0,제조업,1,-0.585409732,2.172960845,12.356589,1.05,2.14,0.64,62.71900288,193.02,161.92,3.61,2.67,1.24,81.96979167,1.88
200,(주)광명전기,17040,201912,199009,,0,0,0,제조업,1,3.220580655,6.734807283,15.5582668,1.04,5.18,-0.05,164.2499247,193.04,175.5,21.67,16.25,6.32,101.6181959,1.91
201,(주)광명전기,17040,202012,199009,,0,0,0,제조업,1,5.852738615,4.163561162,-6.306460034,17.53,2.63,-0.15,104.5241414,206.7,181.07,20.94,22.97,10.43,83.77736842,1.46
202,(주)광무,29480,201112,199608,,0,1,1,제조업,1,-22.36308992,-16.52423621,-35.5196456,3.4,-10.89,5.3,-399.6683757,111.42,78.43,-3.01,22.2,16.35,-75.62221774,1.96
203,(주)광주신세계,37710,201112,200202,,0,0,0,도매 및 소매업,1,14.98002391,17.6372217,3.06076421,-0.96,16.63,-2.91,16360.35769,394.26,386.78,153.8925,82.68,26.56,261.8523226,0.96
204,(주)광주신세계,37710,201212,200202,,0,0,0,도매 및 소매업,1,13.10801472,16.56956368,-2.645711957,-5.81,14.34,-2.91,16360.35769,436.27,429.24,153.8925,82.79,26.74,270.3094178,0.79
205,(주)광주신세계,37710,201312,200202,,0,0,0,도매 및 소매업,1,52.40590828,13.0179537,-3.365945369,34.93,10.3,-2.91,16360.35769,51.15,33.02,13.07,22.95,27.51,195.6203807,1.36
206,(주)광주신세계,37710,201412,200202,,0,0,0,도매 및 소매업,1,-0.54804421,9.77122496,-0.86454806,-1.27,7.92,-1.71,16360.35769,51.15,33.02,10.46,26.34,26.26,194.2058869,7.52
207,(주)광주신세계,37710,201512,200202,,0,0,0,도매 및 소매업,1,1.032000052,9.53042676,0.249697221,-4.11,8.35,-2.48,16360.35769,51.15,33.02,15.34,30.44,24.92,211.2322788,7.52
208,(주)광주신세계,37710,201612,200202,,0,0,0,도매 및 소매업,1,-0.605377,8.732410861,2.479742407,-2.68,8.52,-2.91,16360.35769,51.15,33.02,30.68,42.18,24.3,218.1837741,7.52
209,(주)광주신세계,37710,201712,200202,,0,0,0,도매 및 소매업,1,-0.073799083,8.436173297,-0.368891143,-4.13,8.59,-2.91,16360.35769,51.15,37.15,86.86,67.03,24.19,228.1333046,7.52
210,(주)광주신세계,37710,201812,200202,,0,0,0,도매 및 소매업,1,6.287758496,7.127280255,-35.50438126,-2.3,7.41,-2.91,16360.35769,103.59,100.09,715.98,69.6,28.6,218.7081471,2.63
211,(주)광주신세계,37710,201912,200202,,0,0,0,도매 및 소매업,1,8.074939199,6.530686603,14.54451965,-30.12,7.61,-2.91,16360.35769,136.34,132.65,193.26,70.26,28.6,487.7442529,1.77
212,(주)광주신세계,37710,202012,200202,,0,0,0,도매 및 소매업,1,4.253609376,5.607775344,-4.759210993,-1.15,6.29,-2.91,16360.35769,201.12,197.04,165.49,72.56,28.6,472.0613953,1.23
213,(주)구영테크,53270,201112,200202,,0,0,0,제조업,1,17.15983448,60.08027859,-1.80262006,-5.91,3.53,3.38,-50.38019421,56.43,41.77,0.96,3.77,2.88,84.84445026,3.6
214,(주)구영테크,53270,201212,200202,,0,0,0,제조업,1,7.822031155,0.146388812,5.382228507,13.09,4.82,3.39,126.9848268,57.4,41.13,1.29,5.37,4.29,73.12314815,3.42
215,(주)구영테크,53270,201312,200202,,0,0,0,제조업,1,-7.404202716,6.369975586,10.88544718,23.15,4.83,2.9,169.5076352,60.26,40.24,1.39,10.36,6.61,70.68770677,4.14
216,(주)구영테크,53270,201412,200202,,0,0,0,제조업,1,4.440827378,33.79750433,-1.284316336,9.4,3.57,2.19,112.992237,71.98,44.53,1.38,6.97,4.24,65.93037801,4.79
217,(주)구영테크,53270,201512,200202,,0,0,0,제조업,1,3.512001066,8.021583547,0.911491763,-1.72,3.87,1.72,210.1014672,85.48,56.69,1.97,9.87,6.02,75.15622378,4.63
218,(주)구영테크,53270,201612,200202,,0,0,0,제조업,1,3.358028946,2.445103008,-13.81975281,-0.7,2.64,1.41,128.4443594,80.61,51.13,1.65,16.79,12.34,81.00158451,4.04
219,(주)구영테크,53270,201712,200202,,0,0,0,제조업,1,12.15075051,-3.408169059,1.032868176,6.69,3.22,1.49,68.57047937,78.36,53.8,2.37,9.45,8.27,63.85630363,3.82
220,(주)구영테크,53270,201812,200202,,0,0,0,제조업,1,8.32218244,23.32308226,30.30365395,-6.6,2.76,1.82,224.3262093,80.98,38.86,1.47,3.28,2.25,85.95865724,5.34
221,(주)구영테크,53270,201912,200202,,0,0,0,제조업,1,1.973068273,4.179062803,18.24180496,-12.37,2.56,1.69,128.3421864,78.53,40.02,1.33,4.05,2.37,96.65330645,7.11
222,(주)구영테크,53270,202012,200202,,0,0,0,제조업,1,2.516072128,-3.063548933,-14.811494,3.63,1.4,1.41,27.56240828,72.48,46.86,1.04,9.08,6.57,85.03198444,4.78
223,(주)국동,5320,201112,199612,,0,0,0,도매 및 소매업,1,14.10389247,102.2875763,2.524443596,-10.39,1.79,1.43,-1798.931894,70.59,38.5,0.5,0.62,0.25,-30.67942029,7.49
224,(주)국동,5320,201212,199612,,0,0,0,도매 및 소매업,1,-3.453548116,61.63677595,-10.4481543,-13.04,10.14,1.43,1282.581313,79.48,46.6,3.42,3.56,1.45,80.97066667,6.2
225,(주)국동,5320,201312,199612,,0,0,0,도매 및 소매업,1,10.98998672,63.56418613,7.011137348,8.33,7.95,1.02,878.0332851,94.81,50.19,3.64,2.23,0.87,113.1409231,6.06
226,(주)국동,5320,201412,199612,,0,0,0,도매 및 소매업,1,22.22159593,85.82258482,25.85301996,3.08,12.51,0.99,1894.901838,137.88,86.14,5.32,-1.99,-0.65,162.899403,5.86
227,(주)국동,5320,201512,199612,,0,0,0,도매 및 소매업,1,5.026418428,9.03212351,-8.48556334,8.96,9.46,1.24,1114.878568,142.25,80.07,4.08,3.11,1.14,183.7894521,4.62
228,(주)국동,5320,201612,199612,,0,0,0,도매 및 소매업,1,32.3897579,65.64894891,15.89740463,-1.37,9.7,0.98,1049.829964,173.77,107.03,5.25,3.22,1.18,191.3980556,4.52
229,(주)국동,5320,201712,199612,,0,0,0,도매 및 소매업,1,-14.35600651,-17.58312397,-2.921300757,1.39,-5.08,1.3,-688.091269,137.54,72.3,-2.28,-4.77,-1.59,-28.45191781,4.45
230,(주)국동,5320,201812,199612,,0,0,0,도매 및 소매업,1,15.82925803,13.70917337,14.58592329,16.44,5.02,1.01,153.6890269,132.6,80.84,2.53,-7.21,-2.45,105.0430588,5.11
231,(주)국동,5320,201912,199612,,0,0,0,도매 및 소매업,1,8.599544911,35.08234185,1.606526136,-5.88,-3.31,1.01,-163.9132639,208.91,133.41,-1.78,-0.03,-0.01,-19.003,4.12
232,(주)국동,5320,202012,199612,,0,0,0,도매 및 소매업,1,35.12985871,28.02919115,13.6024046,-7.5,16.91,1.64,274.7462638,157.79,122.2,6.13,15.42,5.9,221.4106757,3.16
233,(주)국보,1140,201112,198912,,0,0,0,운수 및 창고업,0,38.26760121,54.44544909,20.29819494,-0.52,1.78,1.4,-36.89560247,76.24,75.0,0.75,1.82,0.9,72.66484375,3.4
234,(주)국보,1140,201212,198912,,1,0,1,운수 및 창고업,0,-0.378907684,-1.953087679,-6.348298643,-8.33,1.38,1.36,-851.3147033,73.5,72.1,0.64,-0.28,-0.15,76.02414773,3.1
235,(주)국보디자인,66620,201112,200209,,0,0,0,건설업,1,18.489344,11.66832073,11.37077937,9.92,10.8,-0.97,807.4309333,191.36,191.36,238.18,39.07,9.58,134.6558271,2.29
236,(주)국보디자인,66620,201212,200209,,0,0,0,건설업,1,15.80611689,19.56848353,-8.63625382,-0.38,12.13,-1.43,1104.176533,216.7,216.7,2003.29,43.42,12.84,129.1547925,1.78
237,(주)국보디자인,66620,201312,200209,,0,0,0,건설업,1,37.71055304,13.95570574,36.94676481,7.55,10.66,-1.07,1458.119333,172.74,172.74,1539.88,28.49,10.85,146.2062807,1.85
238,(주)국보디자인,66620,201412,200209,,0,0,0,건설업,1,3.213152301,13.34311502,7.861720949,0.0,10.27,-0.94,1458.943867,197.66,197.66,1917.05,28.97,9.47,150.3515789,1.68
239,(주)국보디자인,66620,201512,200209,,0,0,0,건설업,1,6.876639592,12.04625559,9.204643859,5.96,9.37,-0.78,1435.74,196.06,196.06,1867.07,22.03,6.61,139.9295033,1.8
240,(주)국보디자인,66620,201612,200209,,0,0,0,건설업,1,12.30607731,4.347104349,4.569649905,16.56,7.02,-0.76,1431.751333,192.59,192.59,3609.853333,17.51,6.22,154.0909091,1.71
241,(주)국보디자인,66620,201712,200209,,0,0,0,건설업,1,3.741960879,14.21275182,34.38179005,9.94,14.38,-0.52,1778.791333,220.15,220.15,3543.84,23.35,5.61,190.0414987,2.05
242,(주)국보디자인,66620,201812,200209,,0,0,0,건설업,1,6.481906458,9.383816454,-6.05876991,-11.89,9.7,-0.73,1849.7168,229.49,229.49,382.19,15.32,4.0,179.9128152,1.83
243,(주)국보디자인,66620,201912,200209,,0,0,0,건설업,1,27.12469626,13.59427851,5.799634457,-2.93,5.81,-0.86,2125.727467,206.55,206.55,592.26,4.31,1.59,187.3210574,1.6
244,(주)국보디자인,66620,202012,200209,,0,0,0,건설업,1,20.99330122,34.58088187,7.11248623,2.72,10.47,-0.55,2679.9384,110.11,110.11,2015.9,19.53,6.99,211.6957059,1.92
245,(주)국순당,43650,201112,200008,,0,0,0,제조업,1,13.66933511,13.93670091,23.07336142,11.41,2.68,-1.4,294.767857,500.27,401.4,167.22,36.53,6.01,78.75078049,1.93
246,(주)국순당,43650,201212,200008,,0,0,0,제조업,1,5.320206322,7.58582124,-7.039458995,-8.05,2.69,-1.17,346.3672698,631.95,515.25,172.69,41.32,6.3,74.44527851,1.67
247,(주)국순당,43650,201312,200008,,0,0,0,제조업,1,3.998323956,1.535257048,-16.44874355,-3.18,0.67,-1.17,321.574322,733.62,615.55,9.21,24.58,5.84,68.91276712,1.27
248,(주)국순당,43650,201412,200008,,0,0,0,제조업,1,-0.291305667,1.152767975,-7.370839143,-4.11,0.5,-0.72,193.928046,698.29,590.46,9.17,17.0,3.83,69.48505714,1.09
