,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,종업원수증가율,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
3088,(주)아우딘퓨쳐스,227610,201712,201707,,0,0,0,제조업,1,63.5410881,0.0,-1.26,-1.54,-0.07,101.28,-4.15,18.62,1.41
3089,(주)아우딘퓨쳐스,227610,201812,201707,,0,0,0,제조업,1,13.26619548,46.73,14.38,16.23,0.04,90.14,-10.68,37.35,1.99
3090,(주)아우딘퓨쳐스,227610,201912,201707,,0,1,1,제조업,1,-8.972739466,1.91,-38.05,-60.54,0.16,139.91,-3.35,-10.89,1.23
3091,(주)아이디스,143160,201212,201109,,0,0,0,제조업,1,8.201386635,0.0,25.71,35.87,-0.29,79.76,33.25,38.06,1.28
3092,(주)아이디스,143160,201312,201109,,0,0,0,제조업,1,17.83252815,6.69,14.53,17.51,-1.27,80.32,21.26,29.31,1.01
3093,(주)아이디스,143160,201412,201109,,0,0,0,제조업,1,6.828480685,19.14,6.13,6.68,-1.48,89.45,11.78,21.59,1.01
3094,(주)아이디스,143160,201512,201109,,0,0,0,제조업,1,29.02620969,7.48,7.59,8.46,-0.98,87.27,7.25,21.36,1.02
3095,(주)아이디스,143160,201612,201109,,0,0,0,제조업,1,-8.026577071,-3.61,-0.62,-0.7,-1.11,107.18,8.51,11.1,0.78
3096,(주)아이디스,143160,201712,201109,,0,0,0,제조업,1,-11.80175513,-2.41,-2.83,-3.1,-1.67,92.82,6.25,22.67,0.63
3097,(주)아이디스,143160,201812,201109,,0,0,0,제조업,1,1.351199404,-0.27,0.16,0.17,-1.75,96.22,-0.94,19.88,0.78
3098,(주)아이디스,143160,201912,201109,,0,0,0,제조업,1,3.178384568,2.75,1.97,2.17,-1.33,95.01,2.42,21.55,0.8
3099,(주)아이디스,143160,202012,201109,,0,0,0,제조업,1,7.533820247,4.81,8.07,9.11,-0.84,90.54,10.64,26.23,1.09
3100,(주)아이디스홀딩스,54800,201112,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,-24.54735409,-96.84,1.85,2.34,-22.25,65.27,7.68,2.86,0.13
3101,(주)아이디스홀딩스,54800,201212,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,28.53355669,37.5,8.02,9.85,-3.71,42.65,4.62,9.46,0.39
3102,(주)아이디스홀딩스,54800,201312,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,127.4157592,18.18,11.16,13.27,-0.8,87.73,4.42,16.72,1.9
3103,(주)아이디스홀딩스,54800,201412,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,-11.48642397,-15.38,2.99,3.5,-0.87,113.55,6.12,2.8,1.0
3104,(주)아이디스홀딩스,54800,201512,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,19.75325408,54.55,8.09,9.37,-0.41,88.13,4.71,19.85,1.2
3105,(주)아이디스홀딩스,54800,201612,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.879042846,-23.53,5.7,6.62,-0.4,96.52,6.98,14.94,1.07
3106,(주)아이디스홀딩스,54800,201712,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,39.78627264,-7.69,4.85,6.14,-0.54,92.32,4.99,13.28,0.8
3107,(주)아이디스홀딩스,54800,201812,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.261431587,0.0,6.95,9.24,-0.71,88.77,4.1,19.34,0.82
3108,(주)아이디스홀딩스,54800,201912,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.056793364,8.33,5.84,7.6,-0.85,94.54,8.37,15.51,0.78
3109,(주)아이디스홀딩스,54800,202012,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.569408201,0.0,1.95,2.51,-0.78,98.74,9.71,13.36,0.75
3110,(주)아이디에스,78780,201112,200511,42488.0,0,0,0,제조업,1,2.047312263,-8.47,-7.62,-17.69,0.1,105.38,6.66,-10.35,2.06
3111,(주)아이디에스,78780,201212,200511,42488.0,1,0,1,제조업,1,-10.37004952,-0.93,-5.56,-14.19,0.48,102.8,-5.14,26.5,1.88
3112,(주)아이마켓코리아,122900,201112,201007,,0,0,0,도매 및 소매업,1,0.615296178,8.01,7.57,15.49,-0.18,97.32,-4.87,12.91,2.01
3113,(주)아이마켓코리아,122900,201212,201007,,0,0,0,도매 및 소매업,1,21.28492548,9.97,6.92,14.97,-0.13,97.49,-5.43,12.73,2.05
3114,(주)아이마켓코리아,122900,201312,201007,,0,0,0,도매 및 소매업,1,15.86420351,13.49,6.71,14.98,-0.05,97.97,1.02,12.48,2.29
3115,(주)아이마켓코리아,122900,201412,201007,,0,0,0,도매 및 소매업,1,37.73410062,1.02,6.04,14.61,-0.07,97.88,12.43,11.68,2.05
3116,(주)아이마켓코리아,122900,201512,201007,,0,0,0,도매 및 소매업,1,16.12302915,6.29,5.4,14.44,-0.05,97.9,6.94,11.94,1.91
3117,(주)아이마켓코리아,122900,201612,201007,,0,0,0,도매 및 소매업,1,5.350918542,-5.53,4.65,13.34,-0.03,98.42,3.01,10.83,1.81
3118,(주)아이마켓코리아,122900,201712,201007,,0,0,0,도매 및 소매업,1,-18.52508764,-7.47,2.81,7.57,-0.04,99.05,13.54,10.94,1.8
3119,(주)아이마켓코리아,122900,201812,201007,,0,0,0,도매 및 소매업,1,-0.795994427,-3.28,3.34,8.21,-0.06,98.64,8.77,11.4,1.99
3120,(주)아이마켓코리아,122900,201912,201007,,0,0,0,도매 및 소매업,1,1.725067486,-0.23,4.78,11.99,-0.02,98.53,5.6,11.93,1.99
3121,(주)아이마켓코리아,122900,202012,201007,,0,0,0,도매 및 소매업,1,1.271246745,1.13,3.67,9.61,0.01,98.6,4.99,10.98,1.91
3122,(주)아이센스,99190,201312,201301,,0,0,0,제조업,1,53.63477266,17.45,15.9,21.48,-0.22,74.6,7.53,34.78,1.34
3123,(주)아이센스,99190,201412,201301,,0,0,0,제조업,1,15.62438044,2.22,11.89,16.25,0.48,82.01,10.41,29.91,1.16
3124,(주)아이센스,99190,201512,201301,,0,0,0,제조업,1,9.962635331,11.5,11.31,15.47,0.33,80.0,10.26,30.45,1.1
3125,(주)아이센스,99190,201612,201301,,0,0,0,제조업,1,21.00962874,21.01,12.93,17.93,0.38,81.03,7.07,30.39,1.19
3126,(주)아이센스,99190,201712,201301,,0,0,0,제조업,1,7.584363527,7.07,10.08,14.24,0.68,85.3,7.28,30.22,1.26
3127,(주)아이센스,99190,201812,201301,,0,0,0,제조업,1,7.677428171,0.3,11.27,15.73,0.48,82.66,8.32,31.84,1.33
3128,(주)아이센스,99190,201912,201301,,0,0,0,제조업,1,7.139207953,1.2,11.56,15.7,0.43,84.11,10.65,33.54,1.23
3129,(주)아이센스,99190,202012,201301,,0,0,0,제조업,1,13.69707109,5.77,10.56,14.36,-0.08,82.02,11.82,33.23,1.12
3130,(주)아이스크림에듀,289010,201912,201907,,0,0,0,정보통신업,0,38.67373481,0.0,6.53,8.71,-0.14,95.38,8.43,30.47,1.37
3131,(주)아이스크림에듀,289010,202012,201907,,0,0,0,정보통신업,0,4.333907741,11.53,-1.6,-2.11,-0.63,101.18,3.26,20.63,1.39
3132,(주)아이씨디,40910,201612,201108,,0,0,0,제조업,1,122.7330942,0.0,6.69,14.32,0.21,92.53,-3.78,16.36,0.92
3133,(주)아이씨디,40910,201712,201108,,0,0,0,제조업,1,-1.389214319,6.56,15.56,30.01,0.69,90.69,-4.33,24.73,1.32
3134,(주)아이씨디,40910,201812,201108,,0,1,1,제조업,1,-19.60358876,-14.37,18.5,29.72,1.11,85.6,4.8,34.86,1.22
3135,(주)아이앤씨테크놀로지,52860,201112,200910,,1,1,1,제조업,1,3.057087275,14.86,10.77,11.34,-6.61,60.89,18.5,14.47,0.49
3136,(주)아이에스시,95340,201112,200710,,0,0,0,제조업,1,38.88963515,48.0,18.19,21.37,-0.48,64.32,14.28,32.95,1.09
3137,(주)아이에스시,95340,201212,200710,,0,0,0,제조업,1,6.284535178,61.08,21.3,25.91,-0.72,59.78,17.26,28.8,1.21
3138,(주)아이에스시,95340,201312,200710,,0,0,0,제조업,1,18.33260965,-0.34,20.84,25.26,-0.21,57.58,15.63,26.28,1.2
3139,(주)아이에스시,95340,201412,200710,,0,0,0,제조업,1,68.0715717,51.85,12.19,16.03,0.9,75.29,8.77,22.23,1.09
3140,(주)아이에스시,95340,201512,200710,,0,0,0,제조업,1,10.19899285,-15.3,8.44,10.99,0.6,89.5,8.17,19.04,1.06
3141,(주)아이에스시,95340,201612,200710,,0,0,0,제조업,1,0.639033204,29.58,5.5,6.73,0.26,87.22,8.81,20.86,0.95
3142,(주)아이에스시,95340,201712,200710,,0,0,0,제조업,1,7.494310739,26.06,10.89,13.27,-0.16,82.7,9.36,29.12,1.06
3143,(주)아이에스시,95340,201812,200710,,0,0,0,제조업,1,2.625664576,21.96,6.16,7.54,-0.26,86.13,9.14,24.7,1.01
3144,(주)아이에스시,95340,201912,200710,,0,0,0,제조업,1,-3.840143971,10.25,0.95,1.14,-0.75,96.59,6.82,16.1,0.88
3145,(주)아이에스시,95340,202012,200710,,0,0,0,제조업,1,14.87642592,-56.14,8.07,10.3,0.04,92.07,7.66,17.37,1.06
3146,(주)아이에스이커머스,69920,201112,200712,,0,0,0,도매 및 소매업,1,1.174653608,40.77,0.01,0.01,0.72,96.86,-2.53,0.56,2.22
3147,(주)아이에스이커머스,69920,201212,200712,,1,0,1,도매 및 소매업,1,78.27578096,-28.42,-7.8,-20.67,0.27,103.54,-0.59,-6.38,1.33
3148,(주)아이에이,38880,201112,200004,,0,0,0,제조업,1,23.97348174,3.75,-17.78,-49.25,6.18,163.51,-12.68,-6.33,0.42
3149,(주)아이에이,38880,201212,200004,,1,0,1,제조업,1,-10.27713946,-25.9,-14.88,-105.65,8.09,147.72,2.04,-7.18,0.59
3150,(주)아이에이치큐,3560,201112,197312,,0,0,0,정보통신업,0,41.99257528,4.49,-1.93,-3.67,1.49,96.81,16.57,17.43,0.74
3151,(주)아이에이치큐,3560,201212,197312,,0,0,0,정보통신업,0,-18.27697053,2.15,4.93,6.44,-0.01,90.39,7.85,25.49,1.35
3152,(주)아이에이치큐,3560,201312,197312,,0,0,0,정보통신업,0,77.49476223,-25.26,-0.67,-1.08,0.49,99.85,2.68,17.27,1.33
3153,(주)아이에이치큐,3560,201412,197312,,0,0,0,정보통신업,0,-1.081811726,11.27,-5.13,-9.75,0.6,110.5,1.38,15.24,1.04
3154,(주)아이에이치큐,3560,201512,197312,,0,0,0,정보통신업,0,217.7638371,197.47,4.38,5.74,-0.61,92.18,7.06,22.85,1.11
3155,(주)아이에이치큐,3560,201612,197312,,0,0,0,정보통신업,0,0.374987541,0.85,4.38,5.14,-0.77,85.23,14.97,22.54,0.91
3156,(주)아이에이치큐,3560,201712,197312,,0,0,0,정보통신업,0,-0.60584789,-6.33,6.0,6.83,-0.98,86.36,20.38,25.81,1.01
3157,(주)아이에이치큐,3560,201812,197312,,0,0,0,정보통신업,0,-9.332380241,4.95,4.08,4.59,-1.45,66.01,22.12,19.81,0.96
3158,(주)아이에이치큐,3560,201912,197312,,0,0,0,정보통신업,0,-28.30697189,6.87,-3.55,-4.12,-0.88,159.58,24.47,-0.98,0.92
3159,(주)아이에이치큐,3560,202012,197312,,0,0,0,정보통신업,0,-11.7534177,-13.65,-10.4,-12.7,-1.12,116.79,27.52,28.58,0.71
3160,(주)아이엠,101390,201112,200807,,0,0,0,제조업,1,19.17417327,8.6,3.03,8.29,0.11,97.83,5.41,38.97,1.2
3161,(주)아이엠,101390,201212,200807,,0,0,0,제조업,1,-11.25927458,8.91,-0.02,-0.05,0.09,99.88,6.48,38.22,1.29
3162,(주)아이엠,101390,201312,200807,,0,0,0,제조업,1,-3.15489552,11.82,2.51,6.84,0.4,101.93,7.88,36.53,1.57
3163,(주)아이엠,101390,201412,200807,,0,0,0,제조업,1,-19.9396495,9.76,-3.29,-9.06,0.51,104.35,11.17,34.36,1.37
3164,(주)아이엠,101390,201512,200807,,0,0,0,제조업,1,11.11360772,0.74,3.47,9.63,0.54,98.24,3.42,36.35,1.45
3165,(주)아이엠,101390,201612,200807,,0,0,0,제조업,1,-7.293540801,-0.74,-7.11,-20.32,0.74,106.5,3.28,23.33,1.15
3166,(주)아이엠,101390,201712,200807,,1,0,1,제조업,1,-7.779262629,-2.96,0.85,2.44,0.56,101.41,7.94,27.51,1.86
3167,(주)아이엠비씨,52220,201112,200501,,0,0,0,정보통신업,0,11.72947979,6.32,8.48,10.48,-3.05,89.04,10.88,8.04,1.11
3168,(주)아이엠비씨,52220,201212,200501,,0,0,0,정보통신업,0,5.732302102,1.98,4.51,5.66,-2.73,91.7,7.88,4.92,0.94
3169,(주)아이엠비씨,52220,201312,200501,,0,0,0,정보통신업,0,14.10094152,7.77,5.6,7.39,-2.68,92.01,12.44,18.38,0.86
3170,(주)아이엠비씨,52220,201412,200501,,0,0,0,정보통신업,0,9.984333457,0.0,1.54,2.2,-1.95,95.13,4.13,16.76,0.82
3171,(주)아이엠비씨,52220,201512,200501,,0,0,0,정보통신업,0,-8.042718791,8.11,0.75,1.03,-1.25,98.07,-2.03,19.2,1.03
3172,(주)아이엠비씨,52220,201612,200501,,0,0,0,정보통신업,0,3.605488868,4.17,2.74,3.61,-1.27,94.44,5.97,24.39,1.21
3173,(주)아이엠비씨,52220,201712,200501,,0,0,0,정보통신업,0,-7.66458052,-4.0,0.21,0.27,-0.85,99.65,13.4,22.65,1.29
3174,(주)아이엠비씨,52220,201812,200501,,0,0,0,정보통신업,0,-4.545848516,-16.67,1.47,1.81,-0.82,102.74,3.58,19.31,1.52
3175,(주)아이엠비씨,52220,201912,200501,,0,0,0,정보통신업,0,6.69034089,-1.0,2.68,3.3,-1.74,95.0,10.52,20.98,1.39
3176,(주)아이엠비씨,52220,202012,200501,,0,0,0,정보통신업,0,4.38773281,-1.01,1.64,2.06,-2.38,96.24,11.63,18.73,1.43
3177,(주)아이오케이컴퍼니,78860,201112,200606,,0,0,0,정보통신업,0,-10.03094153,-32.63,9.07,28.05,2.53,95.02,-30.11,74.22,1.02
3178,(주)아이오케이컴퍼니,78860,201212,200606,,0,0,0,정보통신업,0,96.2120734,1.56,7.99,18.53,0.59,97.41,2.18,37.69,1.19
3179,(주)아이오케이컴퍼니,78860,201312,200606,,0,1,1,정보통신업,0,-26.77609304,7.69,-5.15,-10.57,2.59,111.81,11.3,43.83,0.9
3180,(주)아이윈,90150,201112,200610,,0,0,0,제조업,1,21.51391144,2.58,5.86,13.68,1.57,96.53,0.65,17.89,1.16
3181,(주)아이윈,90150,201212,200610,,0,0,0,제조업,1,24.16908641,9.55,4.7,11.97,1.47,95.35,2.77,17.89,1.05
3182,(주)아이윈,90150,201312,200610,,0,0,0,제조업,1,2.885549585,9.17,2.22,5.85,1.66,96.73,3.25,18.14,0.93
3183,(주)아이윈,90150,201412,200610,,0,0,0,제조업,1,-3.173153846,-7.56,2.54,6.46,1.5,98.24,4.45,17.23,0.93
3184,(주)아이윈,90150,201512,200610,,0,0,0,제조업,1,-2.860376106,-10.0,1.55,3.76,1.12,98.84,2.15,16.26,1.03
3185,(주)아이윈,90150,201612,200610,,0,0,0,제조업,1,-0.93339895,-4.55,1.55,3.58,0.78,97.61,4.35,18.67,1.2
3186,(주)아이윈,90150,201712,200610,,0,0,0,제조업,1,-0.135896662,-4.76,-3.65,-8.56,0.82,103.47,4.87,12.12,1.07
3187,(주)아이윈,90150,201812,200610,,0,0,0,제조업,1,3.198598174,-20.56,-2.66,-6.86,1.07,102.57,-1.04,13.4,1.05
3188,(주)아이윈,90150,201912,200610,,0,0,0,제조업,1,-3.619057031,-55.24,3.79,9.18,1.25,96.52,0.2,24.09,1.25
3189,(주)아이윈,90150,202012,200610,,0,0,0,제조업,1,-0.65343504,1.56,3.32,7.16,0.92,94.74,5.09,17.55,1.18
3190,(주)아이즈비전,31310,201112,199707,,0,0,0,정보통신업,0,-3.886100399,-9.3,-4.73,-7.69,0.21,103.23,-4.2,11.88,2.25
3191,(주)아이즈비전,31310,201212,199707,,0,0,0,정보통신업,0,5.314488477,10.26,-2.76,-4.43,-0.1,99.13,-0.87,17.94,2.14
3192,(주)아이즈비전,31310,201312,199707,,0,0,0,정보통신업,0,7.070056362,6.98,4.79,7.57,-0.04,97.32,0.44,21.07,2.14
3193,(주)아이즈비전,31310,201412,199707,,0,0,0,정보통신업,0,0.846419309,21.74,3.24,5.01,-0.31,97.69,7.03,19.32,1.56
3194,(주)아이즈비전,31310,201512,199707,,0,0,0,정보통신업,0,8.0224828,7.14,0.97,1.53,-0.24,98.86,5.96,17.36,1.54
3195,(주)아이즈비전,31310,201612,199707,,0,0,0,정보통신업,0,4.499958626,-16.67,4.04,6.58,-0.09,97.44,2.36,19.56,1.62
3196,(주)아이즈비전,31310,201712,199707,,0,0,0,정보통신업,0,13.93554132,6.0,6.97,11.72,-0.02,96.55,1.7,20.3,1.45
3197,(주)아이즈비전,31310,201812,199707,,0,0,0,정보통신업,0,15.2111261,-9.43,8.78,12.98,-0.2,93.62,5.86,21.04,1.26
3198,(주)아이즈비전,31310,201912,199707,,0,0,0,정보통신업,0,4.394258103,-4.17,-0.3,-0.4,-1.0,99.32,4.68,13.9,0.99
3199,(주)아이즈비전,31310,202012,199707,,0,0,0,정보통신업,0,30.5927926,10.87,3.14,4.44,0.17,84.74,0.61,20.73,0.8
3200,(주)아이컴포넌트,59100,201112,200812,,0,0,0,제조업,1,2.77087957,10.17,3.64,8.55,3.63,99.64,4.5,15.09,1.27
3201,(주)아이컴포넌트,59100,201212,200812,,0,0,0,제조업,1,11.73044905,-11.54,-3.95,-9.01,5.97,113.99,1.35,7.17,0.84
3202,(주)아이컴포넌트,59100,201312,200812,,1,0,1,제조업,1,-10.58147112,0.87,-2.37,-5.65,4.63,111.56,3.08,10.58,0.8
3203,(주)아이톡시,52770,201112,200208,,0,0,0,도매 및 소매업,1,-20.00274974,16.08,-6.76,-18.21,1.62,108.53,4.91,20.57,0.84
3204,(주)아이톡시,52770,201212,200208,,0,0,0,도매 및 소매업,1,-16.76368154,-8.43,0.47,1.09,1.49,98.95,-5.29,35.9,1.04
3205,(주)아이톡시,52770,201312,200208,,0,0,0,도매 및 소매업,1,-5.984806497,13.16,17.36,36.59,1.56,93.49,4.28,38.16,1.04
3206,(주)아이톡시,52770,201412,200208,,0,0,0,도매 및 소매업,1,-20.21799913,31.4,-11.12,-25.9,1.72,118.62,9.28,26.0,0.92
3207,(주)아이톡시,52770,201512,200208,,0,0,0,도매 및 소매업,1,18.51734117,-11.95,16.55,46.46,1.37,98.19,19.36,48.08,1.49
3208,(주)아이톡시,52770,201612,200208,,0,0,0,도매 및 소매업,1,-23.06031889,33.17,-3.38,-9.63,1.29,109.91,16.4,45.68,1.26
3209,(주)아이톡시,52770,201712,200208,,1,1,1,도매 및 소매업,1,-36.64980936,0.38,-51.06,-220.93,2.39,199.62,-3.68,-47.86,0.82
3210,(주)아이티센,124500,201612,201412,,0,0,0,정보통신업,0,22.30391503,0.0,-2.58,-6.63,0.65,102.98,-7.97,29.38,1.76
3211,(주)아이티센,124500,201712,201412,,0,0,0,정보통신업,0,8.748781535,-26.7,2.13,5.37,0.86,99.84,-4.0,30.95,1.72
3212,(주)아이티센,124500,201812,201412,,0,0,0,정보통신업,0,134.3588644,6.53,3.61,8.32,0.56,98.87,2.61,17.33,2.47
3213,(주)아이티센,124500,201912,201412,,0,0,0,정보통신업,0,-2.601287478,7.51,6.06,14.18,0.4,99.21,1.92,4.51,4.17
3214,(주)아이티센,124500,202012,201412,,0,0,0,정보통신업,0,37.90271793,-16.36,3.12,7.55,0.18,99.43,2.29,15.8,5.09
3215,(주)아이티엑스에이아이,99520,201112,200912,,0,0,0,제조업,1,12.67056407,7.5,-1.23,-2.54,1.8,101.75,0.2,16.57,1.19
3216,(주)아이티엑스에이아이,99520,201212,200912,,0,0,0,제조업,1,10.06352495,2.91,2.47,5.2,2.12,99.7,0.83,19.46,1.08
3217,(주)아이티엑스에이아이,99520,201312,200912,,0,0,0,제조업,1,11.54838419,19.21,6.32,11.12,0.99,96.91,1.39,25.1,1.76
3218,(주)아이티엑스에이아이,99520,201412,200912,,0,0,0,제조업,1,-12.24397004,3.32,-3.05,-4.58,0.28,102.66,8.24,20.19,1.71
3219,(주)아이티엑스에이아이,99520,201512,200912,,1,1,1,제조업,1,-16.0365761,-28.9,-27.27,-44.93,1.0,138.53,2.93,-2.71,1.24
3220,(주)아이티엠반도체,84850,201912,201911,,0,0,0,제조업,1,78.75492961,0.0,15.94,29.14,0.87,87.32,8.08,25.22,1.37
3221,(주)아이티엠반도체,84850,202012,201911,,0,0,0,제조업,1,1.355454784,18.43,5.85,9.5,0.3,95.26,8.13,19.98,1.1
3222,(주)아이팩토리,53810,201112,200207,42632.0,0,1,1,제조업,1,-7.172598475,-29.08,-4.93,-19.8,6.98,114.07,-0.49,10.67,0.79
3223,(주)아즈텍더블유비이,32080,201112,200010,,0,0,0,제조업,1,32.09811078,4.51,7.96,13.62,-0.55,87.33,4.74,10.54,0.47
3224,(주)아즈텍더블유비이,32080,201212,200010,,0,0,0,제조업,1,-15.69789191,-9.35,2.67,4.24,-0.51,89.84,5.29,11.02,0.4
3225,(주)아즈텍더블유비이,32080,201312,200010,,0,0,0,제조업,1,-19.58396391,1.59,-2.03,-2.59,0.62,107.57,5.76,2.96,0.6
3226,(주)아즈텍더블유비이,32080,201412,200010,,0,0,0,제조업,1,5.129416226,1.56,1.67,1.95,-0.31,95.64,6.52,9.9,0.69
3227,(주)아즈텍더블유비이,32080,201512,200010,,0,0,0,제조업,1,0.570832328,2.31,4.17,4.82,-0.72,91.69,6.19,11.44,0.69
3228,(주)아즈텍더블유비이,32080,201612,200010,,0,0,0,제조업,1,5.967759255,-3.01,3.83,4.21,-1.61,90.5,2.11,11.47,0.73
3229,(주)아즈텍더블유비이,32080,201712,200010,,0,0,0,제조업,1,9.216647423,-5.43,-2.84,-3.16,-4.24,102.25,2.7,3.17,0.48
3230,(주)아즈텍더블유비이,32080,201812,200010,,0,0,0,제조업,1,4.276058411,-7.38,1.97,2.29,-2.97,91.25,5.08,8.55,0.6
3231,(주)아즈텍더블유비이,32080,201912,200010,,0,0,0,제조업,1,10.80994814,0.0,2.62,3.14,-4.0,88.55,1.56,7.62,0.58
3232,(주)아즈텍더블유비이,32080,202012,200010,,0,0,0,제조업,1,6.918359867,-21.24,-1.76,-2.2,-1.99,92.96,0.33,6.14,0.5
3233,(주)아진엑스텍,59120,201412,201407,,0,0,0,제조업,1,13.82883294,13.51,10.08,13.57,0.7,85.01,9.33,26.04,0.85
3234,(주)아진엑스텍,59120,201512,201407,,0,0,0,제조업,1,-4.513852493,-3.57,4.39,5.04,-0.24,92.79,9.14,21.87,0.89
3235,(주)아진엑스텍,59120,201612,201407,,0,0,0,제조업,1,46.77193301,-4.94,2.98,3.95,0.08,94.43,3.77,14.27,0.71
3236,(주)아진엑스텍,59120,201712,201407,,0,0,0,제조업,1,12.27556704,5.19,17.83,23.36,1.4,76.4,3.97,28.81,0.88
3237,(주)아진엑스텍,59120,201812,201407,,0,0,0,제조업,1,1.227857614,0.0,10.74,12.05,-0.11,81.1,10.53,23.61,0.73
3238,(주)아진엑스텍,59120,201912,201407,,0,0,0,제조업,1,3.115607994,2.47,4.18,4.57,-0.4,88.78,10.9,16.51,0.58
3239,(주)아진엑스텍,59120,202012,201407,,0,0,0,제조업,1,0.372382833,-1.2,1.36,1.52,-0.73,96.07,8.13,14.1,0.61
3240,(주)아큐텍,13780,201112,199708,41387.0,1,1,1,제조업,1,-24.85932025,-12.5,-28.55,-102.35,5.81,160.09,-1.0,-14.97,0.56
3241,(주)아톤,158430,201912,201910,,0,1,1,정보통신업,0,511.6248472,0.0,10.14,14.46,0.01,131.87,5.05,-2.61,1.03
3242,(주)아프리카티비,67160,201112,200312,,0,0,0,정보통신업,0,-33.85355351,-37.2,5.18,11.19,0.69,98.08,14.26,26.12,0.89
3243,(주)아프리카티비,67160,201212,200312,,0,0,0,정보통신업,0,-3.172290023,34.12,1.81,3.48,0.95,95.28,4.68,36.03,1.17
3244,(주)아프리카티비,67160,201312,200312,,0,0,0,정보통신업,0,1.88388873,-2.12,7.69,11.99,1.49,96.83,10.95,33.36,1.17
3245,(주)아프리카티비,67160,201412,200312,,0,0,0,정보통신업,0,7.890999641,5.05,8.94,12.95,0.41,92.22,19.38,36.34,1.05
3246,(주)아프리카티비,67160,201512,200312,,0,0,0,정보통신업,0,9.323334975,32.65,11.72,16.78,-0.09,91.7,20.25,41.93,1.21
3247,(주)아프리카티비,67160,201612,200312,,0,0,0,정보통신업,0,22.60505056,13.21,21.15,30.4,-0.19,84.01,22.16,48.26,1.21
3248,(주)아프리카티비,67160,201712,200312,,0,0,0,정보통신업,0,23.99211727,7.55,19.61,28.76,-0.48,80.93,20.66,44.23,1.09
3249,(주)아프리카티비,67160,201812,200312,,0,0,0,정보통신업,0,52.30156166,-5.74,20.79,33.28,-0.51,78.14,19.05,37.6,0.99
3250,(주)아프리카티비,67160,201912,200312,,0,0,0,정보통신업,0,45.0702835,16.93,19.02,34.21,-0.31,74.96,21.79,39.89,0.84
3251,(주)아프리카티비,67160,202012,200312,,0,0,0,정보통신업,0,27.77868283,11.78,19.37,37.43,-0.2,76.1,22.8,35.73,0.7
3252,(주)안랩,53800,201112,200109,,0,0,0,정보통신업,0,10.4577509,20.14,4.63,6.17,-2.23,92.63,12.96,29.66,0.8
3253,(주)안랩,53800,201212,200109,,0,0,0,정보통신업,0,7.302159446,25.22,6.94,9.12,-2.14,87.43,7.28,37.9,0.93
3254,(주)안랩,53800,201312,200109,,0,0,0,정보통신업,0,-0.482114327,0.7,2.14,2.77,-1.44,94.62,6.69,37.78,0.98
3255,(주)안랩,53800,201412,200109,,0,0,0,정보통신업,0,2.24185379,1.27,4.85,6.1,-1.41,92.26,7.69,40.21,1.01
3256,(주)안랩,53800,201512,200109,,0,0,0,정보통신업,0,3.448666829,5.71,6.25,7.64,-0.96,89.94,9.4,40.72,0.96
3257,(주)안랩,53800,201612,200109,,0,0,0,정보통신업,0,10.27319091,8.21,7.45,9.15,-0.85,88.75,10.05,39.66,0.87
3258,(주)안랩,53800,201712,200109,,0,0,0,정보통신업,0,4.203814936,5.39,7.64,9.41,-1.11,87.68,10.88,42.22,0.83
3259,(주)안랩,53800,201812,200109,,0,0,0,정보통신업,0,9.459580206,7.29,7.56,9.36,-1.5,84.92,11.39,44.64,0.83
3260,(주)안랩,53800,201912,200109,,0,0,0,정보통신업,0,6.309026757,4.77,7.3,9.21,-1.74,87.35,10.4,41.82,0.79
3261,(주)안랩,53800,202012,200109,,0,0,0,정보통신업,0,7.922098298,1.6,7.38,9.45,-1.35,88.28,10.71,41.76,0.75
3262,(주)알루코,1780,201112,200706,,0,0,0,제조업,1,15.07555832,25.18,3.65,11.62,4.37,100.09,3.91,16.21,0.83
3263,(주)알루코,1780,201212,200706,,0,0,0,제조업,1,-3.938232501,-15.45,1.57,5.28,5.1,102.3,2.26,15.56,0.73
3264,(주)알루코,1780,201312,200706,,0,0,0,제조업,1,-1.459700843,-9.31,4.39,14.36,4.32,99.05,6.67,18.93,0.78
